,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_weeklyReturn,HO1_Comdty_buy,HO1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,sub_considered_assets_1,sub_considered_assets_2,weighted_return,weighted_return_l,weighted_return_s
2018-09-14,Friday,75.47815,start,0.0156760823546715,100.0,100.0,1.29635,start,-0.0066283524904214,,,1377.24372,start,-0.0016611245830389,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 21.216304349686936, 'HO1_Comdty': 18.47612423416774, 'GC1_Comdty': 10.999078929925911}","{'HO1_Comdty': 1.2845595389402644, 'CL1_Comdty': -0.25973184763197665, 'GC1_Comdty': -3.9178871691440307}",0.017337206937710403,0.0156760823546715,0.0016611245830389
2018-09-15,Saturday,75.47815,,,,,1.29635,,,,,1377.24372,,,,,,,,,,
2018-09-16,Sunday,75.47815,,,,,1.29635,,,,,1377.24372,,,,,,,,,,
2018-09-17,Monday,75.04752,,,,,1.28882,,,,,1376.70629,,,,,,,,,,
2018-09-18,Tuesday,76.23723,,,,,1.30878,,,,,1376.60908,,,,,,,,,,
2018-09-19,Wednesday,77.78433,,,,,1.31789,,,,,1385.67899,,,,,,,,,,
2018-09-20,Thursday,77.00971,,,,,1.29981,,,,,1381.17097,,,,,,,,,,
2018-09-21,Friday,77.00971,start,0.0202914353359217,100.0,100.0,1.29581,start,-0.0004165541713271,,,1366.73164,start,-0.0076326940884507,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 19.464151782734977, 'HO1_Comdty': 18.710920820492046, 'GC1_Comdty': 10.741068040557002}","{'HO1_Comdty': 1.7130223867762995, 'CL1_Comdty': 1.6588235228268413, 'GC1_Comdty': -3.0541512610547654}",0.0279241294243724,0.0202914353359217,0.0076326940884507
2018-09-22,Saturday,77.00971,,,,,1.29581,,,,,1366.73164,,,,,,,,,,
2018-09-23,Sunday,77.00971,,,,,1.29581,,,,,1366.73164,,,,,,,,,,
2018-09-24,Monday,78.67762,,,,,1.33498,,,,,1374.5868,,,,,,,,,,
2018-09-25,Tuesday,79.04351,,,,,1.34882,,,,,1377.27306,,,,,,,,,,
2018-09-26,Wednesday,78.45381,,,,,1.34882,,,,,1374.46009,,,,,,,,,,
2018-09-27,Thursday,79.98939,,,,,1.37856,,,,,1377.10613,,,,,,,,,,
2018-09-28,Friday,81.12636,start,0.0534562459720989,100.0,100.0,1.39359,start,0.0754585934666349,,,1385.32553,start,0.0136046385814263,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 17.09106292524482, 'HO1_Comdty': 14.03814577215244, 'GC1_Comdty': 9.441337822453214}","{'HO1_Comdty': 4.002274425808765, 'CL1_Comdty': 3.7301566779194584, 'GC1_Comdty': -2.904603236842308}",0.0398516073906726,0.0534562459720989,-0.0136046385814263
2018-09-29,Saturday,81.12636,,,,,1.39359,,,,,1385.32553,,,,,,,,,,
2018-09-30,Sunday,81.12636,,,,,1.39359,,,,,1385.32553,,,,,,,,,,
2018-10-01,Monday,84.05453,,,,,1.44011,,,,,1390.99891,,,,,,,,,,
2018-10-02,Tuesday,84.07027,,,,,1.44154,,,,,1410.43261,,,,,,,,,,
2018-10-03,Wednesday,85.78766,,,,,1.46607,,,,,1412.20533,,,,,,,,,,
2018-10-04,Thursday,83.69692,,,,,1.44774,,,,,1414.81268,,,,,,,,,,
2018-10-05,Friday,83.64914,start,0.031096920902158,100.0,100.0,1.44226,start,0.034924188606405,,,1418.52136,start,0.0239624761697706,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 13.817338550308708, 'HO1_Comdty': 10.283740085699584, 'GC1_Comdty': 3.1101887376528663}","{'HO1_Comdty': 7.226950661829241, 'CL1_Comdty': 6.970233383988265, 'GC1_Comdty': 4.869557161679228}",0.007134444732387401,0.031096920902158,-0.0239624761697706
2018-10-06,Saturday,83.64914,,,,,1.44226,,,,,1418.52136,,,,,,,,,,
2018-10-07,Sunday,83.64914,,,,,1.44226,,,,,1418.52136,,,,,,,,,,
2018-10-08,Monday,83.70244,,,,,1.4453,,,,,1400.35191,,,,,,,,,,
2018-10-09,Tuesday,84.3808,,,,,1.46184,,,,,1402.49651,,,,,,,,,,
2018-10-10,Wednesday,82.24963,,,,,1.44237,,,,,1402.75109,,,,,,,,,,
2018-10-11,Thursday,79.84104,,,,,1.40575,,,,,1444.11555,,,,,,,,,,
2018-10-12,Friday,80.19254,start,-0.041322600567083,100.0,100.0,1.39805,start,-0.0306532802684676,,,1436.36821,start,0.0125813050851769,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 16.982522594052103, 'HO1_Comdty': 12.3867143068684, 'GC1_Comdty': -1.5099518815729145}","{'GC1_Comdty': 7.1088945350736035, 'HO1_Comdty': 4.131306188067683, 'CL1_Comdty': 2.0270504731121037}",-0.0539039056522599,-0.041322600567083,-0.0125813050851769
2018-10-13,Saturday,80.19254,,,,,1.39805,,,,,1436.36821,,,,,,,,,,
2018-10-14,Sunday,80.19254,,,,,1.39805,,,,,1436.36821,,,,,,,,,,
2018-10-15,Monday,80.394,,,,,1.39561,,,,,1440.87038,,,,,,,,,,
2018-10-16,Tuesday,80.74661,,,,,1.40772,,,,,1445.19475,,,,,,,,,,
2018-10-17,Wednesday,78.57141,,,,,1.39485,,,,,1445.77303,,,,,,,,,,
2018-10-18,Thursday,77.4491,,,,,1.38717,,,,,1451.14215,,,,,,,,,,
2018-10-19,Friday,78.15185,start,-0.0254473795193418,100.0,100.0,1.39454,start,-0.002510639819749,,,1452.6971,start,0.0113681783586675,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 19.079539590992567, 'HO1_Comdty': 13.472076892825038, 'GC1_Comdty': -2.801676475053891}","{'GC1_Comdty': 9.011514720813697, 'HO1_Comdty': 3.821117786589981, 'CL1_Comdty': -0.4476261571352812}",-0.0368155578780093,-0.0254473795193418,-0.0113681783586675
2018-10-20,Saturday,78.15185,,,,,1.39454,,,,,1452.6971,,,,,,,,,,
2018-10-21,Sunday,78.15185,,,,,1.39454,,,,,1452.6971,,,,,,,,,,
2018-10-22,Monday,78.21623,,,,,1.40443,,,,,1447.99491,,,,,,,,,,
2018-10-23,Tuesday,74.76181,,,,,1.35947,,,,,1459.48624,,,,,,,,,,
2018-10-24,Wednesday,75.4275,,,,,1.36582,,,,,1457.14101,,,,,,,,,,
2018-10-25,Thursday,76.17839,,,,,1.38477,,,,,1462.04207,,,,,,,,,,
2018-10-26,Friday,76.34257,start,-0.0231508275235967,100.0,100.0,1.39752,start,0.0021369053594735,,,1463.58353,start,0.0074939435068742,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 19.8467282541156, 'HO1_Comdty': 13.625722760698833, 'GC1_Comdty': -4.651580079100825}","{'GC1_Comdty': 11.859772278750038, 'HO1_Comdty': 1.8899622431423524, 'CL1_Comdty': -1.723397541098978}",-0.030644771030470898,-0.0231508275235967,-0.0074939435068742
2018-10-27,Saturday,76.34257,,,,,1.39752,,,,,1463.58353,,,,,,,,,,
2018-10-28,Sunday,76.34257,,,,,1.39752,,,,,1463.58353,,,,,,,,,,
2018-10-29,Monday,75.94887,,,,,1.39034,,,,,1458.24071,,,,,,,,,,
2018-10-30,Tuesday,75.22166,,,,,1.37996,,,,,1460.30505,,,,,,,,,,
2018-10-31,Wednesday,74.56528,,,,,1.38737,,,,,1454.51522,,,,,,,,,,
2018-11-01,Thursday,72.14649,,,,,1.34557,,,,,1471.16046,,,,,,,,,,
2018-11-02,Friday,71.70918,start,-0.0606920883066943,100.0,100.0,1.3319,start,-0.0469546053008185,,,1468.66903,start,0.0034746906450907,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 23.282388451795708, 'HO1_Comdty': 15.883636191342068, 'GC1_Comdty': -6.25807456756791}","{'GC1_Comdty': 7.507736728307414, 'HO1_Comdty': -5.250330262462192, 'CL1_Comdty': -9.076571750840467}",-0.064166778951785,-0.0606920883066943,-0.0034746906450907
2018-11-03,Saturday,71.70918,,,,,1.3319,,,,,1468.66903,,,,,,,,,,
2018-11-04,Sunday,71.70918,,,,,1.3319,,,,,1468.66903,,,,,,,,,,
2018-11-05,Monday,71.728,,,,,1.34751,,,,,1468.79379,,,,,,,,,,
2018-11-06,Tuesday,70.63889,,,,,1.34114,,,,,1460.04218,,,,,,,,,,
2018-11-07,Wednesday,69.7327,,,,,1.36531,,,,,1456.77811,,,,,,,,,,
2018-11-08,Thursday,68.95201,,,,,1.33007,,,,,1459.92137,,,,,,,,,,
2018-11-09,Friday,68.46777,start,-0.0452021624009645,100.0,100.0,1.33403,start,0.0015992191605976,,,1441.54902,start,-0.0184657056464247,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 26.3457850457014, 'HO1_Comdty': 16.639798288479138, 'GC1_Comdty': -5.599271244259799}","{'GC1_Comdty': 7.178607698581609, 'HO1_Comdty': -6.980555764816548, 'CL1_Comdty': -11.81547460465297}",-0.0267364567545398,-0.0452021624009645,0.0184657056464247
2018-11-10,Saturday,68.46777,,,,,1.33403,,,,,1441.54902,,,,,,,,,,
2018-11-11,Sunday,68.46777,,,,,1.33403,,,,,1441.54902,,,,,,,,,,
2018-11-12,Monday,68.38897,,,,,1.32768,,,,,1440.0344,,,,,,,,,,
2018-11-13,Tuesday,63.5757,,,,,1.27084,,,,,1438.09172,,,,,,,,,,
2018-11-14,Wednesday,64.11318,,,,,1.28937,,,,,1446.20902,,,,,,,,,,
2018-11-15,Thursday,64.27589,,,,,1.27444,,,,,1450.33558,,,,,,,,,,
2018-11-16,Friday,63.87987,start,-0.0670081704136121,100.0,100.0,1.26634,start,-0.0507409878338568,,,1450.8905,start,0.0064801681180429,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 29.873042697913444, 'HO1_Comdty': 19.355809096933925, 'GC1_Comdty': -5.036913444362093}","{'GC1_Comdty': 0.6216683814984398, 'HO1_Comdty': -7.1785773993455875, 'CL1_Comdty': -12.750388599621052}",-0.073488338531655,-0.0670081704136121,-0.0064801681180429
2018-11-17,Saturday,63.87987,,,,,1.26634,,,,,1450.8905,,,,,,,,,,
2018-11-18,Sunday,63.87987,,,,,1.26634,,,,,1450.8905,,,,,,,,,,
2018-11-19,Monday,63.73128,,,,,1.26442,,,,,1442.57267,,,,,,,,,,
2018-11-20,Tuesday,59.68076,,,,,1.20916,,,,,1441.36718,,,,,,,,,,
2018-11-21,Wednesday,60.97822,,,,,1.19616,,,,,1448.37346,,,,,,,,,,
2018-11-22,Thursday,60.97822,,,,,1.19616,,,,,1448.37346,,,,,,,,,,
2018-11-23,Friday,56.47145,start,-0.1159742497910531,100.0,100.0,1.14299,start,-0.0974066996225342,,,1447.6454,start,-0.0022366264028883,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 31.993080820849414, 'HO1_Comdty': 23.469874394216948, 'GC1_Comdty': -5.371757413595621}","{'GC1_Comdty': -1.3479013628275762, 'HO1_Comdty': -8.870516597507304, 'CL1_Comdty': -11.003476380042727}",-0.1137376233881648,-0.1159742497910531,0.0022366264028883
2018-11-24,Saturday,56.47145,,,,,1.14299,,,,,1447.6454,,,,,,,,,,
2018-11-25,Sunday,56.47145,,,,,1.14299,,,,,1447.6454,,,,,,,,,,
2018-11-26,Monday,57.85565,,,,,1.1538,,,,,1447.42363,,,,,,,,,,
2018-11-27,Tuesday,57.85246,,,,,1.15103,,,,,1438.63804,,,,,,,,,,
2018-11-28,Wednesday,56.20164,,,,,1.11749,,,,,1444.9256,,,,,,,,,,
2018-11-29,Thursday,57.59041,,,,,1.12245,,,,,1447.95402,,,,,,,,,,
2018-11-30,Friday,57.10555,start,0.0112286828122883,100.0,100.0,1.12552,start,-0.0152844731799927,,,1445.23588,start,-0.0016644407532398,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 33.83262176075961, 'HO1_Comdty': 27.28522067433258, 'GC1_Comdty': -6.843769815978125}","{'GC1_Comdty': -0.6114303084340389, 'HO1_Comdty': -13.279375771690185, 'CL1_Comdty': -13.436835581396123}",0.0128931235655281,0.0112286828122883,0.0016644407532398
2018-12-01,Saturday,57.10555,,,,,1.12552,,,,,1445.23588,,,,,,,,,,
2018-12-02,Sunday,57.10555,,,,,1.12552,,,,,1445.23588,,,,,,,,,,
2018-12-03,Monday,59.32888,,,,,1.16046,,,,,1460.24374,,,,,,,,,,
2018-12-04,Tuesday,59.65306,,,,,1.16846,,,,,1468.19546,,,,,,,,,,
2018-12-05,Wednesday,59.23196,,,,,1.16055,,,,,1463.04445,,,,,,,,,,
2018-12-06,Thursday,57.36352,,,,,1.13592,,,,,1456.58958,,,,,,,,,,
2018-12-07,Friday,58.56993,start,0.0256433919295059,100.0,100.0,1.15222,start,0.0237223683275285,-100.0,,1466.09614,start,0.0144338099328119,,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': 33.75305883206436, 'HO1_Comdty': 27.072379429482286, 'GC1_Comdty': -8.639706349183582}","{'GC1_Comdty': 0.8828362516864798, 'CL1_Comdty': -9.95144725163695, 'HO1_Comdty': -12.257178500499016}",0.011209581996694001,0.0256433919295059,-0.0144338099328119
2018-12-08,Saturday,58.56993,,,,,1.15222,,,,,1466.09614,,,,,,,,,,
2018-12-09,Sunday,58.56993,,,,,1.15222,,,,,1466.09614,,,,,,,,,,
2018-12-10,Monday,56.68594,,,,,1.12469,,,,,1459.99139,,,,,,,,,,
2018-12-11,Tuesday,57.59395,,,,,1.13016,,,,,1462.13095,,,,,,,,,,
2018-12-12,Wednesday,56.95602,,,,,1.13089,,,,,1463.34805,,,,,,,,,,
2018-12-13,Thursday,58.67229,,,,,1.14895,,,,,1463.39597,,,,,,,,,,
2018-12-14,Friday,57.30483,start,-0.0215998209320037,100.0,100.0,1.13326,start,-0.0164551908489698,-100.0,-100.0,1460.75247,start,-0.0036448291856223,,,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': 32.06404249776793, 'HO1_Comdty': 26.185257115013634, 'GC1_Comdty': -9.91846679914145}","{'GC1_Comdty': 3.047142602148059, 'CL1_Comdty': -4.463836668772366, 'HO1_Comdty': -8.139695759879476}",-0.0051446300830339,-0.0215998209320037,0.0164551908489698
2018-12-15,Saturday,57.30483,,,,,1.13326,,,,,1460.75247,,,,,,,,,,
2018-12-16,Sunday,57.30483,,,,,1.13326,,,,,1460.75247,,,,,,,,,,
2018-12-17,Monday,55.57546,,,,,1.11677,,,,,1466.34173,,,,,,,,,,
2018-12-18,Tuesday,51.56136,,,,,1.07313,,,,,1469.63386,,,,,,,,,,
2018-12-19,Wednesday,52.55766,,,,,1.10309,,,,,1470.8404,,,,,,,,,,
2018-12-20,Thursday,49.9228,,,,,1.06614,,,,,1480.26285,,,,,,,,,,
2018-12-21,Friday,49.7928,start,-0.1310889500937356,100.0,100.0,1.05973,start,-0.0648836101159485,,-100.0,1474.31541,start,0.0092848995832949,-100.0,,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 38.44082295220529, 'HO1_Comdty': 30.377112863979665, 'GC1_Comdty': -12.24097176108218}","{'GC1_Comdty': 4.864418500503256, 'HO1_Comdty': -7.859669834007828, 'CL1_Comdty': -9.020267921953298}",-0.06620533997778712,-0.1310889500937356,0.0648836101159485
2018-12-22,Saturday,49.7928,,,,,1.05973,,,,,1474.31541,,,,,,,,,,
2018-12-23,Sunday,49.7928,,,,,1.05973,,,,,1474.31541,,,,,,,,,,
2018-12-24,Monday,46.23551,,,,,1.0119,,,,,1483.46515,,,,,,,,,,
2018-12-25,Tuesday,46.23551,,,,,1.0119,,,,,1483.46515,,,,,,,,,,
2018-12-26,Wednesday,50.55714,,,,,1.06189,,,,,1494.02977,,,,,,,,,,
2018-12-27,Thursday,48.4722,,,,,1.02119,,,,,1493.55694,,,,,,,,,,
2018-12-28,Friday,49.09497,start,-0.014014676820745,100.0,100.0,1.00963,start,-0.0472761929925547,-100.0,,1490.92645,start,0.0112669513506611,,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': 37.06241842837229, 'HO1_Comdty': 32.02001673574007, 'GC1_Comdty': -13.843117496738238}","{'GC1_Comdty': 6.956967505797687, 'CL1_Comdty': -6.070391236794753, 'HO1_Comdty': -6.110676854394398}",-0.025281628171406098,-0.014014676820745,-0.0112669513506611
2018-12-29,Saturday,49.09497,,,,,1.00963,,,,,1490.92645,,,,,,,,,,
2018-12-30,Sunday,49.09497,,,,,1.00963,,,,,1490.92645,,,,,,,,,,
2018-12-31,Monday,49.0917,,,,,1.01753,,,,,1486.22891,,,,,,,,,,
2019-01-01,Tuesday,49.0917,,,,,1.01753,,,,,1486.22891,,,,,,,,,,
2019-01-02,Wednesday,50.69728,,,,,1.03824,,,,,1500.84332,,,,,,,,,,
2019-01-03,Thursday,51.21353,,,,,1.0618,,,,,1510.9043,,,,,,,,,,
2019-01-04,Friday,52.01727,start,0.0595234094246314,100.0,100.0,1.07543,start,0.0651723898854036,,-100.0,1496.30479,start,0.0036073811689369,-100.0,,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 34.15484357722153, 'HO1_Comdty': 29.35028654983376, 'GC1_Comdty': -15.82184499212803}","{'GC1_Comdty': 5.1767796072875765, 'HO1_Comdty': -5.945226967842628, 'CL1_Comdty': -6.252562545828548}",-0.005648980460772196,0.0595234094246314,-0.0651723898854036
2019-01-05,Saturday,52.01727,,,,,1.07543,,,,,1496.30479,,,,,,,,,,
2019-01-06,Sunday,52.01727,,,,,1.07543,,,,,1496.30479,,,,,,,,,,
2019-01-07,Monday,52.33644,,,,,1.07511,,,,,1492.85512,,,,,,,,,,
2019-01-08,Tuesday,53.70102,,,,,1.1046,,,,,1488.37752,,,,,,,,,,
2019-01-09,Wednesday,56.20202,,,,,1.13144,,,,,1487.96617,,,,,,,,,,
2019-01-10,Thursday,56.85962,,,,,1.15501,,,,,1493.45648,,,,,,,,,,
2019-01-11,Friday,55.77843,start,0.0723059860696264,100.0,100.0,1.13901,start,0.059120537831379,,,1495.8926,start,-0.000275471951139,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 28.439936612194593, 'HO1_Comdty': 23.484317273341865, 'GC1_Comdty': -13.682750474780596}","{'GC1_Comdty': 3.787156263971983, 'HO1_Comdty': 1.3486389819868645, 'CL1_Comdty': 0.37600983229781204}",0.0725814580207654,0.0723059860696264,0.000275471951139
2019-01-12,Saturday,55.77843,,,,,1.13901,,,,,1495.8926,,,,,,,,,,
2019-01-13,Sunday,55.77843,,,,,1.13901,,,,,1495.8926,,,,,,,,,,
2019-01-14,Monday,54.46629,,,,,1.11956,,,,,1494.01819,,,,,,,,,,
2019-01-15,Tuesday,56.66738,,,,,1.14104,,,,,1503.28406,,,,,,,,,,
2019-01-16,Wednesday,56.95392,,,,,1.1561,,,,,1511.41709,,,,,,,,,,
2019-01-17,Thursday,56.93891,,,,,1.15481,,,,,1516.22324,,,,,,,,,,
2019-01-18,Friday,58.92536,start,0.0564184040318093,100.0,100.0,1.17613,start,0.0325897050947751,,,1507.26451,start,0.007602089882656,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.5, 'GC1_Comdty': 2.5}","{'CL1_Comdty': 27.975827503827574, 'HO1_Comdty': 23.241947777809745, 'GC1_Comdty': -16.57658880342644}","{'CL1_Comdty': 6.266467370154263, 'GC1_Comdty': 5.638493769334412, 'HO1_Comdty': 4.773794529890463}",0.0488163141491533,0.0564184040318093,-0.007602089882656
2019-01-19,Saturday,58.92536,,,,,1.17613,,,,,1507.26451,,,,,,,,,,
2019-01-20,Sunday,58.92536,,,,,1.17613,,,,,1507.26451,,,,,,,,,,
2019-01-21,Monday,58.92536,,,,,1.17613,,,,,1507.26451,,,,,,,,,,
2019-01-22,Tuesday,57.64179,,,,,1.16827,,,,,1509.87083,,,,,,,,,,
2019-01-23,Wednesday,57.09143,,,,,1.15803,,,,,1507.24277,,,,,,,,,,
2019-01-24,Thursday,57.78966,,,,,1.15909,,,,,1506.08871,,,,,,,,,,
2019-01-25,Friday,58.17036,start,-0.0128128194719556,100.0,100.0,1.15842,start,-0.0150578592502528,,,1521.64938,start,0.0095436931637168,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 26.567905674764226, 'HO1_Comdty': 22.822432422361, 'GC1_Comdty': -15.601940521403991}","{'CL1_Comdty': 12.757809765153233, 'HO1_Comdty': 9.150731718114049, 'GC1_Comdty': 2.721475949230167}",-0.0223565126356724,-0.0128128194719556,-0.0095436931637168
2019-01-26,Saturday,58.17036,,,,,1.15842,,,,,1521.64938,,,,,,,,,,
2019-01-27,Sunday,58.17036,,,,,1.15842,,,,,1521.64938,,,,,,,,,,
2019-01-28,Monday,56.2094,,,,,1.12285,,,,,1524.2807,,,,,,,,,,
2019-01-29,Tuesday,57.88659,,,,,1.16442,,,,,1537.70786,,,,,,,,,,
2019-01-30,Wednesday,59.10445,,,,,1.1693,,,,,1543.77573,,,,,,,,,,
2019-01-31,Thursday,58.31391,,,,,1.15109,,,,,1546.90919,,,,,,,,,,
2019-02-01,Friday,59.95577,start,0.0306927789341513,100.0,100.0,1.15109,start,-0.0063275841232023,,,1544.53288,start,0.0150386155317855,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 25.810596157995807, 'HO1_Comdty': 22.836182028683293, 'GC1_Comdty': -21.20726345976832}","{'CL1_Comdty': 9.601104168353864, 'HO1_Comdty': 8.13067648168982, 'GC1_Comdty': 8.10754911772825}",0.0156541634023658,0.0306927789341513,-0.0150386155317855
2019-02-02,Saturday,59.95577,,,,,1.15109,,,,,1544.53288,,,,,,,,,,
2019-02-03,Sunday,59.95577,,,,,1.15109,,,,,1544.53288,,,,,,,,,,
2019-02-04,Monday,59.39864,,,,,1.15182,,,,,1546.53055,,,,,,,,,,
2019-02-05,Tuesday,58.55346,,,,,1.14849,,,,,1549.9772,,,,,,,,,,
2019-02-06,Wednesday,59.01197,,,,,1.15889,,,,,1546.34454,,,,,,,,,,
2019-02-07,Thursday,57.50935,,,,,1.15168,,,,,1545.95488,,,,,,,,,,
2019-02-08,Friday,57.49898,start,-0.0409767066622611,100.0,100.0,1.15457,start,0.0030232214683475,,,1548.3804,start,0.0024910573609802,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 26.281738511469943, 'HO1_Comdty': 21.66260395197532, 'GC1_Comdty': -21.34448046597879}","{'GC1_Comdty': 7.790546746699714, 'HO1_Comdty': 3.907985167943323, 'CL1_Comdty': 3.8625947246444037}",-0.043467764023241304,-0.0409767066622611,-0.0024910573609802
2019-02-09,Saturday,57.49898,,,,,1.15457,,,,,1548.3804,,,,,,,,,,
2019-02-10,Sunday,57.49898,,,,,1.15457,,,,,1548.3804,,,,,,,,,,
2019-02-11,Monday,57.45246,,,,,1.15055,,,,,1548.48847,,,,,,,,,,
2019-02-12,Tuesday,58.31311,,,,,1.16174,,,,,1553.74532,,,,,,,,,,
2019-02-13,Wednesday,59.29749,,,,,1.1831,,,,,1557.82647,,,,,,,,,,
2019-02-14,Thursday,59.64489,,,,,1.19882,,,,,1550.84915,,,,,,,,,,
2019-02-15,Friday,61.03544,start,0.0615047432145752,100.0,100.0,1.23039,start,0.0656694700191413,,,1563.01261,start,0.0094500098296258,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 24.502634022805193, 'HO1_Comdty': 19.20639796735954, 'GC1_Comdty': -22.47253689414479}","{'GC1_Comdty': 6.662881608567315, 'HO1_Comdty': 4.4551107593998145, 'CL1_Comdty': 2.9771556619678137}",0.0520547333849494,0.0615047432145752,-0.0094500098296258
2019-02-16,Saturday,61.03544,,,,,1.23039,,,,,1563.01261,,,,,,,,,,
2019-02-17,Sunday,61.03544,,,,,1.23039,,,,,1563.01261,,,,,,,,,,
2019-02-18,Monday,61.03544,,,,,1.23039,,,,,1563.01261,,,,,,,,,,
2019-02-19,Tuesday,61.22342,,,,,1.20762,,,,,1580.52947,,,,,,,,,,
2019-02-20,Wednesday,61.99899,,,,,1.2194,,,,,1580.8481,,,,,,,,,,
2019-02-21,Thursday,61.96768,,,,,1.23398,,,,,1561.9532,,,,,,,,,,
2019-02-22,Friday,62.15099,start,0.0182770862305571,100.0,100.0,1.228,start,-0.0019424735246548,,,1564.23431,start,0.0007816315698182,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 22.296755383432572, 'HO1_Comdty': 17.160158114041955, 'GC1_Comdty': -23.66357734012614}","{'GC1_Comdty': 7.070597920045304, 'HO1_Comdty': 4.789597119104214, 'CL1_Comdty': 4.294824697271477}",0.017495454660738898,0.0182770862305571,-0.0007816315698182
2019-02-23,Saturday,62.15099,,,,,1.228,,,,,1564.23431,,,,,,,,,,
2019-02-24,Sunday,62.15099,,,,,1.228,,,,,1564.23431,,,,,,,,,,
2019-02-25,Monday,60.3214,,,,,1.19587,,,,,1563.01602,,,,,,,,,,
2019-02-26,Tuesday,60.28889,,,,,1.20926,,,,,1560.43599,,,,,,,,,,
2019-02-27,Wednesday,61.92118,,,,,1.22458,,,,,1553.56856,,,,,,,,,,
2019-02-28,Thursday,62.00191,,,,,1.22132,,,,,1542.00646,,,,,,,,,,
2019-03-01,Friday,60.56628,start,-0.0254977434792269,100.0,100.0,1.22132,start,-0.0054397394136807,,,1524.79983,start,-0.0252100850543293,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 22.010765474345995, 'HO1_Comdty': 17.620875473639323, 'GC1_Comdty': -22.008925289311776}","{'HO1_Comdty': 5.091493945106413, 'CL1_Comdty': 1.8583067074680248, 'GC1_Comdty': -0.29505432322139463}",-0.0002876584248975994,-0.0254977434792269,0.0252100850543293
