,weekday,SM1_Index_PX-LAST-CHF,SM1_Index_start,SM1_Index_weeklyReturn,ES1_Index_PX-LAST-CHF,ES1_Index_start,ES1_Index_weeklyReturn,PT1_Index_PX-LAST-CHF,PT1_Index_start,PT1_Index_weeklyReturn,VG1_Index_PX-LAST-CHF,VG1_Index_start,VG1_Index_weeklyReturn,Z 1_Index_PX-LAST-CHF,Z 1_Index_start,Z 1_Index_weeklyReturn,GX1_Index_PX-LAST-CHF,GX1_Index_start,GX1_Index_weeklyReturn,ST1_Index_PX-LAST-CHF,ST1_Index_start,ST1_Index_weeklyReturn,CF1_Index_PX-LAST-CHF,CF1_Index_start,CF1_Index_weeklyReturn,OI1_Index_PX-LAST-CHF,OI1_Index_start,OI1_Index_weeklyReturn,QC1_Index_PX-LAST-CHF,QC1_Index_start,QC1_Index_weeklyReturn,ATT1_Index_PX-LAST-CHF,ATT1_Index_start,ATT1_Index_weeklyReturn,BE1_Index_PX-LAST-CHF,BE1_Index_start,BE1_Index_weeklyReturn,EO1_Index_PX-LAST-CHF,EO1_Index_start,EO1_Index_weeklyReturn,OT1_Index_PX-LAST-CHF,OT1_Index_start,OT1_Index_weeklyReturn,XP1_Index_PX-LAST-CHF,XP1_Index_start,XP1_Index_weeklyReturn,TP1_Index_PX-LAST-CHF,TP1_Index_start,TP1_Index_weeklyReturn,NI1_Index_PX-LAST-CHF,NI1_Index_start,NI1_Index_weeklyReturn,HI1_Index_PX-LAST-CHF,HI1_Index_start,HI1_Index_weeklyReturn,IH1_Index_PX-LAST-CHF,IH1_Index_start,IH1_Index_weeklyReturn,MES1_Index_PX-LAST-CHF,MES1_Index_start,MES1_Index_weeklyReturn,BZ1_Index_PX-LAST-CHF,BZ1_Index_start,BZ1_Index_weeklyReturn
1997-10-25,Saturday,,excluded,,1647.45947,,,,excluded,,,excluded,,10272.431,,,11626.76935,,,,excluded,,3418.55668,,,62.52143,,,,excluded,,,excluded,,2506.95223,,,472.90403,,,1467.78445,,,,excluded,,10.34564,,,151.79396,,,1428.45766,,,,excluded,,,excluded,,254354.40815,,
1997-10-26,Sunday,,excluded,,1647.45947,,,,excluded,,,excluded,,10272.431,,,11626.76935,,,,excluded,,3418.55668,,,62.52143,,,,excluded,,,excluded,,2506.95223,,,472.90403,,,1467.78445,,,,excluded,,10.34564,,,151.79396,,,1428.45766,,,,excluded,,,excluded,,254354.40815,,
1997-10-27,Monday,,excluded,,1512.39197,,,,excluded,,,excluded,,10087.69732,,,11265.94825,,,,excluded,,3314.32784,,,61.39775,,,,excluded,,,excluded,,2435.264,,,455.90484,,,1391.68484,,,,excluded,,10.09486,,,147.95349,,,1289.35084,,,,excluded,,,excluded,,207567.5793,,
1997-10-28,Tuesday,,excluded,,1563.67254,,,,excluded,,,excluded,,9695.81037,,,10567.23307,,,,excluded,,3127.43685,,,57.17346,,,,excluded,,,excluded,,2377.05955,,,435.41049,,,1273.14469,,,,excluded,,9.64616,,,139.97708,,,1072.75,,,,excluded,,,excluded,,215491.00306,,
1997-10-29,Wednesday,,excluded,,1559.06783,,,,excluded,,,excluded,,10058.60625,,,11020.17763,,,,excluded,,3345.66354,,,59.31948,,,,excluded,,,excluded,,2497.91397,,,466.99508,,,1338.76273,,,,excluded,,9.94508,,,143.2494,,,1347.17882,,,,excluded,,,excluded,,205370.50676,,
1997-10-30,Thursday,,excluded,,1509.35239,,,,excluded,,,excluded,,9617.72992,,,10712.95755,,,,excluded,,3232.21902,,,57.77888,,,,excluded,,,excluded,,2458.12158,,,447.60126,,,1266.3052,,,,excluded,,9.58841,,,138.39965,,,1230.18104,,,,excluded,,,excluded,,183694.5046,,
1997-10-31,Friday,,excluded,,1538.84261,start,-0.06592991328642524,,excluded,,,excluded,,9763.94657,start,-0.049499911948788014,10784.59773,start,-0.07243384595050911,,excluded,,3208.52581,start,-0.061438463556497194,57.48906,start,-0.08049032147857142,,excluded,,,excluded,,2491.87866,start,-0.006012707310342335,446.77926,start,-0.055243280544680404,1265.86881,start,-0.13756491288622125,,excluded,,9.59132,start,-0.07291187398749617,139.17915,start,-0.08310482182558519,1284.24663,start,-0.1009557609148877,,excluded,,,excluded,,191037.21899,start,-0.24893293424920737
1997-11-01,Saturday,,excluded,,1538.84261,,,,excluded,,,excluded,,9763.94657,,,10784.59773,,,,excluded,,3208.52581,,,57.48906,,,,excluded,,,excluded,,2491.87866,,,446.77926,,,1265.86881,,,,excluded,,9.59132,,,139.17915,,,1284.24663,,,,excluded,,,excluded,,191037.21899,,
1997-11-02,Sunday,,excluded,,1538.84261,,,,excluded,,,excluded,,9763.94657,,,10784.59773,,,,excluded,,3208.52581,,,57.48906,,,,excluded,,,excluded,,2491.87866,,,446.77926,,,1265.86881,,,,excluded,,9.59132,,,139.17915,,,1284.24663,,,,excluded,,,excluded,,191037.21899,,
1997-11-03,Monday,,excluded,,1587.90282,,,,excluded,,,excluded,,10075.12776,,,11085.04704,,,,excluded,,3295.5913,,,58.62747,,,,excluded,,,excluded,,2570.22008,,,461.87309,,,1321.01347,,,,excluded,,9.59132,,,139.17915,,,1387.77351,,,,excluded,,,excluded,,206927.24977,,
1997-11-04,Tuesday,,excluded,,1574.76469,,,,excluded,,,excluded,,9981.61536,,,10894.76955,,,,excluded,,3283.67759,,,57.66942,,,,excluded,,,excluded,,2538.79831,,,455.54821,,,1316.49763,,,,excluded,,9.47378,,,137.76592,,,1294.31676,,,,excluded,,,excluded,,214427.35715,,
1997-11-05,Wednesday,,excluded,,1588.76121,,,,excluded,,,excluded,,9991.5217,,,11098.37501,,,,excluded,,3347.73843,,,57.9729,,,,excluded,,,excluded,,2550.00334,,,462.49263,,,1342.12594,,,,excluded,,9.42429,,,136.74917,,,1305.32281,,,,excluded,,,excluded,,206761.28564,,
1997-11-06,Thursday,,excluded,,1580.23128,,,,excluded,,,excluded,,9997.64745,,,11031.99029,,,,excluded,,3313.70331,,,57.94221,,,,excluded,,,excluded,,2511.68865,,,459.73766,,,1324.65931,,,,excluded,,9.3519,,,136.43525,,,1270.37048,,,,excluded,,,excluded,,195418.25269,,
1997-11-07,Friday,,excluded,,1545.70537,start,0.004459689350556767,,excluded,,,excluded,,9643.92014,start,-0.01229281921398305,10745.54972,start,-0.003620720121194415,,excluded,,3189.02794,start,-0.006076893612397074,57.36123,start,-0.0022235534900031935,,excluded,,,excluded,,2422.90832,start,-0.027678049139037875,447.73657,start,0.002142691225192391,1275.45581,start,0.0075734546299469924,,excluded,,8.88836,start,-0.0732912675210502,128.67743,start,-0.07545469274672252,1196.13172,start,-0.06861214033320064,,excluded,,,excluded,,176716.45315,start,-0.07496322400269886
1997-11-08,Saturday,,excluded,,1545.70537,,,,excluded,,,excluded,,9643.92014,,,10745.54972,,,,excluded,,3189.02794,,,57.36123,,,,excluded,,,excluded,,2422.90832,,,447.73657,,,1275.45581,,,,excluded,,8.88836,,,128.67743,,,1196.13172,,,,excluded,,,excluded,,176716.45315,,
1997-11-09,Sunday,,excluded,,1545.70537,,,,excluded,,,excluded,,9643.92014,,,10745.54972,,,,excluded,,3189.02794,,,57.36123,,,,excluded,,,excluded,,2422.90832,,,447.73657,,,1275.45581,,,,excluded,,8.88836,,,128.67743,,,1196.13172,,,,excluded,,,excluded,,176716.45315,,
1997-11-10,Monday,,excluded,,1531.56105,,,,excluded,,,excluded,,9725.35417,,,10738.21344,,,,excluded,,3189.02794,,,57.21854,,,,excluded,,,excluded,,2442.15626,,,449.77273,,,1294.1973,,,,excluded,,8.76578,,,127.67325,,,1186.8875,,,,excluded,,,excluded,,184676.2471,,
1997-11-11,Tuesday,,excluded,,1536.9387,,,,excluded,,,excluded,,9823.32689,,,10721.28291,,,,excluded,,3189.02794,,,56.7122,,,,excluded,,,excluded,,2442.15626,,,449.48898,,,1280.70936,,,,excluded,,8.77706,,,128.01229,,,1178.26378,,,,excluded,,,excluded,,177826.01261,,
1997-11-12,Wednesday,,excluded,,1512.39605,,,,excluded,,,excluded,,9722.91809,,,10601.29251,,,,excluded,,3181.00748,,,55.48162,,,,excluded,,,excluded,,2436.90025,,,443.64314,,,1241.90421,,,,excluded,,8.49404,,,122.61996,,,1136.89931,,,,excluded,,,excluded,,157660.17301,,
1997-11-13,Thursday,,excluded,,1528.52391,,,,excluded,,,excluded,,9635.49623,,,10604.59037,,,,excluded,,3186.62515,,,55.43272,,,,excluded,,,excluded,,2462.4773,,,443.89821,,,1245.91975,,,,excluded,,8.54848,,,123.90336,,,1171.36397,,,,excluded,,,excluded,,165240.402,,
1997-11-14,Friday,,excluded,,1558.32814,start,0.008166349321798742,,excluded,,,excluded,,9732.99258,start,0.009236123765744904,10513.48993,start,-0.021595897468892,,excluded,,3172.83947,start,-0.005076302341835253,54.86383,start,-0.043538117993634357,,excluded,,,excluded,,2472.01288,start,0.020266784176134332,445.50106,start,-0.004992913578624986,1248.82471,start,-0.020879672812811785,,excluded,,8.4236,start,-0.05228861117236476,121.22467,start,-0.05791816016219771,1206.6874,start,0.008824847484188394,,excluded,,,excluded,,177865.01289,start,0.006499449935344213
1997-11-15,Saturday,,excluded,,1558.32814,,,,excluded,,,excluded,,9732.99258,,,10513.48993,,,,excluded,,3172.83947,,,54.86383,,,,excluded,,,excluded,,2472.01288,,,445.50106,,,1248.82471,,,,excluded,,8.4236,,,121.22467,,,1206.6874,,,,excluded,,,excluded,,177865.01289,,
1997-11-16,Sunday,,excluded,,1558.32814,,,,excluded,,,excluded,,9732.99258,,,10513.48993,,,,excluded,,3172.83947,,,54.86383,,,,excluded,,,excluded,,2472.01288,,,445.50106,,,1248.82471,,,,excluded,,8.4236,,,121.22467,,,1206.6874,,,,excluded,,,excluded,,177865.01289,,
1997-11-17,Monday,,excluded,,1594.13359,,,,excluded,,,excluded,,10037.73287,,,10996.4997,,,,excluded,,3285.96653,,,55.81416,,,,excluded,,,excluded,,2537.87123,,,461.08966,,,1248.82471,,,,excluded,,9.1322,,,133.64246,,,1270.37905,,,,excluded,,,excluded,,189132.27271,,
1997-11-18,Tuesday,,excluded,,1574.81499,,,,excluded,,,excluded,,9936.4304,,,11045.15496,,,,excluded,,3298.79368,,,56.20557,,,,excluded,,,excluded,,2550.39656,,,460.46328,,,1286.66445,,,,excluded,,9.26042,,,135.59501,,,1235.81472,,,,excluded,,,excluded,,185321.61544,,
1997-11-19,Wednesday,,excluded,,1585.39273,,,,excluded,,,excluded,,9912.25185,,,11099.37754,,,,excluded,,3297.92372,,,55.88606,,,,excluded,,,excluded,,2534.04715,,,455.05967,,,1271.35172,,,,excluded,,8.66514,,,127.50806,,,1211.37529,,,,excluded,,,excluded,,192347.2104,,
1997-11-20,Thursday,,excluded,,1618.24132,,,,excluded,,,excluded,,10096.28785,,,11285.40217,,,,excluded,,3340.9238,,,56.10758,,,,excluded,,,excluded,,2568.48821,,,462.18523,,,1295.83457,,,,excluded,,8.95032,,,132.70828,,,1229.34279,,,,excluded,,,excluded,,189963.13955,,
1997-11-21,Friday,,excluded,,1635.39763,start,0.04945652203906159,,excluded,,,excluded,,10297.24076,start,0.05797273298650768,11298.3053,start,0.07464841600889803,,excluded,,3384.22121,start,0.06662226122647177,56.37724,start,0.027584840504208334,,excluded,,,excluded,,2596.55525,start,0.05038095513482909,471.26456,start,0.05783038989851118,1318.28711,start,0.05562221778907617,,excluded,,9.25453,start,0.09864309796286627,137.43406,start,0.1337136244627433,1308.98964,start,0.08477940517154649,,excluded,,,excluded,,192483.54187,start,0.08218889562637455
1997-11-22,Saturday,,excluded,,1635.39763,,,,excluded,,,excluded,,10297.24076,,,11298.3053,,,,excluded,,3384.22121,,,56.37724,,,,excluded,,,excluded,,2596.55525,,,471.26456,,,1318.28711,,,,excluded,,9.25453,,,137.43406,,,1308.98964,,,,excluded,,,excluded,,192483.54187,,
1997-11-23,Sunday,,excluded,,1635.39763,,,,excluded,,,excluded,,10297.24076,,,11298.3053,,,,excluded,,3384.22121,,,56.37724,,,,excluded,,,excluded,,2596.55525,,,471.26456,,,1318.28711,,,,excluded,,9.25453,,,137.43406,,,1308.98964,,,,excluded,,,excluded,,192483.54187,,
1997-11-24,Monday,,excluded,,1589.98226,,,,excluded,,,excluded,,10044.10249,,,10956.44576,,,,excluded,,3290.62525,,,54.64183,,,,excluded,,,excluded,,2510.85271,,,455.46894,,,1273.36845,,,,excluded,,9.25453,,,137.43406,,,1297.9337,,,,excluded,,,excluded,,184957.31676,,
1997-11-25,Tuesday,,excluded,,1594.23707,,,,excluded,,,excluded,,9870.39388,,,10982.11984,,,,excluded,,3259.62782,,,53.58118,,,,excluded,,,excluded,,2512.66861,,,451.6878,,,1271.29515,,,,excluded,,8.50349,,,127.18004,,,1251.07051,,,,excluded,,,excluded,,185393.67249,,
1997-11-26,Wednesday,,excluded,,1612.4166,,,,excluded,,,excluded,,9991.82854,,,11176.3927,,,,excluded,,3294.20637,,,53.27287,,,,excluded,,,excluded,,2535.28507,,,456.77405,,,1269.11516,,,,excluded,,8.76543,,,130.56951,,,1307.52595,,,,excluded,,,excluded,,194217.28517,,
1997-11-27,Thursday,,excluded,,1612.4166,,,,excluded,,,excluded,,10010.18363,,,11286.23949,,,,excluded,,3307.27155,,,53.93042,,,,excluded,,,excluded,,2537.47197,,,458.79041,,,1264.24132,,,,excluded,,9.07622,,,135.84386,,,1306.50878,,,,excluded,,,excluded,,197842.08587,,
1997-11-28,Friday,,excluded,,1621.39973,start,-0.008559325110431917,,excluded,,,excluded,,10049.4928,start,-0.024059645275303885,11341.46584,start,0.0038200897261999782,,excluded,,3348.05041,start,-0.01068807201288131,54.28199,start,-0.03716482041334411,,excluded,,,excluded,,2544.35901,start,-0.020102110286310974,459.35766,start,-0.02526585067207262,1264.24132,start,-0.040996979785382186,,excluded,,9.08135,start,-0.0187129978507823,135.0864,start,-0.017082082854861385,1293.95163,start,-0.011488257462450188,,excluded,,,excluded,,194540.19806,start,0.01068484177929892
1997-11-29,Saturday,,excluded,,1621.39973,,,,excluded,,,excluded,,10049.4928,,,11341.46584,,,,excluded,,3348.05041,,,54.28199,,,,excluded,,,excluded,,2544.35901,,,459.35766,,,1264.24132,,,,excluded,,9.08135,,,135.0864,,,1293.95163,,,,excluded,,,excluded,,194540.19806,,
1997-11-30,Sunday,,excluded,,1621.39973,,,,excluded,,,excluded,,10049.4928,,,11341.46584,,,,excluded,,3348.05041,,,54.28199,,,,excluded,,,excluded,,2544.35901,,,459.35766,,,1264.24132,,,,excluded,,9.08135,,,135.0864,,,1293.95163,,,,excluded,,,excluded,,194540.19806,,
1997-12-01,Monday,,excluded,,1670.46003,,,,excluded,,,excluded,,10242.37436,,,11720.65663,,,,excluded,,3414.67602,,,54.31936,,,,excluded,,,excluded,,2604.98428,,,471.08175,,,1278.32067,,,,excluded,,9.15952,,,136.84491,,,1331.77686,,,,excluded,,,excluded,,200221.14396,,
1997-12-02,Tuesday,,excluded,,1663.13391,,,,excluded,,,excluded,,10359.45714,,,11656.31425,,,,excluded,,3412.2708,,,54.77547,,,,excluded,,,excluded,,2611.20654,,,474.13755,,,1280.97047,,,,excluded,,9.13477,,,136.91619,,,1396.88397,,,,excluded,,,excluded,,207229.64681,,
1997-12-03,Wednesday,,excluded,,1660.29859,,,,excluded,,,excluded,,10282.3361,,,11576.34499,,,,excluded,,3395.03732,,,54.31546,,,,excluded,,,excluded,,2619.83219,,,472.48217,,,1253.14064,,,,excluded,,8.9223,,,133.9264,,,1384.49706,,,,excluded,,,excluded,,207018.25208,,
1997-12-04,Thursday,,excluded,,1665.73116,,,,excluded,,,excluded,,10468.1636,,,11862.38729,,,,excluded,,3425.78631,,,55.25275,,,,excluded,,,excluded,,2654.23753,,,477.27995,,,1268.74036,,,,excluded,,8.73509,,,131.55544,,,1425.47532,,,,excluded,,,excluded,,208135.6138,,
1997-12-05,Friday,,excluded,,1689.44566,start,0.041967399365485276,,excluded,,,excluded,,10616.6481,start,0.056436211387703106,11927.4861,start,0.05167059252016398,,excluded,,3410.18222,start,0.01855760887423446,55.41805,start,0.020928856882365596,,excluded,,,excluded,,2656.44504,start,0.044052757319023125,477.73895,start,0.04001520296842329,1273.83067,start,0.007585062953012774,,excluded,,8.84325,start,-0.02621856882511973,132.60527,start,-0.018366985869784132,1427.94294,start,0.10355202381096724,,excluded,,,excluded,,208751.32128,start,0.07304980339136398
1997-12-06,Saturday,,excluded,,1689.44566,,,,excluded,,,excluded,,10616.6481,,,11927.4861,,,,excluded,,3410.18222,,,55.41805,,,,excluded,,,excluded,,2656.44504,,,477.73895,,,1273.83067,,,,excluded,,8.84325,,,132.60527,,,1427.94294,,,,excluded,,,excluded,,208751.32128,,
1997-12-07,Sunday,,excluded,,1689.44566,,,,excluded,,,excluded,,10616.6481,,,11927.4861,,,,excluded,,3410.18222,,,55.41805,,,,excluded,,,excluded,,2656.44504,,,477.73895,,,1273.83067,,,,excluded,,8.84325,,,132.60527,,,1427.94294,,,,excluded,,,excluded,,208751.32128,,
1997-12-08,Monday,,excluded,,1706.76902,,,,excluded,,,excluded,,10744.12348,,,12087.90372,,,,excluded,,3467.57494,,,57.1188,,,,excluded,,,excluded,,2681.07078,,,484.02827,,,1293.08595,,,,excluded,,8.7632,,,130.65781,,,1469.88886,,,,excluded,,,excluded,,209847.1412,,
1997-12-09,Tuesday,,excluded,,1700.14821,,,,excluded,,,excluded,,10705.99057,,,12012.08364,,,,excluded,,3492.13579,,,56.93759,,,,excluded,,,excluded,,2659.92771,,,483.27433,,,1281.07542,,,,excluded,,9.08692,,,136.38426,,,1442.41043,,,,excluded,,,excluded,,204594.09401,,
1997-12-10,Wednesday,,excluded,,1667.39279,,,,excluded,,,excluded,,10498.84177,,,11722.27098,,,,excluded,,3438.226,,,56.47497,,,,excluded,,,excluded,,2625.27416,,,473.44011,,,1256.5402,,,,excluded,,8.96396,,,134.45142,,,1348.26251,,,,excluded,,,excluded,,194222.99564,,
1997-12-11,Thursday,,excluded,,1621.23274,,,,excluded,,,excluded,,10221.0266,,,11469.47355,,,,excluded,,3316.95342,,,55.46582,,,,excluded,,,excluded,,2582.9152,,,458.72076,,,1212.83765,,,,excluded,,8.62496,,,129.28325,,,1275.24941,,,,excluded,,,excluded,,183916.08368,,
1997-12-12,Friday,,excluded,,1630.66763,start,-0.034791311370145024,,excluded,,,excluded,,10246.48125,start,-0.034866640253433626,11589.69186,start,-0.028320656772762808,,excluded,,3315.51454,start,-0.027760299565458415,55.3078,start,-0.0019894240234003295,,excluded,,,excluded,,2581.03258,start,-0.028388488699920555,460.24285,start,-0.03662272042084911,1207.47664,start,-0.052090149470180334,,excluded,,8.42564,start,-0.047223588612783744,127.13072,start,-0.04128455829847482,1308.40888,start,-0.0837106698395105,,excluded,,,excluded,,186412.6539,start,-0.10701090293956485
1997-12-13,Saturday,,excluded,,1630.66763,,,,excluded,,,excluded,,10246.48125,,,11589.69186,,,,excluded,,3315.51454,,,55.3078,,,,excluded,,,excluded,,2581.03258,,,460.24285,,,1207.47664,,,,excluded,,8.42564,,,127.13072,,,1308.40888,,,,excluded,,,excluded,,186412.6539,,
1997-12-14,Sunday,,excluded,,1630.66763,,,,excluded,,,excluded,,10246.48125,,,11589.69186,,,,excluded,,3315.51454,,,55.3078,,,,excluded,,,excluded,,2581.03258,,,460.24285,,,1207.47664,,,,excluded,,8.42564,,,127.13072,,,1308.40888,,,,excluded,,,excluded,,186412.6539,,
1997-12-15,Monday,,excluded,,1641.8294,,,,excluded,,,excluded,,10285.8463,,,11464.13369,,,,excluded,,3319.45931,,,54.38872,,,,excluded,,,excluded,,2587.15041,,,461.42159,,,1180.40265,,,,excluded,,8.4154,,,126.72493,,,1279.73578,,,,excluded,,,excluded,,195467.69801,,
1997-12-16,Tuesday,,excluded,,1665.18041,,,,excluded,,,excluded,,10572.80882,,,11839.61542,,,,excluded,,3415.61552,,,54.67628,,,,excluded,,,excluded,,2630.1875,,,470.68928,,,1205.08759,,,,excluded,,8.49109,,,127.98463,,,1290.17352,,,,excluded,,,excluded,,201004.70048,,
1997-12-17,Wednesday,,excluded,,1646.9268,,,,excluded,,,excluded,,10587.13629,,,11838.59155,,,,excluded,,3397.44137,,,54.867,,,,excluded,,,excluded,,2649.1864,,,474.12093,,,1229.34162,,,,excluded,,8.90727,,,134.83231,,,1332.6274,,,,excluded,,,excluded,,202389.02211,,
1997-12-18,Thursday,,excluded,,1636.81178,,,,excluded,,,excluded,,10646.99223,,,11874.70812,,,,excluded,,3398.01833,,,54.38485,,,,excluded,,,excluded,,2643.26629,,,469.79738,,,1221.07119,,,,excluded,,8.65476,,,129.91231,,,1327.54246,,,,excluded,,,excluded,,193552.45802,,
1997-12-19,Friday,,excluded,,1614.17027,start,-0.010116935969348852,,excluded,,,excluded,,10230.62201,start,-0.0015477742664099044,11545.88102,start,-0.003780155721931342,,excluded,,3308.65534,start,-0.002068819158307877,53.32696,start,-0.03581483985983895,,excluded,,,excluded,,2576.76901,start,-0.0016518853861194082,453.25733,start,-0.015177900102087303,1175.66823,sell,-0.026342878152905792,,excluded,,8.31665,start,-0.012935515877725652,123.51635,start,-0.028430343193210847,1271.98661,start,-0.027837070320097513,,excluded,,,excluded,,185137.12493,start,-0.006842502069007955
1997-12-20,Saturday,,excluded,,1614.17027,,,,excluded,,,excluded,,10230.62201,,,11545.88102,,,,excluded,,3308.65534,,,53.32696,,,,excluded,,,excluded,,2576.76901,,,453.25733,,,,excluded,,,excluded,,8.31665,,,123.51635,,,1271.98661,,,,excluded,,,excluded,,185137.12493,,
1997-12-21,Sunday,,excluded,,1614.17027,,,,excluded,,,excluded,,10230.62201,,,11545.88102,,,,excluded,,3308.65534,,,53.32696,,,,excluded,,,excluded,,2576.76901,,,453.25733,,,,excluded,,,excluded,,8.31665,,,123.51635,,,1271.98661,,,,excluded,,,excluded,,185137.12493,,
1997-12-22,Monday,,excluded,,1629.935,,,,excluded,,,excluded,,10266.87262,,,11743.88427,,,,excluded,,3362.27317,,,52.84985,,,,excluded,,,excluded,,2525.57361,,,456.70698,,,,excluded,,,excluded,,7.9434,,,117.52503,,,1241.54269,,,,excluded,,,excluded,,192591.97356,,
1997-12-23,Tuesday,,excluded,,1594.5439,,,,excluded,,,excluded,,10377.99838,,,11763.48309,,,,excluded,,3352.2545,,,52.99382,,,,excluded,,,excluded,,2498.46595,,,452.26517,,,,excluded,,,excluded,,7.9434,,,117.52503,,,1287.8202,,,,excluded,,,excluded,,192454.18556,,
1997-12-24,Wednesday,,excluded,,1589.72527,,,,excluded,,,excluded,,10227.93002,,,11763.48309,,,,excluded,,3368.03402,,,52.99382,,,,excluded,,,excluded,,2489.78866,,,455.42257,,,,excluded,,,excluded,,8.13478,,,120.67598,,,1273.09048,,,,excluded,,,excluded,,192454.18556,,
1997-12-25,Thursday,,excluded,,1589.72527,,,,excluded,,,excluded,,10227.93002,,,11763.48309,,,,excluded,,3368.03402,,,52.99382,,,,excluded,,,excluded,,2489.78866,,,455.42257,,,,excluded,,,excluded,,8.29291,,,122.45724,,,1273.09048,,,,excluded,,,excluded,,192454.18556,,
1997-12-26,Friday,,excluded,,1595.89712,start,-0.011320460015658687,,excluded,,,excluded,,10227.93002,start,-0.00026313062855494457,11763.48309,start,0.0188467272114674,,excluded,,3359.65283,start,0.015413358225459712,52.99382,start,-0.006247121531022961,,excluded,,,excluded,,2489.78866,start,-0.03375558680752677,455.42257,start,0.004777065602005781,,excluded,,,excluded,,7.99367,start,-0.03883534836743153,117.49638,start,-0.04873824396527262,1273.09048,start,0.0008678314624712462,,excluded,,,excluded,,196337.14769,start,0.06049582310535896
1997-12-27,Saturday,,excluded,,1595.89712,,,,excluded,,,excluded,,10227.93002,,,11763.48309,,,,excluded,,3359.65283,,,52.99382,,,,excluded,,,excluded,,2489.78866,,,455.42257,,,,excluded,,,excluded,,7.99367,,,117.49638,,,1273.09048,,,,excluded,,,excluded,,196337.14769,,
1997-12-28,Sunday,,excluded,,1595.89712,,,,excluded,,,excluded,,10227.93002,,,11763.48309,,,,excluded,,3359.65283,,,52.99382,,,,excluded,,,excluded,,2489.78866,,,455.42257,,,,excluded,,,excluded,,7.99367,,,117.49638,,,1273.09048,,,,excluded,,,excluded,,196337.14769,,
1997-12-29,Monday,,excluded,,1647.63476,,,,excluded,,,excluded,,10611.26395,,,12197.71085,,,,excluded,,3460.43508,,,53.90557,,,,excluded,,,excluded,,2548.3386,,,470.87177,,,,excluded,,,excluded,,8.2397,,,119.46958,,,1310.26151,,,,excluded,,,excluded,,204069.85975,,
1997-12-30,Tuesday,,excluded,,1676.31588,,,,excluded,,,excluded,,10631.14612,,,12137.28469,,,,excluded,,3501.70296,,,55.36769,,,,excluded,,,excluded,,2587.12083,,,475.24642,,,,excluded,,,excluded,,8.53318,,,122.93252,,,1354.06706,,,,excluded,,,excluded,,204963.39622,,
1997-12-31,Wednesday,,excluded,,1685.22402,,,,excluded,,,excluded,,10611.83145,,,12137.28469,,,,excluded,,3535.49335,,,55.36769,,,,excluded,,,excluded,,2587.12083,,,475.24642,,,,excluded,,,excluded,,8.53318,,,122.93252,,,1342.99419,,,,excluded,,,excluded,,204963.39622,,
1998-01-01,Thursday,,excluded,,1685.22402,,,,excluded,,,excluded,,10611.83145,,,12137.28469,,,,excluded,,3535.49335,,,55.36769,,,,excluded,,,excluded,,2587.12083,,,475.24642,,,,excluded,,,excluded,,8.53318,,,122.93252,,,1342.99419,,,,excluded,,,excluded,,204963.39622,,
1998-01-02,Friday,,excluded,,1701.61442,start,0.06624317988618214,,excluded,,,excluded,,10732.152,start,0.049298536362101575,12484.22436,start,0.06126937612659079,,excluded,,3585.22397,start,0.0671412051822033,56.31262,start,0.06262617037231895,,excluded,,,excluded,,2652.14225,start,0.06520777952294139,482.33714,start,0.059098015278425856,,excluded,,,excluded,,8.53318,start,0.06749215316619274,122.93252,start,0.04626644667691034,1345.29292,start,0.056714303605506514,,excluded,,,excluded,,213708.27073,start,0.08847598757738669
