date,weekday,HO1_Comdty_PX-LAST-CHF,imputed,HO1_Comdty_start
2018-02-26,Monday,1.86238,,
2018-02-27,Tuesday,1.84326,,
2018-02-28,Wednesday,1.80701,,
2018-03-01,Thursday,1.78406,,
2018-03-02,Friday,1.76306,,start
2018-03-03,Saturday,1.76306,imputed from 7504,
2018-03-04,Sunday,1.76306,imputed from 7505,
2018-03-05,Monday,1.7829,,
2018-03-06,Tuesday,1.78929,,
2018-03-07,Wednesday,1.76925,,
2018-03-08,Thursday,1.7654,,
2018-03-09,Friday,1.79227,,start
2018-03-10,Saturday,1.79227,imputed from 7511,
2018-03-11,Sunday,1.79227,imputed from 7512,
2018-03-12,Monday,1.76699,,
2018-03-13,Tuesday,1.76952,,
2018-03-14,Wednesday,1.7835,,
2018-03-15,Thursday,1.79542,,
2018-03-16,Friday,1.82137,,start
2018-03-17,Saturday,1.82137,imputed from 7518,
2018-03-18,Sunday,1.82137,imputed from 7519,
2018-03-19,Monday,1.81298,,
2018-03-20,Tuesday,1.86138,,
2018-03-21,Wednesday,1.90852,,
2018-03-22,Thursday,1.89488,,
2018-03-23,Friday,1.91243,,start
2018-03-24,Saturday,1.91243,imputed from 7525,
2018-03-25,Sunday,1.91243,imputed from 7526,
2018-03-26,Monday,1.90337,,
2018-03-27,Tuesday,1.91562,,
2018-03-28,Wednesday,1.92212,,
2018-03-29,Thursday,1.94138,,
2018-03-30,Friday,1.94138,imputed from 7531,start
2018-03-31,Saturday,1.94138,imputed from 7532,
2018-04-01,Sunday,1.94138,imputed from 7533,
2018-04-02,Monday,1.89327,,
2018-04-03,Tuesday,1.9136,,
2018-04-04,Wednesday,1.89722,,
2018-04-05,Thursday,1.90297,,
2018-04-06,Friday,1.88047,,start
2018-04-07,Saturday,1.88047,imputed from 7539,
2018-04-08,Sunday,1.88047,imputed from 7540,
2018-04-09,Monday,1.91135,,
2018-04-10,Tuesday,1.97622,,
2018-04-11,Wednesday,2.00523,,
2018-04-12,Thursday,2.0042,,
2018-04-13,Friday,2.01976,,start
2018-04-14,Saturday,2.01976,imputed from 7546,
2018-04-15,Sunday,2.01976,imputed from 7547,
2018-04-16,Monday,1.98521,,
2018-04-17,Tuesday,1.98819,,
2018-04-18,Wednesday,2.02147,,
2018-04-19,Thursday,2.04823,,
2018-04-20,Friday,2.06908,,start
2018-04-21,Saturday,2.06908,imputed from 7553,
2018-04-22,Sunday,2.06908,imputed from 7554,
2018-04-23,Monday,2.09401,,
2018-04-24,Tuesday,2.08122,,
2018-04-25,Wednesday,2.09841,,
2018-04-26,Thursday,2.13386,,
2018-04-27,Friday,2.1253,,start
2018-04-28,Saturday,2.1253,imputed from 7560,
2018-04-29,Sunday,2.1253,imputed from 7561,
2018-04-30,Monday,2.14443,,
2018-05-01,Tuesday,2.08836,,
2018-05-02,Wednesday,2.11726,,
2018-05-03,Thursday,2.10805,,
2018-05-04,Friday,2.15357,,start
2018-05-05,Saturday,2.15357,imputed from 7567,
2018-05-06,Sunday,2.15357,imputed from 7568,
2018-05-07,Monday,2.18981,,
2018-05-08,Tuesday,2.16115,,
2018-05-09,Wednesday,2.2282,,
2018-05-10,Thursday,2.22947,,
2018-05-11,Friday,2.22178,,start
2018-05-12,Saturday,2.22178,imputed from 7574,
2018-05-13,Sunday,2.22178,imputed from 7575,
2018-05-14,Monday,2.2451,,
2018-05-15,Tuesday,2.25012,,
2018-05-16,Wednesday,2.26875,,
2018-05-17,Thursday,2.28262,,
2018-05-18,Friday,2.2578,,start
2018-05-19,Saturday,2.2578,imputed from 7581,
2018-05-20,Sunday,2.2578,imputed from 7582,
2018-05-21,Monday,2.26903,,
2018-05-22,Tuesday,2.26518,,
2018-05-23,Wednesday,2.2809,,
2018-05-24,Thursday,2.24789,,
2018-05-25,Friday,2.1919,,start
2018-05-26,Saturday,2.1919,imputed from 7588,
2018-05-27,Sunday,2.1919,imputed from 7589,
2018-05-28,Monday,2.1919,imputed from 7590,
2018-05-29,Tuesday,2.16863,,
2018-05-30,Wednesday,2.20559,,
2018-05-31,Thursday,2.15765,,
2018-06-01,Friday,2.15765,imputed from 7594,start
2018-06-02,Saturday,2.15765,imputed from 7595,
2018-06-03,Sunday,2.15765,imputed from 7596,
2018-06-04,Monday,2.12839,,
2018-06-05,Tuesday,2.10776,,
2018-06-06,Wednesday,2.09683,,
2018-06-07,Thursday,2.14044,,
2018-06-08,Friday,2.13357,,start
2018-06-09,Saturday,2.13357,imputed from 7602,
2018-06-10,Sunday,2.13357,imputed from 7603,
2018-06-11,Monday,2.12959,,
2018-06-12,Tuesday,2.12916,,
2018-06-13,Wednesday,2.15145,,
2018-06-14,Thursday,2.1464,,
2018-06-15,Friday,2.0799,,start
2018-06-16,Saturday,2.0799,imputed from 7609,
2018-06-17,Sunday,2.0799,imputed from 7610,
2018-06-18,Monday,2.12094,,
2018-06-19,Tuesday,2.11289,,
2018-06-20,Wednesday,2.09867,,
2018-06-21,Thursday,2.05292,,
2018-06-22,Friday,2.10202,,start
2018-06-23,Saturday,2.10202,imputed from 7616,
2018-06-24,Sunday,2.10202,imputed from 7617,
2018-06-25,Monday,2.0733,,
2018-06-26,Tuesday,2.10963,,
2018-06-27,Wednesday,2.16893,,
2018-06-28,Thursday,2.1721,,
2018-06-29,Friday,2.19163,,start
2018-06-30,Saturday,2.19163,imputed from 7623,
2018-07-01,Sunday,2.19163,imputed from 7624,
2018-07-02,Monday,2.14631,,
2018-07-03,Tuesday,2.14862,,
2018-07-04,Wednesday,2.14862,imputed from 7627,
2018-07-05,Thursday,2.16323,,
2018-07-06,Friday,2.14607,,start
2018-07-07,Saturday,2.14607,imputed from 7630,
2018-07-08,Sunday,2.14607,imputed from 7631,
2018-07-09,Monday,2.17857,,
2018-07-10,Tuesday,2.20558,,
2018-07-11,Wednesday,2.08925,,
2018-07-12,Thursday,2.12607,,
2018-07-13,Friday,2.13916,,start
2018-07-14,Saturday,2.13916,imputed from 7637,
2018-07-15,Sunday,2.13916,imputed from 7638,
2018-07-16,Monday,2.04834,,
2018-07-17,Tuesday,2.06989,,
2018-07-18,Wednesday,2.08821,,
2018-07-19,Thursday,2.0924,,
2018-07-20,Friday,2.09283,,start
2018-07-21,Saturday,2.09283,imputed from 7644,
2018-07-22,Sunday,2.09283,imputed from 7645,
2018-07-23,Monday,2.10275,,
2018-07-24,Tuesday,2.12023,,
2018-07-25,Wednesday,2.13786,,
2018-07-26,Thursday,2.16188,,
2018-07-27,Friday,2.14184,,start
2018-07-28,Saturday,2.14184,imputed from 7651,
2018-07-29,Sunday,2.14184,imputed from 7652,
2018-07-30,Monday,2.14517,,
2018-07-31,Tuesday,2.10973,,
2018-08-01,Wednesday,2.0802,,
2018-08-02,Thursday,2.12029,,
2018-08-03,Friday,2.11137,,start
2018-08-04,Saturday,2.11137,imputed from 7658,
2018-08-05,Sunday,2.11137,imputed from 7659,
2018-08-06,Monday,2.13181,,
2018-08-07,Tuesday,2.15847,,
2018-08-08,Wednesday,2.10406,,
2018-08-09,Thursday,2.09437,,
2018-08-10,Friday,2.12986,,start
2018-08-11,Saturday,2.12986,imputed from 7665,
2018-08-12,Sunday,2.12986,imputed from 7666,
2018-08-13,Monday,2.12375,,
2018-08-14,Tuesday,2.11529,,
2018-08-15,Wednesday,2.07786,,
2018-08-16,Thursday,2.08885,,
2018-08-17,Friday,2.08666,,start
2018-08-18,Saturday,2.08666,imputed from 7672,
2018-08-19,Sunday,2.08666,imputed from 7673,
2018-08-20,Monday,2.09943,,
2018-08-21,Tuesday,2.09408,,
2018-08-22,Wednesday,2.13274,,
2018-08-23,Thursday,2.14407,,
2018-08-24,Friday,2.16432,,start
2018-08-25,Saturday,2.16432,imputed from 7679,
2018-08-26,Sunday,2.16432,imputed from 7680,
2018-08-27,Monday,2.16861,,
2018-08-28,Tuesday,2.15589,,
2018-08-29,Wednesday,2.1791,,
2018-08-30,Thursday,2.18265,,
2018-08-31,Friday,2.17429,,start
2018-09-01,Saturday,2.17429,imputed from 7686,
2018-09-02,Sunday,2.17429,imputed from 7687,
2018-09-03,Monday,2.17429,imputed from 7688,
2018-09-04,Tuesday,2.19743,,
2018-09-05,Wednesday,2.17104,,
2018-09-06,Thursday,2.13532,,
2018-09-07,Friday,2.1501,,start
2018-09-08,Saturday,2.1501,imputed from 7693,
2018-09-09,Sunday,2.1501,imputed from 7694,
2018-09-10,Monday,2.16147,,
2018-09-11,Tuesday,2.193,,
2018-09-12,Wednesday,2.1911,,
2018-09-13,Thursday,2.15124,,
2018-09-14,Friday,2.13585,,start
2018-09-15,Saturday,2.13585,imputed from 7700,
2018-09-16,Sunday,2.13585,imputed from 7701,
2018-09-17,Monday,2.12344,,
2018-09-18,Tuesday,2.15633,,
2018-09-19,Wednesday,2.17134,,
2018-09-20,Thursday,2.14155,,
2018-09-21,Friday,2.13496,,start
2018-09-22,Saturday,2.13496,imputed from 7707,
2018-09-23,Sunday,2.13496,imputed from 7708,
2018-09-24,Monday,2.19949,,
2018-09-25,Tuesday,2.22231,,
2018-09-26,Wednesday,2.2223,,
2018-09-27,Thursday,2.27129,,
2018-09-28,Friday,2.29606,,start
2018-09-29,Saturday,2.29606,imputed from 7714,
2018-09-30,Sunday,2.29606,imputed from 7715,
2018-10-01,Monday,2.36937,,
2018-10-02,Tuesday,2.37173,,
2018-10-03,Wednesday,2.4121,,
2018-10-04,Thursday,2.38194,,
2018-10-05,Friday,2.37292,,start
2018-10-06,Saturday,2.37292,imputed from 7721,
2018-10-07,Sunday,2.37292,imputed from 7722,
2018-10-08,Monday,2.37792,,
2018-10-09,Tuesday,2.40514,,
2018-10-10,Wednesday,2.37311,,
2018-10-11,Thursday,2.31284,,
2018-10-12,Friday,2.30018,,start
2018-10-13,Saturday,2.30018,imputed from 7728,
2018-10-14,Sunday,2.30018,imputed from 7729,
2018-10-15,Monday,2.29616,,
2018-10-16,Tuesday,2.3161,,
2018-10-17,Wednesday,2.29492,,
2018-10-18,Thursday,2.28228,,
2018-10-19,Friday,2.2944,,start
2018-10-20,Saturday,2.2944,imputed from 7735,
2018-10-21,Sunday,2.2944,imputed from 7736,
2018-10-22,Monday,2.31068,,
2018-10-23,Tuesday,2.23671,,
2018-10-24,Wednesday,2.24715,,
2018-10-25,Thursday,2.27833,,
2018-10-26,Friday,2.29932,,start
2018-10-27,Saturday,2.29932,imputed from 7742,
2018-10-28,Sunday,2.29932,imputed from 7743,
2018-10-29,Monday,2.2875,,
2018-10-30,Tuesday,2.27042,,
2018-10-31,Wednesday,2.28261,,
2018-11-01,Thursday,2.20366,,
2018-11-02,Friday,2.18127,,start
2018-11-03,Saturday,2.18127,imputed from 7749,
2018-11-04,Sunday,2.18127,imputed from 7750,
2018-11-05,Monday,2.20684,,
2018-11-06,Tuesday,2.1964,,
2018-11-07,Wednesday,2.23598,,
2018-11-08,Thursday,2.17827,,
2018-11-09,Friday,2.18475,,start
2018-11-10,Saturday,2.18475,imputed from 7756,
2018-11-11,Sunday,2.18475,imputed from 7757,
2018-11-12,Monday,2.17435,,
2018-11-13,Tuesday,2.08127,,
2018-11-14,Wednesday,2.11162,,
2018-11-15,Thursday,2.08717,,
2018-11-16,Friday,2.07391,,start
2018-11-17,Saturday,2.07391,imputed from 7763,
2018-11-18,Sunday,2.07391,imputed from 7764,
2018-11-19,Monday,2.07075,,
2018-11-20,Tuesday,1.98025,,
2018-11-21,Wednesday,1.95897,,
2018-11-22,Thursday,1.95897,imputed from 7768,
2018-11-23,Friday,1.87188,,start
2018-11-24,Saturday,1.87188,imputed from 7770,
2018-11-25,Sunday,1.87188,imputed from 7771,
2018-11-26,Monday,1.88959,,
2018-11-27,Tuesday,1.88506,,
2018-11-28,Wednesday,1.83013,,
2018-11-29,Thursday,1.83825,,
2018-11-30,Friday,1.84329,,start
2018-12-01,Saturday,1.84329,imputed from 7777,
2018-12-02,Sunday,1.84329,imputed from 7778,
2018-12-03,Monday,1.88391,,
2018-12-04,Tuesday,1.89691,,
2018-12-05,Wednesday,1.88407,,
2018-12-06,Thursday,1.84408,,
2018-12-07,Friday,1.87054,,start
2018-12-08,Saturday,1.87054,imputed from 7784,
2018-12-09,Sunday,1.87054,imputed from 7785,
2018-12-10,Monday,1.82584,,
2018-12-11,Tuesday,1.83472,,
2018-12-12,Wednesday,1.83591,,
2018-12-13,Thursday,1.86524,,
2018-12-14,Friday,1.83976,,start
2018-12-15,Saturday,1.83976,imputed from 7791,
2018-12-16,Sunday,1.83976,imputed from 7792,
2018-12-17,Monday,1.813,,
2018-12-18,Tuesday,1.74215,,
2018-12-19,Wednesday,1.79078,,
2018-12-20,Thursday,1.7308,,
2018-12-21,Friday,1.7204,,start
2018-12-22,Saturday,1.7204,imputed from 7798,
2018-12-23,Sunday,1.7204,imputed from 7799,
2018-12-24,Monday,1.64275,,
2018-12-25,Tuesday,1.64275,imputed from 7801,
2018-12-26,Wednesday,1.72389,,
2018-12-27,Thursday,1.65782,,
2018-12-28,Friday,1.63906,,start
2018-12-29,Saturday,1.63906,imputed from 7805,
2018-12-30,Sunday,1.63906,imputed from 7806,
2018-12-31,Monday,1.65189,,
2019-01-01,Tuesday,1.65189,imputed from 7808,
2019-01-02,Wednesday,1.6841,,
2019-01-03,Thursday,1.72232,,
2019-01-04,Friday,1.74443,,start
2019-01-05,Saturday,1.74443,imputed from 7812,
2019-01-06,Sunday,1.74443,imputed from 7813,
2019-01-07,Monday,1.7439,,
2019-01-08,Tuesday,1.79174,,
2019-01-09,Wednesday,1.83528,,
2019-01-10,Thursday,1.87351,,
2019-01-11,Friday,1.84756,,start
2019-01-12,Saturday,1.84756,imputed from 7819,
2019-01-13,Sunday,1.84756,imputed from 7820,
2019-01-14,Monday,1.81601,,
2019-01-15,Tuesday,1.85086,,
2019-01-16,Wednesday,1.87528,,
2019-01-17,Thursday,1.87318,,
2019-01-18,Friday,1.90776,,start
2019-01-19,Saturday,1.90776,imputed from 7826,
2019-01-20,Sunday,1.90776,imputed from 7827,
2019-01-21,Monday,1.90776,imputed from 7828,
2019-01-22,Tuesday,1.89502,,
2019-01-23,Wednesday,1.8784,,
2019-01-24,Thursday,1.88013,,
2019-01-25,Friday,1.87904,,start
2019-01-26,Saturday,1.87904,imputed from 7833,
2019-01-27,Sunday,1.87904,imputed from 7834,
2019-01-28,Monday,1.82134,,
2019-01-29,Tuesday,1.88877,,
2019-01-30,Wednesday,1.89669,,
2019-01-31,Thursday,1.86715,,
2019-02-01,Friday,1.86715,imputed from 7839,start
2019-02-02,Saturday,1.86715,imputed from 7840,
2019-02-03,Sunday,1.86715,imputed from 7841,
2019-02-04,Monday,1.90359,,
2019-02-05,Tuesday,1.89807,,
2019-02-06,Wednesday,1.91526,,
2019-02-07,Thursday,1.90335,,
2019-02-08,Friday,1.90812,,start
2019-02-09,Saturday,1.90812,imputed from 7847,
2019-02-10,Sunday,1.90812,imputed from 7848,
2019-02-11,Monday,1.90147,,
2019-02-12,Tuesday,1.91998,,
2019-02-13,Wednesday,1.95528,,
2019-02-14,Thursday,1.98126,,
2019-02-15,Friday,2.03343,,start
2019-02-16,Saturday,2.03343,imputed from 7854,
2019-02-17,Sunday,2.03343,imputed from 7855,
2019-02-18,Monday,2.03343,imputed from 7856,
2019-02-19,Tuesday,1.9958,,
2019-02-20,Wednesday,2.01527,,
2019-02-21,Thursday,2.03935,,
2019-02-22,Friday,2.02948,,start
2019-02-23,Saturday,2.02948,imputed from 7861,
2019-02-24,Sunday,2.02948,imputed from 7862,
2019-02-25,Monday,1.97638,,
2019-02-26,Tuesday,1.9985,,
2019-02-27,Wednesday,2.02382,,
2019-02-28,Thursday,2.01844,,
2019-03-01,Friday,2.01844,imputed from 7867,start
2019-03-02,Saturday,2.01844,imputed from 7868,
2019-03-03,Sunday,2.01844,imputed from 7869,
2019-03-04,Monday,2.0137,,
2019-03-05,Tuesday,2.02689,,
2019-03-06,Wednesday,2.02568,,
2019-03-07,Thursday,2.03363,,
2019-03-08,Friday,2.014,,start
2019-03-09,Saturday,2.014,imputed from 7875,
2019-03-10,Sunday,2.014,imputed from 7876,
2019-03-11,Monday,2.01634,,
2019-03-12,Tuesday,2.0002,,
2019-03-13,Wednesday,2.00166,,
2019-03-14,Thursday,1.99284,,
2019-03-15,Friday,1.97282,,start
2019-03-16,Saturday,1.97282,imputed from 7882,
2019-03-17,Sunday,1.97282,imputed from 7883,
2019-03-18,Monday,1.97195,,
2019-03-19,Tuesday,1.98881,,
2019-03-20,Wednesday,2.00308,,
2019-03-21,Thursday,1.97418,,
2019-03-22,Friday,1.95489,,start
2019-03-23,Saturday,1.95489,imputed from 7889,
2019-03-24,Sunday,1.95489,imputed from 7890,
2019-03-25,Monday,1.96456,,
2019-03-26,Tuesday,1.97716,,
2019-03-27,Wednesday,1.97129,,
2019-03-28,Thursday,1.96273,,
2019-03-29,Friday,1.96491,,start
2019-03-30,Saturday,1.96491,imputed from 7896,
2019-03-31,Sunday,1.96491,imputed from 7897,
2019-04-01,Monday,1.98631,,
2019-04-02,Tuesday,2.00528,,
2019-04-03,Wednesday,2.00118,,
2019-04-04,Thursday,2.0132,,
2019-04-05,Friday,2.04301,,start
2019-04-06,Saturday,2.04301,imputed from 7903,
2019-04-07,Sunday,2.04301,imputed from 7904,
2019-04-08,Monday,2.05484,,
2019-04-09,Tuesday,2.0451,,
2019-04-10,Wednesday,2.09261,,
2019-04-11,Thursday,2.0734,,
2019-04-12,Friday,2.07484,,start
2019-04-13,Saturday,2.07484,imputed from 7910,
2019-04-14,Sunday,2.07484,imputed from 7911,
2019-04-15,Monday,2.06904,,
2019-04-16,Tuesday,2.09886,,
2019-04-17,Wednesday,2.09113,,
2019-04-18,Thursday,2.10321,,
2019-04-19,Friday,2.10321,imputed from 7916,start
2019-04-20,Saturday,2.10321,imputed from 7917,
2019-04-21,Sunday,2.10321,imputed from 7918,
2019-04-22,Monday,2.13682,,
2019-04-23,Tuesday,2.16248,,
2019-04-24,Wednesday,2.14214,,
2019-04-25,Thursday,2.1409,,
2019-04-26,Friday,2.08997,,start
2019-04-27,Saturday,2.08997,imputed from 7924,
2019-04-28,Sunday,2.08997,imputed from 7925,
2019-04-29,Monday,2.09559,,
2019-04-30,Tuesday,2.12012,,
2019-05-01,Wednesday,2.12394,,
2019-05-02,Thursday,2.11728,,
2019-05-03,Friday,2.10601,,start
2019-05-04,Saturday,2.10601,imputed from 7931,
2019-05-05,Sunday,2.10601,imputed from 7932,
2019-05-06,Monday,2.10254,,
2019-05-07,Tuesday,2.0808,,
2019-05-08,Wednesday,2.09691,,
2019-05-09,Thursday,2.07323,,
2019-05-10,Friday,2.07418,,start
2019-05-11,Saturday,2.07418,imputed from 7938,
2019-05-12,Sunday,2.07418,imputed from 7939,
2019-05-13,Monday,2.05022,,
2019-05-14,Tuesday,2.07784,,
2019-05-15,Wednesday,2.1057,,
2019-05-16,Thursday,2.1438,,
2019-05-17,Friday,2.11771,,start
2019-05-18,Saturday,2.11771,imputed from 7945,
2019-05-19,Sunday,2.11771,imputed from 7946,
2019-05-20,Monday,2.09081,,
2019-05-21,Tuesday,2.10165,,
2019-05-22,Wednesday,2.06652,,
2019-05-23,Thursday,1.96927,,
2019-05-24,Friday,1.97445,,start
2019-05-25,Saturday,1.97445,imputed from 7952,
2019-05-26,Sunday,1.97445,imputed from 7953,
2019-05-27,Monday,1.97445,imputed from 7954,
2019-05-28,Tuesday,2.01043,,
2019-05-29,Wednesday,1.98108,,
2019-05-30,Thursday,1.92994,,
2019-05-31,Friday,1.8453,,start
2019-06-01,Saturday,1.8453,imputed from 7959,
2019-06-02,Sunday,1.8453,imputed from 7960,
2019-06-03,Monday,1.80108,,
2019-06-04,Tuesday,1.81021,,
2019-06-05,Wednesday,1.76879,,
2019-06-06,Thursday,1.76845,,
2019-06-07,Friday,1.80017,,start
2019-06-08,Saturday,1.80017,imputed from 7966,
2019-06-09,Sunday,1.80017,imputed from 7967,
2019-06-10,Monday,1.78715,,
2019-06-11,Tuesday,1.80698,,
2019-06-12,Wednesday,1.77118,,
2019-06-13,Thursday,1.79721,,
2019-06-14,Friday,1.82757,,start
2019-06-15,Saturday,1.82757,imputed from 7973,
2019-06-16,Sunday,1.82757,imputed from 7974,
2019-06-17,Monday,1.79716,,
2019-06-18,Tuesday,1.82725,,
2019-06-19,Wednesday,1.82172,,
2019-06-20,Thursday,1.84831,,
2019-06-21,Friday,1.87346,,start
2019-06-22,Saturday,1.87346,imputed from 7980,
2019-06-23,Sunday,1.87346,imputed from 7981,
2019-06-24,Monday,1.85717,,
2019-06-25,Tuesday,1.87724,,
2019-06-26,Wednesday,1.92635,,
2019-06-27,Thursday,1.90681,,
2019-06-28,Friday,1.89968,,start
2019-06-29,Saturday,1.89968,imputed from 7987,
2019-06-30,Sunday,1.89968,imputed from 7988,
2019-07-01,Monday,1.92899,,
2019-07-02,Tuesday,1.85782,,
2019-07-03,Wednesday,1.87326,,
2019-07-04,Thursday,1.87326,imputed from 7992,
2019-07-05,Friday,1.89052,,start
2019-07-06,Saturday,1.89052,imputed from 7994,
2019-07-07,Sunday,1.89052,imputed from 7995,
2019-07-08,Monday,1.8826,,
2019-07-09,Tuesday,1.89742,,
2019-07-10,Wednesday,1.97029,,
2019-07-11,Thursday,1.95842,,
2019-07-12,Friday,1.94862,,start
2019-07-13,Saturday,1.94862,imputed from 8001,
2019-07-14,Sunday,1.94862,imputed from 8002,
2019-07-15,Monday,1.92174,,
2019-07-16,Tuesday,1.88242,,
2019-07-17,Wednesday,1.86913,,
2019-07-18,Thursday,1.83829,,
2019-07-19,Friday,1.85502,,start
2019-07-20,Saturday,1.85502,imputed from 8008,
2019-07-21,Sunday,1.85502,imputed from 8009,
2019-07-22,Monday,1.86398,,
2019-07-23,Tuesday,1.89307,,
2019-07-24,Wednesday,1.88045,,
2019-07-25,Thursday,1.89726,,
2019-07-26,Friday,1.89297,,start
2019-07-27,Saturday,1.89297,imputed from 8015,
2019-07-28,Sunday,1.89297,imputed from 8016,
2019-07-29,Monday,1.89551,,
2019-07-30,Tuesday,1.92573,,
2019-07-31,Wednesday,1.93525,,
2019-08-01,Thursday,1.839,,
2019-08-02,Friday,1.8558,,start
2019-08-03,Saturday,1.8558,imputed from 8022,
2019-08-04,Sunday,1.8558,imputed from 8023,
2019-08-05,Monday,1.7842,,
2019-08-06,Tuesday,1.78114,,
2019-08-07,Wednesday,1.70376,,
2019-08-08,Thursday,1.73361,,
2019-08-09,Friday,1.7581,,start
2019-08-10,Saturday,1.7581,imputed from 8029,
2019-08-11,Sunday,1.7581,imputed from 8030,
2019-08-12,Monday,1.75235,,
2019-08-13,Tuesday,1.83093,,
2019-08-14,Wednesday,1.79374,,
2019-08-15,Thursday,1.76923,,
2019-08-16,Friday,1.77473,,start
2019-08-17,Saturday,1.77473,imputed from 8036,
2019-08-18,Sunday,1.77473,imputed from 8037,
2019-08-19,Monday,1.79717,,
2019-08-20,Tuesday,1.81443,,
2019-08-21,Wednesday,1.82108,,
2019-08-22,Thursday,1.81202,,
2019-08-23,Friday,1.77075,,start
2019-08-24,Saturday,1.77075,imputed from 8043,
2019-08-25,Sunday,1.77075,imputed from 8044,
2019-08-26,Monday,1.75584,,
2019-08-27,Tuesday,1.78013,,
2019-08-28,Wednesday,1.81639,,
2019-08-29,Thursday,1.83865,,
2019-08-30,Friday,1.81047,,start
2019-08-31,Saturday,1.81047,imputed from 8050,
2019-09-01,Sunday,1.81047,imputed from 8051,
2019-09-02,Monday,1.81047,imputed from 8052,
2019-09-03,Tuesday,1.78004,,
2019-09-04,Wednesday,1.84504,,
2019-09-05,Thursday,1.86301,,
2019-09-06,Friday,1.87674,,start
2019-09-07,Saturday,1.87674,imputed from 8057,
2019-09-08,Sunday,1.87674,imputed from 8058,
2019-09-09,Monday,1.90939,,
2019-09-10,Tuesday,1.91478,,
2019-09-11,Wednesday,1.89026,,
2019-09-12,Thursday,1.86436,,
2019-09-13,Friday,1.85977,,start
2019-09-14,Saturday,1.85977,imputed from 8064,
2019-09-15,Sunday,1.85977,imputed from 8065,
2019-09-16,Monday,2.06755,,
2019-09-17,Tuesday,1.97428,,
2019-09-18,Wednesday,1.96264,,
2019-09-19,Thursday,1.99187,,
2019-09-20,Friday,1.9718,,start
2019-09-21,Saturday,1.9718,imputed from 8071,
2019-09-22,Sunday,1.9718,imputed from 8072,
2019-09-23,Monday,1.97643,,
2019-09-24,Tuesday,1.93828,,
2019-09-25,Wednesday,1.9371,,
2019-09-26,Thursday,1.942,,
2019-09-27,Friday,1.92277,,start
2019-09-28,Saturday,1.92277,imputed from 8078,
2019-09-29,Sunday,1.92277,imputed from 8079,
2019-09-30,Monday,1.9016,,
2019-10-01,Tuesday,1.88654,,
2019-10-02,Wednesday,1.86719,,
2019-10-03,Thursday,1.87187,,
2019-10-04,Friday,1.88522,,start
2019-10-05,Saturday,1.88522,imputed from 8085,
2019-10-06,Sunday,1.88522,imputed from 8086,
2019-10-07,Monday,1.89302,,
2019-10-08,Tuesday,1.89959,,
2019-10-09,Wednesday,1.91162,,
2019-10-10,Thursday,1.91235,,
2019-10-11,Friday,1.95036,,start
2019-10-12,Saturday,1.95036,imputed from 8092,
2019-10-13,Sunday,1.95036,imputed from 8093,
2019-10-14,Monday,1.90935,,
2019-10-15,Tuesday,1.90752,,
2019-10-16,Wednesday,1.93269,,
2019-10-17,Thursday,1.92297,,
2019-10-18,Friday,1.91731,,start
2019-10-19,Saturday,1.91731,imputed from 8099,
2019-10-20,Sunday,1.91731,imputed from 8100,
2019-10-21,Monday,1.91343,,
2019-10-22,Tuesday,1.92193,,
2019-10-23,Wednesday,1.94603,,
2019-10-24,Thursday,1.9716,,
2019-10-25,Friday,1.97049,,start
2019-10-26,Saturday,1.97049,imputed from 8106,
2019-10-27,Sunday,1.97049,imputed from 8107,
2019-10-28,Monday,1.9516,,
2019-10-29,Tuesday,1.94398,,
2019-10-30,Wednesday,1.89657,,
2019-10-31,Thursday,1.85265,,
2019-11-01,Friday,1.85265,imputed from 8112,start
2019-11-02,Saturday,1.85265,imputed from 8113,
2019-11-03,Sunday,1.85265,imputed from 8114,
2019-11-04,Monday,1.91469,,
2019-11-05,Tuesday,1.9433,,
2019-11-06,Wednesday,1.91334,,
2019-11-07,Thursday,1.91531,,
2019-11-08,Friday,1.9133,,start
2019-11-09,Saturday,1.9133,imputed from 8120,
2019-11-10,Sunday,1.9133,imputed from 8121,
2019-11-11,Monday,1.90118,,
2019-11-12,Tuesday,1.88489,,
2019-11-13,Wednesday,1.89338,,
2019-11-14,Thursday,1.89527,,
2019-11-15,Friday,1.92833,,start
2019-11-16,Saturday,1.92833,imputed from 8127,
2019-11-17,Sunday,1.92833,imputed from 8128,
2019-11-18,Monday,1.88146,,
2019-11-19,Tuesday,1.83994,,
2019-11-20,Wednesday,1.87526,,
2019-11-21,Thursday,1.93031,,
2019-11-22,Friday,1.92496,,start
2019-11-23,Saturday,1.92496,imputed from 8134,
2019-11-24,Sunday,1.92496,imputed from 8135,
2019-11-25,Monday,1.93808,,
2019-11-26,Tuesday,1.95589,,
2019-11-27,Wednesday,1.94592,,
2019-11-28,Thursday,1.94592,imputed from 8139,
2019-11-29,Friday,1.87834,,start
2019-11-30,Saturday,1.87834,imputed from 8141,
2019-12-01,Sunday,1.87834,imputed from 8142,
2019-12-02,Monday,1.8711,,
2019-12-03,Tuesday,1.85415,,
2019-12-04,Wednesday,1.90232,,
2019-12-05,Thursday,1.90826,,
2019-12-06,Friday,1.93297,,start
2019-12-07,Saturday,1.93297,imputed from 8148,
2019-12-08,Sunday,1.93297,imputed from 8149,
2019-12-09,Monday,1.92223,,
2019-12-10,Tuesday,1.93621,,
2019-12-11,Wednesday,1.90141,,
