date,weekday,QC1_Index_PX-LAST-CHF,imputed,QC1_Index_start
2006-12-10,Sunday,192.42757,imputed from 663,
2006-12-11,Monday,195.02115,,
2006-12-12,Tuesday,199.12844,,
2006-12-13,Wednesday,198.86652,,
2006-12-14,Thursday,199.32459,,
2006-12-15,Friday,201.53831,,start
2006-12-16,Saturday,201.53831,imputed from 669,
2006-12-17,Sunday,201.53831,imputed from 670,
2006-12-18,Monday,201.71515,,
2006-12-19,Tuesday,200.15955,,
2006-12-20,Wednesday,203.0012,,
2006-12-21,Thursday,204.00714,,
2006-12-22,Friday,203.65777,,start
2006-12-23,Saturday,203.65777,imputed from 676,
2006-12-24,Sunday,203.65777,imputed from 677,
2006-12-25,Monday,203.65777,imputed from 678,
2006-12-26,Tuesday,203.65777,imputed from 679,
2006-12-27,Wednesday,205.33023,,
2006-12-28,Thursday,204.6976,,
2006-12-29,Friday,205.63,,start
2006-12-30,Saturday,205.63,imputed from 683,
2006-12-31,Sunday,205.63,imputed from 684,
2007-01-01,Monday,205.63,imputed from 685,
2007-01-02,Tuesday,208.57062,,
2007-01-03,Wednesday,207.81086,,
2007-01-04,Thursday,204.79795,,
2007-01-05,Friday,203.756,,start
2007-01-06,Saturday,203.756,imputed from 690,
2007-01-07,Sunday,203.756,imputed from 691,
2007-01-08,Monday,201.97321,,
2007-01-09,Tuesday,202.45136,,
2007-01-10,Wednesday,200.01644,,
2007-01-11,Thursday,204.73584,,
2007-01-12,Friday,206.54664,,start
2007-01-13,Saturday,206.54664,imputed from 697,
2007-01-14,Sunday,206.54664,imputed from 698,
2007-01-15,Monday,209.7592,,
2007-01-16,Tuesday,208.37168,,
2007-01-17,Wednesday,208.96182,,
2007-01-18,Thursday,208.49538,,
2007-01-19,Friday,209.97187,,start
2007-01-20,Saturday,209.97187,imputed from 704,
2007-01-21,Sunday,209.97187,imputed from 705,
2007-01-22,Monday,209.59617,,
2007-01-23,Tuesday,209.19339,,
2007-01-24,Wednesday,209.9292,,
2007-01-25,Thursday,211.21392,,
2007-01-26,Friday,209.78594,,start
2007-01-27,Saturday,209.78594,imputed from 711,
2007-01-28,Sunday,209.78594,imputed from 712,
2007-01-29,Monday,211.63918,,
2007-01-30,Tuesday,213.84647,,
2007-01-31,Wednesday,212.46774,,
2007-02-01,Thursday,213.58771,,
2007-02-02,Friday,212.60657,,start
2007-02-03,Saturday,212.60657,imputed from 718,
2007-02-04,Sunday,212.60657,imputed from 719,
2007-02-05,Monday,211.51332,,
2007-02-06,Tuesday,211.97687,,
2007-02-07,Wednesday,213.80444,,
2007-02-08,Thursday,213.50604,,
2007-02-09,Friday,214.34734,,start
2007-02-10,Saturday,214.34734,imputed from 725,
2007-02-11,Sunday,214.34734,imputed from 726,
2007-02-12,Monday,211.50811,,
2007-02-13,Tuesday,211.76518,,
2007-02-14,Wednesday,216.03327,,
2007-02-15,Thursday,214.48519,,
2007-02-16,Friday,213.56037,,start
2007-02-17,Saturday,213.56037,imputed from 732,
2007-02-18,Sunday,213.56037,imputed from 733,
2007-02-19,Monday,214.58453,,
2007-02-20,Tuesday,212.09063,,
2007-02-21,Wednesday,210.96106,,
2007-02-22,Thursday,211.765,,
2007-02-23,Friday,213.36871,,start
2007-02-24,Saturday,213.36871,imputed from 739,
2007-02-25,Sunday,213.36871,imputed from 740,
2007-02-26,Monday,215.69623,,
2007-02-27,Tuesday,207.40666,,
2007-02-28,Wednesday,201.55519,,
2007-03-01,Thursday,200.66308,,
2007-03-02,Friday,200.89878,,start
2007-03-03,Saturday,200.89878,imputed from 746,
2007-03-04,Sunday,200.89878,imputed from 747,
2007-03-05,Monday,197.66991,,
2007-03-06,Tuesday,199.5717,,
2007-03-07,Wednesday,202.19246,,
2007-03-08,Thursday,206.13566,,
2007-03-09,Friday,207.38653,,start
2007-03-10,Saturday,207.38653,imputed from 753,
2007-03-11,Sunday,207.38653,imputed from 754,
2007-03-12,Monday,207.71777,,
2007-03-13,Tuesday,204.02963,,
2007-03-14,Wednesday,196.82064,,
2007-03-15,Thursday,202.72316,,
2007-03-16,Friday,203.10421,,start
2007-03-17,Saturday,203.10421,imputed from 760,
2007-03-18,Sunday,203.10421,imputed from 761,
2007-03-19,Monday,206.58229,,
2007-03-20,Tuesday,207.47448,,
2007-03-21,Wednesday,209.3021,,
2007-03-22,Thursday,209.08789,,
2007-03-23,Friday,209.00122,,start
2007-03-24,Saturday,209.00122,imputed from 767,
2007-03-25,Sunday,209.00122,imputed from 768,
2007-03-26,Monday,205.67794,,
2007-03-27,Tuesday,207.77037,,
2007-03-28,Wednesday,204.16763,,
2007-03-29,Thursday,208.26529,,
2007-03-30,Friday,207.26092,,start
2007-03-31,Saturday,207.26092,imputed from 774,
2007-04-01,Sunday,207.26092,imputed from 775,
2007-04-02,Monday,209.0495,,
2007-04-03,Tuesday,213.16113,,
2007-04-04,Wednesday,214.54758,,
2007-04-05,Thursday,215.74698,,
2007-04-06,Friday,215.74698,imputed from 780,start
2007-04-07,Saturday,215.74698,imputed from 781,
2007-04-08,Sunday,215.74698,imputed from 782,
2007-04-09,Monday,215.74698,imputed from 783,
2007-04-10,Tuesday,218.33335,,
2007-04-11,Wednesday,217.93072,,
2007-04-12,Thursday,219.82923,,
2007-04-13,Friday,221.1935,,start
2007-04-14,Saturday,221.1935,imputed from 788,
2007-04-15,Sunday,221.1935,imputed from 789,
2007-04-16,Monday,226.39597,,
2007-04-17,Tuesday,225.80129,,
2007-04-18,Wednesday,224.25628,,
2007-04-19,Thursday,224.01246,,
2007-04-20,Friday,227.62757,,start
2007-04-21,Saturday,227.62757,imputed from 795,
2007-04-22,Sunday,227.62757,imputed from 796,
2007-04-23,Monday,226.60961,,
2007-04-24,Tuesday,223.51483,,
2007-04-25,Wednesday,226.23999,,
2007-04-26,Thursday,227.51085,,
2007-04-27,Friday,227.53965,,start
2007-04-28,Saturday,227.53965,imputed from 802,
2007-04-29,Sunday,227.53965,imputed from 803,
2007-04-30,Monday,229.83662,,
2007-05-01,Tuesday,229.83662,imputed from 805,
2007-05-02,Wednesday,228.98446,,
2007-05-03,Thursday,225.91392,,
2007-05-04,Friday,227.64373,,start
2007-05-05,Saturday,227.64373,imputed from 809,
2007-05-06,Sunday,227.64373,imputed from 810,
2007-05-07,Monday,228.75978,,
2007-05-08,Tuesday,222.8643,,
2007-05-09,Wednesday,222.25871,,
2007-05-10,Thursday,218.35899,,
2007-05-11,Friday,221.43009,,start
2007-05-12,Saturday,221.43009,imputed from 816,
2007-05-13,Sunday,221.43009,imputed from 817,
2007-05-14,Monday,225.06546,,
2007-05-15,Tuesday,226.41044,,
2007-05-16,Wednesday,225.7383,,
2007-05-17,Thursday,225.7383,imputed from 821,
2007-05-18,Friday,227.80681,,start
2007-05-19,Saturday,227.80681,imputed from 823,
2007-05-20,Sunday,227.80681,imputed from 824,
2007-05-21,Monday,226.65405,,
2007-05-22,Tuesday,225.60937,,
2007-05-23,Wednesday,229.74363,,
2007-05-24,Thursday,229.28864,,
2007-05-25,Friday,228.64331,,start
2007-05-26,Saturday,228.64331,imputed from 830,
2007-05-27,Sunday,228.64331,imputed from 831,
2007-05-28,Monday,229.3396,,
2007-05-29,Tuesday,226.75817,,
2007-05-30,Wednesday,223.20674,,
2007-05-31,Thursday,226.67861,,
2007-06-01,Friday,229.09588,,start
2007-06-02,Saturday,229.09588,imputed from 837,
2007-06-03,Sunday,229.09588,imputed from 838,
2007-06-04,Monday,227.85015,,
2007-06-05,Tuesday,225.90983,,
2007-06-06,Wednesday,225.90983,imputed from 841,
2007-06-07,Thursday,217.22448,,
2007-06-08,Friday,217.80792,,start
2007-06-09,Saturday,217.80792,imputed from 844,
2007-06-10,Sunday,217.80792,imputed from 845,
2007-06-11,Monday,221.35444,,
2007-06-12,Tuesday,217.71661,,
2007-06-13,Wednesday,219.45419,,
2007-06-14,Thursday,223.24597,,
2007-06-15,Friday,226.21006,,start
2007-06-16,Saturday,226.21006,imputed from 851,
2007-06-17,Sunday,226.21006,imputed from 852,
2007-06-18,Monday,227.22646,,
2007-06-19,Tuesday,225.80622,,
2007-06-20,Wednesday,230.15906,,
2007-06-21,Thursday,226.06248,,
2007-06-22,Friday,226.06248,imputed from 857,start
2007-06-23,Saturday,226.06248,imputed from 858,
2007-06-24,Sunday,226.06248,imputed from 859,
2007-06-25,Monday,224.26792,,
2007-06-26,Tuesday,222.21565,,
2007-06-27,Wednesday,222.24283,,
2007-06-28,Thursday,226.27972,,
2007-06-29,Friday,224.23438,,start
2007-06-30,Saturday,224.23438,imputed from 865,
2007-07-01,Sunday,224.23438,imputed from 866,
2007-07-02,Monday,224.13586,,
2007-07-03,Tuesday,228.86651,,
2007-07-04,Wednesday,231.9332,,
2007-07-05,Thursday,230.52822,,
2007-07-06,Friday,231.72789,,start
2007-07-07,Saturday,231.72789,imputed from 872,
2007-07-08,Sunday,231.72789,imputed from 873,
2007-07-09,Monday,233.9779,,
2007-07-10,Tuesday,232.16804,,
2007-07-11,Wednesday,232.32526,,
2007-07-12,Thursday,237.75519,,
2007-07-13,Friday,237.17128,,start
2007-07-14,Saturday,237.17128,imputed from 879,
2007-07-15,Sunday,237.17128,imputed from 880,
2007-07-16,Monday,237.48268,,
2007-07-17,Tuesday,235.20165,,
2007-07-18,Wednesday,233.3559,,
2007-07-19,Thursday,236.25935,,
2007-07-20,Friday,232.24952,,start
2007-07-21,Saturday,232.24952,imputed from 886,
2007-07-22,Sunday,232.24952,imputed from 887,
2007-07-23,Monday,234.4538,,
2007-07-24,Tuesday,231.02795,,
2007-07-25,Wednesday,226.62343,,
2007-07-26,Thursday,217.54638,,
2007-07-27,Friday,218.8238,,start
2007-07-28,Saturday,218.8238,imputed from 893,
2007-07-29,Sunday,218.8238,imputed from 894,
2007-07-30,Monday,220.46657,,
2007-07-31,Tuesday,222.92507,,
2007-08-01,Wednesday,217.46078,,
2007-08-02,Thursday,221.72338,,
2007-08-03,Friday,217.30621,,start
2007-08-04,Saturday,217.30621,imputed from 900,
2007-08-05,Sunday,217.30621,imputed from 901,
2007-08-06,Monday,213.53314,,
2007-08-07,Tuesday,216.27323,,
2007-08-08,Wednesday,222.24488,,
2007-08-09,Thursday,214.87938,,
2007-08-10,Friday,207.36077,,start
2007-08-11,Saturday,207.36077,imputed from 907,
2007-08-12,Sunday,207.36077,imputed from 908,
2007-08-13,Monday,212.80327,,
2007-08-14,Tuesday,209.9587,,
2007-08-15,Wednesday,207.91675,,
2007-08-16,Thursday,198.64767,,
2007-08-17,Friday,203.55781,,start
2007-08-18,Saturday,203.55781,imputed from 914,
2007-08-19,Sunday,203.55781,imputed from 915,
2007-08-20,Monday,204.43836,,
2007-08-21,Tuesday,202.87763,,
2007-08-22,Wednesday,207.36539,,
2007-08-23,Thursday,209.58196,,
2007-08-24,Friday,214.59979,,start
2007-08-25,Saturday,214.59979,imputed from 921,
2007-08-26,Sunday,214.59979,imputed from 922,
2007-08-27,Monday,210.60073,,
2007-08-28,Tuesday,204.67151,,
2007-08-29,Wednesday,208.09133,,
2007-08-30,Thursday,210.85008,,
2007-08-31,Friday,213.12008,,start
2007-09-01,Saturday,213.12008,imputed from 928,
2007-09-02,Sunday,213.12008,imputed from 929,
2007-09-03,Monday,214.80468,,
2007-09-04,Tuesday,215.66365,,
2007-09-05,Wednesday,210.67167,,
2007-09-06,Thursday,209.47809,,
2007-09-07,Friday,202.49666,,start
2007-09-08,Saturday,202.49666,imputed from 935,
2007-09-09,Sunday,202.49666,imputed from 936,
2007-09-10,Monday,200.85874,,
2007-09-11,Tuesday,206.71777,,
2007-09-12,Wednesday,209.93241,,
2007-09-13,Thursday,213.81228,,
2007-09-14,Friday,209.91766,,start
2007-09-15,Saturday,209.91766,imputed from 942,
2007-09-16,Sunday,209.91766,imputed from 943,
2007-09-17,Monday,206.02191,,
2007-09-18,Tuesday,209.98446,,
2007-09-19,Wednesday,218.85724,,
2007-09-20,Thursday,216.55469,,
2007-09-21,Friday,217.79264,,start
2007-09-22,Saturday,217.79264,imputed from 949,
2007-09-23,Sunday,217.79264,imputed from 950,
2007-09-24,Monday,216.14156,,
2007-09-25,Tuesday,212.40337,,
2007-09-26,Wednesday,214.74772,,
2007-09-27,Thursday,219.76195,,
2007-09-28,Friday,220.20563,,start
2007-09-29,Saturday,220.20563,imputed from 956,
2007-09-30,Sunday,220.20563,imputed from 957,
2007-10-01,Monday,223.19461,,
2007-10-02,Tuesday,223.1368,,
2007-10-03,Wednesday,225.36432,,
2007-10-04,Thursday,225.08624,,
2007-10-05,Friday,229.22366,,start
2007-10-06,Saturday,229.22366,imputed from 963,
2007-10-07,Sunday,229.22366,imputed from 964,
2007-10-08,Monday,227.76228,,
2007-10-09,Tuesday,229.25823,,
2007-10-10,Wednesday,230.73238,,
2007-10-11,Thursday,234.0793,,
2007-10-12,Friday,232.43596,,start
2007-10-13,Saturday,232.43596,imputed from 970,
2007-10-14,Sunday,232.43596,imputed from 971,
2007-10-15,Monday,230.17101,,
2007-10-16,Tuesday,220.10653,,
2007-10-17,Wednesday,220.91709,,
2007-10-18,Thursday,215.97572,,
2007-10-19,Friday,212.65511,,start
2007-10-20,Saturday,212.65511,imputed from 977,
2007-10-21,Sunday,212.65511,imputed from 978,
2007-10-22,Monday,207.05046,,
2007-10-23,Tuesday,213.89749,,
2007-10-24,Wednesday,210.06551,,
2007-10-25,Thursday,212.70795,,
2007-10-26,Friday,214.42678,,start
2007-10-27,Saturday,214.42678,imputed from 984,
2007-10-28,Sunday,214.42678,imputed from 985,
2007-10-29,Monday,215.36224,,
2007-10-30,Tuesday,214.18301,,
2007-10-31,Wednesday,215.67909,,
2007-11-01,Thursday,211.48764,,
2007-11-02,Friday,208.64399,,start
2007-11-03,Saturday,208.64399,imputed from 991,
2007-11-04,Sunday,208.64399,imputed from 992,
2007-11-05,Monday,208.63471,,
2007-11-06,Tuesday,209.78665,,
2007-11-07,Wednesday,207.21747,,
2007-11-08,Thursday,204.50393,,
2007-11-09,Friday,197.99063,,start
2007-11-10,Saturday,197.99063,imputed from 998,
2007-11-11,Sunday,197.99063,imputed from 999,
2007-11-12,Monday,200.31049,,
2007-11-13,Tuesday,199.08034,,
2007-11-14,Wednesday,200.80549,,
2007-11-15,Thursday,195.97218,,
2007-11-16,Friday,193.71124,,start
2007-11-17,Saturday,193.71124,imputed from 1005,
2007-11-18,Sunday,193.71124,imputed from 1006,
2007-11-19,Monday,187.79756,,
2007-11-20,Tuesday,190.71211,,
2007-11-21,Wednesday,186.5276,,
2007-11-22,Thursday,185.78213,,
2007-11-23,Friday,186.70882,,start
2007-11-24,Saturday,186.70882,imputed from 1012,
2007-11-25,Sunday,186.70882,imputed from 1013,
2007-11-26,Monday,188.09629,,
2007-11-27,Tuesday,186.84071,,
2007-11-28,Wednesday,193.84598,,
2007-11-29,Thursday,193.37496,,
2007-11-30,Friday,197.06264,,start
2007-12-01,Saturday,197.06264,imputed from 1019,
2007-12-02,Sunday,197.06264,imputed from 1020,
2007-12-03,Monday,195.47929,,
2007-12-04,Tuesday,189.76672,,
2007-12-05,Wednesday,194.34563,,
2007-12-06,Thursday,193.87747,,
2007-12-07,Friday,197.49361,,start
2007-12-08,Saturday,197.49361,imputed from 1026,
2007-12-09,Sunday,197.49361,imputed from 1027,
2007-12-10,Monday,200.21206,,
2007-12-11,Tuesday,199.4854,,
2007-12-12,Wednesday,200.93984,,
2007-12-13,Thursday,195.15711,,
2007-12-14,Friday,195.10591,,start
2007-12-15,Saturday,195.10591,imputed from 1033,
2007-12-16,Sunday,195.10591,imputed from 1034,
2007-12-17,Monday,187.50657,,
2007-12-18,Tuesday,186.65336,,
2007-12-19,Wednesday,186.76401,,
2007-12-20,Thursday,186.02985,,
2007-12-21,Friday,189.50745,,start
2007-12-22,Saturday,189.50745,imputed from 1040,
2007-12-23,Sunday,189.50745,imputed from 1041,
2007-12-24,Monday,189.50745,imputed from 1042,
2007-12-25,Tuesday,189.50745,imputed from 1043,
2007-12-26,Wednesday,189.50745,imputed from 1044,
2007-12-27,Thursday,189.57555,,
2007-12-28,Friday,190.46089,,start
2007-12-29,Saturday,190.46089,imputed from 1047,
2007-12-30,Sunday,190.46089,imputed from 1048,
2007-12-31,Monday,190.46089,imputed from 1049,
2008-01-01,Tuesday,190.46089,imputed from 1050,
2008-01-02,Wednesday,184.44363,,
2008-01-03,Thursday,184.10158,,
2008-01-04,Friday,177.58492,,start
2008-01-05,Saturday,177.58492,imputed from 1054,
2008-01-06,Sunday,177.58492,imputed from 1055,
2008-01-07,Monday,177.76502,,
2008-01-08,Tuesday,179.61182,,
2008-01-09,Wednesday,174.6239,,
2008-01-10,Thursday,172.87792,,
2008-01-11,Friday,171.71218,,start
2008-01-12,Saturday,171.71218,imputed from 1061,
2008-01-13,Sunday,171.71218,imputed from 1062,
2008-01-14,Monday,175.45243,,
2008-01-15,Tuesday,168.25509,,
2008-01-16,Wednesday,165.12038,,
2008-01-17,Thursday,166.4606,,
2008-01-18,Friday,163.98603,,start
2008-01-19,Saturday,163.98603,imputed from 1068,
2008-01-20,Sunday,163.98603,imputed from 1069,
2008-01-21,Monday,155.53121,,
2008-01-22,Tuesday,161.73323,,
2008-01-23,Wednesday,152.92705,,
2008-01-24,Thursday,162.12698,,
2008-01-25,Friday,163.86152,,start
2008-01-26,Saturday,163.86152,imputed from 1075,
2008-01-27,Sunday,163.86152,imputed from 1076,
2008-01-28,Monday,162.25268,,
2008-01-29,Tuesday,163.6692,,
2008-01-30,Wednesday,163.10253,,
2008-01-31,Thursday,160.83569,,
2008-02-01,Friday,166.03636,,start
2008-02-02,Saturday,166.03636,imputed from 1082,
2008-02-03,Sunday,166.03636,imputed from 1083,
2008-02-04,Monday,167.35442,,
2008-02-05,Tuesday,161.49292,,
2008-02-06,Wednesday,162.75687,,
2008-02-07,Thursday,157.12311,,
2008-02-08,Friday,156.2173,,start
2008-02-09,Saturday,156.2173,imputed from 1089,
2008-02-10,Sunday,156.2173,imputed from 1090,
2008-02-11,Monday,154.60081,,
2008-02-12,Tuesday,161.88541,,
2008-02-13,Wednesday,163.84856,,
2008-02-14,Thursday,163.36488,,
2008-02-15,Friday,161.29657,,start
2008-02-16,Saturday,161.29657,imputed from 1096,
2008-02-17,Sunday,161.29657,imputed from 1097,
2008-02-18,Monday,166.63315,,
2008-02-19,Tuesday,167.08535,,
2008-02-20,Wednesday,165.3505,,
2008-02-21,Thursday,167.0778,,
2008-02-22,Friday,162.71535,,start
2008-02-23,Saturday,162.71535,imputed from 1103,
2008-02-24,Sunday,162.71535,imputed from 1104,
2008-02-25,Monday,167.05669,,
2008-02-26,Tuesday,169.70781,,
2008-02-27,Wednesday,170.39776,,
2008-02-28,Thursday,166.25654,,
2008-02-29,Friday,163.65908,,start
2008-03-01,Saturday,163.65908,imputed from 1110,
2008-03-02,Sunday,163.65908,imputed from 1111,
2008-03-03,Monday,161.58871,,
2008-03-04,Tuesday,156.49176,,
2008-03-05,Wednesday,161.30763,,
2008-03-06,Thursday,157.72864,,
2008-03-07,Friday,154.656,,start
2008-03-08,Saturday,154.656,imputed from 1117,
2008-03-09,Sunday,154.656,imputed from 1118,
2008-03-10,Monday,151.37576,,
2008-03-11,Tuesday,156.62974,,
2008-03-12,Wednesday,159.4835,,
2008-03-13,Thursday,156.46173,,
2008-03-14,Friday,153.31192,,start
2008-03-15,Saturday,153.31192,imputed from 1124,
2008-03-16,Sunday,153.31192,imputed from 1125,
2008-03-17,Monday,145.52802,,
2008-03-18,Tuesday,151.66371,,
2008-03-19,Wednesday,150.41444,,
2008-03-20,Thursday,147.8486,,
2008-03-21,Friday,147.8486,imputed from 1130,start
2008-03-22,Saturday,147.8486,imputed from 1131,
2008-03-23,Sunday,147.8486,imputed from 1132,
2008-03-24,Monday,147.8486,imputed from 1133,
2008-03-25,Tuesday,156.50633,,
2008-03-26,Wednesday,154.91145,,
2008-03-27,Thursday,155.6284,,
2008-03-28,Friday,154.83376,,start
2008-03-29,Saturday,154.83376,imputed from 1138,
2008-03-30,Sunday,154.83376,imputed from 1139,
2008-03-31,Monday,155.50139,,
2008-04-01,Tuesday,162.36379,,
2008-04-02,Wednesday,165.79301,,
2008-04-03,Thursday,163.93109,,
2008-04-04,Friday,163.48367,,start
2008-04-05,Saturday,163.48367,imputed from 1145,
2008-04-06,Sunday,163.48367,imputed from 1146,
2008-04-07,Monday,165.83619,,
2008-04-08,Tuesday,163.95015,,
2008-04-09,Wednesday,163.66888,,
2008-04-10,Thursday,162.76773,,
2008-04-11,Friday,159.60757,,start
2008-04-12,Saturday,159.60757,imputed from 1152,
2008-04-13,Sunday,159.60757,imputed from 1153,
2008-04-14,Monday,158.56305,,
2008-04-15,Tuesday,159.05596,,
2008-04-16,Wednesday,165.00276,,
2008-04-17,Thursday,162.63244,,
2008-04-18,Friday,167.24761,,start
2008-04-19,Saturday,167.24761,imputed from 1159,
2008-04-20,Sunday,167.24761,imputed from 1160,
2008-04-21,Monday,165.38046,,
2008-04-22,Tuesday,164.07971,,
2008-04-23,Wednesday,168.04739,,
2008-04-24,Thursday,166.8905,,
2008-04-25,Friday,172.07217,,start
2008-04-26,Saturday,172.07217,imputed from 1166,
2008-04-27,Sunday,172.07217,imputed from 1167,
2008-04-28,Monday,172.76174,,
2008-04-29,Tuesday,169.53922,,
2008-04-30,Wednesday,169.70269,,
2008-05-01,Thursday,169.70269,imputed from 1171,
2008-05-02,Friday,174.98333,,start
2008-05-03,Saturday,174.98333,imputed from 1173,
2008-05-04,Sunday,174.98333,imputed from 1174,
2008-05-05,Monday,175.14913,,
2008-05-06,Tuesday,174.6461,,
2008-05-07,Wednesday,177.2877,,
2008-05-08,Thursday,176.70511,,
2008-05-09,Friday,174.43574,,start
2008-05-10,Saturday,174.43574,imputed from 1180,
2008-05-11,Sunday,174.43574,imputed from 1181,
2008-05-12,Monday,176.25775,,
2008-05-13,Tuesday,177.28885,,
2008-05-14,Wednesday,177.89403,,
2008-05-15,Thursday,179.2662,,
2008-05-16,Friday,179.76832,,start
2008-05-17,Saturday,179.76832,imputed from 1187,
2008-05-18,Sunday,179.76832,imputed from 1188,
2008-05-19,Monday,183.21822,,
2008-05-20,Tuesday,177.57217,,
2008-05-21,Wednesday,175.47295,,
2008-05-22,Thursday,178.0158,,
2008-05-23,Friday,173.25548,,start
2008-05-24,Saturday,173.25548,imputed from 1194,
2008-05-25,Sunday,173.25548,imputed from 1195,
2008-05-26,Monday,173.32957,,
2008-05-27,Tuesday,173.26149,,
2008-05-28,Wednesday,174.97109,,
2008-05-29,Thursday,175.84955,,
2008-05-30,Friday,174.82123,,start
2008-05-31,Saturday,174.82123,imputed from 1201,
2008-06-01,Sunday,174.82123,imputed from 1202,
2008-06-02,Monday,170.73247,,
2008-06-03,Tuesday,172.72566,,
2008-06-04,Wednesday,169.26442,,
2008-06-05,Thursday,170.34568,,
2008-06-06,Friday,170.34568,imputed from 1207,start
2008-06-07,Saturday,170.34568,imputed from 1208,
2008-06-08,Sunday,170.34568,imputed from 1209,
2008-06-09,Monday,164.73291,,
2008-06-10,Tuesday,163.69556,,
2008-06-11,Wednesday,160.09597,,
2008-06-12,Thursday,162.55967,,
2008-06-13,Friday,162.79446,,start
2008-06-14,Saturday,162.79446,imputed from 1215,
2008-06-15,Sunday,162.79446,imputed from 1216,
2008-06-16,Monday,163.94183,,
2008-06-17,Tuesday,165.31521,,
2008-06-18,Wednesday,161.67919,,
2008-06-19,Thursday,161.00031,,
2008-06-20,Friday,161.00031,imputed from 1221,start
