date,weekday,IK1_Comdty_PX-LAST,IK1_Comdty_CURRENCY-EUR,IK1_Comdty_PX-LAST-CHF,imputed,IK1_Comdty_start
2021-07-15,Thursday,152.78,1.08404,165.6196312,,
2021-07-16,Friday,153.17,1.08562,166.2844154,,start
2021-07-17,Saturday,,,166.2844154,imputed from 4323,
2021-07-18,Sunday,,,166.2844154,imputed from 4324,
2021-07-19,Monday,153.09,1.08317,165.82249529999999,,
2021-07-20,Tuesday,153.33,1.08544,166.4305152,,
2021-07-21,Wednesday,153.25,1.0823,165.86247500000002,,
2021-07-22,Thursday,153.83,1.0818,166.41329400000004,,
2021-07-23,Friday,154.08,1.08226,166.75462080000003,,start
2021-07-24,Saturday,,,166.75462080000003,imputed from 4330,
2021-07-25,Sunday,,,166.75462080000003,imputed from 4331,
2021-07-26,Monday,154.06,1.0809,166.523454,,
2021-07-27,Tuesday,154.17,1.08059,166.59456029999998,,
2021-07-28,Wednesday,154.3,1.07788,166.31688400000002,,
2021-07-29,Thursday,154.35,1.07713,166.25501549999998,,
2021-07-30,Friday,154.28,1.07474,165.8108872,,start
2021-07-31,Saturday,,,165.8108872,imputed from 4337,
2021-08-01,Sunday,,,165.8108872,imputed from 4338,
2021-08-02,Monday,154.84,1.07459,166.38951559999998,,
2021-08-03,Tuesday,154.97,1.07256,166.2146232,,
2021-08-04,Wednesday,154.97,1.07307,166.2936579,,
2021-08-05,Thursday,155.62,1.07295,166.97247900000002,,
2021-08-06,Friday,154.92,1.07599,166.6923708,,start
2021-08-07,Saturday,,,166.6923708,imputed from 4344,
2021-08-08,Sunday,,,166.6923708,imputed from 4345,
2021-08-09,Monday,155.08,1.08021,167.5189668,,
2021-08-10,Tuesday,155.2,1.08151,167.850352,,
2021-08-11,Wednesday,154.89,1.08225,167.62970249999998,,
2021-08-12,Thursday,155.18,1.08329,168.1049422,,
2021-08-13,Friday,155.14,1.08019,167.58067659999998,,start
2021-08-14,Saturday,,,167.58067659999998,imputed from 4351,
2021-08-15,Sunday,,,167.58067659999998,imputed from 4352,
2021-08-16,Monday,155.07,1.07459,166.6366713,,
2021-08-17,Tuesday,154.91,1.07118,165.9364938,,
2021-08-18,Wednesday,155.19,1.07376,166.6368144,,
2021-08-19,Thursday,155.06,1.07273,166.3375138,,
2021-08-20,Friday,155.33,1.07277,166.63336410000002,,start
2021-08-21,Saturday,,,166.63336410000002,imputed from 4358,
2021-08-22,Sunday,,,166.63336410000002,imputed from 4359,
2021-08-23,Monday,154.84,1.07172,165.9451248,,
2021-08-24,Tuesday,154.98,1.07328,166.3369344,,
2021-08-25,Wednesday,153.84,1.07562,165.4733808,,
2021-08-26,Thursday,153.76,1.07872,165.86398719999997,,
2021-08-27,Friday,154.1,1.07459,165.59431899999998,,start
2021-08-28,Saturday,,,165.59431899999998,imputed from 4365,
2021-08-29,Sunday,,,165.59431899999998,imputed from 4366,
2021-08-30,Monday,154.44,1.08181,167.07473639999998,,
2021-08-31,Tuesday,153.29,1.08075,165.6681675,,
2021-09-01,Wednesday,153.4,1.08414,166.30707600000002,,
2021-09-02,Thursday,153.79,1.08575,166.97749249999998,,
2021-09-03,Friday,153.44,1.08565,166.582136,,start
2021-09-04,Saturday,,,166.582136,imputed from 4372,
2021-09-05,Sunday,,,166.582136,imputed from 4373,
2021-09-06,Monday,153.53,1.08633,166.7842449,,
2021-09-07,Tuesday,153.08,1.08892,166.69187360000004,,
2021-09-08,Wednesday,153.24,1.08957,166.9657068,,
2021-09-09,Thursday,154.39,1.08395,167.35104049999998,,
2021-09-10,Friday,153.87,1.0844,166.856628,,start
2021-09-11,Saturday,,,166.856628,imputed from 4379,
2021-09-12,Sunday,,,166.856628,imputed from 4380,
2021-09-13,Monday,154.03,1.08915,167.7617745,,
2021-09-14,Tuesday,154.51,1.08624,167.83494240000002,,
2021-09-15,Wednesday,154.05,1.0868,167.42154000000002,,
2021-09-16,Thursday,154.07,1.09183,168.2182481,,
2021-09-17,Friday,153.66,1.09318,167.9780388,,start
2021-09-18,Saturday,,,167.9780388,imputed from 4386,
2021-09-19,Sunday,,,167.9780388,imputed from 4387,
2021-09-20,Monday,153.73,1.08795,167.2505535,,
2021-09-21,Tuesday,154.15,1.08299,166.9429085,,
2021-09-22,Wednesday,154.51,1.08259,167.27098089999998,,
2021-09-23,Thursday,153.74,1.08537,166.8647838,,
2021-09-24,Friday,152.98,1.08338,165.7354724,,start
2021-09-25,Saturday,,,165.7354724,imputed from 4393,
2021-09-26,Sunday,,,165.7354724,imputed from 4394,
2021-09-27,Monday,152.77,1.08276,165.4132452,,
2021-09-28,Tuesday,151.97,1.08568,164.9907896,,
2021-09-29,Wednesday,152.45,1.08389,165.23903049999998,,
2021-09-30,Thursday,151.95,1.07857,163.8887115,,
2021-10-01,Friday,152.5,1.07882,164.52004999999997,,start
2021-10-02,Saturday,,,164.52004999999997,imputed from 4400,
2021-10-03,Sunday,,,164.52004999999997,imputed from 4401,
2021-10-04,Monday,152.26,1.07449,163.60184739999997,,
2021-10-05,Tuesday,151.87,1.07648,163.48501760000002,,
2021-10-06,Wednesday,151.63,1.07178,162.51400139999998,,
2021-10-07,Thursday,152.12,1.07304,163.2308448,,
2021-10-08,Friday,151.81,1.07316,162.91641959999998,,start
2021-10-09,Saturday,,,162.91641959999998,imputed from 4407,
2021-10-10,Sunday,,,162.91641959999998,imputed from 4408,
2021-10-11,Monday,151.33,1.07176,162.18944080000003,,
2021-10-12,Tuesday,151.31,1.07315,162.37832650000001,,
2021-10-13,Wednesday,151.61,1.07136,162.42888960000002,,
2021-10-14,Thursday,152.34,1.07112,163.1744208,,
2021-10-15,Friday,151.97,1.07079,162.7279563,,start
2021-10-16,Saturday,,,162.7279563,imputed from 4414,
2021-10-17,Sunday,,,162.7279563,imputed from 4415,
2021-10-18,Monday,151.6,1.07256,162.60009599999998,,
2021-10-19,Tuesday,151.07,1.0738,162.218966,,
2021-10-20,Wednesday,151.33,1.07067,162.0244911,,
2021-10-21,Thursday,150.83,1.06745,161.00348350000002,,
2021-10-22,Friday,150.72,1.06664,160.7639808,,start
2021-10-23,Saturday,,,160.7639808,imputed from 4421,
2021-10-24,Sunday,,,160.7639808,imputed from 4422,
2021-10-25,Monday,151.29,1.06796,161.5716684,,
2021-10-26,Tuesday,151.0,1.06659,161.05508999999998,,
2021-10-27,Wednesday,151.74,1.06528,161.64558720000002,,
2021-10-28,Thursday,150.44,1.06526,160.25771440000003,,
2021-10-29,Friday,148.26,1.05838,156.9154188,,start
2021-10-30,Saturday,,,156.9154188,imputed from 4428,
2021-10-31,Sunday,,,156.9154188,imputed from 4429,
2021-11-01,Monday,147.87,1.05524,156.0383388,,
2021-11-02,Tuesday,149.92,1.05901,158.7667792,,
2021-11-03,Wednesday,150.27,1.0587,159.09084900000002,,
2021-11-04,Thursday,151.79,1.05444,160.0534476,,
2021-11-05,Friday,152.47,1.05525,160.8939675,,start
2021-11-06,Saturday,,,160.8939675,imputed from 4435,
2021-11-07,Sunday,,,160.8939675,imputed from 4436,
2021-11-08,Monday,152.4,1.05858,161.327592,,
2021-11-09,Tuesday,152.9,1.05638,161.52050200000002,,
2021-11-10,Wednesday,152.02,1.0539,160.21387800000002,,
2021-11-11,Thursday,151.54,1.05452,159.8019608,,
2021-11-12,Friday,151.54,1.05418,159.75043719999996,,start
2021-11-13,Saturday,,,159.75043719999996,imputed from 4442,
2021-11-14,Sunday,,,159.75043719999996,imputed from 4443,
2021-11-15,Monday,151.34,1.05171,159.1657914,,
2021-11-16,Tuesday,151.54,1.0531,159.586774,,
2021-11-17,Wednesday,151.31,1.05076,158.9904956,,
2021-11-18,Thursday,151.92,1.05266,159.9201072,,
2021-11-19,Friday,152.85,1.04786,160.165401,,start
2021-11-20,Saturday,,,160.165401,imputed from 4449,
2021-11-21,Sunday,,,160.165401,imputed from 4450,
2021-11-22,Monday,151.95,1.0483,159.289185,,
2021-11-23,Tuesday,150.53,1.04983,158.0309099,,
2021-11-24,Wednesday,150.1,1.04621,157.036121,,
2021-11-25,Thursday,150.38,1.04905,157.756139,,
2021-11-26,Friday,151.66,1.04399,158.33152339999998,,start
2021-11-27,Saturday,,,158.33152339999998,imputed from 4456,
2021-11-28,Sunday,,,158.33152339999998,imputed from 4457,
2021-11-29,Monday,151.4,1.04205,157.76637,,
2021-11-30,Tuesday,151.6,1.04161,157.908076,,
2021-12-01,Wednesday,150.96,1.04193,157.2897528,,
2021-12-02,Thursday,151.78,1.04002,157.85423559999998,,
2021-12-03,Friday,152.05,1.03811,157.84462550000003,,start
2021-12-04,Saturday,,,157.84462550000003,imputed from 4463,
2021-12-05,Sunday,,,157.84462550000003,imputed from 4464,
2021-12-06,Monday,152.7,1.04452,159.49820399999996,,
2021-12-07,Tuesday,150.02,1.04219,156.3493438,,
2021-12-08,Wednesday,148.64,1.044,155.18016,,
2021-12-09,Thursday,149.12,1.04321,155.5634752,,
2021-12-10,Friday,149.62,1.04212,155.9219944,,start
2021-12-11,Saturday,,,155.9219944,imputed from 4470,
2021-12-12,Sunday,,,155.9219944,imputed from 4471,
2021-12-13,Monday,150.12,1.04097,156.2704164,,
2021-12-14,Tuesday,149.99,1.0404,156.049596,,
2021-12-15,Wednesday,150.12,1.04399,156.7237788,,
2021-12-16,Thursday,149.46,1.04163,155.6820198,,
2021-12-17,Friday,150.2,1.03873,156.01724599999997,,start
2021-12-18,Saturday,,,156.01724599999997,imputed from 4477,
2021-12-19,Sunday,,,156.01724599999997,imputed from 4478,
2021-12-20,Monday,150.02,1.03892,155.85877840000003,,
2021-12-21,Tuesday,148.98,1.0422,155.266956,,
2021-12-22,Wednesday,148.5,1.0416,154.6776,,
2021-12-23,Thursday,147.81,1.04026,153.7608306,,
2021-12-24,Friday,147.81,1.04023,153.7563963,imputed from 4483,start
2021-12-25,Saturday,,,153.7563963,imputed from 4484,
2021-12-26,Sunday,,,153.7563963,imputed from 4485,
2021-12-27,Monday,147.48,1.03929,153.2744892,,
2021-12-28,Tuesday,147.93,1.03756,153.48625080000002,,
2021-12-29,Wednesday,147.23,1.03789,152.8085447,,
2021-12-30,Thursday,147.01,1.0347,152.111247,,
2021-12-31,Friday,147.01,1.03752,152.52581519999998,imputed from 4490,start
2022-01-01,Saturday,,,152.52581519999998,imputed from 4491,
2022-01-02,Sunday,,,152.52581519999998,imputed from 4492,
2022-01-03,Monday,146.83,1.03828,152.45065240000002,,
2022-01-04,Tuesday,146.61,1.03402,151.5976722,,
2022-01-05,Wednesday,146.29,1.03765,151.79781849999998,,
2022-01-06,Thursday,145.77,1.04066,151.6970082,,
2022-01-07,Friday,145.39,1.04376,151.7522664,,start
2022-01-08,Saturday,,,151.7522664,imputed from 4498,
2022-01-09,Sunday,,,151.7522664,imputed from 4499,
2022-01-10,Monday,145.8,1.05028,153.13082400000002,,
2022-01-11,Tuesday,145.46,1.04985,152.711181,,
2022-01-12,Wednesday,146.14,1.04602,152.86536279999999,,
2022-01-13,Thursday,146.57,1.0436,152.960452,,
2022-01-14,Friday,146.08,1.0433,152.405264,,start
2022-01-15,Saturday,,,152.405264,imputed from 4505,
2022-01-16,Sunday,,,152.405264,imputed from 4506,
2022-01-17,Monday,145.67,1.04292,151.9221564,,
2022-01-18,Tuesday,145.45,1.039,151.12255,,
2022-01-19,Wednesday,145.05,1.03878,150.67503900000003,,
2022-01-20,Thursday,145.65,1.03758,151.123527,,
2022-01-21,Friday,145.79,1.03415,150.76872849999998,,start
2022-01-22,Saturday,,,150.76872849999998,imputed from 4512,
2022-01-23,Sunday,,,150.76872849999998,imputed from 4513,
2022-01-24,Monday,145.87,1.03492,150.96378040000002,,
2022-01-25,Tuesday,145.87,1.03773,151.3736751,,
2022-01-26,Wednesday,145.22,1.03866,150.83420519999999,,
2022-01-27,Thursday,145.81,1.03764,151.2982884,,
2022-01-28,Friday,145.87,1.03801,151.41451870000003,,start
2022-01-29,Saturday,,,151.41451870000003,imputed from 4519,
2022-01-30,Sunday,,,151.41451870000003,imputed from 4520,
2022-01-31,Monday,145.88,1.04132,151.9077616,,
2022-02-01,Tuesday,145.11,1.0383,150.66771300000002,,
2022-02-02,Wednesday,145.04,1.03891,150.6835064,,
2022-02-03,Thursday,142.46,1.0525,149.93915,,
2022-02-04,Friday,141.06,1.05961,149.46858659999998,,start
2022-02-05,Saturday,,,149.46858659999998,imputed from 4526,
2022-02-06,Sunday,,,149.46858659999998,imputed from 4527,
2022-02-07,Monday,139.94,1.05677,147.8843938,,
2022-02-08,Tuesday,139.87,1.05598,147.69992259999998,,
2022-02-09,Wednesday,140.79,1.0559,148.660161,,
2022-02-10,Thursday,139.45,1.05735,147.44745749999998,,
2022-02-11,Friday,138.78,1.0505,145.78839,,start
2022-02-12,Saturday,,,145.78839,imputed from 4533,
2022-02-13,Sunday,,,145.78839,imputed from 4534,
2022-02-14,Monday,138.52,1.04533,144.79911160000003,,
2022-02-15,Tuesday,138.29,1.05097,145.33864129999998,,
2022-02-16,Wednesday,139.13,1.04892,145.9362396,,
2022-02-17,Thursday,139.91,1.04563,146.29409330000001,,
2022-02-18,Friday,139.97,1.04341,146.0460977,,start
2022-02-19,Saturday,,,146.0460977,imputed from 4540,
2022-02-20,Sunday,,,146.0460977,imputed from 4541,
2022-02-21,Monday,139.19,1.036,144.20084,,
2022-02-22,Tuesday,139.01,1.04377,145.0944677,,
2022-02-23,Wednesday,139.1,1.03803,144.389973,,
2022-02-24,Thursday,140.53,1.03595,145.5820535,,
2022-02-25,Friday,140.2,1.04343,146.288886,,start
2022-02-26,Saturday,,,146.288886,imputed from 4547,
2022-02-27,Sunday,,,146.288886,imputed from 4548,
2022-02-28,Monday,141.15,1.0286,145.18689,,
2022-03-01,Tuesday,145.1,1.02202,148.29510199999999,,
2022-03-02,Wednesday,143.73,1.02329,147.0774717,,
2022-03-03,Thursday,143.29,1.01505,145.4465145,,
2022-03-04,Friday,143.91,1.00239,144.2539449,,start
2022-03-05,Saturday,,,144.2539449,imputed from 4554,
2022-03-06,Sunday,,,144.2539449,imputed from 4555,
2022-03-07,Monday,143.92,1.00453,144.5719576,,
2022-03-08,Tuesday,143.74,1.01274,145.5712476,,
2022-03-09,Wednesday,142.91,1.02614,146.6456674,,
2022-03-10,Thursday,139.81,1.02198,142.88302380000002,,
2022-03-11,Friday,140.24,1.01945,142.967668,,start
2022-03-12,Saturday,,,142.967668,imputed from 4561,
2022-03-13,Sunday,,,142.967668,imputed from 4562,
2022-03-14,Monday,139.28,1.027,143.04056,,
2022-03-15,Tuesday,140.02,1.03116,144.38302320000003,,
2022-03-16,Wednesday,140.01,1.03799,145.32897989999998,,
2022-03-17,Thursday,139.89,1.03926,145.3820814,,
2022-03-18,Friday,140.17,1.02981,144.34846769999996,,start
2022-03-19,Saturday,,,144.34846769999996,imputed from 4568,
2022-03-20,Sunday,,,144.34846769999996,imputed from 4569,
2022-03-21,Monday,139.13,1.02847,143.09103109999998,,
2022-03-22,Tuesday,138.36,1.02894,142.3641384,,
2022-03-23,Wednesday,138.78,1.02388,142.09406639999997,,
2022-03-24,Thursday,138.31,1.02305,141.49804550000002,,
2022-03-25,Friday,138.1,1.02202,141.14096199999997,,start
2022-03-26,Saturday,,,141.14096199999997,imputed from 4575,
2022-03-27,Sunday,,,141.14096199999997,imputed from 4576,
2022-03-28,Monday,137.65,1.02656,141.305984,,
2022-03-29,Tuesday,137.23,1.03229,141.6611567,,
2022-03-30,Wednesday,137.13,1.03037,141.2946381,,
2022-03-31,Thursday,138.31,1.02124,141.2477044,,
2022-04-01,Friday,137.54,1.02284,140.68141359999998,,start
2022-04-02,Saturday,,,140.68141359999998,imputed from 4582,
2022-04-03,Sunday,,,140.68141359999998,imputed from 4583,
2022-04-04,Monday,137.98,1.01637,140.2387326,,
2022-04-05,Tuesday,135.96,1.01367,137.81857320000003,,
2022-04-06,Wednesday,134.95,1.01682,137.21985899999999,,
2022-04-07,Thursday,134.84,1.01627,137.0338468,,
2022-04-08,Friday,134.77,1.01591,136.91419070000003,,start
2022-04-09,Saturday,,,136.91419070000003,imputed from 4589,
2022-04-10,Sunday,,,136.91419070000003,imputed from 4590,
2022-04-11,Monday,133.61,1.0132,135.37365200000002,,
2022-04-12,Tuesday,134.09,1.01019,135.4563771,,
2022-04-13,Wednesday,134.87,1.01809,137.30979829999998,,
2022-04-14,Thursday,133.5,1.02028,136.20738,,
2022-04-15,Friday,133.5,1.01961,136.117935,imputed from 4595,start
2022-04-16,Saturday,,,136.117935,imputed from 4596,
2022-04-17,Sunday,,,136.117935,imputed from 4597,
2022-04-18,Monday,,1.01867,136.117935,imputed from 4598,
2022-04-19,Tuesday,132.54,1.02726,136.1530404,,
2022-04-20,Wednesday,133.14,1.02939,137.0529846,,
2022-04-21,Thursday,132.43,1.03293,136.7909199,,
2022-04-22,Friday,131.45,1.0337,135.879865,,start
2022-04-23,Saturday,,,135.879865,imputed from 4603,
2022-04-24,Sunday,,,135.879865,imputed from 4604,
2022-04-25,Monday,132.31,1.02785,135.9948335,,
2022-04-26,Tuesday,132.88,1.02389,136.0545032,,
2022-04-27,Wednesday,132.54,1.02314,135.60697559999997,,
2022-04-28,Thursday,130.82,1.02065,133.521433,,
2022-04-29,Friday,130.34,1.02615,133.748391,,start
2022-04-30,Saturday,,,133.748391,imputed from 4610,
2022-05-01,Sunday,,,133.748391,imputed from 4611,
2022-05-02,Monday,129.78,1.02746,133.34375880000002,,
2022-05-03,Tuesday,129.75,1.02959,133.5893025,,
2022-05-04,Wednesday,128.51,1.03288,132.7354088,,
2022-05-05,Thursday,127.81,1.03848,132.7281288,,
2022-05-06,Friday,126.38,1.0425,131.75115,,start
2022-05-07,Saturday,,,131.75115,imputed from 4617,
2022-05-08,Sunday,,,131.75115,imputed from 4618,
2022-05-09,Monday,126.49,1.04935,132.7322815,,
2022-05-10,Tuesday,127.74,1.04828,133.9072872,,
2022-05-11,Wednesday,128.9,1.04513,134.717257,,
2022-05-12,Thursday,130.96,1.04128,136.3660288,,
2022-05-13,Friday,129.68,1.04334,135.3003312,,start
2022-05-14,Saturday,,,135.3003312,imputed from 4624,
2022-05-15,Sunday,,,135.3003312,imputed from 4625,
2022-05-16,Monday,129.72,1.04546,135.6170712,,
2022-05-17,Tuesday,128.51,1.04823,134.7080373,,
2022-05-18,Wednesday,128.79,1.03405,133.1752995,,
2022-05-19,Thursday,129.13,1.02972,132.96774359999998,,
2022-05-20,Friday,128.37,1.02945,132.1504965,,start
2022-05-21,Saturday,,,132.1504965,imputed from 4631,
2022-05-22,Sunday,,,132.1504965,imputed from 4632,
2022-05-23,Monday,127.95,1.03236,132.090462,,
2022-05-24,Tuesday,128.46,1.03132,132.4833672,,
2022-05-25,Wednesday,128.89,1.02755,132.44091949999998,,
2022-05-26,Thursday,129.09,1.02926,132.8671734,,
2022-05-27,Friday,129.33,1.02767,132.90856110000001,,start
2022-05-28,Saturday,,,132.90856110000001,imputed from 4638,
2022-05-29,Sunday,,,132.90856110000001,imputed from 4639,
2022-05-30,Monday,128.4,1.03206,132.516504,,
2022-05-31,Tuesday,126.87,1.02965,130.6316955,,
2022-06-01,Wednesday,126.62,1.02602,129.9146524,,
2022-06-02,Thursday,125.57,1.02918,129.23413259999998,,
2022-06-03,Friday,124.68,1.03173,128.6360964,,start
2022-06-04,Saturday,,,128.6360964,imputed from 4645,
2022-06-05,Sunday,,,128.6360964,imputed from 4646,
2022-06-06,Monday,124.4,1.03848,129.186912,,
2022-06-07,Tuesday,123.25,1.04131,128.3414575,,
2022-06-08,Wednesday,122.33,1.0487,128.28747099999998,,
2022-06-09,Thursday,119.85,1.04055,124.7099175,,
2022-06-10,Friday,118.46,1.03923,123.10718580000001,,start
2022-06-11,Saturday,,,123.10718580000001,imputed from 4652,
2022-06-12,Sunday,,,123.10718580000001,imputed from 4653,
2022-06-13,Monday,115.66,1.03806,120.0620196,,
2022-06-14,Tuesday,114.61,1.0434,119.58407400000002,,
2022-06-15,Wednesday,117.81,1.03843,122.3374383,,
2022-06-16,Thursday,118.28,1.01975,120.61603,,
2022-06-17,Friday,120.06,1.0183,122.257098,,start
2022-06-18,Saturday,,,122.257098,imputed from 4659,
2022-06-19,Sunday,,,122.257098,imputed from 4660,
2022-06-20,Monday,119.25,1.01705,121.2832125,,
2022-06-21,Tuesday,118.82,1.01755,120.90529099999999,,
2022-06-22,Wednesday,120.76,1.01614,122.70906640000001,,
2022-06-23,Thursday,122.4,1.01143,123.79903200000001,,
2022-06-24,Friday,121.81,1.01115,123.1681815,,start
2022-06-25,Saturday,,,123.1681815,imputed from 4666,
2022-06-26,Sunday,,,123.1681815,imputed from 4667,
2022-06-27,Monday,120.72,1.01204,122.17346880000001,,
2022-06-28,Tuesday,120.19,1.00717,121.05176229999998,,
2022-06-29,Wednesday,122.12,0.99703,121.7573036,,
2022-06-30,Thursday,123.12,1.00114,123.2603568,,
2022-07-01,Friday,125.6,1.00111,125.73941599999999,,start
2022-07-02,Saturday,,,125.73941599999999,imputed from 4673,
2022-07-03,Sunday,,,125.73941599999999,imputed from 4674,
2022-07-04,Monday,123.76,1.00193,123.9988568,,
2022-07-05,Tuesday,124.63,0.99445,123.93830349999999,,
2022-07-06,Wednesday,125.17,0.98848,123.72804160000001,,
2022-07-07,Thursday,123.87,0.98967,122.59042290000001,,
2022-07-08,Friday,124.01,0.9946,123.34034600000001,,start
2022-07-09,Saturday,,,123.34034600000001,imputed from 4680,
2022-07-10,Sunday,,,123.34034600000001,imputed from 4681,
2022-07-11,Monday,124.57,0.98735,122.99418949999999,,
2022-07-12,Tuesday,125.66,0.98557,123.84672619999999,,
2022-07-13,Wednesday,124.99,0.98466,123.0726534,,
2022-07-14,Thursday,123.22,0.9859,121.482598,,
2022-07-15,Friday,123.85,0.98465,121.9489025,,start
2022-07-16,Saturday,,,121.9489025,imputed from 4687,
2022-07-17,Sunday,,,121.9489025,imputed from 4688,
2022-07-18,Monday,123.57,0.99162,122.53448339999998,,
2022-07-19,Tuesday,123.24,0.99072,122.0963328,,
2022-07-20,Wednesday,122.85,0.98869,121.46056649999998,,
2022-07-21,Thursday,121.73,0.98882,120.3690586,,
2022-07-22,Friday,123.25,0.98324,121.18433,,start
2022-07-23,Saturday,,,121.18433,imputed from 4694,
2022-07-24,Sunday,,,121.18433,imputed from 4695,
2022-07-25,Monday,123.54,0.98568,121.77090720000001,,
2022-07-26,Tuesday,124.17,0.97428,120.97634760000001,,
2022-07-27,Wednesday,123.7,0.97901,121.103537,,
2022-07-28,Thursday,125.35,0.97338,122.013183,,
2022-07-29,Friday,126.33,0.97313,122.9355129,,start
2022-07-30,Saturday,,,122.9355129,imputed from 4701,
2022-07-31,Sunday,,,122.9355129,imputed from 4702,
2022-08-01,Monday,128.21,0.97441,124.92910610000001,,
2022-08-02,Tuesday,127.47,0.97334,124.0716498,,
2022-08-03,Wednesday,127.59,0.97649,124.5903591,,
2022-08-04,Thursday,128.7,0.97861,125.94710699999999,,
2022-08-05,Friday,128.14,0.97953,125.51697419999999,,start
2022-08-06,Saturday,,,125.51697419999999,imputed from 4708,
2022-08-07,Sunday,,,125.51697419999999,imputed from 4709,
2022-08-08,Monday,127.84,0.97394,124.5084896,,
2022-08-09,Tuesday,127.41,0.9739,124.084599,,
2022-08-10,Wednesday,128.37,0.9711,124.660107,,
2022-08-11,Thursday,127.84,0.97175,124.22852,,
2022-08-12,Friday,127.29,0.96609,122.97359610000001,,start
2022-08-13,Saturday,,,122.97359610000001,imputed from 4715,
2022-08-14,Sunday,,,122.97359610000001,imputed from 4716,
2022-08-15,Monday,128.51,0.96155,123.56879049999999,,
2022-08-16,Tuesday,126.73,0.96569,122.3818937,,
2022-08-17,Wednesday,125.06,0.96898,121.1806388,,
2022-08-18,Thursday,125.16,0.96521,120.8056836,,
2022-08-19,Friday,123.4,0.96325,118.86505000000001,,start
2022-08-20,Saturday,,,118.86505000000001,imputed from 4722,
2022-08-21,Sunday,,,118.86505000000001,imputed from 4723,
2022-08-22,Monday,122.51,0.95867,117.4466617,,
2022-08-23,Tuesday,121.75,0.96123,117.0297525,,
2022-08-24,Wednesday,121.47,0.96351,117.0375597,,
2022-08-25,Thursday,122.88,0.96099,118.0864512,,
2022-08-26,Friday,121.5,0.96279,116.97898500000001,,start
2022-08-27,Saturday,,,116.97898500000001,imputed from 4729,
2022-08-28,Sunday,,,116.97898500000001,imputed from 4730,
2022-08-29,Monday,120.45,0.96811,116.6088495,,
2022-08-30,Tuesday,120.01,0.97576,117.1009576,,
2022-08-31,Wednesday,119.51,0.9829,117.466379,,
2022-09-01,Thursday,118.73,0.97635,115.9220355,,
2022-09-02,Friday,120.23,0.97663,117.42022490000001,,start
2022-09-03,Saturday,,,117.42022490000001,imputed from 4736,
2022-09-04,Sunday,,,117.42022490000001,imputed from 4737,
2022-09-05,Monday,119.22,0.9731,116.012982,,
2022-09-06,Tuesday,119.29,0.97505,116.3137145,,
2022-09-07,Wednesday,118.13,0.97722,115.43899859999999,,
2022-09-08,Thursday,117.38,0.9703,113.893814,,
2022-09-09,Friday,116.68,0.96461,112.5506948,,start
2022-09-10,Saturday,,,112.5506948,imputed from 4743,
2022-09-11,Sunday,,,112.5506948,imputed from 4744,
2022-09-12,Monday,117.68,0.96536,113.6035648,,
2022-09-13,Tuesday,117.06,0.95875,112.231275,,
2022-09-14,Wednesday,117.07,0.96048,112.4433936,,
2022-09-15,Thursday,116.8,0.96136,112.28684799999999,,
2022-09-16,Friday,116.41,0.96595,112.44623949999999,,start
2022-09-17,Saturday,,,112.44623949999999,imputed from 4750,
2022-09-18,Sunday,,,112.44623949999999,imputed from 4751,
2022-09-19,Monday,116.55,0.96694,112.696857,,
2022-09-20,Tuesday,114.95,0.96132,110.503734,,
2022-09-21,Wednesday,115.67,0.95077,109.9755659,,
2022-09-22,Thursday,115.1,0.96105,110.61685499999999,,
2022-09-23,Friday,113.66,0.95235,108.244101,,start
2022-09-24,Saturday,,,108.244101,imputed from 4757,
2022-09-25,Sunday,,,108.244101,imputed from 4758,
2022-09-26,Monday,112.35,0.95441,107.22796349999999,,
2022-09-27,Tuesday,110.09,0.95161,104.7627449,,
2022-09-28,Wednesday,111.27,0.95018,105.7265286,,
2022-09-29,Thursday,110.83,0.95733,106.1008839,,
2022-09-30,Friday,111.98,0.9674,108.329452,,start
2022-10-01,Saturday,,,108.329452,imputed from 4764,
2022-10-02,Sunday,,,108.329452,imputed from 4765,
2022-10-03,Monday,114.91,0.97515,112.0544865,,
2022-10-04,Tuesday,115.41,0.97803,112.8744423,,
2022-10-05,Wednesday,112.82,0.97215,109.67796299999999,,
2022-10-06,Thursday,112.22,0.96999,108.8522778,,
2022-10-07,Friday,110.48,0.96862,107.01313760000001,,start
2022-10-08,Saturday,,,107.01313760000001,imputed from 4771,
2022-10-09,Sunday,,,107.01313760000001,imputed from 4772,
2022-10-10,Monday,110.59,0.97009,107.2822531,,
2022-10-11,Tuesday,110.6,0.96766,107.02319599999998,,
2022-10-12,Wednesday,109.43,0.96809,105.93808870000001,,
2022-10-13,Thursday,110.1,0.97865,107.749365,,
2022-10-14,Friday,109.78,0.97748,107.30775440000001,,start
2022-10-15,Saturday,,,107.30775440000001,imputed from 4778,
2022-10-16,Sunday,,,107.30775440000001,imputed from 4779,
2022-10-17,Monday,110.72,0.97999,108.50449280000001,,
2022-10-18,Tuesday,111.14,0.98059,108.98277259999999,,
2022-10-19,Wednesday,110.27,0.98175,108.2575725,,
2022-10-20,Thursday,110.5,0.98195,108.505475,,
2022-10-21,Friday,110.03,0.98385,108.2530155,,start
2022-10-22,Saturday,,,108.2530155,imputed from 4785,
2022-10-23,Sunday,,,108.2530155,imputed from 4786,
2022-10-24,Monday,111.63,0.98843,110.3384409,,
