date,weekday,DU1_Comdty_PX-LAST-CHF,imputed,DU1_Comdty_start
1999-07-10,Saturday,104.43,imputed from 693,
1999-07-11,Sunday,104.43,imputed from 694,
1999-07-12,Monday,104.56,,
1999-07-13,Tuesday,104.61,,
1999-07-14,Wednesday,104.65,,
1999-07-15,Thursday,104.27,,
1999-07-16,Friday,104.31,,start
1999-07-17,Saturday,104.31,imputed from 700,
1999-07-18,Sunday,104.31,imputed from 701,
1999-07-19,Monday,104.31,,
1999-07-20,Tuesday,104.44,,
1999-07-21,Wednesday,104.59,,
1999-07-22,Thursday,104.44,,
1999-07-23,Friday,104.44,,start
1999-07-24,Saturday,104.44,imputed from 707,
1999-07-25,Sunday,104.44,imputed from 708,
1999-07-26,Monday,104.52,,
1999-07-27,Tuesday,104.48,,
1999-07-28,Wednesday,104.48,,
1999-07-29,Thursday,104.37,,
1999-07-30,Friday,104.22,,start
1999-07-31,Saturday,104.22,imputed from 714,
1999-08-01,Sunday,104.22,imputed from 715,
1999-08-02,Monday,104.07,,
1999-08-03,Tuesday,104.06,,
1999-08-04,Wednesday,104.1,,
1999-08-05,Thursday,104.05,,
1999-08-06,Friday,103.93,,start
1999-08-07,Saturday,103.93,imputed from 721,
1999-08-08,Sunday,103.93,imputed from 722,
1999-08-09,Monday,103.95,,
1999-08-10,Tuesday,104.0,,
1999-08-11,Wednesday,104.08,,
1999-08-12,Thursday,104.21,,
1999-08-13,Friday,104.25,,start
1999-08-14,Saturday,104.25,imputed from 728,
1999-08-15,Sunday,104.25,imputed from 729,
1999-08-16,Monday,104.2,,
1999-08-17,Tuesday,104.26,,
1999-08-18,Wednesday,104.41,,
1999-08-19,Thursday,104.46,,
1999-08-20,Friday,104.58,,start
1999-08-21,Saturday,104.58,imputed from 735,
1999-08-22,Sunday,104.58,imputed from 736,
1999-08-23,Monday,104.46,,
1999-08-24,Tuesday,104.38,,
1999-08-25,Wednesday,104.54,,
1999-08-26,Thursday,104.37,,
1999-08-27,Friday,104.31,,start
1999-08-28,Saturday,104.31,imputed from 742,
1999-08-29,Sunday,104.31,imputed from 743,
1999-08-30,Monday,104.23,,
1999-08-31,Tuesday,104.22,,
1999-09-01,Wednesday,104.28,,
1999-09-02,Thursday,104.17,,
1999-09-03,Friday,104.47,,start
1999-09-04,Saturday,104.47,imputed from 749,
1999-09-05,Sunday,104.47,imputed from 750,
1999-09-06,Monday,104.47,,
1999-09-07,Tuesday,103.59,,
1999-09-08,Wednesday,103.7,,
1999-09-09,Thursday,103.52,,
1999-09-10,Friday,103.59,,start
1999-09-11,Saturday,103.59,imputed from 756,
1999-09-12,Sunday,103.59,imputed from 757,
1999-09-13,Monday,103.5,,
1999-09-14,Tuesday,103.48,,
1999-09-15,Wednesday,103.46,,
1999-09-16,Thursday,103.68,,
1999-09-17,Friday,103.72,,start
1999-09-18,Saturday,103.72,imputed from 763,
1999-09-19,Sunday,103.72,imputed from 764,
1999-09-20,Monday,103.66,,
1999-09-21,Tuesday,103.58,,
1999-09-22,Wednesday,103.65,,
1999-09-23,Thursday,103.75,,
1999-09-24,Friday,103.89,,start
1999-09-25,Saturday,103.89,imputed from 770,
1999-09-26,Sunday,103.89,imputed from 771,
1999-09-27,Monday,103.62,,
1999-09-28,Tuesday,103.66,,
1999-09-29,Wednesday,103.55,,
1999-09-30,Thursday,103.58,,
1999-10-01,Friday,103.23,,start
1999-10-02,Saturday,103.23,imputed from 777,
1999-10-03,Sunday,103.23,imputed from 778,
1999-10-04,Monday,103.18,,
1999-10-05,Tuesday,103.24,,
1999-10-06,Wednesday,103.26,,
1999-10-07,Thursday,103.25,,
1999-10-08,Friday,103.15,,start
1999-10-09,Saturday,103.15,imputed from 784,
1999-10-10,Sunday,103.15,imputed from 785,
1999-10-11,Monday,103.14,,
1999-10-12,Tuesday,102.97,,
1999-10-13,Wednesday,102.94,,
1999-10-14,Thursday,102.75,,
1999-10-15,Friday,102.92,,start
1999-10-16,Saturday,102.92,imputed from 791,
1999-10-17,Sunday,102.92,imputed from 792,
1999-10-18,Monday,103.0,,
1999-10-19,Tuesday,102.82,,
1999-10-20,Wednesday,102.82,,
1999-10-21,Thursday,102.92,,
1999-10-22,Friday,102.93,,start
1999-10-23,Saturday,102.93,imputed from 798,
1999-10-24,Sunday,102.93,imputed from 799,
1999-10-25,Monday,102.84,,
1999-10-26,Tuesday,102.84,,
1999-10-27,Wednesday,103.01,,
1999-10-28,Thursday,103.17,,
1999-10-29,Friday,103.28,,start
1999-10-30,Saturday,103.28,imputed from 805,
1999-10-31,Sunday,103.28,imputed from 806,
1999-11-01,Monday,103.21,,
1999-11-02,Tuesday,103.29,,
1999-11-03,Wednesday,103.26,,
1999-11-04,Thursday,103.35,,
1999-11-05,Friday,103.49,,start
1999-11-06,Saturday,103.49,imputed from 812,
1999-11-07,Sunday,103.49,imputed from 813,
1999-11-08,Monday,103.6,,
1999-11-09,Tuesday,103.57,,
1999-11-10,Wednesday,103.49,,
1999-11-11,Thursday,103.55,,
1999-11-12,Friday,103.73,,start
1999-11-13,Saturday,103.73,imputed from 819,
1999-11-14,Sunday,103.73,imputed from 820,
1999-11-15,Monday,103.63,,
1999-11-16,Tuesday,103.72,,
1999-11-17,Wednesday,103.5,,
1999-11-18,Thursday,103.36,,
1999-11-19,Friday,103.36,,start
1999-11-20,Saturday,103.36,imputed from 826,
1999-11-21,Sunday,103.36,imputed from 827,
1999-11-22,Monday,103.34,,
1999-11-23,Tuesday,103.34,,
1999-11-24,Wednesday,103.27,,
1999-11-25,Thursday,103.27,,
1999-11-26,Friday,103.23,,start
1999-11-27,Saturday,103.23,imputed from 833,
1999-11-28,Sunday,103.23,imputed from 834,
1999-11-29,Monday,103.19,,
1999-11-30,Tuesday,103.37,,
1999-12-01,Wednesday,103.32,,
1999-12-02,Thursday,103.18,,
1999-12-03,Friday,103.29,,start
1999-12-04,Saturday,103.29,imputed from 840,
1999-12-05,Sunday,103.29,imputed from 841,
1999-12-06,Monday,103.41,,
1999-12-07,Tuesday,102.99,,
1999-12-08,Wednesday,102.93,,
1999-12-09,Thursday,103.03,,
1999-12-10,Friday,103.13,,start
1999-12-11,Saturday,103.13,imputed from 847,
1999-12-12,Sunday,103.13,imputed from 848,
1999-12-13,Monday,103.05,,
1999-12-14,Tuesday,102.94,,
1999-12-15,Wednesday,103.02,,
1999-12-16,Thursday,102.66,,
1999-12-17,Friday,102.68,,start
1999-12-18,Saturday,102.68,imputed from 854,
1999-12-19,Sunday,102.68,imputed from 855,
1999-12-20,Monday,102.71,,
1999-12-21,Tuesday,102.81,,
1999-12-22,Wednesday,102.73,,
1999-12-23,Thursday,102.75,,
1999-12-24,Friday,102.75,imputed from 860,start
1999-12-25,Saturday,102.75,imputed from 861,
1999-12-26,Sunday,102.75,imputed from 862,
1999-12-27,Monday,102.83,,
1999-12-28,Tuesday,102.73,,
1999-12-29,Wednesday,102.75,,
1999-12-30,Thursday,102.7,,
1999-12-31,Friday,102.7,imputed from 867,start
2000-01-01,Saturday,102.7,imputed from 868,
2000-01-02,Sunday,102.7,imputed from 869,
2000-01-03,Monday,102.47,,
2000-01-04,Tuesday,102.49,,
2000-01-05,Wednesday,102.49,,
2000-01-06,Thursday,102.5,,
2000-01-07,Friday,102.71,,start
2000-01-08,Saturday,102.71,imputed from 875,
2000-01-09,Sunday,102.71,imputed from 876,
2000-01-10,Monday,102.73,,
2000-01-11,Tuesday,102.56,,
2000-01-12,Wednesday,102.57,,
2000-01-13,Thursday,102.63,,
2000-01-14,Friday,102.6,,start
2000-01-15,Saturday,102.6,imputed from 882,
2000-01-16,Sunday,102.6,imputed from 883,
2000-01-17,Monday,102.61,,
2000-01-18,Tuesday,102.55,,
2000-01-19,Wednesday,102.62,,
2000-01-20,Thursday,102.68,,
2000-01-21,Friday,102.6,,start
2000-01-22,Saturday,102.6,imputed from 889,
2000-01-23,Sunday,102.6,imputed from 890,
2000-01-24,Monday,102.6,,
2000-01-25,Tuesday,102.65,,
2000-01-26,Wednesday,102.57,,
2000-01-27,Thursday,102.44,,
2000-01-28,Friday,102.49,,start
2000-01-29,Saturday,102.49,imputed from 896,
2000-01-30,Sunday,102.49,imputed from 897,
2000-01-31,Monday,102.48,,
2000-02-01,Tuesday,102.6,,
2000-02-02,Wednesday,102.59,,
2000-02-03,Thursday,102.65,,
2000-02-04,Friday,102.52,,start
2000-02-05,Saturday,102.52,imputed from 903,
2000-02-06,Sunday,102.52,imputed from 904,
2000-02-07,Monday,102.48,,
2000-02-08,Tuesday,102.53,,
2000-02-09,Wednesday,102.46,,
2000-02-10,Thursday,102.46,,
2000-02-11,Friday,102.44,,start
2000-02-12,Saturday,102.44,imputed from 910,
2000-02-13,Sunday,102.44,imputed from 911,
2000-02-14,Monday,102.53,,
2000-02-15,Tuesday,102.5,,
2000-02-16,Wednesday,102.48,,
2000-02-17,Thursday,102.41,,
2000-02-18,Friday,102.38,,start
2000-02-19,Saturday,102.38,imputed from 917,
2000-02-20,Sunday,102.38,imputed from 918,
2000-02-21,Monday,102.38,,
2000-02-22,Tuesday,102.54,,
2000-02-23,Wednesday,102.53,,
2000-02-24,Thursday,102.68,,
2000-02-25,Friday,102.57,,start
2000-02-26,Saturday,102.57,imputed from 924,
2000-02-27,Sunday,102.57,imputed from 925,
2000-02-28,Monday,102.59,,
2000-02-29,Tuesday,102.57,,
2000-03-01,Wednesday,102.59,,
2000-03-02,Thursday,102.56,,
2000-03-03,Friday,102.56,,start
2000-03-04,Saturday,102.56,imputed from 931,
2000-03-05,Sunday,102.56,imputed from 932,
2000-03-06,Monday,102.58,,
2000-03-07,Tuesday,102.11,,
2000-03-08,Wednesday,102.12,,
2000-03-09,Thursday,102.3,,
2000-03-10,Friday,102.15,,start
2000-03-11,Saturday,102.15,imputed from 938,
2000-03-12,Sunday,102.15,imputed from 939,
2000-03-13,Monday,102.22,,
2000-03-14,Tuesday,102.17,,
2000-03-15,Wednesday,102.2,,
2000-03-16,Thursday,102.36,,
2000-03-17,Friday,102.43,,start
2000-03-18,Saturday,102.43,imputed from 945,
2000-03-19,Sunday,102.43,imputed from 946,
2000-03-20,Monday,102.41,,
2000-03-21,Tuesday,102.45,,
2000-03-22,Wednesday,102.42,,
2000-03-23,Thursday,102.48,,
2000-03-24,Friday,102.38,,start
2000-03-25,Saturday,102.38,imputed from 952,
2000-03-26,Sunday,102.38,imputed from 953,
2000-03-27,Monday,102.29,,
2000-03-28,Tuesday,102.37,,
2000-03-29,Wednesday,102.33,,
2000-03-30,Thursday,102.45,,
2000-03-31,Friday,102.5,,start
2000-04-01,Saturday,102.5,imputed from 959,
2000-04-02,Sunday,102.5,imputed from 960,
2000-04-03,Monday,102.53,,
2000-04-04,Tuesday,102.72,,
2000-04-05,Wednesday,102.67,,
2000-04-06,Thursday,102.58,,
2000-04-07,Friday,102.59,,start
2000-04-08,Saturday,102.59,imputed from 966,
2000-04-09,Sunday,102.59,imputed from 967,
2000-04-10,Monday,102.56,,
2000-04-11,Tuesday,102.52,,
2000-04-12,Wednesday,102.48,,
2000-04-13,Thursday,102.48,,
2000-04-14,Friday,102.49,,start
2000-04-15,Saturday,102.49,imputed from 973,
2000-04-16,Sunday,102.49,imputed from 974,
2000-04-17,Monday,102.59,,
2000-04-18,Tuesday,102.52,,
2000-04-19,Wednesday,102.45,,
2000-04-20,Thursday,102.34,,
2000-04-21,Friday,102.34,imputed from 979,start
2000-04-22,Saturday,102.34,imputed from 980,
2000-04-23,Sunday,102.34,imputed from 981,
2000-04-24,Monday,102.34,imputed from 982,
2000-04-25,Tuesday,102.24,,
2000-04-26,Wednesday,102.32,,
2000-04-27,Thursday,102.22,,
2000-04-28,Friday,102.22,,start
2000-04-29,Saturday,102.22,imputed from 987,
2000-04-30,Sunday,102.22,imputed from 988,
2000-05-01,Monday,102.22,imputed from 989,
2000-05-02,Tuesday,102.04,,
2000-05-03,Wednesday,101.94,,
2000-05-04,Thursday,101.81,,
2000-05-05,Friday,101.82,,start
2000-05-06,Saturday,101.82,imputed from 994,
2000-05-07,Sunday,101.82,imputed from 995,
2000-05-08,Monday,101.87,,
2000-05-09,Tuesday,101.96,,
2000-05-10,Wednesday,101.98,,
2000-05-11,Thursday,101.76,,
2000-05-12,Friday,101.7,,start
2000-05-13,Saturday,101.7,imputed from 1001,
2000-05-14,Sunday,101.7,imputed from 1002,
2000-05-15,Monday,101.82,,
2000-05-16,Tuesday,101.8,,
2000-05-17,Wednesday,101.55,,
2000-05-18,Thursday,101.53,,
2000-05-19,Friday,101.53,,start
2000-05-20,Saturday,101.53,imputed from 1008,
2000-05-21,Sunday,101.53,imputed from 1009,
2000-05-22,Monday,101.64,,
2000-05-23,Tuesday,101.7,,
2000-05-24,Wednesday,101.87,,
2000-05-25,Thursday,101.92,,
2000-05-26,Friday,101.98,,start
2000-05-27,Saturday,101.98,imputed from 1015,
2000-05-28,Sunday,101.98,imputed from 1016,
2000-05-29,Monday,101.9,,
2000-05-30,Tuesday,101.81,,
2000-05-31,Wednesday,101.8,,
2000-06-01,Thursday,101.87,,
2000-06-02,Friday,102.08,,start
2000-06-03,Saturday,102.08,imputed from 1022,
2000-06-04,Sunday,102.08,imputed from 1023,
2000-06-05,Monday,102.09,,
2000-06-06,Tuesday,102.1,,
2000-06-07,Wednesday,101.93,,
2000-06-08,Thursday,101.51,,
2000-06-09,Friday,101.52,,start
2000-06-10,Saturday,101.52,imputed from 1029,
2000-06-11,Sunday,101.52,imputed from 1030,
2000-06-12,Monday,101.53,,
2000-06-13,Tuesday,101.66,,
2000-06-14,Wednesday,101.7,,
2000-06-15,Thursday,101.82,,
2000-06-16,Friday,101.88,,start
2000-06-17,Saturday,101.88,imputed from 1036,
2000-06-18,Sunday,101.88,imputed from 1037,
2000-06-19,Monday,101.81,,
2000-06-20,Tuesday,101.72,,
2000-06-21,Wednesday,101.56,,
2000-06-22,Thursday,101.48,,
2000-06-23,Friday,101.46,,start
2000-06-24,Saturday,101.46,imputed from 1043,
2000-06-25,Sunday,101.46,imputed from 1044,
2000-06-26,Monday,101.51,,
2000-06-27,Tuesday,101.53,,
2000-06-28,Wednesday,101.43,,
2000-06-29,Thursday,101.58,,
2000-06-30,Friday,101.55,,start
2000-07-01,Saturday,101.55,imputed from 1050,
2000-07-02,Sunday,101.55,imputed from 1051,
2000-07-03,Monday,101.5,,
2000-07-04,Tuesday,101.5,,
2000-07-05,Wednesday,101.6,,
2000-07-06,Thursday,101.49,,
2000-07-07,Friday,101.52,,start
2000-07-08,Saturday,101.52,imputed from 1057,
2000-07-09,Sunday,101.52,imputed from 1058,
2000-07-10,Monday,101.49,,
2000-07-11,Tuesday,101.49,,
2000-07-12,Wednesday,101.43,,
2000-07-13,Thursday,101.39,,
2000-07-14,Friday,101.27,,start
2000-07-15,Saturday,101.27,imputed from 1064,
2000-07-16,Sunday,101.27,imputed from 1065,
2000-07-17,Monday,101.27,,
2000-07-18,Tuesday,101.25,,
2000-07-19,Wednesday,101.24,,
2000-07-20,Thursday,101.32,,
2000-07-21,Friday,101.28,,start
2000-07-22,Saturday,101.28,imputed from 1071,
2000-07-23,Sunday,101.28,imputed from 1072,
2000-07-24,Monday,101.27,,
2000-07-25,Tuesday,101.31,,
2000-07-26,Wednesday,101.35,,
2000-07-27,Thursday,101.33,,
2000-07-28,Friday,101.33,,start
2000-07-29,Saturday,101.33,imputed from 1078,
2000-07-30,Sunday,101.33,imputed from 1079,
2000-07-31,Monday,101.35,,
2000-08-01,Tuesday,101.46,,
2000-08-02,Wednesday,101.43,,
2000-08-03,Thursday,101.41,,
2000-08-04,Friday,101.48,,start
2000-08-05,Saturday,101.48,imputed from 1085,
2000-08-06,Sunday,101.48,imputed from 1086,
2000-08-07,Monday,101.53,,
2000-08-08,Tuesday,101.49,,
2000-08-09,Wednesday,101.48,,
2000-08-10,Thursday,101.52,,
2000-08-11,Friday,101.34,,start
2000-08-12,Saturday,101.34,imputed from 1092,
2000-08-13,Sunday,101.34,imputed from 1093,
2000-08-14,Monday,101.34,,
2000-08-15,Tuesday,101.24,,
2000-08-16,Wednesday,101.21,,
2000-08-17,Thursday,101.23,,
2000-08-18,Friday,101.22,,start
2000-08-19,Saturday,101.22,imputed from 1099,
2000-08-20,Sunday,101.22,imputed from 1100,
2000-08-21,Monday,101.1,,
2000-08-22,Tuesday,101.2,,
2000-08-23,Wednesday,101.28,,
2000-08-24,Thursday,101.25,,
2000-08-25,Friday,101.2,,start
2000-08-26,Saturday,101.2,imputed from 1106,
2000-08-27,Sunday,101.2,imputed from 1107,
2000-08-28,Monday,101.19,,
2000-08-29,Tuesday,101.19,,
2000-08-30,Wednesday,101.24,,
2000-08-31,Thursday,101.28,,
2000-09-01,Friday,101.51,,start
2000-09-02,Saturday,101.51,imputed from 1113,
2000-09-03,Sunday,101.51,imputed from 1114,
2000-09-04,Monday,101.47,,
2000-09-05,Tuesday,101.42,,
2000-09-06,Wednesday,101.08,,
2000-09-07,Thursday,101.18,,
2000-09-08,Friday,101.12,,start
2000-09-09,Saturday,101.12,imputed from 1120,
2000-09-10,Sunday,101.12,imputed from 1121,
2000-09-11,Monday,101.18,,
2000-09-12,Tuesday,101.23,,
2000-09-13,Wednesday,101.32,,
2000-09-14,Thursday,101.34,,
2000-09-15,Friday,101.42,,start
2000-09-16,Saturday,101.42,imputed from 1127,
2000-09-17,Sunday,101.42,imputed from 1128,
2000-09-18,Monday,101.41,,
2000-09-19,Tuesday,101.47,,
2000-09-20,Wednesday,101.5,,
2000-09-21,Thursday,101.49,,
2000-09-22,Friday,101.56,,start
2000-09-23,Saturday,101.56,imputed from 1134,
2000-09-24,Sunday,101.56,imputed from 1135,
2000-09-25,Monday,101.39,,
2000-09-26,Tuesday,101.46,,
2000-09-27,Wednesday,101.44,,
2000-09-28,Thursday,101.46,,
2000-09-29,Friday,101.51,,start
2000-09-30,Saturday,101.51,imputed from 1141,
2000-10-01,Sunday,101.51,imputed from 1142,
2000-10-02,Monday,101.59,,
2000-10-03,Tuesday,101.58,,
2000-10-04,Wednesday,101.54,,
2000-10-05,Thursday,101.44,,
2000-10-06,Friday,101.49,,start
2000-10-07,Saturday,101.49,imputed from 1148,
2000-10-08,Sunday,101.49,imputed from 1149,
2000-10-09,Monday,101.55,,
2000-10-10,Tuesday,101.55,,
2000-10-11,Wednesday,101.61,,
2000-10-12,Thursday,101.75,,
2000-10-13,Friday,101.65,,start
2000-10-14,Saturday,101.65,imputed from 1155,
2000-10-15,Sunday,101.65,imputed from 1156,
2000-10-16,Monday,101.59,,
2000-10-17,Tuesday,101.6,,
2000-10-18,Wednesday,101.57,,
2000-10-19,Thursday,101.52,,
2000-10-20,Friday,101.51,,start
2000-10-21,Saturday,101.51,imputed from 1162,
2000-10-22,Sunday,101.51,imputed from 1163,
2000-10-23,Monday,101.44,,
2000-10-24,Tuesday,101.48,,
2000-10-25,Wednesday,101.44,,
2000-10-26,Thursday,101.49,,
2000-10-27,Friday,101.5,,start
2000-10-28,Saturday,101.5,imputed from 1169,
2000-10-29,Sunday,101.5,imputed from 1170,
2000-10-30,Monday,101.49,,
2000-10-31,Tuesday,101.5,,
2000-11-01,Wednesday,101.58,,
2000-11-02,Thursday,101.55,,
2000-11-03,Friday,101.53,,start
2000-11-04,Saturday,101.53,imputed from 1176,
2000-11-05,Sunday,101.53,imputed from 1177,
2000-11-06,Monday,101.55,,
2000-11-07,Tuesday,101.53,,
2000-11-08,Wednesday,101.53,,
2000-11-09,Thursday,101.58,,
2000-11-10,Friday,101.64,,start
2000-11-11,Saturday,101.64,imputed from 1183,
2000-11-12,Sunday,101.64,imputed from 1184,
2000-11-13,Monday,101.73,,
2000-11-14,Tuesday,101.66,,
2000-11-15,Wednesday,101.68,,
2000-11-16,Thursday,101.7,,
2000-11-17,Friday,101.69,,start
2000-11-18,Saturday,101.69,imputed from 1190,
2000-11-19,Sunday,101.69,imputed from 1191,
2000-11-20,Monday,101.69,,
2000-11-21,Tuesday,101.63,,
2000-11-22,Wednesday,101.69,,
2000-11-23,Thursday,101.67,,
2000-11-24,Friday,101.67,,start
2000-11-25,Saturday,101.67,imputed from 1197,
2000-11-26,Sunday,101.67,imputed from 1198,
2000-11-27,Monday,101.71,,
2000-11-28,Tuesday,101.74,,
2000-11-29,Wednesday,101.84,,
2000-11-30,Thursday,101.98,,
2000-12-01,Friday,101.94,,start
2000-12-02,Saturday,101.94,imputed from 1204,
2000-12-03,Sunday,101.94,imputed from 1205,
2000-12-04,Monday,102.01,,
2000-12-05,Tuesday,102.07,,
2000-12-06,Wednesday,102.29,,
2000-12-07,Thursday,102.26,,
2000-12-08,Friday,102.19,,start
2000-12-09,Saturday,102.19,imputed from 1211,
2000-12-10,Sunday,102.19,imputed from 1212,
2000-12-11,Monday,102.13,,
2000-12-12,Tuesday,102.15,,
2000-12-13,Wednesday,102.28,,
2000-12-14,Thursday,102.29,,
2000-12-15,Friday,102.37,,start
2000-12-16,Saturday,102.37,imputed from 1218,
2000-12-17,Sunday,102.37,imputed from 1219,
2000-12-18,Monday,102.45,,
2000-12-19,Tuesday,102.36,,
2000-12-20,Wednesday,102.53,,
2000-12-21,Thursday,102.49,,
2000-12-22,Friday,102.55,,start
2000-12-23,Saturday,102.55,imputed from 1225,
2000-12-24,Sunday,102.55,imputed from 1226,
2000-12-25,Monday,102.55,imputed from 1227,
2000-12-26,Tuesday,102.55,imputed from 1228,
2000-12-27,Wednesday,102.59,,
2000-12-28,Thursday,102.57,,
2000-12-29,Friday,102.76,,start
2000-12-30,Saturday,102.76,imputed from 1232,
2000-12-31,Sunday,102.76,imputed from 1233,
2001-01-01,Monday,102.76,imputed from 1234,
2001-01-02,Tuesday,102.94,,
2001-01-03,Wednesday,102.88,,
2001-01-04,Thursday,103.0,,
2001-01-05,Friday,103.11,,start
2001-01-06,Saturday,103.11,imputed from 1239,
2001-01-07,Sunday,103.11,imputed from 1240,
2001-01-08,Monday,103.1,,
2001-01-09,Tuesday,102.89,,
2001-01-10,Wednesday,102.71,,
2001-01-11,Thursday,102.78,,
2001-01-12,Friday,102.63,,start
2001-01-13,Saturday,102.63,imputed from 1246,
2001-01-14,Sunday,102.63,imputed from 1247,
2001-01-15,Monday,102.65,,
2001-01-16,Tuesday,102.67,,
2001-01-17,Wednesday,102.67,,
2001-01-18,Thursday,102.73,,
2001-01-19,Friday,102.77,,start
2001-01-20,Saturday,102.77,imputed from 1253,
2001-01-21,Sunday,102.77,imputed from 1254,
2001-01-22,Monday,102.71,,
2001-01-23,Tuesday,102.75,,
2001-01-24,Wednesday,102.61,,
2001-01-25,Thursday,102.51,,
2001-01-26,Friday,102.47,,start
2001-01-27,Saturday,102.47,imputed from 1260,
2001-01-28,Sunday,102.47,imputed from 1261,
2001-01-29,Monday,102.56,,
2001-01-30,Tuesday,102.71,,
2001-01-31,Wednesday,102.75,,
2001-02-01,Thursday,102.72,,
2001-02-02,Friday,102.69,,start
2001-02-03,Saturday,102.69,imputed from 1267,
2001-02-04,Sunday,102.69,imputed from 1268,
2001-02-05,Monday,102.73,,
2001-02-06,Tuesday,102.68,,
2001-02-07,Wednesday,102.71,,
2001-02-08,Thursday,102.6,,
2001-02-09,Friday,102.7,,start
2001-02-10,Saturday,102.7,imputed from 1274,
2001-02-11,Sunday,102.7,imputed from 1275,
2001-02-12,Monday,102.66,,
2001-02-13,Tuesday,102.65,,
2001-02-14,Wednesday,102.62,,
2001-02-15,Thursday,102.48,,
2001-02-16,Friday,102.56,,start
2001-02-17,Saturday,102.56,imputed from 1281,
2001-02-18,Sunday,102.56,imputed from 1282,
2001-02-19,Monday,102.56,,
2001-02-20,Tuesday,102.51,,
2001-02-21,Wednesday,102.5,,
2001-02-22,Thursday,102.47,,
2001-02-23,Friday,102.58,,start
2001-02-24,Saturday,102.58,imputed from 1288,
2001-02-25,Sunday,102.58,imputed from 1289,
2001-02-26,Monday,102.57,,
2001-02-27,Tuesday,102.73,,
2001-02-28,Wednesday,102.73,,
2001-03-01,Thursday,102.69,,
2001-03-02,Friday,102.67,,start
2001-03-03,Saturday,102.67,imputed from 1295,
2001-03-04,Sunday,102.67,imputed from 1296,
2001-03-05,Monday,102.62,,
2001-03-06,Tuesday,102.64,,
2001-03-07,Wednesday,102.86,,
2001-03-08,Thursday,102.92,,
2001-03-09,Friday,102.86,,start
2001-03-10,Saturday,102.86,imputed from 1302,
2001-03-11,Sunday,102.86,imputed from 1303,
2001-03-12,Monday,102.87,,
2001-03-13,Tuesday,102.86,,
2001-03-14,Wednesday,103.04,,
2001-03-15,Thursday,103.07,,
2001-03-16,Friday,103.15,,start
2001-03-17,Saturday,103.15,imputed from 1309,
2001-03-18,Sunday,103.15,imputed from 1310,
2001-03-19,Monday,103.1,,
2001-03-20,Tuesday,103.03,,
2001-03-21,Wednesday,103.23,,
2001-03-22,Thursday,103.43,,
2001-03-23,Friday,103.36,,start
2001-03-24,Saturday,103.36,imputed from 1316,
2001-03-25,Sunday,103.36,imputed from 1317,
2001-03-26,Monday,103.32,,
2001-03-27,Tuesday,103.15,,
2001-03-28,Wednesday,103.24,,
2001-03-29,Thursday,103.21,,
2001-03-30,Friday,103.29,,start
2001-03-31,Saturday,103.29,imputed from 1323,
2001-04-01,Sunday,103.29,imputed from 1324,
2001-04-02,Monday,103.16,,
2001-04-03,Tuesday,103.23,,
2001-04-04,Wednesday,103.18,,
2001-04-05,Thursday,103.16,,
2001-04-06,Friday,103.29,,start
2001-04-07,Saturday,103.29,imputed from 1330,
