date,weekday,UB1_Comdty_PX-LAST,UB1_Comdty_CURRENCY-EUR,UB1_Comdty_PX-LAST-CHF,imputed,UB1_Comdty_start
2003-05-18,Sunday,,,180.0161525,imputed from 1597,
2003-05-19,Monday,120.22,1.51165,181.730563,,
2003-05-20,Tuesday,120.3,1.51185,181.875555,,
2003-05-21,Wednesday,120.59,1.51275,182.4225225,,
2003-05-22,Thursday,120.72,1.51515,182.908908,,
2003-05-23,Friday,121.75,1.5259,185.778325,,start
2003-05-24,Saturday,,,185.778325,imputed from 1603,
2003-05-25,Sunday,,,185.778325,imputed from 1604,
2003-05-26,Monday,122.11,1.5281,186.596291,,
2003-05-27,Tuesday,121.5,1.52155,184.868325,,
2003-05-28,Wednesday,119.83,1.52515,182.7587245,,
2003-05-29,Thursday,120.55,1.52845,184.2546475,,
2003-05-30,Friday,120.16,1.53025,183.87484,,start
2003-05-31,Saturday,,,183.87484,imputed from 1610,
2003-06-01,Sunday,,,183.87484,imputed from 1611,
2003-06-02,Monday,119.4,1.5287,182.52678,,
2003-06-03,Tuesday,121.21,1.53765,186.37855649999997,,
2003-06-04,Wednesday,119.96,1.53485,184.120606,,
2003-06-05,Thursday,120.54,1.54,185.63160000000002,,
2003-06-06,Friday,119.89,1.5445,185.170105,,start
2003-06-07,Saturday,,,185.170105,imputed from 1617,
2003-06-08,Sunday,,,185.170105,imputed from 1618,
2003-06-09,Monday,120.73,1.5408,186.020784,,
2003-06-10,Tuesday,121.29,1.53715,186.44092350000003,,
2003-06-11,Wednesday,121.05,1.53725,186.0841125,,
2003-06-12,Thursday,121.69,1.54235,187.68857150000002,,
2003-06-13,Friday,122.49,1.5385,188.450865,,start
2003-06-14,Saturday,,,188.450865,imputed from 1624,
2003-06-15,Sunday,,,188.450865,imputed from 1625,
2003-06-16,Monday,122.15,1.5442,188.62403,,
2003-06-17,Tuesday,120.72,1.543,186.27096,,
2003-06-18,Wednesday,119.54,1.5463,184.844702,,
2003-06-19,Thursday,119.97,1.54115,184.8917655,,
2003-06-20,Friday,118.75,1.5426,183.18375,,start
2003-06-21,Saturday,,,183.18375,imputed from 1631,
2003-06-22,Sunday,,,183.18375,imputed from 1632,
2003-06-23,Monday,119.57,1.5291,182.83448699999997,,
2003-06-24,Tuesday,119.56,1.52965,182.884954,,
2003-06-25,Wednesday,120.19,1.5331,184.263289,,
2003-06-26,Thursday,118.01,1.5438,182.183838,,
2003-06-27,Friday,117.02,1.5472,181.05334399999998,,start
2003-06-28,Saturday,,,181.05334399999998,imputed from 1638,
2003-06-29,Sunday,,,181.05334399999998,imputed from 1639,
2003-06-30,Monday,117.88,1.5552,183.32697599999997,,
2003-07-01,Tuesday,117.55,1.55255,182.5022525,,
2003-07-02,Wednesday,117.07,1.55135,181.6165445,,
2003-07-03,Thursday,116.29,1.551,180.36579,,
2003-07-04,Friday,116.93,1.5493,181.159649,,start
2003-07-05,Saturday,,,181.159649,imputed from 1645,
2003-07-06,Sunday,,,181.159649,imputed from 1646,
2003-07-07,Monday,116.01,1.55415,180.2969415,,
2003-07-08,Tuesday,115.92,1.54915,179.577468,,
2003-07-09,Wednesday,116.36,1.54325,179.57257,,
2003-07-10,Thursday,117.08,1.54845,181.292526,,
2003-07-11,Friday,117.08,1.554,181.94232,,start
2003-07-12,Saturday,,,181.94232,imputed from 1652,
2003-07-13,Sunday,,,181.94232,imputed from 1653,
2003-07-14,Monday,117.22,1.54975,181.66169499999998,,
2003-07-15,Tuesday,114.88,1.54845,177.88593600000002,,
2003-07-16,Wednesday,115.39,1.54285,178.0294615,,
2003-07-17,Thursday,115.76,1.5357,177.77263200000002,,
2003-07-18,Friday,115.54,1.5361,177.480994,,start
2003-07-19,Saturday,,,177.480994,imputed from 1659,
2003-07-20,Sunday,,,177.480994,imputed from 1660,
2003-07-21,Monday,115.13,1.5365,176.897245,,
2003-07-22,Tuesday,115.01,1.54245,177.3971745,,
2003-07-23,Wednesday,116.62,1.54615,180.312013,,
2003-07-24,Thursday,115.49,1.54415,178.33388349999998,,
2003-07-25,Friday,116.24,1.5477,179.904648,,start
2003-07-26,Saturday,,,179.904648,imputed from 1666,
2003-07-27,Sunday,,,179.904648,imputed from 1667,
2003-07-28,Monday,114.73,1.54715,177.50451950000001,,
2003-07-29,Tuesday,114.78,1.547,177.56466,,
2003-07-30,Wednesday,114.89,1.54955,178.0277995,,
2003-07-31,Thursday,113.99,1.5396,175.499004,,
2003-08-01,Friday,114.92,1.5387,176.827404,,start
2003-08-02,Saturday,,,176.827404,imputed from 1673,
2003-08-03,Sunday,,,176.827404,imputed from 1674,
2003-08-04,Monday,115.88,1.52975,177.26743,,
2003-08-05,Tuesday,115.05,1.53485,176.5844925,,
2003-08-06,Wednesday,115.55,1.5341,177.265255,,
2003-08-07,Thursday,116.02,1.5359,178.195118,,
2003-08-08,Friday,117.22,1.5376,180.237472,,start
2003-08-09,Saturday,,,180.237472,imputed from 1680,
2003-08-10,Sunday,,,180.237472,imputed from 1681,
2003-08-11,Monday,116.13,1.543,179.18858999999998,,
2003-08-12,Tuesday,116.55,1.54415,179.97068249999998,,
2003-08-13,Wednesday,115.19,1.54655,178.1470945,,
2003-08-14,Thursday,114.77,1.5434,177.136018,,
2003-08-15,Friday,115.69,1.5444,178.671636,,start
2003-08-16,Saturday,,,178.671636,imputed from 1687,
2003-08-17,Sunday,,,178.671636,imputed from 1688,
2003-08-18,Monday,115.98,1.54805,179.542839,,
2003-08-19,Tuesday,116.77,1.54675,180.6139975,,
2003-08-20,Wednesday,115.77,1.54315,178.6504755,,
2003-08-21,Thursday,115.36,1.54355,178.063928,,
2003-08-22,Friday,115.79,1.54155,178.49607450000002,,start
2003-08-23,Saturday,,,178.49607450000002,imputed from 1694,
2003-08-24,Sunday,,,178.49607450000002,imputed from 1695,
2003-08-25,Monday,115.69,1.53915,178.0642635,,
2003-08-26,Tuesday,116.0,1.53365,177.9034,,
2003-08-27,Wednesday,115.13,1.5386,177.139018,,
2003-08-28,Thursday,115.91,1.5394,178.43185400000002,,
2003-08-29,Friday,115.89,1.5377,178.20405300000002,,start
2003-08-30,Saturday,,,178.20405300000002,imputed from 1701,
2003-08-31,Sunday,,,178.20405300000002,imputed from 1702,
2003-09-01,Monday,114.95,1.5362,176.58619000000002,,
2003-09-02,Tuesday,113.35,1.53375,173.8505625,,
2003-09-03,Wednesday,113.43,1.5351,174.126393,,
2003-09-04,Thursday,114.0,1.53725,175.2465,,
2003-09-05,Friday,114.13,1.53525,175.21808249999998,,start
2003-09-06,Saturday,,,175.21808249999998,imputed from 1708,
2003-09-07,Sunday,,,175.21808249999998,imputed from 1709,
2003-09-08,Monday,85.1,1.53935,130.998685,,
2003-09-09,Tuesday,84.49,1.5474,130.739826,,
2003-09-10,Wednesday,85.06,1.55095,131.923807,,
2003-09-11,Thursday,84.65,1.55055,131.25405750000002,,
2003-09-12,Friday,86.02,1.5568,133.915936,,start
2003-09-13,Saturday,,,133.915936,imputed from 1715,
2003-09-14,Sunday,,,133.915936,imputed from 1716,
2003-09-15,Monday,85.7,1.5574,133.46918,,
2003-09-16,Tuesday,85.18,1.55325,132.305835,,
2003-09-17,Wednesday,85.23,1.55665,132.6732795,,
2003-09-18,Thursday,85.16,1.5586,132.730376,,
2003-09-19,Friday,85.78,1.5551,133.396478,,start
2003-09-20,Saturday,,,133.396478,imputed from 1722,
2003-09-21,Sunday,,,133.396478,imputed from 1723,
2003-09-22,Monday,86.13,1.5525,133.716825,,
2003-09-23,Tuesday,86.33,1.55525,134.2647325,,
2003-09-24,Wednesday,85.98,1.55205,133.445259,,
2003-09-25,Thursday,86.13,1.54395,132.9804135,,
2003-09-26,Friday,86.72,1.54165,133.691888,,start
2003-09-27,Saturday,,,133.691888,imputed from 1729,
2003-09-28,Sunday,,,133.691888,imputed from 1730,
2003-09-29,Monday,86.69,1.537,133.24253,,
2003-09-30,Tuesday,87.1,1.5376,133.92496,,
2003-10-01,Wednesday,86.95,1.53905,133.8203975,,
2003-10-02,Thursday,85.81,1.5403,132.173143,,
2003-10-03,Friday,85.1,1.54765,131.70501499999997,,start
2003-10-04,Saturday,,,131.70501499999997,imputed from 1736,
2003-10-05,Sunday,,,131.70501499999997,imputed from 1737,
2003-10-06,Monday,85.81,1.5462,132.67942200000002,,
2003-10-07,Tuesday,85.28,1.54845,132.051816,,
2003-10-08,Wednesday,85.38,1.55035,132.36888299999998,,
2003-10-09,Thursday,84.81,1.54755,131.2477155,,
2003-10-10,Friday,85.36,1.54925,132.24398,,start
2003-10-11,Saturday,,,132.24398,imputed from 1743,
2003-10-12,Sunday,,,132.24398,imputed from 1744,
2003-10-13,Monday,84.69,1.54835,131.1297615,,
2003-10-14,Tuesday,84.82,1.5444,130.996008,,
2003-10-15,Wednesday,84.24,1.54815,130.41615599999997,,
2003-10-16,Thursday,84.72,1.54765,131.116908,,
2003-10-17,Friday,84.85,1.551,131.60234999999997,,start
2003-10-18,Saturday,,,131.60234999999997,imputed from 1750,
2003-10-19,Sunday,,,131.60234999999997,imputed from 1751,
2003-10-20,Monday,85.03,1.55055,131.8432665,,
2003-10-21,Tuesday,85.34,1.5525,132.49035,,
2003-10-22,Wednesday,85.55,1.5505,132.645275,,
2003-10-23,Thursday,84.92,1.54835,131.485882,,
2003-10-24,Friday,85.23,1.5468,131.833764,,start
2003-10-25,Saturday,,,131.833764,imputed from 1757,
2003-10-26,Sunday,,,131.833764,imputed from 1758,
2003-10-27,Monday,84.91,1.5478,131.423698,,
