date,weekday,XP1_Index_PX-LAST-CHF,imputed,XP1_Index_start
2013-05-06,Monday,4953.6075,,
2013-05-07,Tuesday,4912.98664,,
2013-05-08,Wednesday,4939.61314,,
2013-05-09,Thursday,4979.35899,,
2013-05-10,Friday,4981.32977,,start
2013-05-11,Saturday,4981.32977,imputed from 4756,
2013-05-12,Sunday,4981.32977,imputed from 4757,
2013-05-13,Monday,4962.46858,,
2013-05-14,Tuesday,4984.42005,,
2013-05-15,Wednesday,4971.6359,,
2013-05-16,Thursday,4894.71824,,
2013-05-17,Friday,4920.90934,,start
2013-05-18,Saturday,4920.90934,imputed from 4763,
2013-05-19,Sunday,4920.90934,imputed from 4764,
2013-05-20,Monday,4948.73711,,
2013-05-21,Tuesday,4937.90352,,
2013-05-22,Wednesday,4917.55352,,
2013-05-23,Thursday,4788.48926,,
2013-05-24,Friday,4611.79888,,start
2013-05-25,Saturday,4611.79888,imputed from 4770,
2013-05-26,Sunday,4611.79888,imputed from 4771,
2013-05-27,Monday,4598.07811,,
2013-05-28,Tuesday,4665.65677,,
2013-05-29,Wednesday,4613.95001,,
2013-05-30,Thursday,4559.62066,,
2013-05-31,Friday,4541.04493,,start
2013-06-01,Saturday,4541.04493,imputed from 4777,
2013-06-02,Sunday,4541.04493,imputed from 4778,
2013-06-03,Monday,4510.18059,,
2013-06-04,Tuesday,4473.86719,,
2013-06-05,Wednesday,4330.53371,,
2013-06-06,Thursday,4271.03342,,
2013-06-07,Friday,4207.68511,,start
2013-06-08,Saturday,4207.68511,imputed from 4784,
2013-06-09,Sunday,4207.68511,imputed from 4785,
2013-06-10,Monday,4244.36593,,
2013-06-11,Tuesday,4164.50122,,
2013-06-12,Wednesday,4148.02246,,
2013-06-13,Thursday,4150.43319,,
2013-06-14,Friday,4232.38466,,start
2013-06-15,Saturday,4232.38466,imputed from 4791,
2013-06-16,Sunday,4232.38466,imputed from 4792,
2013-06-17,Monday,4263.72209,,
2013-06-18,Tuesday,4211.80744,,
2013-06-19,Wednesday,4238.10249,,
2013-06-20,Thursday,4029.95682,,
2013-06-21,Friday,4039.72409,,start
2013-06-22,Saturday,4039.72409,imputed from 4798,
2013-06-23,Sunday,4039.72409,imputed from 4799,
2013-06-24,Monday,4003.96601,,
2013-06-25,Tuesday,4035.4651,,
2013-06-26,Wednesday,4121.82506,,
2013-06-27,Thursday,4185.67969,,
2013-06-28,Friday,4115.35042,,start
2013-06-29,Saturday,4115.35042,imputed from 4805,
2013-06-30,Sunday,4115.35042,imputed from 4806,
2013-07-01,Monday,4099.53224,,
2013-07-02,Tuesday,4161.58937,,
2013-07-03,Wednesday,4046.67168,,
2013-07-04,Thursday,4160.47151,,
2013-07-05,Friday,4180.18751,,start
2013-07-06,Saturday,4180.18751,imputed from 4812,
2013-07-07,Sunday,4180.18751,imputed from 4813,
2013-07-08,Monday,4197.65624,,
2013-07-09,Tuesday,4321.77399,,
2013-07-10,Wednesday,4302.62581,,
2013-07-11,Thursday,4268.00582,,
2013-07-12,Friday,4227.02613,,start
2013-07-13,Saturday,4227.02613,imputed from 4819,
2013-07-14,Sunday,4227.02613,imputed from 4820,
2013-07-15,Monday,4270.7598,,
2013-07-16,Tuesday,4304.09718,,
2013-07-17,Wednesday,4289.32474,,
2013-07-18,Thursday,4287.79181,,
2013-07-19,Friday,4279.32855,,start
2013-07-20,Saturday,4279.32855,imputed from 4826,
2013-07-21,Sunday,4279.32855,imputed from 4827,
2013-07-22,Monday,4297.63267,,
2013-07-23,Tuesday,4320.24902,,
2013-07-24,Wednesday,4288.27919,,
2013-07-25,Thursday,4291.31773,,
2013-07-26,Friday,4299.79929,,start
2013-07-27,Saturday,4299.79929,imputed from 4833,
2013-07-28,Sunday,4299.79929,imputed from 4834,
2013-07-29,Monday,4293.49204,,
2013-07-30,Tuesday,4219.21504,,
2013-07-31,Wednesday,4168.94585,,
2013-08-01,Thursday,4184.13195,,
2013-08-02,Friday,4195.9987,,start
2013-08-03,Saturday,4195.9987,imputed from 4840,
2013-08-04,Sunday,4195.9987,imputed from 4841,
2013-08-05,Monday,4190.9934,,
2013-08-06,Tuesday,4208.59792,,
2013-08-07,Wednesday,4124.01281,,
2013-08-08,Thursday,4191.93422,,
2013-08-09,Friday,4247.81804,,start
2013-08-10,Saturday,4247.81804,imputed from 4847,
2013-08-11,Sunday,4247.81804,imputed from 4848,
2013-08-12,Monday,4285.47051,,
2013-08-13,Tuesday,4352.17378,,
2013-08-14,Wednesday,4376.88269,,
2013-08-15,Thursday,4347.98944,,
2013-08-16,Friday,4315.80609,,start
2013-08-17,Saturday,4315.80609,imputed from 4854,
2013-08-18,Sunday,4315.80609,imputed from 4855,
2013-08-19,Monday,4288.47865,,
2013-08-20,Tuesday,4213.01753,,
2013-08-21,Wednesday,4220.32963,,
2013-08-22,Thursday,4202.59075,,
2013-08-23,Friday,4250.10709,,start
2013-08-24,Saturday,4250.10709,imputed from 4861,
2013-08-25,Sunday,4250.10709,imputed from 4862,
2013-08-26,Monday,4270.93225,,
2013-08-27,Tuesday,4219.88149,,
2013-08-28,Wednesday,4178.81991,,
2013-08-29,Thursday,4219.1743,,
2013-08-30,Friday,4243.08527,,start
2013-08-31,Saturday,4243.08527,imputed from 4868,
2013-09-01,Sunday,4243.08527,imputed from 4869,
2013-09-02,Monday,4343.06728,,
2013-09-03,Tuesday,4392.89489,,
2013-09-04,Wednesday,4424.99356,,
2013-09-05,Thursday,4424.9833,,
2013-09-06,Friday,4439.88161,,start
2013-09-07,Saturday,4439.88161,imputed from 4875,
2013-09-08,Sunday,4439.88161,imputed from 4876,
2013-09-09,Monday,4464.41929,,
2013-09-10,Tuesday,4525.42233,,
2013-09-11,Wednesday,4535.48729,,
2013-09-12,Thursday,4512.70653,,
2013-09-13,Friday,4496.39969,,start
2013-09-14,Saturday,4496.39969,imputed from 4882,
2013-09-15,Sunday,4496.39969,imputed from 4883,
2013-09-16,Monday,4539.63832,,
2013-09-17,Tuesday,4555.10241,,
2013-09-18,Wednesday,4542.82243,,
2013-09-19,Thursday,4568.39233,,
2013-09-20,Friday,4510.47508,,start
2013-09-21,Saturday,4510.47508,imputed from 4889,
2013-09-22,Sunday,4510.47508,imputed from 4890,
2013-09-23,Monday,4526.39578,,
2013-09-24,Tuesday,4491.89077,,
2013-09-25,Wednesday,4497.59516,,
2013-09-26,Thursday,4518.90913,,
2013-09-27,Friday,4479.48308,,start
2013-09-28,Saturday,4479.48308,imputed from 4896,
2013-09-29,Sunday,4479.48308,imputed from 4897,
2013-09-30,Monday,4410.50114,,
2013-10-01,Tuesday,4435.80781,,
2013-10-02,Wednesday,4408.44751,,
2013-10-03,Thursday,4418.33758,,
2013-10-04,Friday,4454.23996,,start
2013-10-05,Saturday,4454.23996,imputed from 4903,
2013-10-06,Sunday,4454.23996,imputed from 4904,
2013-10-07,Monday,4399.4203,,
2013-10-08,Tuesday,4386.74571,,
2013-10-09,Wednesday,4407.99836,,
2013-10-10,Thursday,4426.07811,,
2013-10-11,Friday,4515.64037,,start
2013-10-12,Saturday,4515.64037,imputed from 4910,
2013-10-13,Sunday,4515.64037,imputed from 4911,
2013-10-14,Monday,4484.07678,,
2013-10-15,Tuesday,4573.7593,,
2013-10-16,Wednesday,4583.60275,,
2013-10-17,Thursday,4590.35205,,
2013-10-18,Friday,4639.57869,,start
2013-10-19,Saturday,4639.57869,imputed from 4917,
2013-10-20,Sunday,4639.57869,imputed from 4918,
2013-10-21,Monday,4646.40353,,
2013-10-22,Tuesday,4650.48556,,
2013-10-23,Wednesday,4589.14192,,
2013-10-24,Thursday,4606.65611,,
2013-10-25,Friday,4608.96808,,start
2013-10-26,Saturday,4608.96808,imputed from 4924,
2013-10-27,Sunday,4608.96808,imputed from 4925,
2013-10-28,Monday,4651.94926,,
2013-10-29,Tuesday,4609.0316,,
2013-10-30,Wednesday,4612.07914,,
2013-10-31,Thursday,4636.73298,,
2013-11-01,Friday,4637.46938,,start
2013-11-02,Saturday,4637.46938,imputed from 4931,
2013-11-03,Sunday,4637.46938,imputed from 4932,
2013-11-04,Monday,4657.48429,,
2013-11-05,Tuesday,4690.5218,,
2013-11-06,Wednesday,4700.87639,,
2013-11-07,Thursday,4711.55114,,
2013-11-08,Friday,4680.3455,,start
2013-11-09,Saturday,4680.3455,imputed from 4938,
2013-11-10,Sunday,4680.3455,imputed from 4939,
2013-11-11,Monday,4643.96046,,
2013-11-12,Tuesday,4612.57692,,
2013-11-13,Wednesday,4558.31284,,
2013-11-14,Thursday,4578.11009,,
2013-11-15,Friday,4634.50909,,start
2013-11-16,Saturday,4634.50909,imputed from 4945,
2013-11-17,Sunday,4634.50909,imputed from 4946,
2013-11-18,Monday,4627.74319,,
2013-11-19,Tuesday,4609.0756,,
2013-11-20,Wednesday,4562.76312,,
2013-11-21,Thursday,4482.7677,,
2013-11-22,Friday,4443.08111,,start
2013-11-23,Saturday,4443.08111,imputed from 4952,
2013-11-24,Sunday,4443.08111,imputed from 4953,
2013-11-25,Monday,4490.72639,,
2013-11-26,Tuesday,4454.70423,,
2013-11-27,Wednesday,4407.48151,,
2013-11-28,Thursday,4413.96898,,
2013-11-29,Friday,4395.97385,,start
2013-11-30,Saturday,4395.97385,imputed from 4959,
2013-12-01,Sunday,4395.97385,imputed from 4960,
2013-12-02,Monday,4368.19362,,
2013-12-03,Tuesday,4330.68264,,
2013-12-04,Wednesday,4294.81626,,
2013-12-05,Thursday,4238.63037,,
2013-12-06,Friday,4213.13685,,start
2013-12-07,Saturday,4213.13685,imputed from 4966,
2013-12-08,Sunday,4213.13685,imputed from 4967,
2013-12-09,Monday,4169.1172,,
2013-12-10,Tuesday,4181.43979,,
2013-12-11,Wednesday,4103.07975,,
2013-12-12,Thursday,4020.95689,,
2013-12-13,Friday,4063.87823,,start
2013-12-14,Saturday,4063.87823,imputed from 4973,
2013-12-15,Sunday,4063.87823,imputed from 4974,
2013-12-16,Monday,4058.15911,,
2013-12-17,Tuesday,4024.27908,,
2013-12-18,Wednesday,3999.15265,,
2013-12-19,Thursday,4116.86758,,
2013-12-20,Friday,4176.45923,,start
2013-12-21,Saturday,4176.45923,imputed from 4980,
2013-12-22,Sunday,4176.45923,imputed from 4981,
2013-12-23,Monday,4212.11642,,
2013-12-24,Tuesday,4250.62443,,
2013-12-25,Wednesday,4250.62443,imputed from 4984,
2013-12-26,Thursday,4250.62443,imputed from 4985,
2013-12-27,Friday,4197.40372,,start
2013-12-28,Saturday,4197.40372,imputed from 4987,
2013-12-29,Sunday,4197.40372,imputed from 4988,
2013-12-30,Monday,4215.38254,,
2013-12-31,Tuesday,4218.52062,,
2014-01-01,Wednesday,4218.52062,imputed from 4991,
2014-01-02,Thursday,4286.18244,,
2014-01-03,Friday,4314.62759,,start
2014-01-04,Saturday,4314.62759,imputed from 4994,
2014-01-05,Sunday,4314.62759,imputed from 4995,
2014-01-06,Monday,4295.23436,,
2014-01-07,Tuesday,4288.63606,,
2014-01-08,Wednesday,4290.46738,,
2014-01-09,Thursday,4280.62589,,
2014-01-10,Friday,4293.93447,,start
2014-01-11,Saturday,4293.93447,imputed from 5001,
2014-01-12,Sunday,4293.93447,imputed from 5002,
2014-01-13,Monday,4296.02275,,
2014-01-14,Tuesday,4183.93627,,
2014-01-15,Wednesday,4217.52093,,
2014-01-16,Thursday,4209.56028,,
2014-01-17,Friday,4208.49775,,start
2014-01-18,Saturday,4208.49775,imputed from 5008,
2014-01-19,Sunday,4208.49775,imputed from 5009,
2014-01-20,Monday,4206.6766,,
2014-01-21,Tuesday,4237.48634,,
2014-01-22,Wednesday,4256.41202,,
2014-01-23,Thursday,4114.73692,,
2014-01-24,Friday,4054.09826,,start
2014-01-25,Saturday,4054.09826,imputed from 5015,
2014-01-26,Sunday,4054.09826,imputed from 5016,
2014-01-27,Monday,4032.06893,,
2014-01-28,Tuesday,4049.78712,,
2014-01-29,Wednesday,4056.5766,,
2014-01-30,Thursday,4074.44402,,
2014-01-31,Friday,4071.23233,,start
2014-02-01,Saturday,4071.23233,imputed from 5022,
2014-02-02,Sunday,4071.23233,imputed from 5023,
2014-02-03,Monday,4074.58872,,
2014-02-04,Tuesday,4082.17583,,
2014-02-05,Wednesday,4039.1419,,
2014-02-06,Thursday,4103.6192,,
2014-02-07,Friday,4122.57897,,start
2014-02-08,Saturday,4122.57897,imputed from 5029,
2014-02-09,Sunday,4122.57897,imputed from 5030,
2014-02-10,Monday,4148.82223,,
2014-02-11,Tuesday,4219.98738,,
2014-02-12,Wednesday,4281.04799,,
2014-02-13,Thursday,4230.85344,,
2014-02-14,Friday,4276.43649,,start
2014-02-15,Saturday,4276.43649,imputed from 5036,
2014-02-16,Sunday,4276.43649,imputed from 5037,
2014-02-17,Monday,4303.36212,,
2014-02-18,Tuesday,4306.62179,,
2014-02-19,Wednesday,4304.86787,,
2014-02-20,Thursday,4303.5021,,
2014-02-21,Friday,4309.06659,,start
2014-02-22,Saturday,4309.06659,imputed from 5043,
2014-02-23,Sunday,4309.06659,imputed from 5044,
2014-02-24,Monday,4360.1465,,
2014-02-25,Tuesday,4330.76527,,
2014-02-26,Wednesday,4343.96944,,
2014-02-27,Thursday,4295.71243,,
2014-02-28,Friday,4239.9315,,start
2014-03-01,Saturday,4239.9315,imputed from 5050,
2014-03-02,Sunday,4239.9315,imputed from 5051,
2014-03-03,Monday,4245.49596,,
2014-03-04,Tuesday,4286.03831,,
2014-03-05,Wednesday,4348.31839,,
2014-03-06,Thursday,4357.18523,,
2014-03-07,Friday,4356.59666,,start
2014-03-08,Saturday,4356.59666,imputed from 5057,
2014-03-09,Sunday,4356.59666,imputed from 5058,
2014-03-10,Monday,4290.97389,,
2014-03-11,Tuesday,4271.82343,,
2014-03-12,Wednesday,4220.33633,,
2014-03-13,Thursday,4279.39059,,
2014-03-14,Friday,4193.07141,,start
2014-03-15,Saturday,4193.07141,imputed from 5064,
2014-03-16,Sunday,4193.07141,imputed from 5065,
2014-03-17,Monday,4225.1688,,
2014-03-18,Tuesday,4266.54514,,
2014-03-19,Wednesday,4273.18783,,
2014-03-20,Thursday,4234.91781,,
2014-03-21,Friday,4278.32795,,start
2014-03-22,Saturday,4278.32795,imputed from 5071,
2014-03-23,Sunday,4278.32795,imputed from 5072,
2014-03-24,Monday,4299.86751,,
2014-03-25,Tuesday,4316.05698,,
2014-03-26,Wednesday,4384.05372,,
2014-03-27,Thursday,4385.33598,,
2014-03-28,Friday,4392.00752,,start
2014-03-29,Saturday,4392.00752,imputed from 5078,
2014-03-30,Sunday,4392.00752,imputed from 5079,
2014-03-31,Monday,4420.86764,,
2014-04-01,Tuesday,4394.79855,,
2014-04-02,Wednesday,4424.43666,,
2014-04-03,Thursday,4446.80328,,
2014-04-04,Friday,4489.08938,,start
2014-04-05,Saturday,4489.08938,imputed from 5085,
2014-04-06,Sunday,4489.08938,imputed from 5086,
2014-04-07,Monday,4451.37985,,
2014-04-08,Tuesday,4467.94355,,
2014-04-09,Wednesday,4509.91085,,
2014-04-10,Thursday,4518.34365,,
2014-04-11,Friday,4458.31791,,start
2014-04-12,Saturday,4458.31791,imputed from 5092,
2014-04-13,Sunday,4458.31791,imputed from 5093,
2014-04-14,Monday,4422.40062,,
2014-04-15,Tuesday,4421.68185,,
2014-04-16,Wednesday,4469.59274,,
2014-04-17,Thursday,4478.65248,,
2014-04-18,Friday,4478.65248,imputed from 5098,start
2014-04-19,Saturday,4478.65248,imputed from 5099,
2014-04-20,Sunday,4478.65248,imputed from 5100,
2014-04-21,Monday,4478.65248,imputed from 5101,
2014-04-22,Tuesday,4537.20095,,
2014-04-23,Wednesday,4514.10677,,
2014-04-24,Thursday,4509.34945,,
2014-04-25,Friday,4517.74069,,start
2014-04-26,Saturday,4517.74069,imputed from 5106,
2014-04-27,Sunday,4517.74069,imputed from 5107,
2014-04-28,Monday,4505.42208,,
2014-04-29,Tuesday,4485.8054,,
2014-04-30,Wednesday,4466.78978,,
2014-05-01,Thursday,4437.09129,,
2014-05-02,Friday,4429.67558,,start
2014-05-03,Saturday,4429.67558,imputed from 5113,
2014-05-04,Sunday,4429.67558,imputed from 5114,
2014-05-05,Monday,4440.25534,,
2014-05-06,Tuesday,4478.90565,,
2014-05-07,Wednesday,4430.63407,,
2014-05-08,Thursday,4500.41205,,
2014-05-09,Friday,4524.45501,,start
2014-05-10,Saturday,4524.45501,imputed from 5120,
2014-05-11,Sunday,4524.45501,imputed from 5121,
2014-05-12,Monday,4519.9734,,
2014-05-13,Tuesday,4572.89455,,
2014-05-14,Wednesday,4601.20995,,
2014-05-15,Thursday,4600.23622,,
2014-05-16,Friday,4584.84432,,start
2014-05-17,Saturday,4584.84432,imputed from 5127,
2014-05-18,Sunday,4584.84432,imputed from 5128,
2014-05-19,Monday,4510.1552,,
2014-05-20,Tuesday,4480.38124,,
2014-05-21,Wednesday,4482.7993,,
2014-05-22,Thursday,4526.63373,,
2014-05-23,Friday,4562.59432,,start
2014-05-24,Saturday,4562.59432,imputed from 5134,
2014-05-25,Sunday,4562.59432,imputed from 5135,
2014-05-26,Monday,4567.2005,,
2014-05-27,Tuesday,4585.04665,,
2014-05-28,Wednesday,4590.92492,,
2014-05-29,Thursday,4609.55033,,
2014-05-30,Friday,4577.82386,,start
2014-05-31,Saturday,4577.82386,imputed from 5141,
2014-06-01,Sunday,4577.82386,imputed from 5142,
2014-06-02,Monday,4594.78666,,
2014-06-03,Tuesday,4544.93904,,
2014-06-04,Wednesday,4522.13555,,
2014-06-05,Thursday,4533.06829,,
2014-06-06,Friday,4554.012,,start
2014-06-07,Saturday,4554.012,imputed from 5148,
2014-06-08,Sunday,4554.012,imputed from 5149,
2014-06-09,Monday,4595.006,,
2014-06-10,Tuesday,4613.23219,,
2014-06-11,Wednesday,4613.29308,,
2014-06-12,Thursday,4604.68041,,
2014-06-13,Friday,4571.72115,,start
2014-06-14,Saturday,4571.72115,imputed from 5155,
2014-06-15,Sunday,4571.72115,imputed from 5156,
2014-06-16,Monday,4570.5151,,
2014-06-17,Tuesday,4534.58931,,
2014-06-18,Wednesday,4473.76138,,
2014-06-19,Thursday,4553.91029,,
2014-06-20,Friday,4526.04013,,start
2014-06-21,Saturday,4526.04013,imputed from 5162,
2014-06-22,Sunday,4526.04013,imputed from 5163,
2014-06-23,Monday,4556.32551,,
2014-06-24,Tuesday,4524.33657,,
2014-06-25,Wednesday,4483.08065,,
2014-06-26,Thursday,4559.64165,,
2014-06-27,Friday,4544.88487,,start
2014-06-28,Saturday,4544.88487,imputed from 5169,
2014-06-29,Sunday,4544.88487,imputed from 5170,
2014-06-30,Monday,4475.96028,,
2014-07-01,Tuesday,4498.09304,,
2014-07-02,Wednesday,4542.37754,,
2014-07-03,Thursday,4561.01042,,
2014-07-04,Friday,4586.82821,,start
2014-07-05,Saturday,4586.82821,imputed from 5176,
2014-07-06,Sunday,4586.82821,imputed from 5177,
2014-07-07,Monday,4586.18576,,
2014-07-08,Tuesday,4593.3319,,
2014-07-09,Wednesday,4540.06551,,
2014-07-10,Thursday,4541.88764,,
2014-07-11,Friday,4566.38468,,start
2014-07-12,Saturday,4566.38468,imputed from 5183,
2014-07-13,Sunday,4566.38468,imputed from 5184,
2014-07-14,Monday,4584.01062,,
2014-07-15,Tuesday,4582.79169,,
2014-07-16,Wednesday,4604.57509,,
2014-07-17,Thursday,4616.42737,,
2014-07-18,Friday,4627.69209,,start
2014-07-19,Saturday,4627.69209,imputed from 5190,
2014-07-20,Sunday,4627.69209,imputed from 5191,
2014-07-21,Monday,4631.83776,,
2014-07-22,Tuesday,4654.70042,,
2014-07-23,Wednesday,4714.26985,,
2014-07-24,Thursday,4701.03872,,
2014-07-25,Friday,4705.31304,,start
2014-07-26,Saturday,4705.31304,imputed from 5197,
2014-07-27,Sunday,4705.31304,imputed from 5198,
2014-07-28,Monday,4700.76111,,
2014-07-29,Tuesday,4714.38498,,
2014-07-30,Wednesday,4729.29057,,
2014-07-31,Thursday,4706.16786,,
2014-08-01,Friday,4633.25234,,start
2014-08-02,Saturday,4633.25234,imputed from 5204,
2014-08-03,Sunday,4633.25234,imputed from 5205,
2014-08-04,Monday,4638.6986,,
2014-08-05,Tuesday,4633.64247,,
2014-08-06,Wednesday,4632.3035,,
2014-08-07,Thursday,4596.55539,,
2014-08-08,Friday,4511.05133,,start
2014-08-09,Saturday,4511.05133,imputed from 5211,
2014-08-10,Sunday,4511.05133,imputed from 5212,
2014-08-11,Monday,4528.30443,,
2014-08-12,Tuesday,4605.69744,,
2014-08-13,Wednesday,4607.88899,,
2014-08-14,Thursday,4637.65198,,
2014-08-15,Friday,4627.9067,,start
2014-08-16,Saturday,4627.9067,imputed from 5218,
2014-08-17,Sunday,4627.9067,imputed from 5219,
2014-08-18,Monday,4675.21492,,
2014-08-19,Tuesday,4724.29239,,
2014-08-20,Wednesday,4753.12401,,
2014-08-21,Thursday,4751.87214,,
2014-08-22,Friday,4771.854,,start
2014-08-23,Saturday,4771.854,imputed from 5225,
2014-08-24,Sunday,4771.854,imputed from 5226,
2014-08-25,Monday,4763.27852,,
2014-08-26,Tuesday,4774.85135,,
2014-08-27,Wednesday,4805.94361,,
2014-08-28,Thursday,4800.23492,,
2014-08-29,Friday,4811.75538,,start
2014-08-30,Saturday,4811.75538,imputed from 5232,
2014-08-31,Sunday,4811.75538,imputed from 5233,
2014-09-01,Monday,4816.54999,,
2014-09-02,Tuesday,4814.07517,,
2014-09-03,Wednesday,4847.18727,,
2014-09-04,Thursday,4908.699,,
2014-09-05,Friday,4884.08985,,start
2014-09-06,Saturday,4884.08985,imputed from 5239,
2014-09-07,Sunday,4884.08985,imputed from 5240,
2014-09-08,Monday,4839.45158,,
2014-09-09,Tuesday,4817.67052,,
2014-09-10,Wednesday,4790.22116,,
2014-09-11,Thursday,4723.87984,,
2014-09-12,Friday,4676.16952,,start
2014-09-13,Saturday,4676.16952,imputed from 5246,
2014-09-14,Sunday,4676.16952,imputed from 5247,
2014-09-15,Monday,4624.79884,,
2014-09-16,Tuesday,4613.89804,,
2014-09-17,Wednesday,4561.53694,,
2014-09-18,Thursday,4533.70674,,
2014-09-19,Friday,4559.07973,,start
2014-09-20,Saturday,4559.07973,imputed from 5253,
2014-09-21,Sunday,4559.07973,imputed from 5254,
2014-09-22,Monday,4470.81808,,
2014-09-23,Tuesday,4489.15132,,
2014-09-24,Wednesday,4509.80615,,
2014-09-25,Thursday,4468.63333,,
2014-09-26,Friday,4417.12187,,start
2014-09-27,Saturday,4417.12187,imputed from 5260,
2014-09-28,Sunday,4417.12187,imputed from 5261,
2014-09-29,Monday,4369.07799,,
2014-09-30,Tuesday,4407.16767,,
2014-10-01,Wednesday,4444.15095,,
2014-10-02,Thursday,4429.02471,,
2014-10-03,Friday,4462.7261,,start
2014-10-04,Saturday,4462.7261,imputed from 5267,
2014-10-05,Sunday,4462.7261,imputed from 5268,
2014-10-06,Monday,4437.27005,,
2014-10-07,Tuesday,4441.14667,,
2014-10-08,Wednesday,4377.8695,,
2014-10-09,Thursday,4421.95303,,
2014-10-10,Friday,4303.55935,,start
2014-10-11,Saturday,4303.55935,imputed from 5274,
2014-10-12,Sunday,4303.55935,imputed from 5275,
2014-10-13,Monday,4289.21187,,
2014-10-14,Tuesday,4311.43842,,
2014-10-15,Wednesday,4326.12687,,
2014-10-16,Thursday,4322.99441,,
2014-10-17,Friday,4342.04357,,start
2014-10-18,Saturday,4342.04357,imputed from 5281,
2014-10-19,Sunday,4342.04357,imputed from 5282,
2014-10-20,Monday,4396.19419,,
2014-10-21,Tuesday,4425.79571,,
2014-10-22,Wednesday,4500.34333,,
2014-10-23,Thursday,4491.24207,,
2014-10-24,Friday,4529.6328,,start
2014-10-25,Saturday,4529.6328,imputed from 5288,
2014-10-26,Sunday,4529.6328,imputed from 5289,
2014-10-27,Monday,4543.48408,,
2014-10-28,Tuesday,4568.62121,,
2014-10-29,Wednesday,4567.46618,,
2014-10-30,Thursday,4605.1923,,
2014-10-31,Friday,4669.05785,,start
2014-11-01,Saturday,4669.05785,imputed from 5295,
2014-11-02,Sunday,4669.05785,imputed from 5296,
2014-11-03,Monday,4611.33307,,
2014-11-04,Tuesday,4617.32565,,
2014-11-05,Wednesday,4552.01044,,
2014-11-06,Thursday,4570.38756,,
2014-11-07,Friday,4637.69523,,start
2014-11-08,Saturday,4637.69523,imputed from 5302,
2014-11-09,Sunday,4637.69523,imputed from 5303,
2014-11-10,Monday,4624.5068,,
2014-11-11,Tuesday,4631.11305,,
2014-11-12,Wednesday,4625.27235,,
2014-11-13,Thursday,4580.84756,,
2014-11-14,Friday,4588.75674,,start
2014-11-15,Saturday,4588.75674,imputed from 5309,
2014-11-16,Sunday,4588.75674,imputed from 5310,
2014-11-17,Monday,4561.63066,,
2014-11-18,Tuesday,4529.75656,,
2014-11-19,Wednesday,4436.0269,,
2014-11-20,Thursday,4392.02969,,
2014-11-21,Friday,4469.06949,,start
2014-11-22,Saturday,4469.06949,imputed from 5316,
2014-11-23,Sunday,4469.06949,imputed from 5317,
2014-11-24,Monday,4462.45197,,
2014-11-25,Tuesday,4402.49173,,
2014-11-26,Wednesday,4436.79863,,
2014-11-27,Thursday,4459.83588,,
2014-11-28,Friday,4388.06532,,start
2014-11-29,Saturday,4388.06532,imputed from 5323,
2014-11-30,Sunday,4388.06532,imputed from 5324,
2014-12-01,Monday,4275.16135,,
2014-12-02,Tuesday,4345.06582,,
2014-12-03,Wednesday,4391.00961,,
2014-12-04,Thursday,4381.50247,,
2014-12-05,Friday,4340.40609,,start
2014-12-06,Saturday,4340.40609,imputed from 5330,
2014-12-07,Sunday,4340.40609,imputed from 5331,
2014-12-08,Monday,4362.49039,,
2014-12-09,Tuesday,4261.54331,,
2014-12-10,Wednesday,4218.79092,,
2014-12-11,Thursday,4197.05808,,
2014-12-12,Friday,4152.95904,,start
2014-12-13,Saturday,4152.95904,imputed from 5337,
2014-12-14,Sunday,4152.95904,imputed from 5338,
2014-12-15,Monday,4105.60577,,
2014-12-16,Tuesday,4066.06363,,
2014-12-17,Wednesday,4051.62598,,
2014-12-18,Thursday,4126.13299,,
2014-12-19,Friday,4244.28487,,start
2014-12-20,Saturday,4244.28487,imputed from 5344,
2014-12-21,Sunday,4244.28487,imputed from 5345,
2014-12-22,Monday,4324.64484,,
2014-12-23,Tuesday,4272.97954,,
2014-12-24,Wednesday,4292.81749,,
2014-12-25,Thursday,4292.81749,imputed from 5349,
2014-12-26,Friday,4292.81749,imputed from 5349,start
2014-12-27,Saturday,4292.81749,imputed from 5351,
2014-12-28,Sunday,4292.81749,imputed from 5352,
2014-12-29,Monday,4400.31803,,
2014-12-30,Tuesday,4354.48901,,
2014-12-31,Wednesday,4368.40866,,
2015-01-01,Thursday,4368.40866,imputed from 5356,
2015-01-02,Friday,4386.41993,,start
2015-01-03,Saturday,4386.41993,imputed from 5358,
2015-01-04,Sunday,4386.41993,imputed from 5359,
2015-01-05,Monday,4408.92717,,
2015-01-06,Tuesday,4338.73669,,
2015-01-07,Wednesday,4344.57683,,
2015-01-08,Thursday,4409.59784,,
2015-01-09,Friday,4508.22172,,start
2015-01-10,Saturday,4508.22172,imputed from 5365,
2015-01-11,Sunday,4508.22172,imputed from 5366,
2015-01-12,Monday,4458.9884,,
2015-01-13,Tuesday,4452.67732,,
2015-01-14,Wednesday,4406.43918,,
2015-01-15,Thursday,3864.58269,,
2015-01-16,Friday,3691.48667,,start
2015-01-17,Saturday,3691.48667,imputed from 5372,
2015-01-18,Sunday,3691.48667,imputed from 5373,
2015-01-19,Monday,3796.04641,,
2015-01-20,Tuesday,3765.74847,,
2015-01-21,Wednesday,3737.83115,,
2015-01-22,Thursday,3771.13997,,
2015-01-23,Friday,3786.6331,,start
