date,weekday,FB1_Comdty_PX-LAST-CHF,imputed,FB1_Comdty_start
2000-08-30,Wednesday,117.21,,
2000-08-31,Thursday,116.8,,
2000-09-01,Friday,117.3,,start
2000-09-02,Saturday,117.3,imputed from 1113,
2000-09-03,Sunday,117.3,imputed from 1114,
2000-09-04,Monday,117.34,,
2000-09-05,Tuesday,117.14,,
2000-09-06,Wednesday,116.4,,
2000-09-07,Thursday,116.18,,
2000-09-08,Friday,115.99,,start
2000-09-09,Saturday,115.99,imputed from 1120,
2000-09-10,Sunday,115.99,imputed from 1121,
2000-09-11,Monday,116.14,,
2000-09-12,Tuesday,116.37,,
2000-09-13,Wednesday,116.6,,
2000-09-14,Thursday,116.71,,
2000-09-15,Friday,116.7,,start
2000-09-16,Saturday,116.7,imputed from 1127,
2000-09-17,Sunday,116.7,imputed from 1128,
2000-09-18,Monday,116.28,,
2000-09-19,Tuesday,116.37,,
2000-09-20,Wednesday,116.11,,
2000-09-21,Thursday,115.96,,
2000-09-22,Friday,116.0,,start
2000-09-23,Saturday,116.0,imputed from 1134,
2000-09-24,Sunday,116.0,imputed from 1135,
2000-09-25,Monday,115.64,,
2000-09-26,Tuesday,115.45,,
2000-09-27,Wednesday,115.25,,
2000-09-28,Thursday,115.51,,
2000-09-29,Friday,115.78,,start
2000-09-30,Saturday,115.78,imputed from 1141,
2000-10-01,Sunday,115.78,imputed from 1142,
2000-10-02,Monday,115.67,,
2000-10-03,Tuesday,115.82,,
2000-10-04,Wednesday,116.02,,
2000-10-05,Thursday,116.04,,
2000-10-06,Friday,116.26,,start
2000-10-07,Saturday,116.26,imputed from 1148,
2000-10-08,Sunday,116.26,imputed from 1149,
2000-10-09,Monday,116.62,,
2000-10-10,Tuesday,116.84,,
2000-10-11,Wednesday,117.31,,
2000-10-12,Thursday,117.24,,
2000-10-13,Friday,117.4,,start
2000-10-14,Saturday,117.4,imputed from 1155,
2000-10-15,Sunday,117.4,imputed from 1156,
2000-10-16,Monday,117.16,,
2000-10-17,Tuesday,117.04,,
2000-10-18,Wednesday,117.2,,
2000-10-19,Thursday,116.75,,
2000-10-20,Friday,116.52,,start
2000-10-21,Saturday,116.52,imputed from 1162,
2000-10-22,Sunday,116.52,imputed from 1163,
2000-10-23,Monday,116.21,,
2000-10-24,Tuesday,116.46,,
2000-10-25,Wednesday,116.16,,
2000-10-26,Thursday,116.15,,
2000-10-27,Friday,116.18,,start
2000-10-28,Saturday,116.18,imputed from 1169,
2000-10-29,Sunday,116.18,imputed from 1170,
2000-10-30,Monday,115.94,,
2000-10-31,Tuesday,116.05,,
2000-11-01,Wednesday,116.21,,
2000-11-02,Thursday,116.26,,
2000-11-03,Friday,116.22,,start
2000-11-04,Saturday,116.22,imputed from 1176,
2000-11-05,Sunday,116.22,imputed from 1177,
2000-11-06,Monday,116.24,,
2000-11-07,Tuesday,116.28,,
2000-11-08,Wednesday,116.37,,
2000-11-09,Thursday,116.46,,
2000-11-10,Friday,116.63,,start
2000-11-11,Saturday,116.63,imputed from 1183,
2000-11-12,Sunday,116.63,imputed from 1184,
2000-11-13,Monday,116.86,,
2000-11-14,Tuesday,116.9,,
2000-11-15,Wednesday,116.93,,
2000-11-16,Thursday,116.77,,
2000-11-17,Friday,116.75,,start
2000-11-18,Saturday,116.75,imputed from 1190,
2000-11-19,Sunday,116.75,imputed from 1191,
2000-11-20,Monday,116.68,,
2000-11-21,Tuesday,116.55,,
2000-11-22,Wednesday,116.61,,
2000-11-23,Thursday,116.65,,
2000-11-24,Friday,116.58,,start
2000-11-25,Saturday,116.58,imputed from 1197,
2000-11-26,Sunday,116.58,imputed from 1198,
2000-11-27,Monday,116.5,,
2000-11-28,Tuesday,116.7,,
2000-11-29,Wednesday,117.04,,
2000-11-30,Thursday,117.35,,
2000-12-01,Friday,116.91,,start
2000-12-02,Saturday,116.91,imputed from 1204,
2000-12-03,Sunday,116.91,imputed from 1205,
2000-12-04,Monday,117.09,,
2000-12-05,Tuesday,117.1,,
2000-12-06,Wednesday,119.39,,
2000-12-07,Thursday,119.29,,
2000-12-08,Friday,119.29,,start
2000-12-09,Saturday,119.29,imputed from 1211,
2000-12-10,Sunday,119.29,imputed from 1212,
2000-12-11,Monday,119.27,,
2000-12-12,Tuesday,119.4,,
2000-12-13,Wednesday,119.86,,
2000-12-14,Thursday,120.24,,
2000-12-15,Friday,120.84,,start
2000-12-16,Saturday,120.84,imputed from 1218,
2000-12-17,Sunday,120.84,imputed from 1219,
2000-12-18,Monday,121.3,,
2000-12-19,Tuesday,120.92,,
2000-12-20,Wednesday,121.36,,
2000-12-21,Thursday,121.2,,
2000-12-22,Friday,121.15,,start
2000-12-23,Saturday,121.15,imputed from 1225,
2000-12-24,Sunday,121.15,imputed from 1226,
2000-12-25,Monday,121.15,imputed from 1227,
2000-12-26,Tuesday,121.15,imputed from 1228,
2000-12-27,Wednesday,121.12,,
2000-12-28,Thursday,121.2,,
2000-12-29,Friday,121.6,,start
2000-12-30,Saturday,121.6,imputed from 1232,
2000-12-31,Sunday,121.6,imputed from 1233,
2001-01-01,Monday,121.6,imputed from 1234,
2001-01-02,Tuesday,121.6,,
2001-01-03,Wednesday,122.25,,
2001-01-04,Thursday,122.26,,
2001-01-05,Friday,122.62,,start
2001-01-06,Saturday,122.62,imputed from 1239,
2001-01-07,Sunday,122.62,imputed from 1240,
2001-01-08,Monday,122.7,,
2001-01-09,Tuesday,122.13,,
2001-01-10,Wednesday,122.27,,
2001-01-11,Thursday,122.52,,
2001-01-12,Friday,122.06,,start
2001-01-13,Saturday,122.06,imputed from 1246,
2001-01-14,Sunday,122.06,imputed from 1247,
2001-01-15,Monday,122.0,,
2001-01-16,Tuesday,121.91,,
2001-01-17,Wednesday,121.66,,
2001-01-18,Thursday,121.7,,
2001-01-19,Friday,121.51,,start
2001-01-20,Saturday,121.51,imputed from 1253,
2001-01-21,Sunday,121.51,imputed from 1254,
2001-01-22,Monday,121.15,,
2001-01-23,Tuesday,121.42,,
2001-01-24,Wednesday,121.26,,
2001-01-25,Thursday,121.22,,
2001-01-26,Friday,121.55,,start
2001-01-27,Saturday,121.55,imputed from 1260,
2001-01-28,Sunday,121.55,imputed from 1261,
2001-01-29,Monday,121.6,,
2001-01-30,Tuesday,121.78,,
2001-01-31,Wednesday,121.94,,
2001-02-01,Thursday,122.14,,
2001-02-02,Friday,122.18,,start
2001-02-03,Saturday,122.18,imputed from 1267,
2001-02-04,Sunday,122.18,imputed from 1268,
2001-02-05,Monday,122.64,,
2001-02-06,Tuesday,122.63,,
2001-02-07,Wednesday,122.75,,
2001-02-08,Thursday,122.35,,
2001-02-09,Friday,122.57,,start
2001-02-10,Saturday,122.57,imputed from 1274,
2001-02-11,Sunday,122.57,imputed from 1275,
2001-02-12,Monday,122.6,,
2001-02-13,Tuesday,122.58,,
2001-02-14,Wednesday,122.44,,
2001-02-15,Thursday,122.0,,
2001-02-16,Friday,122.12,,start
2001-02-17,Saturday,122.12,imputed from 1281,
2001-02-18,Sunday,122.12,imputed from 1282,
2001-02-19,Monday,122.16,,
2001-02-20,Tuesday,121.95,,
2001-02-21,Wednesday,121.64,,
2001-02-22,Thursday,121.41,,
2001-02-23,Friday,121.55,,start
2001-02-24,Saturday,121.55,imputed from 1288,
2001-02-25,Sunday,121.55,imputed from 1289,
2001-02-26,Monday,121.45,,
2001-02-27,Tuesday,121.88,,
2001-02-28,Wednesday,121.95,,
2001-03-01,Thursday,122.41,,
2001-03-02,Friday,122.59,,start
2001-03-03,Saturday,122.59,imputed from 1295,
2001-03-04,Sunday,122.59,imputed from 1296,
2001-03-05,Monday,122.35,,
2001-03-06,Tuesday,122.41,,
2001-03-07,Wednesday,122.15,,
2001-03-08,Thursday,122.55,,
2001-03-09,Friday,122.44,,start
2001-03-10,Saturday,122.44,imputed from 1302,
2001-03-11,Sunday,122.44,imputed from 1303,
2001-03-12,Monday,122.58,,
2001-03-13,Tuesday,122.4,,
2001-03-14,Wednesday,122.75,,
2001-03-15,Thursday,122.6,,
2001-03-16,Friday,123.0,,start
2001-03-17,Saturday,123.0,imputed from 1309,
2001-03-18,Sunday,123.0,imputed from 1310,
2001-03-19,Monday,122.71,,
2001-03-20,Tuesday,122.55,,
2001-03-21,Wednesday,122.95,,
2001-03-22,Thursday,123.86,,
2001-03-23,Friday,123.67,,start
2001-03-24,Saturday,123.67,imputed from 1316,
2001-03-25,Sunday,123.67,imputed from 1317,
2001-03-26,Monday,123.61,,
2001-03-27,Tuesday,124.06,,
2001-03-28,Wednesday,123.68,,
2001-03-29,Thursday,123.38,,
2001-03-30,Friday,123.27,,start
2001-03-31,Saturday,123.27,imputed from 1323,
2001-04-01,Sunday,123.27,imputed from 1324,
2001-04-02,Monday,123.52,,
2001-04-03,Tuesday,123.82,,
2001-04-04,Wednesday,123.68,,
2001-04-05,Thursday,123.45,,
2001-04-06,Friday,123.68,,start
2001-04-07,Saturday,123.68,imputed from 1330,
2001-04-08,Sunday,123.68,imputed from 1331,
2001-04-09,Monday,123.62,,
2001-04-10,Tuesday,123.41,,
2001-04-11,Wednesday,122.81,,
2001-04-12,Thursday,122.65,,
