date,weekday,C 1_Comdty_PX-LAST-CHF,imputed,C 1_Comdty_start
2016-07-27,Wednesday,3.335,,
2016-07-28,Thursday,3.24857,,
2016-07-29,Friday,3.24465,,start
2016-07-30,Saturday,3.24465,imputed from 6923,
2016-07-31,Sunday,3.24465,imputed from 6924,
2016-08-01,Monday,3.15163,,
2016-08-02,Tuesday,3.12739,,
2016-08-03,Wednesday,3.15738,,
2016-08-04,Thursday,3.12346,,
2016-08-05,Friday,3.17603,,start
2016-08-06,Saturday,3.17603,imputed from 6930,
2016-08-07,Sunday,3.17603,imputed from 6931,
2016-08-08,Monday,3.19786,,
2016-08-09,Tuesday,3.16675,,
2016-08-10,Wednesday,3.14825,,
2016-08-11,Thursday,3.12397,,
2016-08-12,Friday,3.14,,start
2016-08-13,Saturday,3.14,imputed from 6937,
2016-08-14,Sunday,3.14,imputed from 6938,
2016-08-15,Monday,3.17685,,
2016-08-16,Tuesday,3.15317,,
2016-08-17,Wednesday,3.18163,,
2016-08-18,Thursday,3.17923,,
2016-08-19,Friday,3.21014,,start
2016-08-20,Saturday,3.21014,imputed from 6944,
2016-08-21,Sunday,3.21014,imputed from 6945,
2016-08-22,Monday,3.20487,,
2016-08-23,Tuesday,3.1605,,
2016-08-24,Wednesday,3.1643,,
2016-08-25,Thursday,3.13213,,
2016-08-26,Friday,3.07775,,start
2016-08-27,Saturday,3.07775,imputed from 6951,
2016-08-28,Sunday,3.07775,imputed from 6952,
2016-08-29,Monday,3.05172,,
2016-08-30,Tuesday,3.10382,,
2016-08-31,Wednesday,3.1001,,
2016-09-01,Thursday,3.17016,,
2016-09-02,Friday,3.21996,,start
2016-09-03,Saturday,3.21996,imputed from 6958,
2016-09-04,Sunday,3.21996,imputed from 6959,
2016-09-05,Monday,3.21996,imputed from 6960,
2016-09-06,Tuesday,3.19138,,
2016-09-07,Wednesday,3.23419,,
2016-09-08,Thursday,3.29496,,
2016-09-09,Friday,3.33055,,start
2016-09-10,Saturday,3.33055,imputed from 6965,
2016-09-11,Sunday,3.33055,imputed from 6966,
2016-09-12,Monday,3.30232,,
2016-09-13,Tuesday,3.21915,,
2016-09-14,Wednesday,3.2266,,
2016-09-15,Thursday,3.20925,,
2016-09-16,Friday,3.2999,,start
2016-09-17,Saturday,3.2999,imputed from 6972,
2016-09-18,Sunday,3.2999,imputed from 6973,
2016-09-19,Monday,3.30505,,
2016-09-20,Tuesday,3.33349,,
2016-09-21,Wednesday,3.3201,,
2016-09-22,Thursday,3.25839,,
2016-09-23,Friday,3.26405,,start
2016-09-24,Saturday,3.26405,imputed from 6979,
2016-09-25,Sunday,3.26405,imputed from 6980,
2016-09-26,Monday,3.18768,,
2016-09-27,Tuesday,3.22096,,
2016-09-28,Wednesday,3.19932,,
2016-09-29,Thursday,3.18121,,
2016-09-30,Friday,3.27321,,start
2016-10-01,Saturday,3.27321,imputed from 6986,
2016-10-02,Sunday,3.27321,imputed from 6987,
2016-10-03,Monday,3.36866,,
2016-10-04,Tuesday,3.4125,,
2016-10-05,Wednesday,3.39195,,
2016-10-06,Thursday,3.33588,,
2016-10-07,Friday,3.32819,,start
2016-10-08,Saturday,3.32819,imputed from 6993,
2016-10-09,Sunday,3.32819,imputed from 6994,
2016-10-10,Monday,3.37518,,
2016-10-11,Tuesday,3.41492,,
2016-10-12,Wednesday,3.33259,,
2016-10-13,Thursday,3.45096,,
2016-10-14,Friday,3.50672,,start
2016-10-15,Saturday,3.50672,imputed from 7000,
2016-10-16,Sunday,3.50672,imputed from 7001,
2016-10-17,Monday,3.49752,,
2016-10-18,Tuesday,3.49894,,
2016-10-19,Wednesday,3.53675,,
2016-10-20,Thursday,3.47911,,
2016-10-21,Friday,3.50702,,start
2016-10-22,Saturday,3.50702,imputed from 7007,
2016-10-23,Sunday,3.50702,imputed from 7008,
2016-10-24,Monday,3.46056,,
2016-10-25,Tuesday,3.47015,,
2016-10-26,Wednesday,3.51699,,
2016-10-27,Thursday,3.55427,,
2016-10-28,Friday,3.52373,,start
2016-10-29,Saturday,3.52373,imputed from 7014,
2016-10-30,Sunday,3.52373,imputed from 7015,
2016-10-31,Monday,3.51273,,
2016-11-01,Tuesday,3.4038,,
2016-11-02,Wednesday,3.36624,,
2016-11-03,Thursday,3.38848,,
2016-11-04,Friday,3.38392,,start
2016-11-05,Saturday,3.38392,imputed from 7021,
2016-11-06,Sunday,3.38392,imputed from 7022,
2016-11-07,Monday,3.37663,,
2016-11-08,Tuesday,3.4589,,
2016-11-09,Wednesday,3.34923,,
2016-11-10,Thursday,3.39275,,
2016-11-11,Friday,3.35521,,start
2016-11-12,Saturday,3.35521,imputed from 7028,
2016-11-13,Sunday,3.35521,imputed from 7029,
2016-11-14,Monday,3.36306,,
2016-11-15,Tuesday,3.41671,,
2016-11-16,Wednesday,3.39075,,
2016-11-17,Thursday,3.44189,,
2016-11-18,Friday,3.4937,,start
2016-11-19,Saturday,3.4937,imputed from 7035,
2016-11-20,Sunday,3.4937,imputed from 7036,
2016-11-21,Monday,3.53492,,
2016-11-22,Tuesday,3.54615,,
2016-11-23,Wednesday,3.56537,,
2016-11-24,Thursday,3.56537,imputed from 7040,
2016-11-25,Friday,3.5407,,start
2016-11-26,Saturday,3.5407,imputed from 7042,
2016-11-27,Sunday,3.5407,imputed from 7043,
2016-11-28,Monday,3.53693,,
2016-11-29,Tuesday,3.53502,,
2016-11-30,Wednesday,3.54738,,
2016-12-01,Thursday,3.46952,,
2016-12-02,Friday,3.50653,,start
2016-12-03,Saturday,3.50653,imputed from 7049,
2016-12-04,Sunday,3.50653,imputed from 7050,
2016-12-05,Monday,3.61621,,
2016-12-06,Tuesday,3.64285,,
2016-12-07,Wednesday,3.60721,,
2016-12-08,Thursday,3.59368,,
2016-12-09,Friday,3.66295,,start
2016-12-10,Saturday,3.66295,imputed from 7056,
2016-12-11,Sunday,3.66295,imputed from 7057,
2016-12-12,Monday,3.65186,,
2016-12-13,Tuesday,3.65585,,
2016-12-14,Wednesday,3.65765,,
2016-12-15,Thursday,3.67409,,
2016-12-16,Friday,3.65513,,start
2016-12-17,Saturday,3.65513,imputed from 7063,
2016-12-18,Sunday,3.65513,imputed from 7064,
2016-12-19,Monday,3.61481,,
2016-12-20,Tuesday,3.60127,,
2016-12-21,Wednesday,3.56035,,
2016-12-22,Thursday,3.55931,,
2016-12-23,Friday,3.5512,,start
2016-12-24,Saturday,3.5512,imputed from 7070,
2016-12-25,Sunday,3.5512,imputed from 7071,
2016-12-26,Monday,3.5512,imputed from 7072,
2016-12-27,Tuesday,3.65082,,
2016-12-28,Wednesday,3.59081,,
2016-12-29,Thursday,3.58179,,
2016-12-30,Friday,3.58054,,start
2016-12-31,Saturday,3.58054,imputed from 7077,
2017-01-01,Sunday,3.58054,imputed from 7078,
2017-01-02,Monday,3.58054,imputed from 7079,
2017-01-03,Tuesday,3.6475,,
2017-01-04,Wednesday,3.67916,,
2017-01-05,Thursday,3.65007,,
2017-01-06,Friday,3.63764,,start
2017-01-07,Saturday,3.63764,imputed from 7084,
2017-01-08,Sunday,3.63764,imputed from 7085,
2017-01-09,Monday,3.65472,,
2017-01-10,Tuesday,3.64197,,
2017-01-11,Wednesday,3.6293,,
2017-01-12,Thursday,3.61259,,
2017-01-13,Friday,3.61619,,start
2017-01-14,Saturday,3.61619,imputed from 7091,
2017-01-15,Sunday,3.61619,imputed from 7092,
2017-01-16,Monday,3.61619,imputed from 7093,
2017-01-17,Tuesday,3.6645,,
2017-01-18,Wednesday,3.66168,,
2017-01-19,Thursday,3.69803,,
2017-01-20,Friday,3.71599,,start
2017-01-21,Saturday,3.71599,imputed from 7098,
2017-01-22,Sunday,3.71599,imputed from 7099,
2017-01-23,Monday,3.695,,
2017-01-24,Tuesday,3.6285,,
2017-01-25,Wednesday,3.6636,,
2017-01-26,Thursday,3.63677,,
2017-01-27,Friday,3.62464,,start
2017-01-28,Saturday,3.62464,imputed from 7105,
2017-01-29,Sunday,3.62464,imputed from 7106,
2017-01-30,Monday,3.56212,,
2017-01-31,Tuesday,3.56368,,
2017-02-01,Wednesday,3.65967,,
2017-02-02,Thursday,3.64229,,
2017-02-03,Friday,3.62218,,start
2017-02-04,Saturday,3.62218,imputed from 7112,
2017-02-05,Sunday,3.62218,imputed from 7113,
2017-02-06,Monday,3.61095,,
2017-02-07,Tuesday,3.67358,,
2017-02-08,Wednesday,3.68637,,
2017-02-09,Thursday,3.70017,,
2017-02-10,Friday,3.75773,,start
2017-02-11,Saturday,3.75773,imputed from 7119,
2017-02-12,Sunday,3.75773,imputed from 7120,
2017-02-13,Monday,3.77753,,
2017-02-14,Tuesday,3.77244,,
2017-02-15,Wednesday,3.81439,,
2017-02-16,Thursday,3.73425,,
2017-02-17,Friday,3.69134,,start
2017-02-18,Saturday,3.69134,imputed from 7126,
2017-02-19,Sunday,3.69134,imputed from 7127,
2017-02-20,Monday,3.69134,imputed from 7128,
2017-02-21,Tuesday,3.72536,,
2017-02-22,Wednesday,3.75341,,
2017-02-23,Thursday,3.68314,,
2017-02-24,Friday,3.66439,,start
2017-02-25,Saturday,3.66439,imputed from 7133,
2017-02-26,Sunday,3.66439,imputed from 7134,
2017-02-27,Monday,3.70754,,
2017-02-28,Tuesday,3.74909,,
2017-03-01,Wednesday,3.84827,,
2017-03-02,Thursday,3.84623,,
2017-03-03,Friday,3.84938,,start
2017-03-04,Saturday,3.84938,imputed from 7140,
2017-03-05,Sunday,3.84938,imputed from 7141,
2017-03-06,Monday,3.83193,,
2017-03-07,Tuesday,3.8085,,
2017-03-08,Wednesday,3.77908,,
2017-03-09,Thursday,3.71771,,
2017-03-10,Friday,3.68002,,start
2017-03-11,Saturday,3.68002,imputed from 7147,
2017-03-12,Sunday,3.68002,imputed from 7148,
2017-03-13,Monday,3.63491,,
2017-03-14,Tuesday,3.65329,,
2017-03-15,Wednesday,3.66844,,
2017-03-16,Thursday,3.65012,,
2017-03-17,Friday,3.66251,,start
2017-03-18,Saturday,3.66251,imputed from 7154,
2017-03-19,Sunday,3.66251,imputed from 7155,
2017-03-20,Monday,3.63064,,
2017-03-21,Tuesday,3.58794,,
2017-03-22,Wednesday,3.55378,,
2017-03-23,Thursday,3.54217,,
2017-03-24,Friday,3.5283,,start
2017-03-25,Saturday,3.5283,imputed from 7161,
2017-03-26,Sunday,3.5283,imputed from 7162,
2017-03-27,Monday,3.5052,,
2017-03-28,Tuesday,3.5335,,
2017-03-29,Wednesday,3.5746,,
2017-03-30,Thursday,3.57071,,
2017-03-31,Friday,3.64214,,start
2017-04-01,Saturday,3.64214,imputed from 7168,
2017-04-02,Sunday,3.64214,imputed from 7169,
2017-04-03,Monday,3.68596,,
2017-04-04,Tuesday,3.63835,,
2017-04-05,Wednesday,3.67194,,
2017-04-06,Thursday,3.62301,,
2017-04-07,Friday,3.62304,,start
2017-04-08,Saturday,3.62304,imputed from 7175,
2017-04-09,Sunday,3.62304,imputed from 7176,
2017-04-10,Monday,3.69936,,
2017-04-11,Tuesday,3.69432,,
2017-04-12,Wednesday,3.71546,,
2017-04-13,Thursday,3.72929,,
2017-04-14,Friday,3.72929,imputed from 7181,start
2017-04-15,Saturday,3.72929,imputed from 7182,
2017-04-16,Sunday,3.72929,imputed from 7183,
2017-04-17,Monday,3.67563,,
2017-04-18,Tuesday,3.60809,,
2017-04-19,Wednesday,3.61171,,
2017-04-20,Thursday,3.56569,,
2017-04-21,Friday,3.56465,,start
2017-04-22,Saturday,3.56465,imputed from 7189,
2017-04-23,Sunday,3.56465,imputed from 7190,
2017-04-24,Monday,3.58136,,
2017-04-25,Tuesday,3.62153,,
2017-04-26,Wednesday,3.57528,,
2017-04-27,Thursday,3.67035,,
2017-04-28,Friday,3.64191,,start
2017-04-29,Saturday,3.64191,imputed from 7196,
2017-04-30,Sunday,3.64191,imputed from 7197,
2017-05-01,Monday,3.75688,,
2017-05-02,Tuesday,3.69868,,
2017-05-03,Wednesday,3.71677,,
2017-05-04,Thursday,3.62102,,
2017-05-05,Friday,3.66041,,start
2017-05-06,Saturday,3.66041,imputed from 7203,
2017-05-07,Sunday,3.66041,imputed from 7204,
2017-05-08,Monday,3.65378,,
2017-05-09,Tuesday,3.69175,,
2017-05-10,Wednesday,3.77039,,
2017-05-11,Thursday,3.71761,,
2017-05-12,Friday,3.71668,,start
2017-05-13,Saturday,3.71668,imputed from 7210,
2017-05-14,Sunday,3.71668,imputed from 7211,
2017-05-15,Monday,3.665,,
2017-05-16,Tuesday,3.63116,,
2017-05-17,Wednesday,3.64479,,
2017-05-18,Thursday,3.57838,,
2017-05-19,Friday,3.63001,,start
2017-05-20,Saturday,3.63001,imputed from 7217,
2017-05-21,Sunday,3.63001,imputed from 7218,
2017-05-22,Monday,3.64838,,
2017-05-23,Tuesday,3.60078,,
2017-05-24,Wednesday,3.62786,,
2017-05-25,Thursday,3.58874,,
2017-05-26,Friday,3.64744,,start
2017-05-27,Saturday,3.64744,imputed from 7224,
2017-05-28,Sunday,3.64744,imputed from 7225,
2017-05-29,Monday,3.64744,imputed from 7226,
2017-05-30,Tuesday,3.57972,,
2017-05-31,Wednesday,3.60133,,
2017-06-01,Thursday,3.59941,,
2017-06-02,Friday,3.5948,,start
2017-06-03,Saturday,3.5948,imputed from 7231,
2017-06-04,Sunday,3.5948,imputed from 7232,
2017-06-05,Monday,3.60094,,
2017-06-06,Tuesday,3.63141,,
2017-06-07,Wednesday,3.70937,,
2017-06-08,Thursday,3.73522,,
2017-06-09,Friday,3.75885,,start
2017-06-10,Saturday,3.75885,imputed from 7238,
2017-06-11,Sunday,3.75885,imputed from 7239,
2017-06-12,Monday,3.65668,,
2017-06-13,Tuesday,3.69265,,
2017-06-14,Wednesday,3.64672,,
2017-06-15,Thursday,3.7005,,
2017-06-16,Friday,3.74093,,start
2017-06-17,Saturday,3.74093,imputed from 7245,
2017-06-18,Sunday,3.74093,imputed from 7246,
2017-06-19,Monday,3.65644,,
2017-06-20,Tuesday,3.61046,,
2017-06-21,Wednesday,3.59126,,
2017-06-22,Thursday,3.52593,,
2017-06-23,Friday,3.46803,,start
2017-06-24,Saturday,3.46803,imputed from 7252,
2017-06-25,Sunday,3.46803,imputed from 7253,
2017-06-26,Monday,3.48876,,
2017-06-27,Tuesday,3.45778,,
2017-06-28,Wednesday,3.42516,,
2017-06-29,Thursday,3.53427,,
2017-06-30,Friday,3.65379,,start
2017-07-01,Saturday,3.65379,imputed from 7259,
2017-07-02,Sunday,3.65379,imputed from 7260,
2017-07-03,Monday,3.74631,,
2017-07-04,Tuesday,3.74631,imputed from 7262,
2017-07-05,Wednesday,3.7828,,
2017-07-06,Thursday,3.75817,,
2017-07-07,Friday,3.7837,,start
2017-07-08,Saturday,3.7837,imputed from 7266,
2017-07-09,Sunday,3.7837,imputed from 7267,
2017-07-10,Monday,3.88372,,
2017-07-11,Tuesday,3.8801,,
2017-07-12,Wednesday,3.71738,,
2017-07-13,Thursday,3.58029,,
2017-07-14,Friday,3.62968,,start
2017-07-15,Saturday,3.62968,imputed from 7273,
2017-07-16,Sunday,3.62968,imputed from 7274,
2017-07-17,Monday,3.61013,,
2017-07-18,Tuesday,3.5962,,
2017-07-19,Wednesday,3.65135,,
2017-07-20,Thursday,3.71802,,
2017-07-21,Friday,3.59243,,start
2017-07-22,Saturday,3.59243,imputed from 7280,
2017-07-23,Sunday,3.59243,imputed from 7281,
2017-07-24,Monday,3.57029,,
2017-07-25,Tuesday,3.50202,,
2017-07-26,Wednesday,3.57244,,
2017-07-27,Thursday,3.61114,,
2017-07-28,Friday,3.62536,,start
2017-07-29,Saturday,3.62536,imputed from 7287,
2017-07-30,Sunday,3.62536,imputed from 7288,
2017-07-31,Monday,3.58367,,
2017-08-01,Tuesday,3.49849,,
2017-08-02,Wednesday,3.53722,,
2017-08-03,Thursday,3.52631,,
2017-08-04,Friday,3.56348,,start
2017-08-05,Saturday,3.56348,imputed from 7294,
2017-08-06,Sunday,3.56348,imputed from 7295,
2017-08-07,Monday,3.62348,,
2017-08-08,Tuesday,3.60469,,
2017-08-09,Wednesday,3.59296,,
2017-08-10,Thursday,3.44353,,
2017-08-11,Friday,3.47005,,start
2017-08-12,Saturday,3.47005,imputed from 7301,
2017-08-13,Sunday,3.47005,imputed from 7302,
2017-08-14,Monday,3.51976,,
2017-08-15,Tuesday,3.45445,,
2017-08-16,Wednesday,3.43124,,
2017-08-17,Thursday,3.37181,,
2017-08-18,Friday,3.39962,,start
2017-08-19,Saturday,3.39962,imputed from 7308,
2017-08-20,Sunday,3.39962,imputed from 7309,
2017-08-21,Monday,3.35738,,
2017-08-22,Tuesday,3.34582,,
2017-08-23,Wednesday,3.3044,,
2017-08-24,Thursday,3.29825,,
2017-08-25,Friday,3.24082,,start
2017-08-26,Saturday,3.24082,imputed from 7315,
2017-08-27,Sunday,3.24082,imputed from 7316,
2017-08-28,Monday,3.2088,,
2017-08-29,Tuesday,3.16992,,
2017-08-30,Wednesday,3.31991,,
2017-08-31,Thursday,3.44084,,
2017-09-01,Friday,3.42781,,start
2017-09-02,Saturday,3.42781,imputed from 7322,
2017-09-03,Sunday,3.42781,imputed from 7323,
2017-09-04,Monday,3.42781,imputed from 7324,
2017-09-05,Tuesday,3.42547,,
2017-09-06,Wednesday,3.4526,,
2017-09-07,Thursday,3.38411,,
2017-09-08,Friday,3.377,,start
2017-09-09,Saturday,3.377,imputed from 7329,
2017-09-10,Sunday,3.377,imputed from 7330,
2017-09-11,Monday,3.40698,,
2017-09-12,Tuesday,3.37405,,
2017-09-13,Wednesday,3.39373,,
2017-09-14,Thursday,3.42135,,
2017-09-15,Friday,3.40525,,start
2017-09-16,Saturday,3.40525,imputed from 7336,
2017-09-17,Sunday,3.40525,imputed from 7337,
2017-09-18,Monday,3.38389,,
2017-09-19,Tuesday,3.35678,,
2017-09-20,Wednesday,3.3642,,
2017-09-21,Thursday,3.40128,,
2017-09-22,Friday,3.42824,,start
2017-09-23,Saturday,3.42824,imputed from 7343,
2017-09-24,Sunday,3.42824,imputed from 7344,
2017-09-25,Monday,3.41899,,
2017-09-26,Tuesday,3.42,,
2017-09-27,Wednesday,3.44194,,
2017-09-28,Thursday,3.41996,,
2017-09-29,Friday,3.44344,,start
2017-09-30,Saturday,3.44344,imputed from 7350,
2017-10-01,Sunday,3.44344,imputed from 7351,
2017-10-02,Monday,3.42607,,
2017-10-03,Tuesday,3.40273,,
2017-10-04,Wednesday,3.39613,,
2017-10-05,Thursday,3.42091,,
2017-10-06,Friday,3.4251,,start
2017-10-07,Saturday,3.4251,imputed from 7357,
2017-10-08,Sunday,3.4251,imputed from 7358,
2017-10-09,Monday,3.4244,,
2017-10-10,Tuesday,3.40589,,
2017-10-11,Wednesday,3.36935,,
2017-10-12,Thursday,3.40275,,
2017-10-13,Friday,3.43896,,start
2017-10-14,Saturday,3.43896,imputed from 7364,
2017-10-15,Sunday,3.43896,imputed from 7365,
2017-10-16,Monday,3.41387,,
2017-10-17,Tuesday,3.43105,,
2017-10-18,Wednesday,3.41879,,
2017-10-19,Thursday,3.4045,,
2017-10-20,Friday,3.38885,,start
2017-10-21,Saturday,3.38885,imputed from 7371,
2017-10-22,Sunday,3.38885,imputed from 7372,
2017-10-23,Monday,3.46333,,
2017-10-24,Tuesday,3.49046,,
2017-10-25,Wednesday,3.46858,,
2017-10-26,Thursday,3.49273,,
2017-10-27,Friday,3.48366,,start
2017-10-28,Saturday,3.48366,imputed from 7378,
2017-10-29,Sunday,3.48366,imputed from 7379,
2017-10-30,Monday,3.47146,,
2017-10-31,Tuesday,3.4454,,
2017-11-01,Wednesday,3.48563,,
2017-11-02,Thursday,3.50325,,
2017-11-03,Friday,3.48842,,start
2017-11-04,Saturday,3.48842,imputed from 7385,
2017-11-05,Sunday,3.48842,imputed from 7386,
2017-11-06,Monday,3.47478,,
2017-11-07,Tuesday,3.47541,,
2017-11-08,Wednesday,3.4825,,
2017-11-09,Thursday,3.39246,,
2017-11-10,Friday,3.41954,,start
2017-11-11,Saturday,3.41954,imputed from 7392,
2017-11-12,Sunday,3.41954,imputed from 7393,
2017-11-13,Monday,3.41018,,
2017-11-14,Tuesday,3.33889,,
2017-11-15,Wednesday,3.34462,,
2017-11-16,Thursday,3.34145,,
2017-11-17,Friday,3.39021,,start
2017-11-18,Saturday,3.39021,imputed from 7399,
2017-11-19,Sunday,3.39021,imputed from 7400,
2017-11-20,Monday,3.42309,,
2017-11-21,Tuesday,3.42171,,
2017-11-22,Wednesday,3.39519,,
2017-11-23,Thursday,3.39519,imputed from 7404,
2017-11-24,Friday,3.35302,,start
2017-11-25,Saturday,3.35302,imputed from 7406,
2017-11-26,Sunday,3.35302,imputed from 7407,
2017-11-27,Monday,3.32415,,
2017-11-28,Tuesday,3.30668,,
2017-11-29,Wednesday,3.48198,,
2017-11-30,Thursday,3.50129,,
2017-12-01,Friday,3.49638,,start
2017-12-02,Saturday,3.49638,imputed from 7413,
2017-12-03,Sunday,3.49638,imputed from 7414,
2017-12-04,Monday,3.48798,,
2017-12-05,Tuesday,3.49647,,
2017-12-06,Wednesday,3.49258,,
2017-12-07,Thursday,3.48899,,
2017-12-08,Friday,3.50492,,start
2017-12-09,Saturday,3.50492,imputed from 7420,
2017-12-10,Sunday,3.50492,imputed from 7421,
2017-12-11,Monday,3.45685,,
2017-12-12,Tuesday,3.45072,,
2017-12-13,Wednesday,3.45021,,
2017-12-14,Thursday,3.44736,,
2017-12-15,Friday,3.44581,,start
2017-12-16,Saturday,3.44581,imputed from 7427,
2017-12-17,Sunday,3.44581,imputed from 7428,
2017-12-18,Monday,3.41934,,
2017-12-19,Tuesday,3.4267,,
2017-12-20,Wednesday,3.44326,,
2017-12-21,Thursday,3.47457,,
2017-12-22,Friday,3.4841,,start
2017-12-23,Saturday,3.4841,imputed from 7434,
2017-12-24,Sunday,3.4841,imputed from 7435,
2017-12-25,Monday,3.4841,imputed from 7436,
2017-12-26,Tuesday,3.48905,,
2017-12-27,Wednesday,3.49116,,
2017-12-28,Thursday,3.44362,,
2017-12-29,Friday,3.4149,,start
2017-12-30,Saturday,3.4149,imputed from 7441,
2017-12-31,Sunday,3.4149,imputed from 7442,
2018-01-01,Monday,3.4149,imputed from 7443,
2018-01-02,Tuesday,3.43536,,
2018-01-03,Wednesday,3.44705,,
2018-01-04,Thursday,3.41979,,
2018-01-05,Friday,3.42715,,start
2018-01-06,Saturday,3.42715,imputed from 7448,
2018-01-07,Sunday,3.42715,imputed from 7449,
2018-01-08,Monday,3.39055,,
2018-01-09,Tuesday,3.43207,,
2018-01-10,Wednesday,3.41531,,
2018-01-11,Thursday,3.40206,,
2018-01-12,Friday,3.36417,,start
2018-01-13,Saturday,3.36417,imputed from 7455,
2018-01-14,Sunday,3.36417,imputed from 7456,
2018-01-15,Monday,3.36417,imputed from 7457,
2018-01-16,Tuesday,3.35295,,
2018-01-17,Wednesday,3.39057,,
2018-01-18,Thursday,3.37264,,
2018-01-19,Friday,3.3914,,start
2018-01-20,Saturday,3.3914,imputed from 7462,
2018-01-21,Sunday,3.3914,imputed from 7463,
2018-01-22,Monday,3.38976,,
2018-01-23,Tuesday,3.36849,,
2018-01-24,Wednesday,3.37213,,
2018-01-25,Thursday,3.32194,,
2018-01-26,Friday,3.33399,,start
2018-01-27,Saturday,3.33399,imputed from 7469,
2018-01-28,Sunday,3.33399,imputed from 7470,
2018-01-29,Monday,3.36221,,
2018-01-30,Tuesday,3.38003,,
2018-01-31,Wednesday,3.37207,,
2018-02-01,Thursday,3.36138,,
2018-02-02,Friday,3.36087,,start
2018-02-03,Saturday,3.36087,imputed from 7476,
2018-02-04,Sunday,3.36087,imputed from 7477,
2018-02-05,Monday,3.3579,,
2018-02-06,Tuesday,3.40781,,
2018-02-07,Wednesday,3.44942,,
2018-02-08,Thursday,3.42598,,
2018-02-09,Friday,3.40171,,start
2018-02-10,Saturday,3.40171,imputed from 7483,
2018-02-11,Sunday,3.40171,imputed from 7484,
2018-02-12,Monday,3.4443,,
2018-02-13,Tuesday,3.42471,,
2018-02-14,Wednesday,3.41579,,
2018-02-15,Thursday,3.405,,
2018-02-16,Friday,3.40195,,start
2018-02-17,Saturday,3.40195,imputed from 7490,
2018-02-18,Sunday,3.40195,imputed from 7491,
2018-02-19,Monday,3.40195,imputed from 7492,
2018-02-20,Tuesday,3.42108,,
2018-02-21,Wednesday,3.42635,,
2018-02-22,Thursday,3.42398,,
2018-02-23,Friday,3.4248,,start
2018-02-24,Saturday,3.4248,imputed from 7497,
2018-02-25,Sunday,3.4248,imputed from 7498,
2018-02-26,Monday,3.45579,,
2018-02-27,Tuesday,3.56116,,
2018-02-28,Wednesday,3.60723,,
2018-03-01,Thursday,3.6547,,
2018-03-02,Friday,3.61365,,start
2018-03-03,Saturday,3.61365,imputed from 7504,
2018-03-04,Sunday,3.61365,imputed from 7505,
2018-03-05,Monday,3.64015,,
2018-03-06,Tuesday,3.64994,,
2018-03-07,Wednesday,3.65487,,
2018-03-08,Thursday,3.73668,,
2018-03-09,Friday,3.70975,,start
2018-03-10,Saturday,3.70975,imputed from 7511,
2018-03-11,Sunday,3.70975,imputed from 7512,
2018-03-12,Monday,3.70275,,
2018-03-13,Tuesday,3.6993,,
2018-03-14,Wednesday,3.67408,,
2018-03-15,Thursday,3.66832,,
2018-03-16,Friday,3.64646,,start
2018-03-17,Saturday,3.64646,imputed from 7518,
2018-03-18,Sunday,3.64646,imputed from 7519,
2018-03-19,Monday,3.56513,,
2018-03-20,Tuesday,3.57573,,
2018-03-21,Wednesday,3.57188,,
2018-03-22,Thursday,3.57614,,
2018-03-23,Friday,3.57444,,start
2018-03-24,Saturday,3.57444,imputed from 7525,
2018-03-25,Sunday,3.57444,imputed from 7526,
2018-03-26,Monday,3.5328,,
2018-03-27,Tuesday,3.54253,,
2018-03-28,Wednesday,3.56319,,
2018-03-29,Thursday,3.71116,,
2018-03-30,Friday,3.71116,imputed from 7531,start
2018-03-31,Saturday,3.71116,imputed from 7532,
2018-04-01,Sunday,3.71116,imputed from 7533,
2018-04-02,Monday,3.7025,,
2018-04-03,Tuesday,3.72649,,
2018-04-04,Wednesday,3.6557,,
2018-04-05,Thursday,3.75011,,
2018-04-06,Friday,3.73154,,start
2018-04-07,Saturday,3.73154,imputed from 7539,
2018-04-08,Sunday,3.73154,imputed from 7540,
2018-04-09,Monday,3.74065,,
2018-04-10,Tuesday,3.72551,,
2018-04-11,Wednesday,3.70823,,
2018-04-12,Thursday,3.739,,
2018-04-13,Friday,3.71457,,start
2018-04-14,Saturday,3.71457,imputed from 7546,
2018-04-15,Sunday,3.71457,imputed from 7547,
2018-04-16,Monday,3.66779,,
2018-04-17,Tuesday,3.67512,,
2018-04-18,Wednesday,3.70246,,
2018-04-19,Thursday,3.70922,,
2018-04-20,Friday,3.66937,,start
2018-04-21,Saturday,3.66937,imputed from 7553,
2018-04-22,Sunday,3.66937,imputed from 7554,
2018-04-23,Monday,3.70211,,
2018-04-24,Tuesday,3.72939,,
2018-04-25,Wednesday,3.79698,,
2018-04-26,Thursday,3.81329,,
2018-04-27,Friday,3.84865,,start
2018-04-28,Saturday,3.84865,imputed from 7560,
2018-04-29,Sunday,3.84865,imputed from 7561,
2018-04-30,Monday,3.96502,,
2018-05-01,Tuesday,4.03559,,
2018-05-02,Wednesday,4.0419,,
2018-05-03,Thursday,4.07102,,
2018-05-04,Friday,4.06169,,start
2018-05-05,Saturday,4.06169,imputed from 7567,
2018-05-06,Sunday,4.06169,imputed from 7568,
2018-05-07,Monday,4.01632,,
2018-05-08,Tuesday,4.03895,,
2018-05-09,Wednesday,4.04603,,
2018-05-10,Thursday,4.03206,,
2018-05-11,Friday,3.9646,,start
2018-05-12,Saturday,3.9646,imputed from 7574,
