date,weekday,LC1_Comdty_PX-LAST-CHF,imputed,LC1_Comdty_start
1999-06-08,Tuesday,0.98611,,
1999-06-09,Wednesday,0.98101,,
1999-06-10,Thursday,0.98216,,
1999-06-11,Friday,0.98396,,start
1999-06-12,Saturday,0.98396,imputed from 665,
1999-06-13,Sunday,0.98396,imputed from 666,
1999-06-14,Monday,0.99833,,
1999-06-15,Tuesday,0.9916,,
1999-06-16,Wednesday,1.00194,,
1999-06-17,Thursday,0.98771,,
1999-06-18,Friday,0.98431,,start
1999-06-19,Saturday,0.98431,imputed from 672,
1999-06-20,Sunday,0.98431,imputed from 673,
1999-06-21,Monday,0.9807,,
1999-06-22,Tuesday,0.98448,,
1999-06-23,Wednesday,0.98221,,
1999-06-24,Thursday,0.9708,,
1999-06-25,Friday,0.97136,,start
1999-06-26,Saturday,0.97136,imputed from 679,
1999-06-27,Sunday,0.97136,imputed from 680,
1999-06-28,Monday,0.95715,,
1999-06-29,Tuesday,0.9721,,
1999-06-30,Wednesday,0.97394,,
1999-07-01,Thursday,0.97685,,
1999-07-02,Friday,0.98,,start
1999-07-03,Saturday,0.98,imputed from 686,
1999-07-04,Sunday,0.98,imputed from 687,
1999-07-05,Monday,0.98,imputed from 688,
1999-07-06,Tuesday,0.9845,,
1999-07-07,Wednesday,0.9784,,
1999-07-08,Thursday,0.97648,,
1999-07-09,Friday,0.99088,,start
1999-07-10,Saturday,0.99088,imputed from 693,
1999-07-11,Sunday,0.99088,imputed from 694,
1999-07-12,Monday,1.00912,,
1999-07-13,Tuesday,0.9958,,
1999-07-14,Wednesday,1.00128,,
1999-07-15,Thursday,0.9978,,
1999-07-16,Friday,1.00315,,start
1999-07-17,Saturday,1.00315,imputed from 700,
1999-07-18,Sunday,1.00315,imputed from 701,
1999-07-19,Monday,0.99817,,
1999-07-20,Tuesday,0.97963,,
1999-07-21,Wednesday,0.97962,,
1999-07-22,Thursday,0.99318,,
1999-07-23,Friday,1.003,,start
1999-07-24,Saturday,1.003,imputed from 707,
1999-07-25,Sunday,1.003,imputed from 708,
1999-07-26,Monday,0.98522,,
1999-07-27,Tuesday,0.98217,,
1999-07-28,Wednesday,0.97828,,
1999-07-29,Thursday,0.95754,,
1999-07-30,Friday,0.95856,,start
1999-07-31,Saturday,0.95856,imputed from 714,
1999-08-01,Sunday,0.95856,imputed from 715,
1999-08-02,Monday,0.96862,,
1999-08-03,Tuesday,0.96098,,
1999-08-04,Wednesday,0.95618,,
1999-08-05,Thursday,0.95478,,
1999-08-06,Friday,0.96443,,start
1999-08-07,Saturday,0.96443,imputed from 721,
1999-08-08,Sunday,0.96443,imputed from 722,
1999-08-09,Monday,0.97138,,
1999-08-10,Tuesday,0.97577,,
1999-08-11,Wednesday,0.98613,,
1999-08-12,Thursday,0.98306,,
1999-08-13,Friday,0.99894,,start
1999-08-14,Saturday,0.99894,imputed from 728,
1999-08-15,Sunday,0.99894,imputed from 729,
1999-08-16,Monday,1.00341,,
1999-08-17,Tuesday,1.00503,,
1999-08-18,Wednesday,1.00161,,
1999-08-19,Thursday,0.98803,,
1999-08-20,Friday,0.97998,,start
1999-08-21,Saturday,0.97998,imputed from 735,
1999-08-22,Sunday,0.97998,imputed from 736,
1999-08-23,Monday,0.98577,,
1999-08-24,Tuesday,0.98765,,
1999-08-25,Wednesday,1.00531,,
1999-08-26,Thursday,1.01754,,
1999-08-27,Friday,1.01895,,start
1999-08-28,Saturday,1.01895,imputed from 742,
1999-08-29,Sunday,1.01895,imputed from 743,
1999-08-30,Monday,1.02531,,
1999-08-31,Tuesday,1.00537,,
1999-09-01,Wednesday,1.00439,,
1999-09-02,Thursday,0.99532,,
1999-09-03,Friday,1.01079,,start
1999-09-04,Saturday,1.01079,imputed from 749,
1999-09-05,Sunday,1.01079,imputed from 750,
1999-09-06,Monday,1.01079,imputed from 751,
1999-09-07,Tuesday,1.02387,,
1999-09-08,Wednesday,1.01891,,
1999-09-09,Thursday,1.01675,,
1999-09-10,Friday,1.05081,,start
1999-09-11,Saturday,1.05081,imputed from 756,
1999-09-12,Sunday,1.05081,imputed from 757,
1999-09-13,Monday,1.03919,,
1999-09-14,Tuesday,1.0522,,
1999-09-15,Wednesday,1.04477,,
1999-09-16,Thursday,1.03771,,
1999-09-17,Friday,1.03991,,start
1999-09-18,Saturday,1.03991,imputed from 763,
1999-09-19,Sunday,1.03991,imputed from 764,
1999-09-20,Monday,1.02958,,
1999-09-21,Tuesday,1.02201,,
1999-09-22,Wednesday,1.0202,,
1999-09-23,Thursday,1.02291,,
1999-09-24,Friday,1.02773,,start
1999-09-25,Saturday,1.02773,imputed from 770,
1999-09-26,Sunday,1.02773,imputed from 771,
1999-09-27,Monday,1.03171,,
1999-09-28,Tuesday,1.01838,,
1999-09-29,Wednesday,1.01226,,
1999-09-30,Thursday,1.02344,,
1999-10-01,Friday,1.01986,,start
1999-10-02,Saturday,1.01986,imputed from 777,
1999-10-03,Sunday,1.01986,imputed from 778,
1999-10-04,Monday,1.03983,,
1999-10-05,Tuesday,1.03872,,
1999-10-06,Wednesday,1.03039,,
1999-10-07,Thursday,1.04132,,
1999-10-08,Friday,1.05045,,start
1999-10-09,Saturday,1.05045,imputed from 784,
1999-10-10,Sunday,1.05045,imputed from 785,
1999-10-11,Monday,1.04883,,
1999-10-12,Tuesday,1.05429,,
1999-10-13,Wednesday,1.0225,,
1999-10-14,Thursday,1.01625,,
1999-10-15,Friday,1.00524,,start
1999-10-16,Saturday,1.00524,imputed from 791,
1999-10-17,Sunday,1.00524,imputed from 792,
1999-10-18,Monday,1.02248,,
1999-10-19,Tuesday,1.03185,,
1999-10-20,Wednesday,1.02087,,
1999-10-21,Thursday,1.01306,,
1999-10-22,Friday,1.03786,,start
1999-10-23,Saturday,1.03786,imputed from 798,
1999-10-24,Sunday,1.03786,imputed from 799,
1999-10-25,Monday,1.01412,,
1999-10-26,Tuesday,1.03239,,
1999-10-27,Wednesday,1.03065,,
1999-10-28,Thursday,1.04314,,
1999-10-29,Friday,1.04698,,start
1999-10-30,Saturday,1.04698,imputed from 805,
1999-10-31,Sunday,1.04698,imputed from 806,
1999-11-01,Monday,1.03942,,
1999-11-02,Tuesday,1.04894,,
1999-11-03,Wednesday,1.05394,,
1999-11-04,Thursday,1.0757,,
1999-11-05,Friday,1.07216,,start
1999-11-06,Saturday,1.07216,imputed from 812,
1999-11-07,Sunday,1.07216,imputed from 813,
1999-11-08,Monday,1.06677,,
1999-11-09,Tuesday,1.06207,,
1999-11-10,Wednesday,1.05377,,
1999-11-11,Thursday,1.07192,,
1999-11-12,Friday,1.0939,,start
1999-11-13,Saturday,1.0939,imputed from 819,
1999-11-14,Sunday,1.0939,imputed from 820,
1999-11-15,Monday,1.09348,,
1999-11-16,Tuesday,1.09949,,
1999-11-17,Wednesday,1.08202,,
1999-11-18,Thursday,1.09525,,
1999-11-19,Friday,1.09077,,start
1999-11-20,Saturday,1.09077,imputed from 826,
1999-11-21,Sunday,1.09077,imputed from 827,
1999-11-22,Monday,1.08312,,
1999-11-23,Tuesday,1.09149,,
1999-11-24,Wednesday,1.10175,,
1999-11-25,Thursday,1.10175,imputed from 831,
1999-11-26,Friday,1.10715,,start
1999-11-27,Saturday,1.10715,imputed from 833,
1999-11-28,Sunday,1.10715,imputed from 834,
1999-11-29,Monday,1.10975,,
1999-11-30,Tuesday,1.1181,,
1999-12-01,Wednesday,1.10722,,
1999-12-02,Thursday,1.1039,,
1999-12-03,Friday,1.10289,,start
1999-12-04,Saturday,1.10289,imputed from 840,
1999-12-05,Sunday,1.10289,imputed from 841,
1999-12-06,Monday,1.08332,,
1999-12-07,Tuesday,1.0859,,
1999-12-08,Wednesday,1.09084,,
1999-12-09,Thursday,1.08899,,
1999-12-10,Friday,1.08201,,start
1999-12-11,Saturday,1.08201,imputed from 847,
1999-12-12,Sunday,1.08201,imputed from 848,
1999-12-13,Monday,1.08258,,
1999-12-14,Tuesday,1.08971,,
1999-12-15,Wednesday,1.08827,,
1999-12-16,Thursday,1.08402,,
1999-12-17,Friday,1.09107,,start
1999-12-18,Saturday,1.09107,imputed from 854,
1999-12-19,Sunday,1.09107,imputed from 855,
1999-12-20,Monday,1.09241,,
1999-12-21,Tuesday,1.09582,,
1999-12-22,Wednesday,1.09701,,
1999-12-23,Thursday,1.09733,,
1999-12-24,Friday,1.09733,imputed from 860,start
1999-12-25,Saturday,1.09733,imputed from 861,
1999-12-26,Sunday,1.09733,imputed from 862,
1999-12-27,Monday,1.09834,,
1999-12-28,Tuesday,1.1057,,
1999-12-29,Wednesday,1.10913,,
1999-12-30,Thursday,1.11318,,
1999-12-31,Friday,1.10664,,start
2000-01-01,Saturday,1.10664,imputed from 868,
2000-01-02,Sunday,1.10664,imputed from 869,
2000-01-03,Monday,1.09596,,
2000-01-04,Tuesday,1.07564,,
2000-01-05,Wednesday,1.0696,,
2000-01-06,Thursday,1.09331,,
2000-01-07,Friday,1.10678,,start
2000-01-08,Saturday,1.10678,imputed from 875,
2000-01-09,Sunday,1.10678,imputed from 876,
2000-01-10,Monday,1.11025,,
2000-01-11,Tuesday,1.10657,,
2000-01-12,Wednesday,1.10243,,
2000-01-13,Thursday,1.1092,,
2000-01-14,Friday,1.12739,,start
2000-01-15,Saturday,1.12739,imputed from 882,
2000-01-16,Sunday,1.12739,imputed from 883,
2000-01-17,Monday,1.12739,imputed from 884,
2000-01-18,Tuesday,1.12597,,
2000-01-19,Wednesday,1.11896,,
2000-01-20,Thursday,1.10654,,
2000-01-21,Friday,1.11462,,start
2000-01-22,Saturday,1.11462,imputed from 889,
2000-01-23,Sunday,1.11462,imputed from 890,
2000-01-24,Monday,1.12411,,
2000-01-25,Tuesday,1.12209,,
2000-01-26,Wednesday,1.12805,,
2000-01-27,Thursday,1.13354,,
2000-01-28,Friday,1.15116,,start
2000-01-29,Saturday,1.15116,imputed from 896,
2000-01-30,Sunday,1.15116,imputed from 897,
2000-01-31,Monday,1.16182,,
2000-02-01,Tuesday,1.17235,,
2000-02-02,Wednesday,1.15961,,
2000-02-03,Thursday,1.14928,,
2000-02-04,Friday,1.16621,,start
2000-02-05,Saturday,1.16621,imputed from 903,
2000-02-06,Sunday,1.16621,imputed from 904,
2000-02-07,Monday,1.19295,,
2000-02-08,Tuesday,1.17302,,
2000-02-09,Wednesday,1.16271,,
2000-02-10,Thursday,1.16012,,
2000-02-11,Friday,1.15806,,start
2000-02-12,Saturday,1.15806,imputed from 910,
2000-02-13,Sunday,1.15806,imputed from 911,
2000-02-14,Monday,1.15903,,
2000-02-15,Tuesday,1.15274,,
2000-02-16,Wednesday,1.15271,,
2000-02-17,Thursday,1.15663,,
2000-02-18,Friday,1.15475,,start
2000-02-19,Saturday,1.15475,imputed from 917,
2000-02-20,Sunday,1.15475,imputed from 918,
2000-02-21,Monday,1.15475,imputed from 919,
2000-02-22,Tuesday,1.11625,,
2000-02-23,Wednesday,1.1313,,
2000-02-24,Thursday,1.14809,,
2000-02-25,Friday,1.17822,,start
2000-02-26,Saturday,1.17822,imputed from 924,
2000-02-27,Sunday,1.17822,imputed from 925,
2000-02-28,Monday,1.18363,,
2000-02-29,Tuesday,1.18286,,
2000-03-01,Wednesday,1.18759,,
2000-03-02,Thursday,1.20645,,
2000-03-03,Friday,1.21781,,start
2000-03-04,Saturday,1.21781,imputed from 931,
2000-03-05,Sunday,1.21781,imputed from 932,
2000-03-06,Monday,1.22162,,
2000-03-07,Tuesday,1.22035,,
2000-03-08,Wednesday,1.21087,,
2000-03-09,Thursday,1.20527,,
2000-03-10,Friday,1.21155,,start
2000-03-11,Saturday,1.21155,imputed from 938,
2000-03-12,Sunday,1.21155,imputed from 939,
2000-03-13,Monday,1.21187,,
2000-03-14,Tuesday,1.21098,,
2000-03-15,Wednesday,1.20901,,
2000-03-16,Thursday,1.19987,,
2000-03-17,Friday,1.19374,,start
2000-03-18,Saturday,1.19374,imputed from 945,
2000-03-19,Sunday,1.19374,imputed from 946,
2000-03-20,Monday,1.19794,,
2000-03-21,Tuesday,1.20992,,
2000-03-22,Wednesday,1.22331,,
2000-03-23,Thursday,1.20491,,
2000-03-24,Friday,1.18746,,start
2000-03-25,Saturday,1.18746,imputed from 952,
2000-03-26,Sunday,1.18746,imputed from 953,
2000-03-27,Monday,1.20299,,
2000-03-28,Tuesday,1.21105,,
2000-03-29,Wednesday,1.19862,,
2000-03-30,Thursday,1.19307,,
2000-03-31,Friday,1.20013,,start
2000-04-01,Saturday,1.20013,imputed from 959,
2000-04-02,Sunday,1.20013,imputed from 960,
2000-04-03,Monday,1.19648,,
2000-04-04,Tuesday,1.17265,,
2000-04-05,Wednesday,1.17809,,
2000-04-06,Thursday,1.17789,,
2000-04-07,Friday,1.18109,,start
2000-04-08,Saturday,1.18109,imputed from 966,
2000-04-09,Sunday,1.18109,imputed from 967,
2000-04-10,Monday,1.1331,,
2000-04-11,Tuesday,1.13895,,
2000-04-12,Wednesday,1.14346,,
2000-04-13,Thursday,1.14745,,
2000-04-14,Friday,1.14171,,start
2000-04-15,Saturday,1.14171,imputed from 973,
2000-04-16,Sunday,1.14171,imputed from 974,
2000-04-17,Monday,1.1334,,
2000-04-18,Tuesday,1.14837,,
2000-04-19,Wednesday,1.16274,,
2000-04-20,Thursday,1.15949,,
2000-04-21,Friday,1.15949,imputed from 979,start
2000-04-22,Saturday,1.15949,imputed from 980,
2000-04-23,Sunday,1.15949,imputed from 981,
2000-04-24,Monday,1.15752,,
2000-04-25,Tuesday,1.18614,,
2000-04-26,Wednesday,1.18853,,
2000-04-27,Thursday,1.2009,,
2000-04-28,Friday,1.1916,,start
2000-04-29,Saturday,1.1916,imputed from 987,
2000-04-30,Sunday,1.1916,imputed from 988,
2000-05-01,Monday,1.17561,,
2000-05-02,Tuesday,1.18763,,
2000-05-03,Wednesday,1.19011,,
2000-05-04,Thursday,1.19747,,
2000-05-05,Friday,1.1868,,start
2000-05-06,Saturday,1.1868,imputed from 994,
2000-05-07,Sunday,1.1868,imputed from 995,
2000-05-08,Monday,1.18546,,
2000-05-09,Tuesday,1.18027,,
2000-05-10,Wednesday,1.17041,,
2000-05-11,Thursday,1.17827,,
2000-05-12,Friday,1.15731,,start
2000-05-13,Saturday,1.15731,imputed from 1001,
2000-05-14,Sunday,1.15731,imputed from 1002,
2000-05-15,Monday,1.15833,,
2000-05-16,Tuesday,1.16821,,
2000-05-17,Wednesday,1.18566,,
2000-05-18,Thursday,1.18763,,
2000-05-19,Friday,1.17965,,start
2000-05-20,Saturday,1.17965,imputed from 1008,
2000-05-21,Sunday,1.17965,imputed from 1009,
2000-05-22,Monday,1.1651,,
2000-05-23,Tuesday,1.17922,,
2000-05-24,Wednesday,1.16083,,
2000-05-25,Thursday,1.15877,,
2000-05-26,Friday,1.12514,,start
2000-05-27,Saturday,1.12514,imputed from 1015,
2000-05-28,Sunday,1.12514,imputed from 1016,
2000-05-29,Monday,1.12514,imputed from 1017,
2000-05-30,Tuesday,1.13088,,
2000-05-31,Wednesday,1.14018,,
2000-06-01,Thursday,1.15213,,
2000-06-02,Friday,1.14106,,start
2000-06-03,Saturday,1.14106,imputed from 1022,
2000-06-04,Sunday,1.14106,imputed from 1023,
2000-06-05,Monday,1.14102,,
2000-06-06,Tuesday,1.13012,,
2000-06-07,Wednesday,1.1154,,
2000-06-08,Thursday,1.11384,,
2000-06-09,Friday,1.1258,,start
2000-06-10,Saturday,1.1258,imputed from 1029,
2000-06-11,Sunday,1.1258,imputed from 1030,
2000-06-12,Monday,1.12168,,
2000-06-13,Tuesday,1.11294,,
2000-06-14,Wednesday,1.11221,,
2000-06-15,Thursday,1.11329,,
2000-06-16,Friday,1.09666,,start
2000-06-17,Saturday,1.09666,imputed from 1036,
2000-06-18,Sunday,1.09666,imputed from 1037,
2000-06-19,Monday,1.09355,,
2000-06-20,Tuesday,1.09551,,
2000-06-21,Wednesday,1.09757,,
2000-06-22,Thursday,1.10194,,
2000-06-23,Friday,1.10247,,start
2000-06-24,Saturday,1.10247,imputed from 1043,
2000-06-25,Sunday,1.10247,imputed from 1044,
2000-06-26,Monday,1.09973,,
2000-06-27,Tuesday,1.09587,,
2000-06-28,Wednesday,1.0912,,
2000-06-29,Thursday,1.08972,,
2000-06-30,Friday,1.08828,,start
2000-07-01,Saturday,1.08828,imputed from 1050,
2000-07-02,Sunday,1.08828,imputed from 1051,
2000-07-03,Monday,1.09279,,
2000-07-04,Tuesday,1.09279,imputed from 1053,
2000-07-05,Wednesday,1.09897,,
2000-07-06,Thursday,1.09715,,
2000-07-07,Friday,1.09761,,start
2000-07-08,Saturday,1.09761,imputed from 1057,
2000-07-09,Sunday,1.09761,imputed from 1058,
2000-07-10,Monday,1.09599,,
2000-07-11,Tuesday,1.09542,,
2000-07-12,Wednesday,1.10599,,
2000-07-13,Thursday,1.10499,,
2000-07-14,Friday,1.11542,,start
2000-07-15,Saturday,1.11542,imputed from 1064,
2000-07-16,Sunday,1.11542,imputed from 1065,
2000-07-17,Monday,1.1204,,
2000-07-18,Tuesday,1.13524,,
2000-07-19,Wednesday,1.14125,,
2000-07-20,Thursday,1.13232,,
2000-07-21,Friday,1.1216,,start
2000-07-22,Saturday,1.1216,imputed from 1071,
2000-07-23,Sunday,1.1216,imputed from 1072,
2000-07-24,Monday,1.11217,,
2000-07-25,Tuesday,1.1006,,
2000-07-26,Wednesday,1.09455,,
2000-07-27,Thursday,1.10643,,
2000-07-28,Friday,1.1139,,start
2000-07-29,Saturday,1.1139,imputed from 1078,
2000-07-30,Sunday,1.1139,imputed from 1079,
2000-07-31,Monday,1.11251,,
2000-08-01,Tuesday,1.11322,,
2000-08-02,Wednesday,1.11386,,
2000-08-03,Thursday,1.13073,,
2000-08-04,Friday,1.14021,,start
2000-08-05,Saturday,1.14021,imputed from 1085,
2000-08-06,Sunday,1.14021,imputed from 1086,
2000-08-07,Monday,1.17213,,
2000-08-08,Tuesday,1.16917,,
2000-08-09,Wednesday,1.17578,,
2000-08-10,Thursday,1.1602,,
2000-08-11,Friday,1.18403,,start
2000-08-12,Saturday,1.18403,imputed from 1092,
2000-08-13,Sunday,1.18403,imputed from 1093,
2000-08-14,Monday,1.18437,,
2000-08-15,Tuesday,1.17474,,
2000-08-16,Wednesday,1.16933,,
2000-08-17,Thursday,1.1659,,
2000-08-18,Friday,1.18061,,start
2000-08-19,Saturday,1.18061,imputed from 1099,
2000-08-20,Sunday,1.18061,imputed from 1100,
2000-08-21,Monday,1.17974,,
2000-08-22,Tuesday,1.18664,,
2000-08-23,Wednesday,1.18801,,
2000-08-24,Thursday,1.17633,,
2000-08-25,Friday,1.15625,,start
2000-08-26,Saturday,1.15625,imputed from 1106,
2000-08-27,Sunday,1.15625,imputed from 1107,
2000-08-28,Monday,1.15589,,
2000-08-29,Tuesday,1.16401,,
2000-08-30,Wednesday,1.16419,,
2000-08-31,Thursday,1.16798,,
2000-09-01,Friday,1.15352,,start
2000-09-02,Saturday,1.15352,imputed from 1113,
2000-09-03,Sunday,1.15352,imputed from 1114,
2000-09-04,Monday,1.15352,imputed from 1115,
2000-09-05,Tuesday,1.16461,,
2000-09-06,Wednesday,1.17941,,
2000-09-07,Thursday,1.19499,,
2000-09-08,Friday,1.2038,,start
2000-09-09,Saturday,1.2038,imputed from 1120,
2000-09-10,Sunday,1.2038,imputed from 1121,
2000-09-11,Monday,1.19155,,
2000-09-12,Tuesday,1.1852,,
2000-09-13,Wednesday,1.18033,,
2000-09-14,Thursday,1.1995,,
2000-09-15,Friday,1.20555,,start
2000-09-16,Saturday,1.20555,imputed from 1127,
2000-09-17,Sunday,1.20555,imputed from 1128,
2000-09-18,Monday,1.21458,,
2000-09-19,Tuesday,1.20982,,
2000-09-20,Wednesday,1.21104,,
2000-09-21,Thursday,1.19959,,
2000-09-22,Friday,1.18353,,start
2000-09-23,Saturday,1.18353,imputed from 1134,
2000-09-24,Sunday,1.18353,imputed from 1135,
2000-09-25,Monday,1.19158,,
2000-09-26,Tuesday,1.18787,,
2000-09-27,Wednesday,1.19247,,
2000-09-28,Thursday,1.19076,,
2000-09-29,Friday,1.19134,,start
2000-09-30,Saturday,1.19134,imputed from 1141,
2000-10-01,Sunday,1.19134,imputed from 1142,
2000-10-02,Monday,1.20317,,
2000-10-03,Tuesday,1.20178,,
2000-10-04,Wednesday,1.20156,,
2000-10-05,Thursday,1.21217,,
2000-10-06,Friday,1.20731,,start
2000-10-07,Saturday,1.20731,imputed from 1148,
2000-10-08,Sunday,1.20731,imputed from 1149,
2000-10-09,Monday,1.24064,,
2000-10-10,Tuesday,1.23299,,
2000-10-11,Wednesday,1.22375,,
2000-10-12,Thursday,1.23071,,
2000-10-13,Friday,1.23679,,start
2000-10-14,Saturday,1.23679,imputed from 1155,
2000-10-15,Sunday,1.23679,imputed from 1156,
2000-10-16,Monday,1.25057,,
2000-10-17,Tuesday,1.26266,,
2000-10-18,Wednesday,1.27733,,
2000-10-19,Thursday,1.26783,,
2000-10-20,Friday,1.27354,,start
2000-10-21,Saturday,1.27354,imputed from 1162,
2000-10-22,Sunday,1.27354,imputed from 1163,
2000-10-23,Monday,1.28895,,
2000-10-24,Tuesday,1.29975,,
2000-10-25,Wednesday,1.3178,,
2000-10-26,Thursday,1.31134,,
2000-10-27,Friday,1.30467,,start
2000-10-28,Saturday,1.30467,imputed from 1169,
2000-10-29,Sunday,1.30467,imputed from 1170,
2000-10-30,Monday,1.30805,,
2000-10-31,Tuesday,1.30691,,
2000-11-01,Wednesday,1.28262,,
2000-11-02,Thursday,1.27599,,
2000-11-03,Friday,1.27775,,start
2000-11-04,Saturday,1.27775,imputed from 1176,
2000-11-05,Sunday,1.27775,imputed from 1177,
2000-11-06,Monday,1.29708,,
2000-11-07,Tuesday,1.28182,,
2000-11-08,Wednesday,1.28383,,
2000-11-09,Thursday,1.27928,,
2000-11-10,Friday,1.26638,,start
2000-11-11,Saturday,1.26638,imputed from 1183,
2000-11-12,Sunday,1.26638,imputed from 1184,
2000-11-13,Monday,1.26488,,
2000-11-14,Tuesday,1.2831,,
2000-11-15,Wednesday,1.28361,,
2000-11-16,Thursday,1.2973,,
2000-11-17,Friday,1.30632,,start
2000-11-18,Saturday,1.30632,imputed from 1190,
2000-11-19,Sunday,1.30632,imputed from 1191,
2000-11-20,Monday,1.31834,,
2000-11-21,Tuesday,1.31257,,
2000-11-22,Wednesday,1.31956,,
2000-11-23,Thursday,1.31956,imputed from 1195,
2000-11-24,Friday,1.31539,,start
2000-11-25,Saturday,1.31539,imputed from 1197,
2000-11-26,Sunday,1.31539,imputed from 1198,
2000-11-27,Monday,1.28891,,
2000-11-28,Tuesday,1.28216,,
2000-11-29,Wednesday,1.26818,,
2000-11-30,Thursday,1.25086,,
2000-12-01,Friday,1.25092,,start
2000-12-02,Saturday,1.25092,imputed from 1204,
2000-12-03,Sunday,1.25092,imputed from 1205,
2000-12-04,Monday,1.28171,,
2000-12-05,Tuesday,1.29546,,
2000-12-06,Wednesday,1.30731,,
2000-12-07,Thursday,1.3098,,
2000-12-08,Friday,1.3144,,start
2000-12-09,Saturday,1.3144,imputed from 1211,
2000-12-10,Sunday,1.3144,imputed from 1212,
2000-12-11,Monday,1.31978,,
2000-12-12,Tuesday,1.3292,,
2000-12-13,Wednesday,1.33091,,
2000-12-14,Thursday,1.30038,,
2000-12-15,Friday,1.2958,,start
2000-12-16,Saturday,1.2958,imputed from 1218,
2000-12-17,Sunday,1.2958,imputed from 1219,
2000-12-18,Monday,1.31825,,
2000-12-19,Tuesday,1.31235,,
2000-12-20,Wednesday,1.29896,,
2000-12-21,Thursday,1.28342,,
2000-12-22,Friday,1.2807,,start
2000-12-23,Saturday,1.2807,imputed from 1225,
2000-12-24,Sunday,1.2807,imputed from 1226,
2000-12-25,Monday,1.2807,imputed from 1227,
2000-12-26,Tuesday,1.26053,,
2000-12-27,Wednesday,1.27132,,
2000-12-28,Thursday,1.27832,,
2000-12-29,Friday,1.25841,,start
2000-12-30,Saturday,1.25841,imputed from 1232,
2000-12-31,Sunday,1.25841,imputed from 1233,
2001-01-01,Monday,1.25841,imputed from 1234,
2001-01-02,Tuesday,1.25397,,
2001-01-03,Wednesday,1.23975,,
2001-01-04,Thursday,1.23445,,
2001-01-05,Friday,1.22665,,start
2001-01-06,Saturday,1.22665,imputed from 1239,
2001-01-07,Sunday,1.22665,imputed from 1240,
2001-01-08,Monday,1.22573,,
2001-01-09,Tuesday,1.24923,,
2001-01-10,Wednesday,1.27438,,
2001-01-11,Thursday,1.2843,,
2001-01-12,Friday,1.28792,,start
2001-01-13,Saturday,1.28792,imputed from 1246,
2001-01-14,Sunday,1.28792,imputed from 1247,
2001-01-15,Monday,1.28792,imputed from 1248,
2001-01-16,Tuesday,1.32785,,
2001-01-17,Wednesday,1.32426,,
2001-01-18,Thursday,1.29016,,
2001-01-19,Friday,1.28442,,start
2001-01-20,Saturday,1.28442,imputed from 1253,
2001-01-21,Sunday,1.28442,imputed from 1254,
2001-01-22,Monday,1.29365,,
2001-01-23,Tuesday,1.27749,,
2001-01-24,Wednesday,1.29745,,
2001-01-25,Thursday,1.29577,,
2001-01-26,Friday,1.3065,,start
2001-01-27,Saturday,1.3065,imputed from 1260,
2001-01-28,Sunday,1.3065,imputed from 1261,
2001-01-29,Monday,1.30475,,
2001-01-30,Tuesday,1.27724,,
2001-01-31,Wednesday,1.27329,,
2001-02-01,Thursday,1.28772,,
2001-02-02,Friday,1.31223,,start
2001-02-03,Saturday,1.31223,imputed from 1267,
2001-02-04,Sunday,1.31223,imputed from 1268,
2001-02-05,Monday,1.29084,,
2001-02-06,Tuesday,1.31228,,
2001-02-07,Wednesday,1.29697,,
2001-02-08,Thursday,1.31431,,
2001-02-09,Friday,1.31552,,start
2001-02-10,Saturday,1.31552,imputed from 1274,
2001-02-11,Sunday,1.31552,imputed from 1275,
2001-02-12,Monday,1.30842,,
2001-02-13,Tuesday,1.31103,,
2001-02-14,Wednesday,1.30597,,
2001-02-15,Thursday,1.3198,,
2001-02-16,Friday,1.30563,,start
2001-02-17,Saturday,1.30563,imputed from 1281,
2001-02-18,Sunday,1.30563,imputed from 1282,
2001-02-19,Monday,1.30563,imputed from 1283,
2001-02-20,Tuesday,1.32611,,
2001-02-21,Wednesday,1.34243,,
2001-02-22,Thursday,1.36071,,
2001-02-23,Friday,1.35242,,start
2001-02-24,Saturday,1.35242,imputed from 1288,
2001-02-25,Sunday,1.35242,imputed from 1289,
2001-02-26,Monday,1.35926,,
2001-02-27,Tuesday,1.35907,,
2001-02-28,Wednesday,1.35734,,
