,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,CL1_Comdty_nonePrice,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation,GC1_Comdty_nonePrice
1998-07-15,Wednesday,46.95026,,,,,,22.50575,875.14493,,,,,,445.72575
1998-07-16,Thursday,45.60588,,,,,,21.86131,869.09889,,,,,,442.6464
1998-07-17,Friday,43.89229,start,,,,,21.0399,872.00297,start,,,,,444.1255
1998-07-18,Saturday,43.89229,,,,,,21.0399,872.00297,,,,,,444.1255
1998-07-19,Sunday,43.89229,,,,,,21.0399,872.00297,,,,,,444.1255
1998-07-20,Monday,41.9024,,,,,,20.08604,877.13866,,,,,,446.74119
1998-07-21,Tuesday,43.51152,,,,,,20.85737,877.53637,,,,,,446.94375
1998-07-22,Wednesday,43.45974,,,,,,20.83255,873.82251,,,,,,445.05222
1998-07-23,Thursday,42.52423,,,,,,20.93104,869.59602,,,,,,442.8996
1998-07-24,Friday,42.085,start,,,,,20.71485,853.90362,start,,,,,434.9072
1998-07-25,Saturday,42.085,,,,,,20.71485,853.90362,,,,,,434.9072
1998-07-26,Sunday,42.085,,,,,,20.71485,853.90362,,,,,,434.9072
1998-07-27,Monday,43.30588,,,,,,21.31578,854.10506,,,,,,435.0098
1998-07-28,Tuesday,43.15374,,,,,,21.2409,852.50616,,,,,,434.19545
1998-07-29,Wednesday,42.55215,,,,,,20.94479,846.10719,,,,,,430.93635
1998-07-30,Thursday,43.00116,,,,,,21.1658,844.33537,,,,,,433.7424
1998-07-31,Friday,43.07334,start,,,,,21.20132,837.62028,start,,,,,430.2928
1998-08-01,Saturday,43.07334,,,,,,21.20132,837.62028,,,,,,430.2928
1998-08-02,Sunday,43.07334,,,,,,21.20132,837.62028,,,,,,430.2928
1998-08-03,Monday,41.83081,,,,,,20.58973,836.13309,,,,,,429.52882
1998-08-04,Tuesday,41.65105,,,,,,20.50125,842.86372,,,,,,432.9864
1998-08-05,Wednesday,41.40844,,,,,,20.38183,840.21169,,,,,,431.62403
1998-08-06,Thursday,41.69532,,,,,,20.52304,839.95263,,,,,,431.49095
1998-08-07,Friday,41.98475,start,,,,,20.6655,840.70802,start,,,,,431.879
1998-08-08,Saturday,41.98475,,,,,,20.6655,840.70802,,,,,,431.879
1998-08-09,Sunday,41.98475,,,,,,20.6655,840.70802,,,,,,431.879
1998-08-10,Monday,39.67115,,,,,,19.52672,842.36452,,,,,,432.72996
1998-08-11,Tuesday,38.61588,,,,,,19.0073,828.73368,,,,,,425.72768
1998-08-12,Wednesday,38.25282,,,,,,18.82859,820.71116,,,,,,421.60644
1998-08-13,Thursday,39.95357,,,,,,19.66573,831.42071,,,,,,427.10803
1998-08-14,Friday,40.96013,start,,,,,20.16117,839.31248,start,,,,,431.1621
1998-08-15,Saturday,40.96013,,,,,,20.16117,839.31248,,,,,,431.1621
1998-08-16,Sunday,40.96013,,,,,,20.16117,839.31248,,,,,,431.1621
1998-08-17,Monday,40.33364,,,,,,19.8528,839.38003,,,,,,431.1968
1998-08-18,Tuesday,39.64869,,,,,,19.51566,842.41959,,,,,,432.75825
1998-08-19,Wednesday,40.22478,,,,,,19.79922,833.5088,,,,,,428.1807
1998-08-20,Thursday,41.30376,,,,,,20.33031,837.10793,,,,,,430.0296
1998-08-21,Friday,41.30926,start,,,,,20.33302,836.34245,start,,,,,429.63637
1998-08-22,Saturday,41.30926,,,,,,20.33302,836.34245,,,,,,429.63637
1998-08-23,Sunday,41.30926,,,,,,20.33302,836.34245,,,,,,429.63637
1998-08-24,Monday,42.08174,,,,,,20.45318,834.82531,,,,,,428.857
1998-08-25,Tuesday,42.6103,,,,,,20.71008,832.64625,,,,,,427.7376
1998-08-26,Wednesday,42.02236,,,,,,20.42432,829.42575,,,,,,426.0832
1998-08-27,Thursday,40.42213,,,,,,19.64655,802.18132,,,,,,412.0875
1998-08-28,Friday,40.15826,start,,,,,19.5183,775.09558,start,,,,,398.17332
1998-08-29,Saturday,40.15826,,,,,,19.5183,775.09558,,,,,,398.17332
1998-08-30,Sunday,40.15826,,,,,,19.5183,775.09558,,,,,,398.17332
1998-08-31,Monday,39.61918,,,,,,19.25629,776.9535,,,,,,399.12775
1998-09-01,Tuesday,40.56842,,,,,,19.71765,782.19583,,,,,,401.82078
1998-09-02,Wednesday,40.68364,,,,,,19.77365,791.5209,,,,,,406.61115
1998-09-03,Thursday,42.8901,,,,,,20.84607,791.12155,,,,,,406.406
1998-09-04,Friday,42.68623,start,,,,,20.74698,796.66088,start,,,,,409.2516
1998-09-05,Saturday,42.68623,,,,,,20.74698,796.66088,,,,,,409.2516
1998-09-06,Sunday,42.68623,,,,,,20.74698,796.66088,,,,,,409.2516
1998-09-07,Monday,42.68623,,,,,,20.74698,796.66088,,,,,,409.2516
1998-09-08,Tuesday,41.56154,,,,,,20.20034,789.47828,,,,,,405.56184
1998-09-09,Wednesday,41.02062,,,,,,19.93744,783.63715,,,,,,402.5612
1998-09-10,Thursday,41.77333,,,,,,20.30328,785.07065,,,,,,403.2976
1998-09-11,Friday,40.99001,start,,,,,19.92256,796.19041,start,,,,,409.00992
1998-09-12,Saturday,40.99001,,,,,,19.92256,796.19041,,,,,,409.00992
1998-09-13,Sunday,40.99001,,,,,,19.92256,796.19041,,,,,,409.00992
1998-09-14,Monday,41.55098,,,,,,20.19521,793.33973,,,,,,407.5455
1998-09-15,Tuesday,41.78835,,,,,,20.31058,788.30088,,,,,,404.957
1998-09-16,Wednesday,41.73341,,,,,,20.28388,782.63814,,,,,,402.048
1998-09-17,Thursday,42.36633,,,,,,20.5915,785.49548,,,,,,403.51584
1998-09-18,Friday,44.21348,start,,,,,21.48928,786.94257,start,,,,,404.25922
1998-09-19,Saturday,44.21348,,,,,,21.48928,786.94257,,,,,,404.25922
1998-09-20,Sunday,44.21348,,,,,,21.48928,786.94257,,,,,,404.25922
1998-09-21,Monday,44.09237,,,,,,21.43042,777.78481,,,,,,399.5548
1998-09-22,Tuesday,44.7595,,,,,,21.75466,777.51055,,,,,,399.41391
1998-09-23,Wednesday,44.98686,,,,,,22.10238,788.38576,,,,,,405.0006
1998-09-24,Thursday,45.05102,,,,,,22.1339,792.43531,,,,,,407.08089
1998-09-25,Friday,44.41542,start,,,,,21.82163,792.12474,start,,,,,406.92135
1998-09-26,Saturday,44.41542,,,,,,21.82163,792.12474,,,,,,406.92135
1998-09-27,Sunday,44.41542,,,,,,21.82163,792.12474,,,,,,406.92135
1998-09-28,Monday,44.15297,,,,,,21.69268,797.30229,,,,,,409.5811
1998-09-29,Tuesday,45.20063,,,,,,22.20741,795.90557,,,,,,412.60193
1998-09-30,Wednesday,45.3674,,,,,,22.28934,796.51719,,,,,,412.919
1998-10-01,Thursday,42.85349,,,,,,21.05424,795.16005,,,,,,412.21545
1998-10-02,Friday,43.11838,start,,,,,21.18438,791.16154,start,,,,,410.1426
1998-10-03,Saturday,43.11838,,,,,,21.18438,791.16154,,,,,,410.1426
1998-10-04,Sunday,43.11838,,,,,,21.18438,791.16154,,,,,,410.1426
1998-10-05,Monday,42.02506,,,,,,20.64722,773.79251,,,,,,401.1384
1998-10-06,Tuesday,42.30651,,,,,,20.7855,771.63571,,,,,,400.0203
1998-10-07,Wednesday,40.31777,,,,,,19.80842,768.51859,,,,,,398.40437
1998-10-08,Thursday,37.94989,,,,,,18.64506,753.24413,,,,,,390.486
1998-10-09,Friday,39.3295,start,,,,,19.32287,763.11294,start,,,,,395.60205
1998-10-10,Saturday,39.3295,,,,,,19.32287,763.11294,,,,,,395.60205
1998-10-11,Sunday,39.3295,,,,,,19.32287,763.11294,,,,,,395.60205
1998-10-12,Monday,39.44268,,,,,,19.37848,771.95226,,,,,,400.1844
1998-10-13,Tuesday,38.47806,,,,,,18.90456,764.95552,,,,,,396.55725
1998-10-14,Wednesday,38.13432,,,,,,18.73568,766.03392,,,,,,397.1163
1998-10-15,Thursday,37.81975,,,,,,18.58113,763.28646,,,,,,395.692
1998-10-16,Friday,37.79517,start,,,,,18.56905,763.72802,start,,,,,395.92091
1998-10-17,Saturday,37.79517,,,,,,18.56905,763.72802,,,,,,395.92091
1998-10-18,Sunday,37.79517,,,,,,18.56905,763.72802,,,,,,395.92091
1998-10-19,Monday,35.96267,,,,,,17.66872,760.28938,,,,,,394.1383
1998-10-20,Tuesday,36.79868,,,,,,18.07947,773.32948,,,,,,400.89836
1998-10-21,Wednesday,38.33712,,,,,,18.96154,771.01893,,,,,,399.70056
1998-10-22,Thursday,37.92463,,,,,,18.75752,760.44065,,,,,,394.21672
1998-10-23,Friday,38.05659,start,,,,,18.82279,760.29216,start,,,,,394.13974
1998-10-24,Saturday,38.05659,,,,,,18.82279,760.29216,,,,,,394.13974
1998-10-25,Sunday,38.05659,,,,,,18.82279,760.29216,,,,,,394.13974
1998-10-26,Monday,38.9642,,,,,,19.27169,767.01034,,,,,,397.62248
1998-10-27,Tuesday,38.66753,,,,,,19.12496,769.69032,,,,,,399.0118
1998-10-28,Wednesday,38.9378,,,,,,19.25863,765.35217,,,,,,396.76288
1998-10-29,Thursday,38.80444,,,,,,19.19267,766.44892,,,,,,397.33144
1998-10-30,Friday,39.49029,start,,,,,19.53189,767.38489,start,,,,,397.81665
1998-10-31,Saturday,39.49029,,,,,,19.53189,767.38489,,,,,,397.81665
1998-11-01,Sunday,39.49029,,,,,,19.53189,767.38489,,,,,,397.81665
1998-11-02,Monday,39.24758,,,,,,19.41185,758.55391,,,,,,393.23862
1998-11-03,Tuesday,38.88206,,,,,,19.23106,756.82185,,,,,,392.34071
1998-11-04,Wednesday,39.08084,,,,,,19.32938,769.45653,,,,,,398.8906
1998-11-05,Thursday,38.49801,,,,,,19.04111,775.09265,,,,,,401.8124
1998-11-06,Friday,38.67112,start,,,,,19.12673,782.06326,start,,,,,405.426
1998-11-07,Saturday,38.67112,,,,,,19.12673,782.06326,,,,,,405.426
1998-11-08,Sunday,38.67112,,,,,,19.12673,782.06326,,,,,,405.426
1998-11-09,Monday,37.81893,,,,,,18.70524,791.22057,,,,,,410.1732
1998-11-10,Tuesday,37.96863,,,,,,18.77928,788.27037,,,,,,408.6438
1998-11-11,Wednesday,37.9296,,,,,,18.75998,784.38123,,,,,,406.62765
1998-11-12,Thursday,38.80294,,,,,,19.19193,795.79237,,,,,,412.54325
1998-11-13,Friday,38.05418,start,,,,,18.82159,793.28902,start,,,,,411.2455
1998-11-14,Saturday,38.05418,,,,,,18.82159,793.28902,,,,,,411.2455
1998-11-15,Sunday,38.05418,,,,,,18.82159,793.28902,,,,,,411.2455
1998-11-16,Monday,35.72546,,,,,,17.66981,785.92024,,,,,,407.42548
1998-11-17,Tuesday,34.56097,,,,,,17.09385,781.04417,,,,,,404.8977
1998-11-18,Wednesday,33.81087,,,,,,16.72285,792.37275,,,,,,410.7705
1998-11-19,Thursday,34.03524,,,,,,16.83383,791.36206,,,,,,410.24655
1998-11-20,Friday,34.19132,start,,,,,16.91102,796.45199,start,,,,,412.8852
1998-11-21,Saturday,34.19132,,,,,,16.91102,796.45199,,,,,,412.8852
1998-11-22,Sunday,34.19132,,,,,,16.91102,796.45199,,,,,,412.8852
1998-11-23,Monday,33.28497,,,,,,17.4798,804.63709,,,,,,417.1284
1998-11-24,Tuesday,32.54812,,,,,,17.09284,806.34332,,,,,,418.01292
1998-11-25,Wednesday,31.78666,,,,,,16.69295,805.01392,,,,,,417.32375
1998-11-26,Thursday,31.78666,,,,,,16.69295,805.01392,,,,,,417.32375
1998-11-27,Friday,31.78666,start,,,,,16.69295,805.01392,start,,,,,417.32375
1998-11-28,Saturday,31.78666,,,,,,16.69295,805.01392,,,,,,417.32375
1998-11-29,Sunday,31.78666,,,,,,16.69295,805.01392,,,,,,417.32375
1998-11-30,Monday,29.83207,,,,,,15.66649,787.92797,,,,,,412.04813
1998-12-01,Tuesday,29.27487,,,,,,15.37387,781.5766,,,,,,408.72667
1998-12-02,Wednesday,29.2089,,,,,,15.33923,770.35715,,,,,,402.85944
1998-12-03,Thursday,29.10028,,,,,,15.28218,767.00435,,,,,,401.10609
1998-12-04,Friday,29.08868,start,,,,,15.27609,769.64052,start,,,,,402.48468
1998-12-05,Saturday,29.08868,,,,,,15.27609,769.64052,,,,,,402.48468
1998-12-06,Sunday,29.08868,,,,,,15.27609,769.64052,,,,,,402.48468
1998-12-07,Monday,29.99661,,,,,,15.7529,779.73281,,,,,,407.76246
1998-12-08,Tuesday,29.37989,,,,,,15.42902,771.53557,,,,,,403.4757
1998-12-09,Wednesday,28.86076,,,,,,15.1564,768.18972,,,,,,401.72598
1998-12-10,Thursday,27.33911,,,,,,14.3573,757.81187,,,,,,396.29887
1998-12-11,Friday,27.29984,start,,,,,14.33667,743.42956,start,,,,,388.77762
1998-12-12,Saturday,27.29984,,,,,,14.33667,743.42956,,,,,,388.77762
1998-12-13,Sunday,27.29984,,,,,,14.33667,743.42956,,,,,,388.77762
1998-12-14,Monday,28.5219,,,,,,14.97844,742.81792,,,,,,388.45776
1998-12-15,Tuesday,29.47345,,,,,,15.47816,754.16442,,,,,,394.39143
1998-12-16,Wednesday,31.78476,,,,,,16.69195,764.45126,,,,,,399.77095
1998-12-17,Thursday,28.31873,,,,,,14.87175,755.16956,,,,,,394.91707
1998-12-18,Friday,28.07372,start,,,,,14.74308,747.66885,start,,,,,390.99456
1998-12-19,Saturday,28.07372,,,,,,14.74308,747.66885,,,,,,390.99456
1998-12-20,Sunday,28.07372,,,,,,14.74308,747.66885,,,,,,390.99456
1998-12-21,Monday,28.03179,,,,,,14.72106,755.6998,,,,,,395.19436
1998-12-22,Tuesday,28.3464,,,,,,15.17546,754.17756,,,,,,394.3983
1998-12-23,Wednesday,28.83516,,,,,,15.43713,750.35636,,,,,,392.4
1998-12-24,Thursday,28.84915,,,,,,15.44462,756.09064,,,,,,395.39875
1998-12-25,Friday,28.84915,start,,,,,15.44462,756.09064,start,,,,,395.39875
1998-12-26,Saturday,28.84915,,,,,,15.44462,756.09064,,,,,,395.39875
1998-12-27,Sunday,28.84915,,,,,,15.44462,756.09064,,,,,,395.39875
1998-12-28,Monday,29.35866,,,,,,15.71739,754.78832,,,,,,394.7177
1998-12-29,Tuesday,29.83209,,,,,,15.97084,748.1213,,,,,,391.23117
1998-12-30,Wednesday,30.37156,,,,,,16.25965,762.35132,,,,,,398.67278
1998-12-31,Thursday,30.92642,,,,,,16.5567,759.84252,,,,,,397.3608
1999-01-01,Friday,30.92642,start,,,,,16.5567,759.84252,start,,,,,397.3608
1999-01-02,Saturday,30.92642,,,,,,16.5567,759.84252,,,,,,397.3608
1999-01-03,Sunday,30.92642,,,,,,16.5567,759.84252,,,,,,397.3608
1999-01-04,Monday,31.47017,,,,,,16.8478,752.68161,,,,,,393.61599
1999-01-05,Tuesday,30.71644,,,,,,16.44429,754.78832,,,,,,394.7177
1999-01-06,Wednesday,33.27689,,,,,,17.81504,767.82318,,,,,,401.5343
1999-01-07,Thursday,33.77408,,,,,,18.08122,772.33186,,,,,,403.89212
1999-01-08,Friday,34.07403,start,,,,,18.2418,779.31584,start,,,,,407.5444
1999-01-09,Saturday,34.07403,,,,,,18.2418,779.31584,,,,,,407.5444
1999-01-10,Sunday,34.07403,,,,,,18.2418,779.31584,,,,,,407.5444
1999-01-11,Monday,35.03362,,,,,,18.75552,783.47377,,,,,,409.7188
1999-01-12,Tuesday,33.37844,,,,,,17.86941,766.90969,,,,,,401.05659
1999-01-13,Wednesday,31.38217,,,,,,16.80069,749.01322,,,,,,391.6976
1999-01-14,Thursday,30.91754,,,,,,16.55195,748.68321,,,,,,391.52502
1999-01-15,Friday,31.16184,start,,,,,16.68274,757.09167,start,,,,,395.92224
1999-01-16,Saturday,31.16184,,,,,,16.68274,757.09167,,,,,,395.92224
1999-01-17,Sunday,31.16184,,,,,,16.68274,757.09167,,,,,,395.92224
1999-01-18,Monday,31.16184,,,,,,16.68274,757.09167,,,,,,395.92224
1999-01-19,Tuesday,31.02598,,,,,,16.61,754.0852,,,,,,394.35
1999-01-20,Wednesday,30.66342,,,,,,16.4159,764.17218,,,,,,399.625
1999-01-21,Thursday,32.03471,,,,,,17.23716,761.86642,,,,,,398.4192
1999-01-22,Friday,32.61897,start,,,,,17.55154,758.26297,start,,,,,396.53477
1999-01-23,Saturday,32.61897,,,,,,17.55154,758.26297,,,,,,396.53477
1999-01-24,Sunday,32.61897,,,,,,17.55154,758.26297,,,,,,396.53477
1999-01-25,Monday,31.99717,,,,,,17.21696,762.19685,,,,,,398.592
1999-01-26,Tuesday,31.08028,,,,,,16.7236,759.17594,,,,,,397.01221
1999-01-27,Wednesday,32.26779,,,,,,17.36258,763.73355,,,,,,399.39562
1999-01-28,Thursday,32.74016,,,,,,17.61675,770.31663,,,,,,405.539
1999-01-29,Friday,33.55989,start,,,,,18.05782,775.32873,start,,,,,408.17766
1999-01-30,Saturday,33.55989,,,,,,18.05782,775.32873,,,,,,408.17766
1999-01-31,Sunday,33.55989,,,,,,18.05782,775.32873,,,,,,408.17766
1999-02-01,Monday,32.72519,,,,,,17.60869,786.57083,,,,,,414.09615
1999-02-02,Tuesday,32.35942,,,,,,17.41188,781.66782,,,,,,411.51492
1999-02-03,Wednesday,32.53538,,,,,,17.50656,777.07905,,,,,,409.09913
1999-02-04,Thursday,31.67416,,,,,,17.04316,784.28448,,,,,,412.89248
1999-02-05,Friday,31.19531,start,,,,,16.7855,784.93746,start,,,,,413.23625
1999-02-06,Saturday,31.19531,,,,,,16.7855,784.93746,,,,,,413.23625
1999-02-07,Sunday,31.19531,,,,,,16.7855,784.93746,,,,,,413.23625
1999-02-08,Monday,30.71066,,,,,,16.52472,783.50249,,,,,,412.4808
1999-02-09,Tuesday,30.79559,,,,,,16.57042,779.33737,,,,,,410.28804
1999-02-10,Wednesday,30.71592,,,,,,16.52755,771.35454,,,,,,406.08542
1999-02-11,Thursday,31.21958,,,,,,16.79856,779.00238,,,,,,410.11168
1999-02-12,Friday,31.27654,start,,,,,16.82921,783.5654,start,,,,,412.51392
1999-02-13,Saturday,31.27654,,,,,,16.82921,783.5654,,,,,,412.51392
1999-02-14,Sunday,31.27654,,,,,,16.82921,783.5654,,,,,,412.51392
1999-02-15,Monday,31.27654,,,,,,16.82921,783.5654,,,,,,412.51392
1999-02-16,Tuesday,30.19377,,,,,,16.24659,780.05504,,,,,,410.66586
1999-02-17,Wednesday,30.48581,,,,,,16.40373,773.69773,,,,,,407.31901
1999-02-18,Thursday,31.93272,,,,,,17.18228,779.07239,,,,,,410.14854
1999-02-19,Friday,31.59006,start,,,,,16.9979,794.82819,start,,,,,418.4433
1999-02-20,Saturday,31.59006,,,,,,16.9979,794.82819,,,,,,418.4433
1999-02-21,Sunday,31.59006,,,,,,16.9979,794.82819,,,,,,418.4433
1999-02-22,Monday,32.23177,,,,,,17.3432,794.65828,,,,,,418.35385
1999-02-23,Tuesday,33.28527,,,,,,18.07478,794.22209,,,,,,418.12421
1999-02-24,Wednesday,33.71327,,,,,,18.3072,797.52026,,,,,,419.86056
1999-02-25,Thursday,33.52213,,,,,,18.20341,788.62108,,,,,,415.17552
1999-02-26,Friday,32.69581,start,,,,,17.75469,792.40976,start,,,,,417.1701
1999-02-27,Saturday,32.69581,,,,,,17.75469,792.40976,,,,,,417.1701
1999-02-28,Sunday,32.69581,,,,,,17.75469,792.40976,,,,,,417.1701
1999-03-01,Monday,32.92918,,,,,,17.88142,798.35674,,,,,,420.30093
1999-03-02,Tuesday,33.60257,,,,,,18.24709,797.93101,,,,,,420.0768
1999-03-03,Wednesday,34.7831,,,,,,18.88814,799.96696,,,,,,421.14864
1999-03-04,Thursday,36.12191,,,,,,19.61516,807.97085,,,,,,425.36235
1999-03-05,Friday,36.00377,start,,,,,19.551,808.35578,start,,,,,425.565
1999-03-06,Saturday,36.00377,,,,,,19.551,808.35578,,,,,,425.565
1999-03-07,Sunday,36.00377,,,,,,19.551,808.35578,,,,,,425.565
1999-03-08,Monday,36.73896,,,,,,19.95023,813.7883,,,,,,428.42499
1999-03-09,Tuesday,37.42633,,,,,,20.32349,817.79654,,,,,,430.53516
1999-03-10,Wednesday,39.48252,,,,,,21.44006,815.61164,,,,,,429.3849
1999-03-11,Thursday,38.25828,,,,,,20.77526,814.89363,,,,,,429.0069
1999-03-12,Friday,39.04104,start,,,,,21.20032,815.40011,start,,,,,429.27354
1999-03-13,Saturday,39.04104,,,,,,21.20032,815.40011,,,,,,429.27354
1999-03-14,Sunday,39.04104,,,,,,21.20032,815.40011,,,,,,429.27354
1999-03-15,Monday,38.98382,,,,,,21.16925,800.31904,,,,,,421.334
1999-03-16,Tuesday,38.85636,,,,,,21.10003,786.89513,,,,,,414.26688
1999-03-17,Wednesday,40.15909,,,,,,21.80745,781.9451,,,,,,411.6609
1999-03-18,Thursday,40.11406,,,,,,21.783,782.0169,,,,,,411.6987
1999-03-19,Friday,41.18528,start,,,,,22.3647,793.04353,start,,,,,417.50375
1999-03-20,Saturday,41.18528,,,,,,22.3647,793.04353,,,,,,417.50375
1999-03-21,Sunday,41.18528,,,,,,22.3647,793.04353,,,,,,417.50375
1999-03-22,Monday,41.79658,,,,,,22.69665,792.14866,,,,,,417.03264
1999-03-23,Tuesday,41.02269,,,,,,22.62134,788.73397,,,,,,415.23495
1999-03-24,Wednesday,40.63704,,,,,,22.40867,788.31291,,,,,,415.01328
1999-03-25,Thursday,41.72436,,,,,,23.00826,789.57123,,,,,,415.67573
1999-03-26,Friday,43.43105,start,,,,,23.94939,786.88903,start,,,,,414.26367
1999-03-27,Saturday,43.43105,,,,,,23.94939,786.88903,,,,,,414.26367
1999-03-28,Sunday,43.43105,,,,,,23.94939,786.88903,,,,,,414.26367
1999-03-29,Monday,44.34407,,,,,,24.45286,791.93132,,,,,,416.91822
1999-03-30,Tuesday,45.35166,,,,,,25.00848,789.76269,,,,,,418.74318
1999-03-31,Wednesday,44.90024,,,,,,24.75955,785.43932,,,,,,416.45087
1999-04-01,Thursday,44.5184,,,,,,24.54899,784.65422,,,,,,416.0346
1999-04-02,Friday,44.5184,start,,,,,24.54899,784.65422,start,,,,,416.0346
1999-04-03,Saturday,44.5184,,,,,,24.54899,784.65422,,,,,,416.0346
1999-04-04,Sunday,44.5184,,,,,,24.54899,784.65422,,,,,,416.0346
1999-04-05,Monday,45.47687,,,,,,25.07753,782.14439,,,,,,414.70385
1999-04-06,Tuesday,44.86957,,,,,,24.74264,782.29068,,,,,,414.78142
1999-04-07,Wednesday,42.7527,,,,,,23.57532,783.0398,,,,,,415.17861
1999-04-08,Thursday,42.50349,,,,,,23.4379,789.4278,,,,,,418.56562
1999-04-09,Friday,44.38221,start,,,,,24.47389,789.45832,start,,,,,418.5818
1999-04-10,Saturday,44.38221,,,,,,24.47389,789.45832,,,,,,418.5818
1999-04-11,Sunday,44.38221,,,,,,24.47389,789.45832,,,,,,418.5818
1999-04-12,Monday,43.9804,,,,,,24.25232,793.48839,,,,,,420.7186
1999-04-13,Tuesday,44.82946,,,,,,24.72052,796.39477,,,,,,422.2596
1999-04-14,Wednesday,44.44291,,,,,,24.50736,794.77655,,,,,,421.4016
1999-04-15,Thursday,45.29283,,,,,,24.97604,796.63439,,,,,,422.38665
1999-04-16,Friday,47.02125,start,,,,,25.92915,805.92888,start,,,,,427.31472
1999-04-17,Saturday,47.02125,,,,,,25.92915,805.92888,,,,,,427.31472
1999-04-18,Sunday,47.02125,,,,,,25.92915,805.92888,,,,,,427.31472
1999-04-19,Monday,48.63865,,,,,,26.82104,813.62788,,,,,,431.39684
1999-04-20,Tuesday,48.63237,,,,,,26.81757,813.29996,,,,,,431.22297
1999-04-21,Wednesday,49.7838,,,,,,26.98931,810.97746,,,,,,429.99155
1999-04-22,Thursday,50.61342,,,,,,27.43907,811.84657,,,,,,430.45236
1999-04-23,Friday,49.94195,start,,,,,27.07505,810.93886,start,,,,,429.97108
1999-04-24,Saturday,49.94195,,,,,,27.07505,810.93886,,,,,,429.97108
1999-04-25,Sunday,49.94195,,,,,,27.07505,810.93886,,,,,,429.97108
1999-04-26,Monday,49.3221,,,,,,26.73901,807.0038,,,,,,427.88466
1999-04-27,Tuesday,49.55706,,,,,,26.86638,806.57962,,,,,,427.65975
1999-04-28,Wednesday,51.52506,,,,,,27.9333,811.23368,,,,,,430.1274
1999-04-29,Thursday,51.88861,,,,,,28.13039,822.59274,,,,,,436.15013
1999-04-30,Friday,52.43163,start,,,,,28.42478,826.84689,start,,,,,438.40574
1999-05-01,Saturday,52.43163,,,,,,28.42478,826.84689,,,,,,438.40574
1999-05-02,Sunday,52.43163,,,,,,28.42478,826.84689,,,,,,438.40574
1999-05-03,Monday,53.03504,,,,,,28.75191,827.35714,,,,,,438.67628
1999-05-04,Tuesday,52.80621,,,,,,28.62785,818.74195,,,,,,434.10839
1999-05-05,Wednesday,52.20345,,,,,,28.30108,811.33732,,,,,,430.18235
1999-05-06,Thursday,50.3172,,,,,,27.27848,816.37293,,,,,,432.8523
1999-05-07,Friday,50.09295,start,,,,,27.15691,797.51743,start,,,,,422.85485
1999-05-08,Saturday,50.09295,,,,,,27.15691,797.51743,,,,,,422.85485
1999-05-09,Sunday,50.09295,,,,,,27.15691,797.51743,,,,,,422.85485
1999-05-10,Monday,50.94808,,,,,,27.6205,783.93112,,,,,,415.6512
1999-05-11,Tuesday,50.06947,,,,,,27.14418,790.31571,,,,,,419.0364
1999-05-12,Wednesday,48.73368,,,,,,26.42001,787.84776,,,,,,417.72786
1999-05-13,Thursday,50.05281,,,,,,27.13515,789.38043,,,,,,418.5405
1999-05-14,Friday,50.09388,start,,,,,27.15742,784.19569,start,,,,,415.79148
1999-05-15,Saturday,50.09388,,,,,,27.15742,784.19569,,,,,,415.79148
1999-05-16,Sunday,50.09388,,,,,,27.15742,784.19569,,,,,,415.79148
1999-05-17,Monday,49.73016,,,,,,26.96023,778.87323,,,,,,412.96944
1999-05-18,Tuesday,47.40413,,,,,,25.69922,776.75892,,,,,,411.8484
1999-05-19,Wednesday,46.83852,,,,,,25.39258,775.96235,,,,,,411.42605
1999-05-20,Thursday,47.41495,,,,,,25.70508,782.00921,,,,,,414.63218
1999-05-21,Friday,47.6474,start,,,,,25.8311,781.83807,start,,,,,414.54144
1999-05-22,Saturday,47.6474,,,,,,25.8311,781.83807,,,,,,414.54144
1999-05-23,Sunday,47.6474,,,,,,25.8311,781.83807,,,,,,414.54144
1999-05-24,Monday,46.57256,,,,,,25.81178,778.73793,,,,,,412.8977
1999-05-25,Tuesday,46.58684,,,,,,25.8197,769.37458,,,,,,407.93312
1999-05-26,Wednesday,47.65224,,,,,,26.41017,773.71203,,,,,,410.2329
1999-05-27,Thursday,47.22602,,,,,,26.17395,778.54853,,,,,,414.94168
1999-05-28,Friday,46.47636,start,,,,,25.75846,780.63031,start,,,,,416.0512
1999-05-29,Saturday,46.47636,,,,,,25.75846,780.63031,,,,,,416.0512
1999-05-30,Sunday,46.47636,,,,,,25.75846,780.63031,,,,,,416.0512
1999-05-31,Monday,46.47636,,,,,,25.75846,780.63031,,,,,,416.0512
1999-06-01,Tuesday,44.86351,,,,,,24.86458,769.46069,,,,,,410.09815
1999-06-02,Wednesday,46.20734,,,,,,25.60936,770.8273,,,,,,410.82651
1999-06-03,Thursday,46.53262,,,,,,25.78964,773.52549,,,,,,412.26456
1999-06-04,Friday,47.9761,start,,,,,26.58966,769.662,start,,,,,410.20544
1999-06-05,Saturday,47.9761,,,,,,26.58966,769.662,,,,,,410.20544
