date,weekday,PT1_Index_PX-LAST-CHF,imputed,PT1_Index_start
2017-12-12,Tuesday,675.73202,,
2017-12-13,Wednesday,674.984,,
2017-12-14,Thursday,674.3135,,
2017-12-15,Friday,674.48891,,start
2017-12-16,Saturday,674.48891,imputed from 6673,
2017-12-17,Sunday,674.48891,imputed from 6674,
2017-12-18,Monday,673.16392,,
2017-12-19,Tuesday,670.54749,,
2017-12-20,Wednesday,673.46512,,
2017-12-21,Thursday,682.9702,,
2017-12-22,Friday,681.41846,,start
2017-12-23,Saturday,681.41846,imputed from 6680,
2017-12-24,Sunday,681.41846,imputed from 6681,
2017-12-25,Monday,681.41846,imputed from 6682,
2017-12-26,Tuesday,681.41846,imputed from 6683,
2017-12-27,Wednesday,684.84914,,
2017-12-28,Thursday,682.1297,,
2017-12-29,Friday,682.51758,,start
2017-12-30,Saturday,682.51758,imputed from 6687,
2017-12-31,Sunday,682.51758,imputed from 6688,
2018-01-01,Monday,682.51758,imputed from 6689,
2018-01-02,Tuesday,686.13391,,
2018-01-03,Wednesday,691.14892,,
2018-01-04,Thursday,694.19146,,
2018-01-05,Friday,697.94698,,start
2018-01-06,Saturday,697.94698,imputed from 6694,
2018-01-07,Sunday,697.94698,imputed from 6695,
2018-01-08,Monday,695.76172,,
2018-01-09,Tuesday,699.49773,,
2018-01-10,Wednesday,691.71554,,
2018-01-11,Thursday,688.49233,,
2018-01-12,Friday,687.81767,,start
2018-01-13,Saturday,687.81767,imputed from 6701,
2018-01-14,Sunday,687.81767,imputed from 6702,
2018-01-15,Monday,687.19149,,
2018-01-16,Tuesday,684.76788,,
2018-01-17,Wednesday,685.26703,,
2018-01-18,Thursday,681.77839,,
2018-01-19,Friday,684.0193,,start
2018-01-20,Saturday,684.0193,imputed from 6708,
2018-01-21,Sunday,684.0193,imputed from 6709,
2018-01-22,Monday,683.69524,,
2018-01-23,Tuesday,681.06716,,
2018-01-24,Wednesday,674.36737,,
2018-01-25,Thursday,666.41857,,
2018-01-26,Friday,666.47431,,start
2018-01-27,Saturday,666.47431,imputed from 6715,
2018-01-28,Sunday,666.47431,imputed from 6716,
2018-01-29,Monday,661.87658,,
2018-01-30,Tuesday,656.0535,,
2018-01-31,Wednesday,655.06172,,
2018-02-01,Thursday,649.78971,,
2018-02-02,Friday,633.55392,,start
2018-02-03,Saturday,633.55392,imputed from 6722,
2018-02-04,Sunday,633.55392,imputed from 6723,
2018-02-05,Monday,615.87794,,
2018-02-06,Tuesday,622.52322,,
2018-02-07,Wednesday,622.25485,,
2018-02-08,Thursday,605.79029,,
2018-02-09,Friday,605.76016,,start
2018-02-10,Saturday,605.76016,imputed from 6729,
2018-02-11,Sunday,605.76016,imputed from 6730,
2018-02-12,Monday,612.68047,,
2018-02-13,Tuesday,611.63957,,
2018-02-14,Wednesday,614.10873,,
2018-02-15,Thursday,616.60909,,
2018-02-16,Friday,617.72807,,start
2018-02-17,Saturday,617.72807,imputed from 6736,
2018-02-18,Sunday,617.72807,imputed from 6737,
2018-02-19,Monday,617.72807,imputed from 6738,
2018-02-20,Tuesday,618.46204,,
2018-02-21,Wednesday,620.68029,,
2018-02-22,Thursday,618.18169,,
2018-02-23,Friday,626.69036,,start
2018-02-24,Saturday,626.69036,imputed from 6743,
2018-02-25,Sunday,626.69036,imputed from 6744,
2018-02-26,Monday,630.66989,,
2018-02-27,Tuesday,627.93408,,
2018-02-28,Wednesday,617.0325,,
2018-03-01,Thursday,613.30188,,
2018-03-02,Friday,605.19988,,start
2018-03-03,Saturday,605.19988,imputed from 6750,
2018-03-04,Sunday,605.19988,imputed from 6751,
2018-03-05,Monday,609.55527,,
2018-03-06,Tuesday,613.82169,,
2018-03-07,Wednesday,610.0926,,
2018-03-08,Thursday,617.82363,,
2018-03-09,Friday,624.8607,,start
2018-03-10,Saturday,624.8607,imputed from 6757,
2018-03-11,Sunday,624.8607,imputed from 6758,
2018-03-12,Monday,624.93798,,
2018-03-13,Tuesday,620.17607,,
2018-03-14,Wednesday,622.02801,,
2018-03-15,Thursday,620.34981,,
2018-03-16,Friday,622.10496,,start
2018-03-17,Saturday,622.10496,imputed from 6764,
2018-03-18,Sunday,622.10496,imputed from 6765,
2018-03-19,Monday,616.56703,,
2018-03-20,Tuesday,619.31034,,
2018-03-21,Wednesday,624.38245,,
2018-03-22,Thursday,614.2727,,
2018-03-23,Friday,607.86806,,start
2018-03-24,Saturday,607.86806,imputed from 6771,
2018-03-25,Sunday,607.86806,imputed from 6772,
2018-03-26,Monday,606.58562,,
2018-03-27,Tuesday,607.93308,,
2018-03-28,Wednesday,610.06105,,
2018-03-29,Thursday,618.94723,,
2018-03-30,Friday,618.94723,imputed from 6777,start
2018-03-31,Saturday,618.94723,imputed from 6778,
2018-04-01,Sunday,618.94723,imputed from 6779,
2018-04-02,Monday,611.20141,,
2018-04-03,Tuesday,616.24786,,
2018-04-04,Wednesday,617.58742,,
2018-04-05,Thursday,627.64323,,
2018-04-06,Friday,620.63481,,start
2018-04-07,Saturday,620.63481,imputed from 6785,
2018-04-08,Sunday,620.63481,imputed from 6786,
2018-04-09,Monday,622.88773,,
2018-04-10,Tuesday,627.27916,,
2018-04-11,Wednesday,628.85484,,
2018-04-12,Thursday,632.13391,,
2018-04-13,Friday,630.49274,,start
2018-04-14,Saturday,630.49274,imputed from 6792,
2018-04-15,Sunday,630.49274,imputed from 6793,
2018-04-16,Monday,631.81247,,
2018-04-17,Tuesday,639.80636,,
2018-04-18,Wednesday,641.47155,,
2018-04-19,Thursday,641.68859,,
2018-04-20,Friday,640.72425,,start
2018-04-21,Saturday,640.72425,imputed from 6799,
2018-04-22,Sunday,640.72425,imputed from 6800,
2018-04-23,Monday,641.4748,,
2018-04-24,Tuesday,638.98037,,
2018-04-25,Wednesday,643.1242,,
2018-04-26,Thursday,652.47254,,
2018-04-27,Friday,654.05266,,start
2018-04-28,Saturday,654.05266,imputed from 6806,
2018-04-29,Sunday,654.05266,imputed from 6807,
2018-04-30,Monday,653.55222,,
2018-05-01,Tuesday,656.16641,,
2018-05-02,Wednesday,657.52073,,
2018-05-03,Thursday,659.24878,,
2018-05-04,Friday,665.62994,,start
2018-05-05,Saturday,665.62994,imputed from 6813,
2018-05-06,Sunday,665.62994,imputed from 6814,
2018-05-07,Monday,670.25244,,
2018-05-08,Tuesday,666.08708,,
2018-05-09,Wednesday,677.76174,,
2018-05-10,Thursday,682.06701,,
2018-05-11,Friday,682.8792,,start
2018-05-12,Saturday,682.8792,imputed from 6820,
2018-05-13,Sunday,682.8792,imputed from 6821,
2018-05-14,Monday,686.54283,,
2018-05-15,Tuesday,684.37728,,
2018-05-16,Wednesday,687.71522,,
2018-05-17,Thursday,689.82528,,
2018-05-18,Friday,682.25712,,start
2018-05-19,Saturday,682.25712,imputed from 6827,
2018-05-20,Sunday,682.25712,imputed from 6828,
2018-05-21,Monday,682.25712,imputed from 6829,
2018-05-22,Tuesday,683.70384,,
2018-05-23,Wednesday,680.20339,,
2018-05-24,Thursday,675.22022,,
2018-05-25,Friday,669.58045,,start
2018-05-26,Saturday,669.58045,imputed from 6834,
2018-05-27,Sunday,669.58045,imputed from 6835,
2018-05-28,Monday,668.11319,,
2018-05-29,Tuesday,660.02311,,
2018-05-30,Wednesday,670.97353,,
2018-05-31,Thursday,664.38148,,
2018-06-01,Friday,665.74904,,start
2018-06-02,Saturday,665.74904,imputed from 6841,
2018-06-03,Sunday,665.74904,imputed from 6842,
2018-06-04,Monday,668.1671,,
2018-06-05,Tuesday,664.47129,,
2018-06-06,Wednesday,670.6518,,
2018-06-07,Thursday,666.2771,,
2018-06-08,Friday,671.37578,,start
2018-06-09,Saturday,671.37578,imputed from 6848,
2018-06-10,Sunday,671.37578,imputed from 6849,
2018-06-11,Monday,671.54251,,
2018-06-12,Tuesday,672.04824,,
2018-06-13,Wednesday,672.9222,,
2018-06-14,Thursday,677.05146,,
2018-06-15,Friday,672.32294,,start
2018-06-16,Saturday,672.32294,imputed from 6855,
2018-06-17,Sunday,672.32294,imputed from 6856,
2018-06-18,Monday,671.17068,,
2018-06-19,Tuesday,665.54831,,
2018-06-20,Wednesday,669.35347,,
2018-06-21,Thursday,662.38076,,
2018-06-22,Friday,666.5575,,start
2018-06-23,Saturday,666.5575,imputed from 6862,
2018-06-24,Sunday,666.5575,imputed from 6863,
2018-06-25,Monday,654.69358,,
2018-06-26,Tuesday,662.03043,,
2018-06-27,Wednesday,663.58535,,
2018-06-28,Thursday,665.07295,,
2018-06-29,Friday,671.64237,,start
2018-06-30,Saturday,671.64237,imputed from 6869,
2018-07-01,Sunday,671.64237,imputed from 6870,
2018-07-02,Monday,671.64237,imputed from 6871,
2018-07-03,Tuesday,666.09577,,
2018-07-04,Wednesday,673.39567,,
2018-07-05,Thursday,671.6124,,
2018-07-06,Friday,676.13504,,start
2018-07-07,Saturday,676.13504,imputed from 6876,
2018-07-08,Sunday,676.13504,imputed from 6877,
2018-07-09,Monday,679.5714,,
2018-07-10,Tuesday,684.93317,,
2018-07-11,Wednesday,678.98473,,
2018-07-12,Thursday,690.24118,,
2018-07-13,Friday,690.48727,,start
2018-07-14,Saturday,690.48727,imputed from 6883,
2018-07-15,Sunday,690.48727,imputed from 6884,
2018-07-16,Monday,686.23405,,
2018-07-17,Tuesday,684.7817,,
2018-07-18,Wednesday,683.49742,,
2018-07-19,Thursday,683.58606,,
2018-07-20,Friday,680.94334,,start
2018-07-21,Saturday,680.94334,imputed from 6890,
2018-07-22,Sunday,680.94334,imputed from 6891,
2018-07-23,Monday,679.50045,,
2018-07-24,Tuesday,679.45059,,
2018-07-25,Wednesday,682.76186,,
2018-07-26,Thursday,685.94961,,
2018-07-27,Friday,684.04472,,start
2018-07-28,Saturday,684.04472,imputed from 6897,
2018-07-29,Sunday,684.04472,imputed from 6898,
2018-07-30,Monday,681.24427,,
2018-07-31,Tuesday,687.6345,,
2018-08-01,Wednesday,685.62357,,
2018-08-02,Thursday,688.67145,,
2018-08-03,Friday,689.68701,,start
2018-08-04,Saturday,689.68701,imputed from 6904,
2018-08-05,Sunday,689.68701,imputed from 6905,
2018-08-06,Monday,689.68701,imputed from 6906,
2018-08-07,Tuesday,681.98648,,
2018-08-08,Wednesday,680.78668,,
2018-08-09,Thursday,685.85835,,
2018-08-10,Friday,679.29169,,start
2018-08-11,Saturday,679.29169,imputed from 6911,
2018-08-12,Sunday,679.29169,imputed from 6912,
2018-08-13,Monday,675.30986,,
2018-08-14,Tuesday,681.78243,,
2018-08-15,Wednesday,671.21229,,
2018-08-16,Thursday,676.73906,,
2018-08-17,Friday,682.91876,,start
2018-08-18,Saturday,682.91876,imputed from 6918,
2018-08-19,Sunday,682.91876,imputed from 6919,
2018-08-20,Monday,682.34611,,
2018-08-21,Tuesday,676.91045,,
2018-08-22,Wednesday,677.79161,,
2018-08-23,Thursday,675.59286,,
2018-08-24,Friday,677.03227,,start
2018-08-25,Saturday,677.03227,imputed from 6925,
2018-08-26,Sunday,677.03227,imputed from 6926,
2018-08-27,Monday,680.48506,,
2018-08-28,Tuesday,676.19591,,
2018-08-29,Wednesday,676.20022,,
2018-08-30,Thursday,672.41601,,
2018-08-31,Friday,662.27419,,start
2018-09-01,Saturday,662.27419,imputed from 6932,
2018-09-02,Sunday,662.27419,imputed from 6933,
2018-09-03,Monday,662.27419,imputed from 6934,
2018-09-04,Tuesday,655.00386,,
2018-09-05,Wednesday,652.3443,,
2018-09-06,Thursday,647.94279,,
2018-09-07,Friday,649.58223,,start
2018-09-08,Saturday,649.58223,imputed from 6939,
2018-09-09,Sunday,649.58223,imputed from 6940,
2018-09-10,Monday,653.00106,,
2018-09-11,Tuesday,653.56998,,
2018-09-12,Wednesday,654.57775,,
2018-09-13,Thursday,652.09139,,
2018-09-14,Friday,650.14304,,start
2018-09-15,Saturday,650.14304,imputed from 6946,
2018-09-16,Sunday,650.14304,imputed from 6947,
2018-09-17,Monday,651.06829,,
2018-09-18,Tuesday,658.36057,,
2018-09-19,Wednesday,661.1498,,
2018-09-20,Thursday,661.41883,,
2018-09-21,Friday,660.56164,,start
2018-09-22,Saturday,660.56164,imputed from 6953,
2018-09-23,Sunday,660.56164,imputed from 6954,
2018-09-24,Monday,659.0084,,
2018-09-25,Tuesday,658.30927,,
2018-09-26,Wednesday,659.91965,,
2018-09-27,Thursday,669.02238,,
2018-09-28,Friday,664.41274,,start
2018-09-29,Saturday,664.41274,imputed from 6960,
2018-09-30,Sunday,664.41274,imputed from 6961,
2018-10-01,Monday,678.36952,,
2018-10-02,Tuesday,675.00235,,
2018-10-03,Wednesday,679.06097,,
2018-10-04,Thursday,674.65746,,
2018-10-05,Friday,670.87659,,start
2018-10-06,Saturday,670.87659,imputed from 6967,
2018-10-07,Sunday,670.87659,imputed from 6968,
2018-10-08,Monday,670.87659,imputed from 6969,
2018-10-09,Tuesday,666.8287,,
2018-10-10,Wednesday,648.78284,,
2018-10-11,Thursday,638.49338,,
2018-10-12,Friday,639.75737,,start
2018-10-13,Saturday,639.75737,imputed from 6974,
2018-10-14,Sunday,639.75737,imputed from 6975,
2018-10-15,Monday,639.57515,,
2018-10-16,Tuesday,650.94795,,
2018-10-17,Wednesday,648.77539,,
2018-10-18,Thursday,641.10474,,
2018-10-19,Friday,644.24355,,start
2018-10-20,Saturday,644.24355,imputed from 6981,
2018-10-21,Sunday,644.24355,imputed from 6982,
2018-10-22,Monday,642.40044,,
2018-10-23,Tuesday,636.75173,,
2018-10-24,Wednesday,628.6198,,
2018-10-25,Thursday,625.85033,,
2018-10-26,Friday,622.80502,,start
2018-10-27,Saturday,622.80502,imputed from 6988,
2018-10-28,Sunday,622.80502,imputed from 6989,
2018-10-29,Monday,618.57793,,
2018-10-30,Tuesday,628.10227,,
2018-10-31,Wednesday,635.50163,,
2018-11-01,Thursday,636.68205,,
2018-11-02,Friday,636.72312,,start
2018-11-03,Saturday,636.72312,imputed from 6995,
2018-11-04,Sunday,636.72312,imputed from 6996,
2018-11-05,Monday,640.80005,,
2018-11-06,Tuesday,642.29064,,
2018-11-07,Wednesday,645.37275,,
2018-11-08,Thursday,649.02952,,
2018-11-09,Friday,641.59285,,start
2018-11-10,Saturday,641.59285,imputed from 7002,
2018-11-11,Sunday,641.59285,imputed from 7003,
2018-11-12,Monday,639.82883,,
2018-11-13,Tuesday,638.63254,,
2018-11-14,Wednesday,638.13214,,
2018-11-15,Thursday,640.06116,,
2018-11-16,Friday,638.39956,,start
2018-11-17,Saturday,638.39956,imputed from 7009,
2018-11-18,Sunday,638.39956,imputed from 7010,
2018-11-19,Monday,629.96505,,
2018-11-20,Tuesday,618.72372,,
2018-11-21,Wednesday,628.14662,,
2018-11-22,Thursday,630.85235,,
2018-11-23,Friday,628.07924,,start
2018-11-24,Saturday,628.07924,imputed from 7016,
2018-11-25,Sunday,628.07924,imputed from 7017,
2018-11-26,Monday,629.50507,,
2018-11-27,Tuesday,623.96217,,
2018-11-28,Wednesday,632.88442,,
2018-11-29,Thursday,635.41104,,
2018-11-30,Friday,634.91998,,start
2018-12-01,Saturday,634.91998,imputed from 7023,
2018-12-02,Sunday,634.91998,imputed from 7024,
2018-12-03,Monday,642.33683,,
2018-12-04,Tuesday,632.20913,,
2018-12-05,Wednesday,633.06104,,
2018-12-06,Thursday,616.24649,,
2018-12-07,Friday,613.6691,,start
2018-12-08,Saturday,613.6691,imputed from 7030,
2018-12-09,Sunday,613.6691,imputed from 7031,
2018-12-10,Monday,606.13938,,
2018-12-11,Tuesday,604.67128,,
2018-12-12,Wednesday,612.27334,,
2018-12-13,Thursday,611.68452,,
2018-12-14,Friday,607.20159,,start
2018-12-15,Saturday,607.20159,imputed from 7037,
2018-12-16,Sunday,607.20159,imputed from 7038,
2018-12-17,Monday,594.43741,,
2018-12-18,Tuesday,593.05357,,
2018-12-19,Wednesday,588.00755,,
2018-12-20,Thursday,577.05709,,
2018-12-21,Friday,568.61966,,start
2018-12-22,Saturday,568.61966,imputed from 7044,
2018-12-23,Sunday,568.61966,imputed from 7045,
2018-12-24,Monday,557.40755,,
2018-12-25,Tuesday,557.40755,imputed from 7047,
2018-12-26,Wednesday,557.40755,imputed from 7048,
2018-12-27,Thursday,572.6635,,
2018-12-28,Friday,573.10237,,start
2018-12-29,Saturday,573.10237,imputed from 7051,
2018-12-30,Sunday,573.10237,imputed from 7052,
2018-12-31,Monday,576.02724,,
2019-01-01,Tuesday,576.02724,imputed from 7054,
2019-01-02,Wednesday,581.06339,,
2019-01-03,Thursday,579.07639,,
2019-01-04,Friday,590.0991,,start
2019-01-05,Saturday,590.0991,imputed from 7058,
2019-01-06,Sunday,590.0991,imputed from 7059,
2019-01-07,Monday,593.97204,,
2019-01-08,Tuesday,598.29819,,
2019-01-09,Wednesday,608.01254,,
2019-01-10,Thursday,614.02293,,
2019-01-11,Friday,614.70564,,start
2019-01-12,Saturday,614.70564,imputed from 7065,
2019-01-13,Sunday,614.70564,imputed from 7066,
2019-01-14,Monday,613.90449,,
2019-01-15,Tuesday,622.19366,,
2019-01-16,Wednesday,626.94186,,
2019-01-17,Thursday,632.58423,,
2019-01-18,Friday,640.38397,,start
2019-01-19,Saturday,640.38397,imputed from 7072,
2019-01-20,Sunday,640.38397,imputed from 7073,
2019-01-21,Monday,639.61219,,
2019-01-22,Tuesday,633.95696,,
2019-01-23,Wednesday,631.96704,,
2019-01-24,Thursday,635.65387,,
2019-01-25,Friday,640.72438,,start
2019-01-26,Saturday,640.72438,imputed from 7079,
2019-01-27,Sunday,640.72438,imputed from 7080,
2019-01-28,Monday,639.0267,,
2019-01-29,Tuesday,646.83509,,
2019-01-30,Wednesday,651.69539,,
2019-01-31,Thursday,653.29513,,
2019-02-01,Friday,654.8244,,start
2019-02-02,Saturday,654.8244,imputed from 7086,
2019-02-03,Sunday,654.8244,imputed from 7087,
2019-02-04,Monday,658.21256,,
2019-02-05,Tuesday,663.6214,,
2019-02-06,Wednesday,662.09674,,
2019-02-07,Thursday,655.61298,,
2019-02-08,Friday,653.18219,,start
2019-02-09,Saturday,653.18219,imputed from 7093,
2019-02-10,Sunday,653.18219,imputed from 7094,
2019-02-11,Monday,652.67442,,
2019-02-12,Tuesday,659.01002,,
2019-02-13,Wednesday,659.5861,,
2019-02-14,Thursday,658.76082,,
2019-02-15,Friday,666.33134,,start
2019-02-16,Saturday,666.33134,imputed from 7100,
2019-02-17,Sunday,666.33134,imputed from 7101,
2019-02-18,Monday,666.33134,imputed from 7102,
2019-02-19,Tuesday,668.87889,,
2019-02-20,Wednesday,675.0572,,
2019-02-21,Thursday,674.43425,,
2019-02-22,Friday,673.61687,,start
2019-02-23,Saturday,673.61687,imputed from 7107,
2019-02-24,Sunday,673.61687,imputed from 7108,
2019-02-25,Monday,676.05107,,
2019-02-26,Tuesday,675.55267,,
2019-02-27,Wednesday,679.14105,,
2019-02-28,Thursday,672.39749,,
2019-03-01,Friday,670.40894,,start
2019-03-02,Saturday,670.40894,imputed from 7114,
2019-03-03,Sunday,670.40894,imputed from 7115,
2019-03-04,Monday,667.64161,,
2019-03-05,Tuesday,672.07143,,
2019-03-06,Wednesday,668.15475,,
2019-03-07,Thursday,670.89506,,
2019-03-08,Friday,666.53662,,start
2019-03-09,Saturday,666.53662,imputed from 7121,
2019-03-10,Sunday,666.53662,imputed from 7122,
2019-03-11,Monday,674.25597,,
2019-03-12,Tuesday,674.42172,,
2019-03-13,Wednesday,676.37153,,
2019-03-14,Thursday,673.28473,,
2019-03-15,Friday,674.66553,,start
2019-03-16,Saturday,674.66553,imputed from 7128,
2019-03-17,Sunday,674.66553,imputed from 7129,
2019-03-18,Monday,677.71717,,
2019-03-19,Tuesday,676.20633,,
2019-03-20,Wednesday,672.13795,,
2019-03-21,Thursday,670.42322,,
2019-03-22,Friday,661.75079,,start
2019-03-23,Saturday,661.75079,imputed from 7135,
2019-03-24,Sunday,661.75079,imputed from 7136,
2019-03-25,Monday,658.64398,,
2019-03-26,Tuesday,665.63556,,
2019-03-27,Wednesday,664.65813,,
2019-03-28,Thursday,666.36995,,
2019-03-29,Friday,666.33816,,start
2019-03-30,Saturday,666.33816,imputed from 7142,
2019-03-31,Sunday,666.33816,imputed from 7143,
2019-04-01,Monday,676.90008,,
2019-04-02,Tuesday,676.25221,,
2019-04-03,Wednesday,678.58985,,
2019-04-04,Thursday,679.99862,,
2019-04-05,Friday,681.2157,,start
2019-04-06,Saturday,681.2157,imputed from 7149,
2019-04-07,Sunday,681.2157,imputed from 7150,
2019-04-08,Monday,685.03904,,
2019-04-09,Tuesday,682.6996,,
2019-04-10,Wednesday,686.89503,,
2019-04-11,Thursday,685.821,,
2019-04-12,Friday,690.61517,,start
2019-04-13,Saturday,690.61517,imputed from 7156,
2019-04-14,Sunday,690.61517,imputed from 7157,
2019-04-15,Monday,692.29237,,
2019-04-16,Tuesday,696.28975,,
2019-04-17,Wednesday,700.26767,,
2019-04-18,Thursday,704.18457,,
2019-04-19,Friday,704.18457,imputed from 7162,start
2019-04-20,Saturday,704.18457,imputed from 7163,
2019-04-21,Sunday,704.18457,imputed from 7164,
2019-04-22,Monday,705.3501,,
2019-04-23,Tuesday,709.30405,,
2019-04-24,Wednesday,702.41776,,
2019-04-25,Thursday,701.38958,,
2019-04-26,Friday,703.99796,,start
2019-04-27,Saturday,703.99796,imputed from 7170,
2019-04-28,Sunday,703.99796,imputed from 7171,
2019-04-29,Monday,705.33818,,
2019-04-30,Tuesday,705.26463,,
2019-05-01,Wednesday,698.06503,,
2019-05-02,Thursday,696.33435,,
2019-05-03,Friday,701.6824,,start
2019-05-04,Saturday,701.6824,imputed from 7177,
2019-05-05,Sunday,701.6824,imputed from 7178,
2019-05-06,Monday,699.55978,,
2019-05-07,Tuesday,695.55675,,
2019-05-08,Wednesday,697.05532,,
2019-05-09,Thursday,688.35136,,
2019-05-10,Friday,687.58228,,start
2019-05-11,Saturday,687.58228,imputed from 7184,
2019-05-12,Sunday,687.58228,imputed from 7185,
2019-05-13,Monday,675.11702,,
2019-05-14,Tuesday,682.06185,,
2019-05-15,Wednesday,685.64889,,
2019-05-16,Thursday,691.00035,,
2019-05-17,Friday,689.00758,,start
2019-05-18,Saturday,689.00758,imputed from 7191,
2019-05-19,Sunday,689.00758,imputed from 7192,
2019-05-20,Monday,689.00758,imputed from 7193,
2019-05-21,Tuesday,692.10977,,
2019-05-22,Wednesday,686.50899,,
2019-05-23,Thursday,674.36927,,
2019-05-24,Friday,677.5309,,start
2019-05-25,Saturday,677.5309,imputed from 7198,
2019-05-26,Sunday,677.5309,imputed from 7199,
2019-05-27,Monday,683.51905,,
2019-05-28,Tuesday,681.64591,,
2019-05-29,Wednesday,673.56644,,
2019-05-30,Thursday,673.24354,,
2019-05-31,Friday,665.404,,start
2019-06-01,Saturday,665.404,imputed from 7205,
2019-06-02,Sunday,665.404,imputed from 7206,
2019-06-03,Monday,663.00557,,
2019-06-04,Tuesday,670.09902,,
2019-06-05,Wednesday,672.35102,,
2019-06-06,Thursday,672.31639,,
2019-06-07,Friday,675.84622,,start
2019-06-08,Saturday,675.84622,imputed from 7212,
2019-06-09,Sunday,675.84622,imputed from 7213,
2019-06-10,Monday,677.61914,,
2019-06-11,Tuesday,678.77233,,
2019-06-12,Wednesday,679.47961,,
2019-06-13,Thursday,678.75153,,
2019-06-14,Friday,680.90568,,start
2019-06-15,Saturday,680.90568,imputed from 7219,
2019-06-16,Sunday,680.90568,imputed from 7220,
2019-06-17,Monday,681.97921,,
2019-06-18,Tuesday,690.48362,,
2019-06-19,Wednesday,689.30572,,
2019-06-20,Thursday,688.98626,,
2019-06-21,Friday,682.54475,,start
2019-06-22,Saturday,682.54475,imputed from 7226,
2019-06-23,Sunday,682.54475,imputed from 7227,
2019-06-24,Monday,681.42839,,
2019-06-25,Tuesday,676.86868,,
2019-06-26,Wednesday,678.76235,,
2019-06-27,Thursday,679.48996,,
2019-06-28,Friday,684.29533,,start
2019-06-29,Saturday,684.29533,imputed from 7233,
2019-06-30,Sunday,684.29533,imputed from 7234,
2019-07-01,Monday,684.29533,imputed from 7235,
2019-07-02,Tuesday,692.22858,,
2019-07-03,Wednesday,700.87407,,
2019-07-04,Thursday,699.91736,,
2019-07-05,Friday,700.94617,,start
2019-07-06,Saturday,700.94617,imputed from 7240,
2019-07-07,Sunday,700.94617,imputed from 7241,
2019-07-08,Monday,699.32381,,
2019-07-09,Tuesday,701.80705,,
2019-07-10,Wednesday,700.70818,,
2019-07-11,Thursday,701.60022,,
2019-07-12,Friday,697.17124,,start
2019-07-13,Saturday,697.17124,imputed from 7247,
2019-07-14,Sunday,697.17124,imputed from 7248,
2019-07-15,Monday,697.06126,,
2019-07-16,Tuesday,698.32546,,
2019-07-17,Wednesday,697.31942,,
2019-07-18,Thursday,695.64968,,
2019-07-19,Friday,691.42201,,start
2019-07-20,Saturday,691.42201,imputed from 7254,
2019-07-21,Sunday,691.42201,imputed from 7255,
2019-07-22,Monday,691.05003,,
2019-07-23,Tuesday,694.79766,,
2019-07-24,Wednesday,696.53948,,
2019-07-25,Thursday,694.04488,,
2019-07-26,Friday,697.19622,,start
2019-07-27,Saturday,697.19622,imputed from 7261,
2019-07-28,Sunday,697.19622,imputed from 7262,
2019-07-29,Monday,695.13376,,
2019-07-30,Tuesday,691.38719,,
2019-07-31,Wednesday,691.01337,,
2019-08-01,Thursday,688.11218,,
2019-08-02,Friday,674.58518,,start
2019-08-03,Saturday,674.58518,imputed from 7268,
2019-08-04,Sunday,674.58518,imputed from 7269,
2019-08-05,Monday,674.58518,imputed from 7270,
2019-08-06,Tuesday,661.03244,,
2019-08-07,Wednesday,661.59492,,
2019-08-08,Thursday,673.91647,,
2019-08-09,Friday,670.39492,,start
2019-08-10,Saturday,670.39492,imputed from 7275,
2019-08-11,Sunday,670.39492,imputed from 7276,
2019-08-12,Monday,664.46535,,
2019-08-13,Tuesday,673.7452,,
2019-08-14,Wednesday,654.76719,,
2019-08-15,Thursday,656.13763,,
2019-08-16,Friday,666.35925,,start
2019-08-17,Saturday,666.35925,imputed from 7282,
2019-08-18,Sunday,666.35925,imputed from 7283,
2019-08-19,Monday,672.01876,,
2019-08-20,Tuesday,665.09048,,
2019-08-21,Wednesday,673.3501,,
2019-08-22,Thursday,673.06445,,
2019-08-23,Friday,655.79272,,start
2019-08-24,Saturday,655.79272,imputed from 7289,
2019-08-25,Sunday,655.79272,imputed from 7290,
2019-08-26,Monday,665.95946,,
2019-08-27,Tuesday,667.59697,,
2019-08-28,Wednesday,671.61543,,
2019-08-29,Thursday,680.70137,,
2019-08-30,Friday,685.48793,,start
2019-08-31,Saturday,685.48793,imputed from 7296,
2019-09-01,Sunday,685.48793,imputed from 7297,
2019-09-02,Monday,685.48793,imputed from 7298,
2019-09-03,Tuesday,679.64705,,
2019-09-04,Wednesday,682.1921,,
2019-09-05,Thursday,691.71656,,
2019-09-06,Friday,694.88564,,start
2019-09-07,Saturday,694.88564,imputed from 7303,
2019-09-08,Sunday,694.88564,imputed from 7304,
2019-09-09,Monday,696.11365,,
2019-09-10,Tuesday,698.95715,,
2019-09-11,Wednesday,700.78448,,
2019-09-12,Thursday,700.01594,,
2019-09-13,Friday,700.21729,,start
2019-09-14,Saturday,700.21729,imputed from 7310,
2019-09-15,Sunday,700.21729,imputed from 7311,
2019-09-16,Monday,703.97188,,
2019-09-17,Tuesday,708.15862,,
2019-09-18,Wednesday,707.36273,,
2019-09-19,Thursday,710.65068,,
2019-09-20,Friday,709.72643,,start
2019-09-21,Saturday,709.72643,imputed from 7317,
2019-09-22,Sunday,709.72643,imputed from 7318,
2019-09-23,Monday,705.28284,,
2019-09-24,Tuesday,700.51483,,
2019-09-25,Wednesday,703.71958,,
2019-09-26,Thursday,705.27837,,
