date,weekday,IK1_Comdty_PX-LAST,IK1_Comdty_CURRENCY-EUR,IK1_Comdty_PX-LAST-CHF,imputed,IK1_Comdty_start
2017-08-10,Thursday,109.76,1.13317,124.3767392,,
2017-08-11,Friday,109.64,1.13689,124.64861959999999,,start
2017-08-12,Saturday,,,124.64861959999999,imputed from 2887,
2017-08-13,Sunday,,,124.64861959999999,imputed from 2888,
2017-08-14,Monday,109.87,1.14482,125.78137339999999,,
2017-08-15,Tuesday,109.54,1.14116,125.0026664,,
2017-08-16,Wednesday,109.55,1.13639,124.4915245,,
2017-08-17,Thursday,109.73,1.12894,123.87858620000002,,
2017-08-18,Friday,109.76,1.13459,124.5325984,,start
2017-08-19,Saturday,,,124.5325984,imputed from 2894,
2017-08-20,Sunday,,,124.5325984,imputed from 2895,
2017-08-21,Monday,109.71,1.13634,124.66786139999998,,
2017-08-22,Tuesday,109.02,1.13869,124.1399838,,
2017-08-23,Wednesday,108.84,1.13977,124.0525668,,
2017-08-24,Thursday,108.91,1.13911,124.0604701,,
2017-08-25,Friday,109.0,1.13937,124.19133,,start
2017-08-26,Saturday,,,124.19133,imputed from 2901,
2017-08-27,Sunday,,,124.19133,imputed from 2902,
2017-08-28,Monday,109.29,1.14438,125.0692902,,
2017-08-29,Tuesday,109.37,1.14408,125.1280296,,
2017-08-30,Wednesday,109.3,1.14522,125.17254599999998,,
2017-08-31,Thursday,109.66,1.14183,125.21307779999998,,
2017-09-01,Friday,109.4,1.14408,125.162352,,start
2017-09-02,Saturday,,,125.162352,imputed from 2908,
2017-09-03,Sunday,,,125.162352,imputed from 2909,
2017-09-04,Monday,109.75,1.13983,125.09634249999999,,
2017-09-05,Tuesday,110.21,1.13797,125.41567369999999,,
2017-09-06,Wednesday,109.98,1.13995,125.371701,,
2017-09-07,Thursday,111.15,1.14288,127.031112,,
2017-09-08,Friday,110.6,1.13659,125.70685399999999,,start
2017-09-09,Saturday,,,125.70685399999999,imputed from 2915,
2017-09-10,Sunday,,,125.70685399999999,imputed from 2916,
2017-09-11,Monday,110.57,1.14304,126.38593279999999,,
2017-09-12,Tuesday,110.06,1.14884,126.44133040000001,,
2017-09-13,Wednesday,109.74,1.14597,125.75874779999998,,
2017-09-14,Thursday,109.6,1.14787,125.80655199999998,,
2017-09-15,Friday,109.43,1.14649,125.46040070000001,,start
2017-09-16,Saturday,,,125.46040070000001,imputed from 2922,
2017-09-17,Sunday,,,125.46040070000001,imputed from 2923,
2017-09-18,Monday,109.44,1.1496,125.81222399999999,,
2017-09-19,Tuesday,109.63,1.15484,126.6051092,,
2017-09-20,Wednesday,109.51,1.15361,126.3318311,,
2017-09-21,Thursday,109.29,1.15908,126.67585320000002,,
2017-09-22,Friday,109.21,1.15808,126.4739168,,start
2017-09-23,Saturday,,,126.4739168,imputed from 2929,
2017-09-24,Sunday,,,126.4739168,imputed from 2930,
2017-09-25,Monday,109.32,1.145,125.17139999999999,,
2017-09-26,Tuesday,109.12,1.1425,124.66960000000002,,
2017-09-27,Wednesday,108.81,1.1416,124.217496,,
2017-09-28,Thursday,109.2,1.14344,124.863648,,
2017-09-29,Friday,109.2,1.14399,124.923708,,start
2017-09-30,Saturday,,,124.923708,imputed from 2936,
2017-10-01,Sunday,,,124.923708,imputed from 2937,
2017-10-02,Monday,108.96,1.14365,124.612104,,
2017-10-03,Tuesday,108.78,1.14345,124.38449100000001,,
2017-10-04,Wednesday,108.57,1.1467,124.497219,,
2017-10-05,Thursday,109.09,1.1457,124.984413,,
2017-10-06,Friday,108.98,1.14855,125.168979,,start
2017-10-07,Saturday,,,125.168979,imputed from 2943,
2017-10-08,Sunday,,,125.168979,imputed from 2944,
2017-10-09,Monday,109.32,1.15031,125.75188919999998,,
2017-10-10,Tuesday,109.13,1.15143,125.6555559,,
2017-10-11,Wednesday,109.39,1.1543,126.26887700000002,,
2017-10-12,Thursday,109.89,1.15395,126.80756550000001,,
2017-10-13,Friday,110.48,1.15191,127.2630168,,start
2017-10-14,Saturday,,,127.2630168,imputed from 2950,
2017-10-15,Sunday,,,127.2630168,imputed from 2951,
2017-10-16,Monday,110.7,1.15065,127.376955,,
2017-10-17,Tuesday,111.03,1.15118,127.81551540000001,,
2017-10-18,Wednesday,110.62,1.15702,127.9895524,,
2017-10-19,Thursday,110.87,1.15712,128.2898944,,
2017-10-20,Friday,110.61,1.16018,128.3275098,,start
2017-10-21,Saturday,,,128.3275098,imputed from 2957,
2017-10-22,Sunday,,,128.3275098,imputed from 2958,
2017-10-23,Monday,110.99,1.15727,128.4453973,,
2017-10-24,Tuesday,110.56,1.16561,128.8698416,,
2017-10-25,Wednesday,110.75,1.16911,129.4789325,,
2017-10-26,Thursday,111.35,1.16221,129.4120835,,
2017-10-27,Friday,111.68,1.1586,129.39244800000003,,start
2017-10-28,Saturday,,,129.39244800000003,imputed from 2964,
2017-10-29,Sunday,,,129.39244800000003,imputed from 2965,
2017-10-30,Monday,112.73,1.15853,130.6010869,,
2017-10-31,Tuesday,112.94,1.16176,131.2091744,,
2017-11-01,Wednesday,113.14,1.16565,131.881641,,
2017-11-02,Thursday,113.15,1.16508,131.828802,,
2017-11-03,Friday,113.22,1.16167,131.5242774,,start
2017-11-04,Saturday,,,131.5242774,imputed from 2971,
2017-11-05,Sunday,,,131.5242774,imputed from 2972,
2017-11-06,Monday,113.31,1.15804,131.2175124,,
2017-11-07,Tuesday,114.1,1.15857,132.192837,,
2017-11-08,Wednesday,113.81,1.15961,131.97521410000002,,
2017-11-09,Thursday,112.92,1.15713,130.6631196,,
2017-11-10,Friday,112.69,1.16184,130.9277496,,start
2017-11-11,Saturday,,,130.9277496,imputed from 2978,
2017-11-12,Sunday,,,130.9277496,imputed from 2979,
2017-11-13,Monday,112.81,1.16238,131.1280878,,
2017-11-14,Tuesday,112.96,1.16725,131.85255999999998,,
2017-11-15,Wednesday,112.95,1.16545,131.63757750000002,,
2017-11-16,Thursday,112.82,1.17004,132.0039128,,
2017-11-17,Friday,112.86,1.16593,131.58685979999998,,start
2017-11-18,Saturday,,,131.58685979999998,imputed from 2985,
2017-11-19,Sunday,,,131.58685979999998,imputed from 2986,
2017-11-20,Monday,113.11,1.16559,131.8398849,,
2017-11-21,Tuesday,113.47,1.16375,132.0507125,,
2017-11-22,Wednesday,113.62,1.16094,131.9060028,,
2017-11-23,Thursday,113.59,1.16361,132.17445990000002,,
2017-11-24,Friday,113.21,1.16891,132.33230109999997,,start
2017-11-25,Saturday,,,132.33230109999997,imputed from 2992,
2017-11-26,Sunday,,,132.33230109999997,imputed from 2993,
2017-11-27,Monday,113.59,1.16795,132.6674405,,
2017-11-28,Tuesday,113.66,1.16543,132.46277379999998,,
2017-11-29,Wednesday,113.46,1.16655,132.356763,,
2017-11-30,Thursday,113.98,1.17085,133.453483,,
2017-12-01,Friday,114.45,1.16138,132.91994100000002,,start
2017-12-02,Saturday,,,132.91994100000002,imputed from 2999,
2017-12-03,Sunday,,,132.91994100000002,imputed from 3000,
2017-12-04,Monday,114.33,1.16879,133.6277607,,
2017-12-05,Tuesday,114.39,1.16762,133.56405180000002,,
2017-12-06,Wednesday,114.29,1.16772,133.4587188,,
2017-12-07,Thursday,114.72,1.17079,134.3130288,,
2017-12-08,Friday,115.13,1.16911,134.59963430000002,,start
2017-12-09,Saturday,,,134.59963430000002,imputed from 3006,
2017-12-10,Sunday,,,134.59963430000002,imputed from 3007,
2017-12-11,Monday,115.01,1.16728,134.24887280000002,,
2017-12-12,Tuesday,114.53,1.16431,133.3484243,,
2017-12-13,Wednesday,113.7,1.16554,132.521898,,
2017-12-14,Thursday,113.6,1.16495,132.33831999999998,,
2017-12-15,Friday,113.42,1.16447,132.0741874,,start
2017-12-16,Saturday,,,132.0741874,imputed from 3013,
2017-12-17,Sunday,,,132.0741874,imputed from 3014,
2017-12-18,Monday,113.52,1.16134,131.8353168,,
2017-12-19,Tuesday,112.61,1.16609,131.31339490000002,,
2017-12-20,Wednesday,112.05,1.17152,131.268816,,
2017-12-21,Thursday,112.38,1.17369,131.8992822,,
2017-12-22,Friday,112.51,1.17274,131.9449774,,start
2017-12-23,Saturday,,,131.9449774,imputed from 3020,
2017-12-24,Sunday,,,131.9449774,imputed from 3021,
2017-12-25,Monday,,1.1725,131.9449774,imputed from 3022,
2017-12-26,Tuesday,,1.17326,131.9449774,imputed from 3023,
2017-12-27,Wednesday,112.53,1.17244,131.9346732,,
2017-12-28,Thursday,112.21,1.16908,131.1824668,,
2017-12-29,Friday,111.57,1.17029,130.5692553,,start
2017-12-30,Saturday,,,130.5692553,imputed from 3027,
2017-12-31,Sunday,,,130.5692553,imputed from 3028,
2018-01-01,Monday,,1.17061,130.5692553,imputed from 3029,
2018-01-02,Tuesday,110.57,1.1718,129.565926,,
2018-01-03,Wednesday,110.91,1.17394,130.2016854,,
2018-01-04,Thursday,111.37,1.17569,130.9365953,,
2018-01-05,Friday,111.61,1.1726,130.873886,,start
2018-01-06,Saturday,,,130.873886,imputed from 3034,
2018-01-07,Sunday,,,130.873886,imputed from 3035,
2018-01-08,Monday,111.74,1.16938,130.6665212,,
2018-01-09,Tuesday,111.21,1.17336,130.48936559999999,,
2018-01-10,Wednesday,111.08,1.16874,129.82363919999997,,
2018-01-11,Thursday,110.99,1.17406,130.3089194,,
2018-01-12,Friday,111.72,1.17996,131.8251312,,start
2018-01-13,Saturday,,,131.8251312,imputed from 3041,
2018-01-14,Sunday,,,131.8251312,imputed from 3042,
2018-01-15,Monday,111.57,1.18106,131.7708642,,
2018-01-16,Tuesday,111.96,1.17636,131.7052656,,
2018-01-17,Wednesday,111.66,1.17667,131.3869722,,
2018-01-18,Thursday,111.76,1.17347,131.14700720000002,,
2018-01-19,Friday,112.07,1.17773,131.9882011,,start
2018-01-20,Saturday,,,131.9882011,imputed from 3048,
2018-01-21,Sunday,,,131.9882011,imputed from 3049,
2018-01-22,Monday,112.41,1.17928,132.5628648,,
2018-01-23,Tuesday,112.72,1.1778,132.761616,,
2018-01-24,Wednesday,112.52,1.1729,131.974708,,
2018-01-25,Thursday,111.97,1.16706,130.6757082,,
2018-01-26,Friday,111.7,1.16096,129.679232,,start
2018-01-27,Saturday,,,129.679232,imputed from 3055,
2018-01-28,Sunday,,,129.679232,imputed from 3056,
2018-01-29,Monday,111.34,1.16086,129.2501524,,
2018-01-30,Tuesday,111.39,1.15919,129.1221741,,
2018-01-31,Wednesday,111.44,1.15606,128.8313264,,
2018-02-01,Thursday,112.09,1.15887,129.89773830000001,,
2018-02-02,Friday,111.32,1.1608,129.220256,,start
2018-02-03,Saturday,,,129.220256,imputed from 3062,
2018-02-04,Sunday,,,129.220256,imputed from 3063,
2018-02-05,Monday,111.25,1.15213,128.1744625,,
2018-02-06,Tuesday,111.7,1.15867,129.423439,,
2018-02-07,Wednesday,112.2,1.15782,129.907404,,
2018-02-08,Thursday,111.55,1.14675,127.91996249999998,,
2018-02-09,Friday,111.17,1.15119,127.97779229999999,,start
2018-02-10,Saturday,,,127.97779229999999,imputed from 3069,
2018-02-11,Sunday,,,127.97779229999999,imputed from 3070,
2018-02-12,Monday,111.39,1.15441,128.58972989999998,,
2018-02-13,Tuesday,111.0,1.15498,128.20278,,
2018-02-14,Wednesday,111.23,1.15716,128.7109068,,
2018-02-15,Thursday,111.32,1.15306,128.3586392,,
2018-02-16,Friday,112.0,1.15112,128.92543999999998,,start
2018-02-17,Saturday,,,128.92543999999998,imputed from 3076,
2018-02-18,Sunday,,,128.92543999999998,imputed from 3077,
2018-02-19,Monday,111.4,1.15272,128.413008,,
2018-02-20,Tuesday,111.29,1.15502,128.5421758,,
2018-02-21,Wednesday,111.41,1.15346,128.5069786,,
2018-02-22,Thursday,111.18,1.15022,127.88145960000001,,
2018-02-23,Friday,111.35,1.15115,128.18055249999998,,start
2018-02-24,Saturday,,,128.18055249999998,imputed from 3083,
2018-02-25,Sunday,,,128.18055249999998,imputed from 3084,
2018-02-26,Monday,111.77,1.15536,129.1345872,,
2018-02-27,Tuesday,111.99,1.14863,128.6350737,,
2018-02-28,Wednesday,112.16,1.15179,129.1847664,,
2018-03-01,Thursday,112.5,1.15547,129.990375,,
2018-03-02,Friday,112.46,1.15524,129.9182904,,start
2018-03-03,Saturday,,,129.9182904,imputed from 3090,
2018-03-04,Sunday,,,129.9182904,imputed from 3091,
2018-03-05,Monday,111.86,1.15943,129.6938398,,
2018-03-06,Tuesday,111.95,1.16683,130.6266185,,
2018-03-07,Wednesday,112.37,1.17089,131.5729093,,
2018-03-08,Thursday,113.11,1.17107,132.4597277,,
2018-03-09,Friday,112.88,1.17116,132.2005408,,start
2018-03-10,Saturday,,,132.2005408,imputed from 3097,
2018-03-11,Sunday,,,132.2005408,imputed from 3098,
2018-03-12,Monday,112.89,1.16882,131.9480898,,
2018-03-13,Tuesday,112.98,1.16966,132.1481868,,
2018-03-14,Wednesday,112.81,1.16871,131.8421751,,
2018-03-15,Thursday,113.12,1.17076,132.4363712,,
2018-03-16,Friday,113.16,1.17013,132.4119108,,start
2018-03-17,Saturday,,,132.4119108,imputed from 3104,
2018-03-18,Sunday,,,132.4119108,imputed from 3105,
2018-03-19,Monday,113.28,1.17309,132.8876352,,
2018-03-20,Tuesday,113.88,1.17092,133.3443696,,
2018-03-21,Wednesday,113.59,1.17186,133.1115774,,
2018-03-22,Thursday,114.17,1.16771,133.3174507,,
2018-03-23,Friday,114.25,1.17011,133.6850675,,start
2018-03-24,Saturday,,,133.6850675,imputed from 3111,
2018-03-25,Sunday,,,133.6850675,imputed from 3112,
2018-03-26,Monday,113.82,1.17687,133.9513434,,
2018-03-27,Tuesday,114.3,1.17418,134.208774,,
2018-03-28,Wednesday,114.6,1.17756,134.948376,,
2018-03-29,Thursday,115.21,1.17641,135.53419609999997,,
2018-03-30,Friday,115.21,1.17536,135.41322559999998,imputed from 3117,start
2018-03-31,Saturday,,,135.41322559999998,imputed from 3118,
2018-04-01,Sunday,,,135.41322559999998,imputed from 3119,
2018-04-02,Monday,,1.17477,135.41322559999998,imputed from 3120,
2018-04-03,Tuesday,115.14,1.17659,135.4725726,,
2018-04-04,Wednesday,115.59,1.17979,136.3719261,,
2018-04-05,Thursday,115.3,1.17941,135.985973,,
2018-04-06,Friday,115.24,1.17787,135.7377388,,start
2018-04-07,Saturday,,,135.7377388,imputed from 3125,
2018-04-08,Sunday,,,135.7377388,imputed from 3126,
2018-04-09,Monday,115.4,1.17796,135.93658399999998,,
2018-04-10,Tuesday,115.11,1.18219,136.08189090000002,,
2018-04-11,Wednesday,115.26,1.1845,136.52547,,
2018-04-12,Thursday,115.01,1.18636,136.44326360000002,,
2018-04-13,Friday,115.19,1.18681,136.7086439,,start
2018-04-14,Saturday,,,136.7086439,imputed from 3132,
2018-04-15,Sunday,,,136.7086439,imputed from 3133,
2018-04-16,Monday,115.15,1.18839,136.8431085,,
2018-04-17,Tuesday,115.54,1.19521,138.09456340000003,,
2018-04-18,Wednesday,115.88,1.19867,138.90187959999997,,
2018-04-19,Thursday,115.36,1.19924,138.3443264,,
2018-04-20,Friday,115.33,1.1981,138.176873,,start
2018-04-21,Saturday,,,138.176873,imputed from 3139,
2018-04-22,Sunday,,,138.176873,imputed from 3140,
2018-04-23,Monday,115.26,1.19431,137.6561706,,
2018-04-24,Tuesday,115.45,1.1976,138.26292,,
2018-04-25,Wednesday,115.4,1.19571,137.984934,,
2018-04-26,Thursday,115.75,1.19718,138.57358499999998,,
2018-04-27,Friday,115.84,1.19782,138.75546880000002,,start
2018-04-28,Saturday,,,138.75546880000002,imputed from 3146,
2018-04-29,Sunday,,,138.75546880000002,imputed from 3147,
2018-04-30,Monday,115.4,1.19674,138.103796,,
2018-05-01,Tuesday,,1.19508,138.103796,imputed from 3149,
2018-05-02,Wednesday,115.43,1.19433,137.86151189999998,,
2018-05-03,Thursday,115.84,1.19633,138.58286719999998,,
2018-05-04,Friday,115.3,1.19603,137.902259,,start
2018-05-05,Saturday,,,137.902259,imputed from 3153,
2018-05-06,Sunday,,,137.902259,imputed from 3154,
2018-05-07,Monday,115.7,1.1954,138.30778,,
2018-05-08,Tuesday,114.55,1.18856,136.149548,,
2018-05-09,Wednesday,114.48,1.1915,136.40292,,
2018-05-10,Thursday,113.98,1.19528,136.2380144,,
2018-05-11,Friday,114.42,1.19482,136.7113044,,start
2018-05-12,Saturday,,,136.7113044,imputed from 3160,
2018-05-13,Sunday,,,136.7113044,imputed from 3161,
2018-05-14,Monday,114.13,1.19331,136.1924703,,
2018-05-15,Tuesday,113.84,1.18537,134.9425208,,
2018-05-16,Wednesday,112.17,1.18223,132.6107391,,
2018-05-17,Thursday,111.97,1.18137,132.2779989,,
2018-05-18,Friday,111.12,1.17404,130.4593248,,start
2018-05-19,Saturday,,,130.4593248,imputed from 3167,
2018-05-20,Sunday,,,130.4593248,imputed from 3168,
2018-05-21,Monday,109.63,1.17609,128.9347467,,
2018-05-22,Tuesday,110.11,1.16934,128.7560274,,
2018-05-23,Wednesday,109.3,1.16467,127.29843100000001,,
2018-05-24,Thursday,109.59,1.16199,127.34248410000001,,
2018-05-25,Friday,109.09,1.1538,125.868042,,start
2018-05-26,Saturday,,,125.868042,imputed from 3174,
2018-05-27,Sunday,,,125.868042,imputed from 3175,
2018-05-28,Monday,107.17,1.15527,123.81028590000001,,
2018-05-29,Tuesday,102.97,1.14392,117.7894424,,
2018-05-30,Wednesday,103.63,1.15389,119.5776207,,
2018-05-31,Thursday,104.77,1.1528,120.778856,,
2018-06-01,Friday,106.09,1.15193,122.2082537,,start
2018-06-02,Saturday,,,122.2082537,imputed from 3181,
2018-06-03,Sunday,,,122.2082537,imputed from 3182,
2018-06-04,Monday,107.82,1.15591,124.63021619999999,,
2018-06-05,Tuesday,106.31,1.15364,122.6434684,,
2018-06-06,Wednesday,104.71,1.16166,121.63741859999999,,
2018-06-07,Thursday,104.27,1.15666,120.60493819999999,,
2018-06-08,Friday,102.95,1.15907,119.32625650000001,,start
2018-06-09,Saturday,,,119.32625650000001,imputed from 3188,
2018-06-10,Sunday,,,119.32625650000001,imputed from 3189,
2018-06-11,Monday,105.26,1.16125,122.23317499999999,,
2018-06-12,Tuesday,104.98,1.15886,121.65712280000001,,
2018-06-13,Wednesday,105.45,1.16196,122.52868200000002,,
2018-06-14,Thursday,106.11,1.15361,122.4095571,,
2018-06-15,Friday,107.59,1.15746,124.5311214,,start
2018-06-16,Saturday,,,124.5311214,imputed from 3195,
2018-06-17,Sunday,,,124.5311214,imputed from 3196,
2018-06-18,Monday,108.0,1.1566,124.9128,,
2018-06-19,Tuesday,107.98,1.15245,124.441551,,
2018-06-20,Wednesday,108.09,1.15296,124.6234464,,
2018-06-21,Thursday,106.49,1.15094,122.5636006,,
2018-06-22,Friday,106.86,1.15167,123.0674562,,start
2018-06-23,Saturday,,,123.0674562,imputed from 3202,
2018-06-24,Sunday,,,123.0674562,imputed from 3203,
2018-06-25,Monday,105.83,1.15525,122.2601075,,
2018-06-26,Tuesday,105.06,1.15463,121.3054278,,
2018-06-27,Wednesday,105.86,1.1521,121.961306,,
2018-06-28,Thursday,106.2,1.15408,122.56329600000001,,
2018-06-29,Friday,107.13,1.15704,123.9536952,,start
2018-06-30,Saturday,,,123.9536952,imputed from 3209,
2018-07-01,Sunday,,,123.9536952,imputed from 3210,
2018-07-02,Monday,107.53,1.15642,124.3498426,,
2018-07-03,Tuesday,107.51,1.15701,124.39014510000001,,
2018-07-04,Wednesday,107.69,1.15732,124.63179079999999,,
2018-07-05,Thursday,107.15,1.16064,124.36257599999999,,
2018-07-06,Friday,107.06,1.16257,124.46474420000001,,start
2018-07-07,Saturday,,,124.46474420000001,imputed from 3216,
2018-07-08,Sunday,,,124.46474420000001,imputed from 3217,
2018-07-09,Monday,107.48,1.16527,125.2432196,,
2018-07-10,Tuesday,107.42,1.1649,125.13355800000001,,
2018-07-11,Wednesday,107.37,1.16278,124.8476886,,
2018-07-12,Thursday,107.64,1.16973,125.9097372,,
2018-07-13,Friday,108.39,1.17063,126.8845857,,start
2018-07-14,Saturday,,,126.8845857,imputed from 3223,
2018-07-15,Sunday,,,126.8845857,imputed from 3224,
2018-07-16,Monday,108.21,1.16752,126.33733919999997,,
2018-07-17,Tuesday,109.28,1.16628,127.4510784,,
2018-07-18,Wednesday,108.89,1.16282,126.61946979999999,,
2018-07-19,Thursday,109.06,1.16342,126.8825852,,
2018-07-20,Friday,108.35,1.16306,126.017551,,start
2018-07-21,Saturday,,,126.017551,imputed from 3230,
2018-07-22,Sunday,,,126.017551,imputed from 3231,
2018-07-23,Monday,107.79,1.16073,125.1150867,,
2018-07-24,Tuesday,107.69,1.16133,125.0636277,,
2018-07-25,Wednesday,107.67,1.16323,125.24497410000001,,
2018-07-26,Thursday,107.4,1.15748,124.31335200000001,,
2018-07-27,Friday,107.09,1.1591,124.12801900000001,,start
2018-07-28,Saturday,,,124.12801900000001,imputed from 3237,
2018-07-29,Sunday,,,124.12801900000001,imputed from 3238,
2018-07-30,Monday,106.68,1.15698,123.4266264,,
2018-07-31,Tuesday,107.18,1.15794,124.1080092,,
2018-08-01,Wednesday,106.71,1.15668,123.42932279999998,,
2018-08-02,Thursday,105.64,1.15327,121.8314428,,
2018-08-03,Friday,105.24,1.15022,121.0491528,,start
2018-08-04,Saturday,,,121.0491528,imputed from 3244,
2018-08-05,Sunday,,,121.0491528,imputed from 3245,
2018-08-06,Monday,105.57,1.15167,121.58180189999999,,
2018-08-07,Tuesday,105.74,1.15456,122.0831744,,
2018-08-08,Wednesday,105.85,1.15331,122.0778635,,
2018-08-09,Thursday,105.7,1.14548,121.07723600000001,,
2018-08-10,Friday,104.81,1.1359,119.05367899999999,,start
2018-08-11,Saturday,,,119.05367899999999,imputed from 3251,
2018-08-12,Sunday,,,119.05367899999999,imputed from 3252,
2018-08-13,Monday,103.97,1.13322,117.82088339999999,,
2018-08-14,Tuesday,104.28,1.12781,117.6080268,,
2018-08-15,Wednesday,103.11,1.12727,116.2328097,,
2018-08-16,Thursday,103.7,1.13403,117.59891100000002,,
2018-08-17,Friday,103.59,1.13867,117.95482530000001,,start
2018-08-18,Saturday,,,117.95482530000001,imputed from 3258,
2018-08-19,Sunday,,,117.95482530000001,imputed from 3259,
2018-08-20,Monday,104.24,1.1383,118.656392,,
2018-08-21,Tuesday,105.06,1.14008,119.7768048,,
2018-08-22,Wednesday,104.47,1.14012,119.1083364,,
2018-08-23,Thursday,104.15,1.13812,118.53519800000001,,
2018-08-24,Friday,103.89,1.14253,118.6974417,,start
2018-08-25,Saturday,,,118.6974417,imputed from 3265,
2018-08-26,Sunday,,,118.6974417,imputed from 3266,
2018-08-27,Monday,103.68,1.14428,118.6389504,,
2018-08-28,Tuesday,103.54,1.14181,118.2230074,,
2018-08-29,Wednesday,104.08,1.13619,118.2546552,,
2018-08-30,Thursday,103.49,1.13103,117.0502947,,
2018-08-31,Friday,103.27,1.12424,116.10026479999999,,start
2018-09-01,Saturday,,,116.10026479999999,imputed from 3272,
2018-09-02,Sunday,,,116.10026479999999,imputed from 3273,
2018-09-03,Monday,103.75,1.12628,116.85154999999999,,
2018-09-04,Tuesday,104.98,1.12843,118.4625814,,
2018-09-05,Wednesday,105.83,1.13026,119.61541580000001,,
2018-09-06,Thursday,106.16,1.12189,119.0998424,,
2018-09-07,Friday,106.32,1.11995,119.073084,,start
2018-09-08,Saturday,,,119.073084,imputed from 3279,
2018-09-09,Sunday,,,119.073084,imputed from 3280,
2018-09-10,Monday,107.47,1.13047,121.49161090000001,,
2018-09-11,Tuesday,107.28,1.12847,121.06226160000001,,
2018-09-12,Wednesday,107.1,1.12885,120.89983499999998,,
2018-09-13,Thursday,107.26,1.12868,121.0622168,,
2018-09-14,Friday,107.06,1.12543,120.4885358,,start
2018-09-15,Saturday,,,120.4885358,imputed from 3286,
2018-09-16,Sunday,,,120.4885358,imputed from 3287,
2018-09-17,Monday,108.14,1.12451,121.60451139999999,,
2018-09-18,Tuesday,108.87,1.12543,122.5255641,,
2018-09-19,Wednesday,108.29,1.12895,122.2539955,,
2018-09-20,Thursday,108.22,1.12936,122.2193392,,
2018-09-21,Friday,108.71,1.12612,122.4205052,,start
2018-09-22,Saturday,,,122.4205052,imputed from 3293,
2018-09-23,Sunday,,,122.4205052,imputed from 3294,
2018-09-24,Monday,107.67,1.13294,121.98364980000001,,
2018-09-25,Tuesday,108.19,1.13544,122.8432536,,
2018-09-26,Wednesday,108.62,1.13388,123.1620456,,
2018-09-27,Thursday,108.16,1.13764,123.0471424,,
2018-09-28,Friday,105.9,1.1398,120.70482,,start
2018-09-29,Saturday,,,120.70482,imputed from 3300,
2018-09-30,Sunday,,,120.70482,imputed from 3301,
2018-10-01,Monday,104.94,1.1394,119.568636,,
2018-10-02,Tuesday,103.49,1.13625,117.59051249999999,,
2018-10-03,Wednesday,104.39,1.13895,118.89499049999999,,
2018-10-04,Thursday,104.47,1.14184,119.28802479999999,,
2018-10-05,Friday,103.56,1.14366,118.43742959999999,,start
2018-10-06,Saturday,,,118.43742959999999,imputed from 3307,
2018-10-07,Sunday,,,118.43742959999999,imputed from 3308,
2018-10-08,Monday,102.42,1.14049,116.8089858,,
2018-10-09,Tuesday,102.59,1.13987,116.9392633,,
2018-10-10,Wednesday,102.88,1.14063,117.3480144,,
2018-10-11,Thursday,102.44,1.14731,117.5304364,,
2018-10-12,Friday,102.52,1.14745,117.63657400000001,,start
2018-10-13,Saturday,,,117.63657400000001,imputed from 3314,
2018-10-14,Sunday,,,117.63657400000001,imputed from 3315,
2018-10-15,Monday,102.62,1.14315,117.31005300000001,,
2018-10-16,Tuesday,103.47,1.14664,118.64284080000002,,
2018-10-17,Wednesday,102.87,1.14468,117.75323159999999,,
2018-10-18,Thursday,101.89,1.14032,116.1872048,,
2018-10-19,Friday,102.78,1.14687,117.87529860000001,,start
2018-10-20,Saturday,,,117.87529860000001,imputed from 3321,
2018-10-21,Sunday,,,117.87529860000001,imputed from 3322,
2018-10-22,Monday,103.32,1.14198,117.9893736,,
2018-10-23,Tuesday,102.73,1.14124,117.23958520000001,,
2018-10-24,Wednesday,102.33,1.1367,116.318511,,
2018-10-25,Thursday,103.35,1.13675,117.48311249999999,,
2018-10-26,Friday,103.74,1.13759,118.01358660000001,,start
2018-10-27,Saturday,,,118.01358660000001,imputed from 3328,
2018-10-28,Sunday,,,118.01358660000001,imputed from 3329,
2018-10-29,Monday,104.95,1.13951,119.59157450000001,,
2018-10-30,Tuesday,103.66,1.14043,118.2169738,,
2018-10-31,Wednesday,104.02,1.14086,118.67225719999999,,
2018-11-01,Thursday,104.41,1.14328,119.3698648,,
2018-11-02,Friday,104.92,1.14258,119.87949359999999,,start
2018-11-03,Saturday,,,119.87949359999999,imputed from 3335,
2018-11-04,Sunday,,,119.87949359999999,imputed from 3336,
2018-11-05,Monday,105.04,1.14588,120.3632352,,
2018-11-06,Tuesday,104.21,1.14555,119.3777655,,
2018-11-07,Wednesday,104.81,1.1454,120.049374,,
2018-11-08,Thursday,104.37,1.14314,119.30952180000001,,
2018-11-09,Friday,104.37,1.13956,118.9358772,,start
2018-11-10,Saturday,,,118.9358772,imputed from 3342,
2018-11-11,Sunday,,,118.9358772,imputed from 3343,
2018-11-12,Monday,103.99,1.13407,117.93193929999998,,
2018-11-13,Tuesday,104.09,1.13707,118.3576163,,
2018-11-14,Wednesday,103.63,1.13814,117.94544819999999,,
2018-11-15,Thursday,103.76,1.14048,118.3362048,,
2018-11-16,Friday,103.77,1.1416,118.463832,,start
2018-11-17,Saturday,,,118.463832,imputed from 3349,
2018-11-18,Sunday,,,118.463832,imputed from 3350,
2018-11-19,Monday,103.06,1.13804,117.2864024,,
2018-11-20,Tuesday,102.88,1.13169,116.42826720000001,,
