date,weekday,NG1_Comdty_PX-LAST-CHF,imputed,NG1_Comdty_start
2011-07-22,Friday,50.66045,,start
2011-07-23,Saturday,50.66045,imputed from 5089,
2011-07-24,Sunday,50.66045,imputed from 5090,
2011-07-25,Monday,49.90419,,
2011-07-26,Tuesday,49.51248,,
2011-07-27,Wednesday,49.40689,,
2011-07-28,Thursday,48.55414,,
2011-07-29,Friday,46.49492,,start
2011-07-30,Saturday,46.49492,imputed from 5096,
2011-07-31,Sunday,46.49492,imputed from 5097,
2011-08-01,Monday,46.53599,,
2011-08-02,Tuesday,45.31146,,
2011-08-03,Wednesday,44.70162,,
2011-08-04,Thursday,42.96651,,
2011-08-05,Friday,43.02824,,start
2011-08-06,Saturday,43.02824,imputed from 5103,
2011-08-07,Sunday,43.02824,imputed from 5104,
2011-08-08,Monday,42.26797,,
2011-08-09,Tuesday,41.51413,,
2011-08-10,Wednesday,41.62477,,
2011-08-11,Thursday,44.31928,,
2011-08-12,Friday,44.58763,,start
2011-08-13,Saturday,44.58763,imputed from 5110,
2011-08-14,Sunday,44.58763,imputed from 5111,
2011-08-15,Monday,45.04025,,
2011-08-16,Tuesday,44.44159,,
2011-08-17,Wednesday,44.22329,,
2011-08-18,Thursday,43.88974,,
2011-08-19,Friday,44.13931,,start
2011-08-20,Saturday,44.13931,imputed from 5117,
2011-08-21,Sunday,44.13931,imputed from 5118,
2011-08-22,Monday,43.67318,,
2011-08-23,Tuesday,44.88089,,
2011-08-24,Wednesday,44.33415,,
2011-08-25,Thursday,44.52544,,
2011-08-26,Friday,45.18591,,start
2011-08-27,Saturday,45.18591,imputed from 5124,
2011-08-28,Sunday,45.18591,imputed from 5125,
2011-08-29,Monday,44.79222,,
2011-08-30,Tuesday,45.74969,,
2011-08-31,Wednesday,46.65208,,
2011-09-01,Thursday,46.02079,,
2011-09-02,Friday,43.5882,,start
2011-09-03,Saturday,43.5882,imputed from 5131,
2011-09-04,Sunday,43.5882,imputed from 5132,
2011-09-05,Monday,43.5882,imputed from 5133,
2011-09-06,Tuesday,48.51187,,
2011-09-07,Wednesday,48.48014,,
2011-09-08,Thursday,49.7126,,
2011-09-09,Friday,49.47206,,start
2011-09-10,Saturday,49.47206,imputed from 5138,
2011-09-11,Sunday,49.47206,imputed from 5139,
2011-09-12,Monday,49.18746,,
2011-09-13,Tuesday,50.00872,,
2011-09-14,Wednesday,50.66915,,
2011-09-15,Thursday,48.19443,,
2011-09-16,Friday,47.69116,,start
2011-09-17,Saturday,47.69116,imputed from 5145,
2011-09-18,Sunday,47.69116,imputed from 5146,
2011-09-19,Monday,48.42915,,
2011-09-20,Tuesday,48.28703,,
2011-09-21,Wednesday,47.63062,,
2011-09-22,Thursday,48.07472,,
2011-09-23,Friday,47.97516,,start
2011-09-24,Saturday,47.97516,imputed from 5152,
2011-09-25,Sunday,47.97516,imputed from 5153,
2011-09-26,Monday,49.00891,,
2011-09-27,Tuesday,49.07187,,
2011-09-28,Wednesday,48.15237,,
2011-09-29,Thursday,47.52504,,
2011-09-30,Friday,46.83957,,start
2011-10-01,Saturday,46.83957,imputed from 5159,
2011-10-02,Sunday,46.83957,imputed from 5160,
2011-10-03,Monday,46.75527,,
2011-10-04,Tuesday,47.46883,,
2011-10-05,Wednesday,46.62696,,
2011-10-06,Thursday,46.99775,,
2011-10-07,Friday,45.48423,,start
2011-10-08,Saturday,45.48423,imputed from 5166,
2011-10-09,Sunday,45.48423,imputed from 5167,
2011-10-10,Monday,45.18744,,
2011-10-11,Tuesday,46.36424,,
2011-10-12,Wednesday,44.01605,,
2011-10-13,Thursday,44.8353,,
2011-10-14,Friday,46.7786,,start
2011-10-15,Saturday,46.7786,imputed from 5173,
2011-10-16,Sunday,46.7786,imputed from 5174,
2011-10-17,Monday,46.79756,,
2011-10-18,Tuesday,45.14979,,
2011-10-19,Wednesday,45.69075,,
2011-10-20,Thursday,46.02568,,
2011-10-21,Friday,45.3515,,start
2011-10-22,Saturday,45.3515,imputed from 5180,
2011-10-23,Sunday,45.3515,imputed from 5181,
2011-10-24,Monday,44.85065,,
2011-10-25,Tuesday,45.47614,,
2011-10-26,Wednesday,44.92499,,
2011-10-27,Thursday,43.48911,,
2011-10-28,Friday,45.47907,,start
2011-10-29,Saturday,45.47907,imputed from 5187,
2011-10-30,Sunday,45.47907,imputed from 5188,
2011-10-31,Monday,46.09823,,
2011-11-01,Tuesday,44.96591,,
2011-11-02,Wednesday,44.57527,,
2011-11-03,Thursday,44.64085,,
2011-11-04,Friday,44.96428,,start
2011-11-05,Saturday,44.96428,imputed from 5194,
2011-11-06,Sunday,44.96428,imputed from 5195,
2011-11-07,Monday,44.74971,,
2011-11-08,Tuesday,45.13665,,
2011-11-09,Wednesday,44.46726,,
2011-11-10,Thursday,44.3964,,
2011-11-11,Friday,43.41292,,start
2011-11-12,Saturday,43.41292,imputed from 5201,
2011-11-13,Sunday,43.41292,imputed from 5202,
2011-11-14,Monday,42.18408,,
2011-11-15,Tuesday,41.89128,,
2011-11-16,Wednesday,41.16637,,
2011-11-17,Thursday,42.12092,,
2011-11-18,Friday,40.83505,,start
2011-11-19,Saturday,40.83505,imputed from 5208,
2011-11-20,Sunday,40.83505,imputed from 5209,
2011-11-21,Monday,41.85715,,
2011-11-22,Tuesday,41.9211,,
2011-11-23,Wednesday,42.74783,,
2011-11-24,Thursday,42.74783,imputed from 5213,
2011-11-25,Friday,44.27974,,start
2011-11-26,Saturday,44.27974,imputed from 5215,
2011-11-27,Sunday,44.27974,imputed from 5216,
2011-11-28,Monday,42.26325,,
2011-11-29,Tuesday,43.41658,,
2011-11-30,Wednesday,42.01897,,
2011-12-01,Thursday,43.42529,,
2011-12-02,Friday,42.89151,,start
2011-12-03,Saturday,42.89151,imputed from 5222,
2011-12-04,Sunday,42.89151,imputed from 5223,
2011-12-05,Monday,41.28467,,
2011-12-06,Tuesday,42.01144,,
2011-12-07,Wednesday,41.02522,,
2011-12-08,Thursday,41.61857,,
2011-12-09,Friday,39.83404,,start
2011-12-10,Saturday,39.83404,imputed from 5229,
2011-12-11,Sunday,39.83404,imputed from 5230,
2011-12-12,Monday,39.50429,,
2011-12-13,Tuesday,40.10589,,
2011-12-14,Wednesday,38.76003,,
2011-12-15,Thursday,38.21833,,
2011-12-16,Friday,38.10056,,start
2011-12-17,Saturday,38.10056,imputed from 5236,
2011-12-18,Sunday,38.10056,imputed from 5237,
2011-12-19,Monday,37.66253,,
2011-12-20,Tuesday,37.79588,,
2011-12-21,Wednesday,38.27373,,
2011-12-22,Thursday,38.54234,,
2011-12-23,Friday,37.86937,,start
2011-12-24,Saturday,37.86937,imputed from 5243,
2011-12-25,Sunday,37.86937,imputed from 5244,
2011-12-26,Monday,37.86937,imputed from 5245,
2011-12-27,Tuesday,37.73996,,
2011-12-28,Wednesday,37.75691,,
2011-12-29,Thursday,36.57312,,
2011-12-30,Friday,35.99895,,start
2011-12-31,Saturday,35.99895,imputed from 5250,
2012-01-01,Sunday,35.99895,imputed from 5251,
2012-01-02,Monday,35.99895,imputed from 5252,
2012-01-03,Tuesday,35.81287,,
2012-01-04,Wednesday,37.36708,,
2012-01-05,Thursday,36.40671,,
2012-01-06,Friday,37.54994,,start
2012-01-07,Saturday,37.54994,imputed from 5257,
2012-01-08,Sunday,37.54994,imputed from 5258,
2012-01-09,Monday,36.8009,,
2012-01-10,Tuesday,35.81705,,
2012-01-11,Wednesday,34.00746,,
2012-01-12,Thursday,32.61365,,
2012-01-13,Friday,32.6537,,start
2012-01-14,Saturday,32.6537,imputed from 5264,
2012-01-15,Sunday,32.6537,imputed from 5265,
2012-01-16,Monday,32.6537,imputed from 5266,
2012-01-17,Tuesday,30.32571,,
2012-01-18,Wednesday,29.80401,,
2012-01-19,Thursday,27.83166,,
2012-01-20,Friday,28.08938,,start
2012-01-21,Saturday,28.08938,imputed from 5271,
2012-01-22,Sunday,28.08938,imputed from 5272,
2012-01-23,Monday,30.07369,,
2012-01-24,Tuesday,30.41582,,
2012-01-25,Wednesday,32.40887,,
2012-01-26,Thursday,30.67558,,
2012-01-27,Friday,31.46649,,start
2012-01-28,Saturday,31.46649,imputed from 5278,
2012-01-29,Sunday,31.46649,imputed from 5279,
2012-01-30,Monday,31.04318,,
2012-01-31,Tuesday,28.74638,,
2012-02-01,Wednesday,27.14291,,
2012-02-02,Thursday,29.18564,,
2012-02-03,Friday,28.62879,,start
2012-02-04,Saturday,28.62879,imputed from 5285,
2012-02-05,Sunday,28.62879,imputed from 5286,
2012-02-06,Monday,29.21623,,
2012-02-07,Tuesday,28.12223,,
2012-02-08,Wednesday,27.83089,,
2012-02-09,Thursday,28.12353,,
2012-02-10,Friday,28.30264,,start
2012-02-11,Saturday,28.30264,imputed from 5292,
2012-02-12,Sunday,28.30264,imputed from 5293,
2012-02-13,Monday,27.73157,,
2012-02-14,Tuesday,29.05734,,
2012-02-15,Wednesday,27.9322,,
2012-02-16,Thursday,29.48781,,
2012-02-17,Friday,30.73812,,start
2012-02-18,Saturday,30.73812,imputed from 5299,
2012-02-19,Sunday,30.73812,imputed from 5300,
2012-02-20,Monday,30.73812,imputed from 5301,
2012-02-21,Tuesday,29.86109,,
2012-02-22,Wednesday,30.00827,,
2012-02-23,Thursday,29.58856,,
2012-02-24,Friday,28.43416,,start
2012-02-25,Saturday,28.43416,imputed from 5306,
2012-02-26,Sunday,28.43416,imputed from 5307,
2012-02-27,Monday,27.59246,,
2012-02-28,Tuesday,26.62181,,
2012-02-29,Wednesday,27.84753,,
2012-03-01,Thursday,26.30599,,
2012-03-02,Friday,26.76763,,start
2012-03-03,Saturday,26.76763,imputed from 5313,
2012-03-04,Sunday,26.76763,imputed from 5314,
2012-03-05,Monday,25.32752,,
2012-03-06,Tuesday,25.54116,,
2012-03-07,Wednesday,24.90416,,
2012-03-08,Thursday,24.35983,,
2012-03-09,Friday,25.19973,,start
2012-03-10,Saturday,25.19973,imputed from 5320,
2012-03-11,Sunday,25.19973,imputed from 5321,
2012-03-12,Monday,24.54715,,
2012-03-13,Tuesday,24.94764,,
2012-03-14,Wednesday,25.07854,,
2012-03-15,Thursday,24.77362,,
2012-03-16,Friday,25.13636,,start
2012-03-17,Saturday,25.13636,imputed from 5327,
2012-03-18,Sunday,25.13636,imputed from 5328,
2012-03-19,Monday,25.25954,,
2012-03-20,Tuesday,25.10141,,
2012-03-21,Wednesday,25.43419,,
2012-03-22,Thursday,24.48023,,
2012-03-23,Friday,24.38394,,start
2012-03-24,Saturday,24.38394,imputed from 5334,
2012-03-25,Sunday,24.38394,imputed from 5335,
2012-03-26,Monday,23.73796,,
2012-03-27,Tuesday,23.5408,,
2012-03-28,Wednesday,23.47466,,
2012-03-29,Thursday,22.15531,,
2012-03-30,Friday,21.79508,,start
2012-03-31,Saturday,21.79508,imputed from 5341,
2012-04-01,Sunday,21.79508,imputed from 5342,
2012-04-02,Monday,22.07384,,
2012-04-03,Tuesday,22.42043,,
2012-04-04,Wednesday,22.27946,,
2012-04-05,Thursday,21.82373,,
2012-04-06,Friday,21.82373,imputed from 5347,start
2012-04-07,Saturday,21.82373,imputed from 5348,
2012-04-08,Sunday,21.82373,imputed from 5349,
2012-04-09,Monday,21.90651,,
2012-04-10,Tuesday,21.17168,,
2012-04-11,Wednesday,20.62543,,
2012-04-12,Thursday,20.53172,,
2012-04-13,Friday,20.67521,,start
2012-04-14,Saturday,20.67521,imputed from 5355,
2012-04-15,Sunday,20.67521,imputed from 5356,
2012-04-16,Monday,21.01761,,
2012-04-17,Tuesday,20.28458,,
2012-04-18,Wednesday,20.3023,,
2012-04-19,Thursday,19.83577,,
2012-04-20,Friday,19.89721,,start
2012-04-21,Saturday,19.89721,imputed from 5362,
2012-04-22,Sunday,19.89721,imputed from 5363,
2012-04-23,Monday,20.84858,,
2012-04-24,Tuesday,20.4175,,
2012-04-25,Wednesday,21.37658,,
2012-04-26,Thursday,20.88793,,
2012-04-27,Friday,21.43249,,start
2012-04-28,Saturday,21.43249,imputed from 5369,
2012-04-29,Sunday,21.43249,imputed from 5370,
2012-04-30,Monday,22.45505,,
2012-05-01,Tuesday,23.32071,,
2012-05-02,Wednesday,22.24784,,
2012-05-03,Thursday,23.1424,,
2012-05-04,Friday,22.63775,,start
2012-05-05,Saturday,22.63775,imputed from 5376,
2012-05-06,Sunday,22.63775,imputed from 5377,
2012-05-07,Monday,23.25197,,
2012-05-08,Tuesday,23.90996,,
2012-05-09,Wednesday,24.73871,,
2012-05-10,Thursday,24.94067,,
2012-05-11,Friday,25.1993,,start
2012-05-12,Saturday,25.1993,imputed from 5383,
2012-05-13,Sunday,25.1993,imputed from 5384,
2012-05-14,Monday,24.59477,,
2012-05-15,Tuesday,25.44434,,
2012-05-16,Wednesday,26.69914,,
2012-05-17,Thursday,26.51332,,
2012-05-18,Friday,27.99043,,start
2012-05-19,Saturday,27.99043,imputed from 5390,
2012-05-20,Sunday,27.99043,imputed from 5391,
2012-05-21,Monday,26.52831,,
2012-05-22,Tuesday,27.62436,,
2012-05-23,Wednesday,28.31847,,
2012-05-24,Thursday,27.43597,,
2012-05-25,Friday,26.66716,,start
2012-05-26,Saturday,26.66716,imputed from 5397,
2012-05-27,Sunday,26.66716,imputed from 5398,
2012-05-28,Monday,26.66716,imputed from 5399,
2012-05-29,Tuesday,25.29141,,
2012-05-30,Wednesday,24.7604,,
2012-05-31,Thursday,24.88591,,
2012-06-01,Friday,23.86015,,start
2012-06-02,Saturday,23.86015,imputed from 5404,
2012-06-03,Sunday,23.86015,imputed from 5405,
2012-06-04,Monday,24.58408,,
2012-06-05,Tuesday,24.98244,,
2012-06-06,Wednesday,24.48383,,
2012-06-07,Thursday,22.9948,,
2012-06-08,Friday,23.37891,,start
2012-06-09,Saturday,23.37891,imputed from 5411,
2012-06-10,Sunday,23.37891,imputed from 5412,
2012-06-11,Monday,22.54817,,
2012-06-12,Tuesday,22.71174,,
2012-06-13,Wednesday,22.06016,,
2012-06-14,Thursday,25.16358,,
2012-06-15,Friday,24.80551,,start
2012-06-16,Saturday,24.80551,imputed from 5418,
2012-06-17,Sunday,24.80551,imputed from 5419,
2012-06-18,Monday,26.64525,,
2012-06-19,Tuesday,25.47135,,
2012-06-20,Wednesday,25.18845,,
2012-06-21,Thursday,26.10111,,
2012-06-22,Friday,26.54413,,start
2012-06-23,Saturday,26.54413,imputed from 5425,
2012-06-24,Sunday,26.54413,imputed from 5426,
2012-06-25,Monday,27.38149,,
2012-06-26,Tuesday,28.13516,,
2012-06-27,Wednesday,28.08871,,
2012-06-28,Thursday,27.43644,,
2012-06-29,Friday,27.95515,,start
2012-06-30,Saturday,27.95515,imputed from 5432,
2012-07-01,Sunday,27.95515,imputed from 5433,
2012-07-02,Monday,28.0906,,
2012-07-03,Tuesday,28.78525,,
2012-07-04,Wednesday,28.78525,imputed from 5436,
2012-07-05,Thursday,29.75787,,
2012-07-06,Friday,28.30492,,start
2012-07-07,Saturday,28.30492,imputed from 5439,
2012-07-08,Sunday,28.30492,imputed from 5440,
2012-07-09,Monday,29.32979,,
2012-07-10,Tuesday,27.96148,,
2012-07-11,Wednesday,29.1525,,
2012-07-12,Thursday,29.50193,,
2012-07-13,Friday,29.42102,,start
2012-07-14,Saturday,29.42102,imputed from 5446,
2012-07-15,Sunday,29.42102,imputed from 5447,
2012-07-16,Monday,28.61239,,
2012-07-17,Tuesday,28.59922,,
2012-07-18,Wednesday,30.35079,,
2012-07-19,Thursday,30.58807,,
2012-07-20,Friday,31.69106,,start
2012-07-21,Saturday,31.69106,imputed from 5453,
2012-07-22,Sunday,31.69106,imputed from 5454,
2012-07-23,Monday,32.1621,,
2012-07-24,Tuesday,33.11035,,
2012-07-25,Wednesday,31.70275,,
2012-07-26,Thursday,31.66597,,
2012-07-27,Friday,30.50568,,start
2012-07-28,Saturday,30.50568,imputed from 5460,
2012-07-29,Sunday,30.50568,imputed from 5461,
2012-07-30,Monday,32.77342,,
2012-07-31,Tuesday,32.60552,,
2012-08-01,Wednesday,32.24252,,
2012-08-02,Thursday,30.01864,,
2012-08-03,Friday,29.08245,,start
2012-08-04,Saturday,29.08245,imputed from 5467,
2012-08-05,Sunday,29.08245,imputed from 5468,
2012-08-06,Monday,29.29895,,
2012-08-07,Tuesday,29.85082,,
2012-08-08,Wednesday,29.65464,,
2012-08-09,Thursday,29.97523,,
2012-08-10,Friday,28.16518,,start
2012-08-11,Saturday,28.16518,imputed from 5474,
2012-08-12,Sunday,28.16518,imputed from 5475,
2012-08-13,Monday,27.64603,,
2012-08-14,Tuesday,28.72743,,
2012-08-15,Wednesday,27.96723,,
2012-08-16,Thursday,27.55001,,
2012-08-17,Friday,27.59567,,start
2012-08-18,Saturday,27.59567,imputed from 5481,
2012-08-19,Sunday,27.59567,imputed from 5482,
2012-08-20,Monday,28.12216,,
2012-08-21,Tuesday,27.80584,,
2012-08-22,Wednesday,28.33746,,
2012-08-23,Thursday,27.84888,,
2012-08-24,Friday,26.94499,,start
2012-08-25,Saturday,26.94499,imputed from 5488,
2012-08-26,Sunday,26.94499,imputed from 5489,
2012-08-27,Monday,26.50882,,
2012-08-28,Tuesday,25.99124,,
2012-08-29,Wednesday,26.60167,,
2012-08-30,Thursday,27.2798,,
2012-08-31,Friday,27.63278,,start
2012-09-01,Saturday,27.63278,imputed from 5495,
2012-09-02,Sunday,27.63278,imputed from 5496,
2012-09-03,Monday,27.63278,imputed from 5497,
2012-09-04,Tuesday,28.20525,,
2012-09-05,Wednesday,27.59618,,
2012-09-06,Thursday,27.36555,,
2012-09-07,Friday,26.20886,,start
2012-09-08,Saturday,26.20886,imputed from 5502,
2012-09-09,Sunday,26.20886,imputed from 5503,
2012-09-10,Monday,27.4618,,
2012-09-11,Tuesday,29.03415,,
2012-09-12,Wednesday,29.68831,,
2012-09-13,Thursday,29.48338,,
2012-09-14,Friday,28.19977,,start
2012-09-15,Saturday,28.19977,imputed from 5509,
2012-09-16,Sunday,28.19977,imputed from 5510,
2012-09-17,Monday,27.46422,,
2012-09-18,Tuesday,26.62815,,
2012-09-19,Wednesday,26.45116,,
2012-09-20,Thursday,27.00892,,
2012-09-21,Friday,27.79011,,start
2012-09-22,Saturday,27.79011,imputed from 5516,
2012-09-23,Sunday,27.79011,imputed from 5517,
2012-09-24,Monday,27.47433,,
2012-09-25,Tuesday,28.25341,,
2012-09-26,Wednesday,29.42016,,
2012-09-27,Thursday,30.09032,,
2012-09-28,Friday,30.33254,,start
2012-09-29,Saturday,30.33254,imputed from 5523,
2012-09-30,Sunday,30.33254,imputed from 5524,
2012-10-01,Monday,31.76387,,
2012-10-02,Tuesday,32.12285,,
2012-10-03,Wednesday,31.00124,,
2012-10-04,Thursday,30.83983,,
2012-10-05,Friday,30.66997,,start
2012-10-06,Saturday,30.66997,imputed from 5530,
2012-10-07,Sunday,30.66997,imputed from 5531,
2012-10-08,Monday,30.89877,,
2012-10-09,Tuesday,31.72956,,
2012-10-10,Wednesday,31.75543,,
2012-10-11,Thursday,32.76942,,
2012-10-12,Friday,32.79441,,start
2012-10-13,Saturday,32.79441,imputed from 5537,
2012-10-14,Sunday,32.79441,imputed from 5538,
2012-10-15,Monday,31.68633,,
2012-10-16,Tuesday,30.99342,,
2012-10-17,Wednesday,31.16267,,
2012-10-18,Thursday,32.20642,,
2012-10-19,Friday,32.67642,,start
2012-10-20,Saturday,32.67642,imputed from 5544,
2012-10-21,Sunday,32.67642,imputed from 5545,
2012-10-22,Monday,31.12868,,
2012-10-23,Tuesday,32.09387,,
2012-10-24,Wednesday,31.35239,,
2012-10-25,Thursday,31.19696,,
2012-10-26,Friday,30.95756,,start
2012-10-27,Saturday,30.95756,imputed from 5551,
2012-10-28,Sunday,30.95756,imputed from 5552,
2012-10-29,Monday,31.6616,,
2012-10-30,Tuesday,30.57173,,
2012-10-31,Wednesday,30.53081,,
2012-11-01,Thursday,30.63471,,
2012-11-02,Friday,29.69593,,start
2012-11-03,Saturday,29.69593,imputed from 5558,
2012-11-04,Sunday,29.69593,imputed from 5559,
2012-11-05,Monday,29.82856,,
2012-11-06,Tuesday,30.30268,,
2012-11-07,Wednesday,30.04588,,
2012-11-08,Thursday,30.3523,,
2012-11-09,Friday,29.50945,,start
2012-11-10,Saturday,29.50945,imputed from 5565,
2012-11-11,Sunday,29.50945,imputed from 5566,
2012-11-12,Monday,30.07069,,
2012-11-13,Tuesday,31.4776,,
2012-11-14,Wednesday,31.55751,,
2012-11-15,Thursday,31.0133,,
2012-11-16,Friday,31.88338,,start
2012-11-17,Saturday,31.88338,imputed from 5572,
2012-11-18,Sunday,31.88338,imputed from 5573,
2012-11-19,Monday,31.08452,,
2012-11-20,Tuesday,32.02901,,
2012-11-21,Wednesday,32.54269,,
2012-11-22,Thursday,32.54269,imputed from 5577,
2012-11-23,Friday,32.14821,,start
2012-11-24,Saturday,32.14821,imputed from 5579,
2012-11-25,Sunday,32.14821,imputed from 5580,
2012-11-26,Monday,30.78539,,
2012-11-27,Tuesday,31.1709,,
2012-11-28,Wednesday,30.41592,,
2012-11-29,Thursday,29.12883,,
2012-11-30,Friday,28.40044,,start
2012-12-01,Saturday,28.40044,imputed from 5586,
2012-12-02,Sunday,28.40044,imputed from 5587,
2012-12-03,Monday,28.60262,,
2012-12-04,Tuesday,28.2128,,
2012-12-05,Wednesday,29.4931,,
2012-12-06,Thursday,29.45235,,
2012-12-07,Friday,28.51929,,start
2012-12-08,Saturday,28.51929,imputed from 5593,
2012-12-09,Sunday,28.51929,imputed from 5594,
2012-12-10,Monday,27.78843,,
2012-12-11,Tuesday,27.39119,,
2012-12-12,Wednesday,26.92337,,
2012-12-13,Thursday,26.62458,,
2012-12-14,Friday,26.14821,,start
2012-12-15,Saturday,26.14821,imputed from 5600,
2012-12-16,Sunday,26.14821,imputed from 5601,
2012-12-17,Monday,26.53006,,
2012-12-18,Tuesday,26.85704,,
2012-12-19,Wednesday,26.06129,,
2012-12-20,Thursday,27.17,,
2012-12-21,Friday,27.23808,,start
2012-12-22,Saturday,27.23808,imputed from 5607,
2012-12-23,Sunday,27.23808,imputed from 5608,
2012-12-24,Monday,26.35752,,
2012-12-25,Tuesday,26.35752,imputed from 5610,
2012-12-26,Wednesday,26.65858,,
2012-12-27,Thursday,26.61264,,
2012-12-28,Friday,26.98923,,start
2012-12-29,Saturday,26.98923,imputed from 5614,
2012-12-30,Sunday,26.98923,imputed from 5615,
2012-12-31,Monday,26.11687,,
2013-01-01,Tuesday,26.11687,imputed from 5617,
2013-01-02,Wednesday,25.31016,,
2013-01-03,Thursday,25.12881,,
2013-01-04,Friday,25.94579,,start
2013-01-05,Saturday,25.94579,imputed from 5621,
2013-01-06,Sunday,25.94579,imputed from 5622,
2013-01-07,Monday,25.66592,,
2013-01-08,Tuesday,25.36549,,
2013-01-09,Wednesday,24.53519,,
2013-01-10,Thursday,24.85825,,
2013-01-11,Friday,25.85327,,start
2013-01-12,Saturday,25.85327,imputed from 5628,
2013-01-13,Sunday,25.85327,imputed from 5629,
2013-01-14,Monday,26.38318,,
2013-01-15,Tuesday,27.36904,,
2013-01-16,Wednesday,27.26915,,
2013-01-17,Thursday,27.81197,,
2013-01-18,Friday,28.32735,,start
2013-01-19,Saturday,28.32735,imputed from 5635,
2013-01-20,Sunday,28.32735,imputed from 5636,
2013-01-21,Monday,28.32735,imputed from 5637,
2013-01-22,Tuesday,28.17587,,
2013-01-23,Wednesday,28.15025,,
2013-01-24,Thursday,27.27426,,
2013-01-25,Friday,27.22321,,start
2013-01-26,Saturday,27.22321,imputed from 5642,
2013-01-27,Sunday,27.22321,imputed from 5643,
2013-01-28,Monday,25.96157,,
2013-01-29,Tuesday,25.47357,,
2013-01-30,Wednesday,25.75321,,
2013-01-31,Thursday,25.72747,,
2013-02-01,Friday,25.3283,,start
2013-02-02,Saturday,25.3283,imputed from 5649,
2013-02-03,Sunday,25.3283,imputed from 5650,
2013-02-04,Monday,25.57909,,
2013-02-05,Tuesday,26.16672,,
2013-02-06,Wednesday,26.37385,,
2013-02-07,Thursday,25.55654,,
2013-02-08,Friday,25.49424,,start
2013-02-09,Saturday,25.49424,imputed from 5656,
2013-02-10,Sunday,25.49424,imputed from 5657,
2013-02-11,Monday,25.54044,,
2013-02-12,Tuesday,25.09852,,
2013-02-13,Wednesday,25.72271,,
2013-02-14,Thursday,24.77102,,
2013-02-15,Friday,24.68736,,start
2013-02-16,Saturday,24.68736,imputed from 5663,
2013-02-17,Sunday,24.68736,imputed from 5664,
2013-02-18,Monday,24.68736,imputed from 5665,
2013-02-19,Tuesday,25.59691,,
2013-02-20,Wednesday,25.6906,,
2013-02-21,Thursday,25.64676,,
2013-02-22,Friday,25.9437,,start
2013-02-23,Saturday,25.9437,imputed from 5670,
2013-02-24,Sunday,25.9437,imputed from 5671,
2013-02-25,Monday,26.91044,,
2013-02-26,Tuesday,26.8826,,
2013-02-27,Wednesday,26.70575,,
2013-02-28,Thursday,27.15959,,
2013-03-01,Friday,27.16807,,start
2013-03-02,Saturday,27.16807,imputed from 5677,
