date,weekday,XB1_Comdty_PX-LAST-CHF,imputed,XB1_Comdty_start
2007-07-27,Friday,0.75376,,start
2007-07-28,Saturday,0.75376,imputed from 661,
2007-07-29,Sunday,0.75376,imputed from 662,
2007-07-30,Monday,0.74347,,
2007-07-31,Tuesday,0.76422,,
2007-08-01,Wednesday,0.73635,,
2007-08-02,Thursday,0.73979,,
2007-08-03,Friday,0.72952,,start
2007-08-04,Saturday,0.72952,imputed from 668,
2007-08-05,Sunday,0.72952,imputed from 669,
2007-08-06,Monday,0.69042,,
2007-08-07,Tuesday,0.70103,,
2007-08-08,Wednesday,0.69804,,
2007-08-09,Thursday,0.69805,,
2007-08-10,Friday,0.70662,,start
2007-08-11,Saturday,0.70662,imputed from 675,
2007-08-12,Sunday,0.70662,imputed from 676,
2007-08-13,Monday,0.70445,,
2007-08-14,Tuesday,0.71997,,
2007-08-15,Wednesday,0.7385,,
2007-08-16,Thursday,0.724,,
2007-08-17,Friday,0.74153,,start
2007-08-18,Saturday,0.74153,imputed from 682,
2007-08-19,Sunday,0.74153,imputed from 683,
2007-08-20,Monday,0.70403,,
2007-08-21,Tuesday,0.67757,,
2007-08-22,Wednesday,0.68705,,
2007-08-23,Thursday,0.69879,,
2007-08-24,Friday,0.71773,,start
2007-08-25,Saturday,0.71773,imputed from 689,
2007-08-26,Sunday,0.71773,imputed from 690,
2007-08-27,Monday,0.73956,,
2007-08-28,Tuesday,0.72962,,
2007-08-29,Wednesday,0.75965,,
2007-08-30,Thursday,0.75411,,
2007-08-31,Friday,0.74679,,start
2007-09-01,Saturday,0.74679,imputed from 696,
2007-09-02,Sunday,0.74679,imputed from 697,
2007-09-03,Monday,0.74679,imputed from 698,
2007-09-04,Tuesday,0.75962,,
2007-09-05,Wednesday,0.75632,,
2007-09-06,Thursday,0.74642,,
2007-09-07,Friday,0.74273,,start
2007-09-08,Saturday,0.74273,imputed from 703,
2007-09-09,Sunday,0.74273,imputed from 704,
2007-09-10,Monday,0.73882,,
2007-09-11,Tuesday,0.74137,,
2007-09-12,Wednesday,0.75208,,
2007-09-13,Thursday,0.76465,,
2007-09-14,Friday,0.76354,,start
2007-09-15,Saturday,0.76354,imputed from 710,
2007-09-16,Sunday,0.76354,imputed from 711,
2007-09-17,Monday,0.7646,,
2007-09-18,Tuesday,0.77127,,
2007-09-19,Wednesday,0.78122,,
2007-09-20,Thursday,0.78818,,
2007-09-21,Friday,0.7815,,start
2007-09-22,Saturday,0.7815,imputed from 717,
2007-09-23,Sunday,0.7815,imputed from 718,
2007-09-24,Monday,0.77007,,
2007-09-25,Tuesday,0.74864,,
2007-09-26,Wednesday,0.74797,,
2007-09-27,Thursday,0.77343,,
2007-09-28,Friday,0.75974,,start
2007-09-29,Saturday,0.75974,imputed from 724,
2007-09-30,Sunday,0.75974,imputed from 725,
2007-10-01,Monday,0.73874,,
2007-10-02,Tuesday,0.74361,,
2007-10-03,Wednesday,0.75139,,
2007-10-04,Thursday,0.76931,,
2007-10-05,Friday,0.76998,,start
2007-10-06,Saturday,0.76998,imputed from 731,
2007-10-07,Sunday,0.76998,imputed from 732,
2007-10-08,Monday,0.75658,,
2007-10-09,Tuesday,0.76292,,
2007-10-10,Wednesday,0.76701,,
2007-10-11,Thursday,0.78044,,
2007-10-12,Friday,0.78816,,start
2007-10-13,Saturday,0.78816,imputed from 738,
2007-10-14,Sunday,0.78816,imputed from 739,
2007-10-15,Monday,0.8127,,
2007-10-16,Tuesday,0.82089,,
2007-10-17,Wednesday,0.80928,,
2007-10-18,Thursday,0.81564,,
2007-10-19,Friday,0.81139,,start
2007-10-20,Saturday,0.81139,imputed from 745,
2007-10-21,Sunday,0.81139,imputed from 746,
2007-10-22,Monday,0.80233,,
2007-10-23,Tuesday,0.78982,,
2007-10-24,Wednesday,0.80393,,
2007-10-25,Thursday,0.83278,,
2007-10-26,Friday,0.84382,,start
2007-10-27,Saturday,0.84382,imputed from 752,
2007-10-28,Sunday,0.84382,imputed from 753,
2007-10-29,Monday,0.86549,,
2007-10-30,Tuesday,0.83646,,
2007-10-31,Wednesday,0.86562,,
2007-11-01,Thursday,0.86694,,
2007-11-02,Friday,0.89852,,start
2007-11-03,Saturday,0.89852,imputed from 759,
2007-11-04,Sunday,0.89852,imputed from 760,
2007-11-05,Monday,0.87708,,
2007-11-06,Tuesday,0.89118,,
2007-11-07,Wednesday,0.88395,,
2007-11-08,Thursday,0.87749,,
2007-11-09,Friday,0.88136,,start
2007-11-10,Saturday,0.88136,imputed from 766,
2007-11-11,Sunday,0.88136,imputed from 767,
2007-11-12,Monday,0.8719,,
2007-11-13,Tuesday,0.8333,,
2007-11-14,Wednesday,0.85034,,
2007-11-15,Thursday,0.83792,,
2007-11-16,Friday,0.84758,,start
2007-11-17,Saturday,0.84758,imputed from 773,
2007-11-18,Sunday,0.84758,imputed from 774,
2007-11-19,Monday,0.84987,,
2007-11-20,Tuesday,0.86894,,
2007-11-21,Wednesday,0.85885,,
2007-11-22,Thursday,0.85885,imputed from 778,
2007-11-23,Friday,0.86931,,start
2007-11-24,Saturday,0.86931,imputed from 780,
2007-11-25,Sunday,0.86931,imputed from 781,
2007-11-26,Monday,0.85857,,
2007-11-27,Tuesday,0.83861,,
2007-11-28,Wednesday,0.81171,,
2007-11-29,Thursday,0.80877,,
2007-11-30,Friday,0.81309,,start
2007-12-01,Saturday,0.81309,imputed from 787,
2007-12-02,Sunday,0.81309,imputed from 788,
2007-12-03,Monday,0.82187,,
2007-12-04,Tuesday,0.81444,,
2007-12-05,Wednesday,0.80684,,
2007-12-06,Thursday,0.84012,,
2007-12-07,Friday,0.82951,,start
2007-12-08,Saturday,0.82951,imputed from 794,
2007-12-09,Sunday,0.82951,imputed from 795,
2007-12-10,Monday,0.8218,,
2007-12-11,Tuesday,0.84074,,
2007-12-12,Wednesday,0.88637,,
2007-12-13,Thursday,0.87734,,
2007-12-14,Friday,0.87321,,start
2007-12-15,Saturday,0.87321,imputed from 801,
2007-12-16,Sunday,0.87321,imputed from 802,
2007-12-17,Monday,0.87064,,
2007-12-18,Tuesday,0.85897,,
2007-12-19,Wednesday,0.8719,,
2007-12-20,Thursday,0.87082,,
2007-12-21,Friday,0.8907,,start
2007-12-22,Saturday,0.8907,imputed from 808,
2007-12-23,Sunday,0.8907,imputed from 809,
2007-12-24,Monday,0.89284,,
2007-12-25,Tuesday,0.89284,imputed from 811,
2007-12-26,Wednesday,0.91298,,
2007-12-27,Thursday,0.91927,,
2007-12-28,Friday,0.89739,,start
2007-12-29,Saturday,0.89739,imputed from 815,
2007-12-30,Sunday,0.89739,imputed from 816,
2007-12-31,Monday,0.91024,,
2008-01-01,Tuesday,0.91024,imputed from 818,
2008-01-02,Wednesday,0.92241,,
2008-01-03,Thursday,0.90992,,
2008-01-04,Friday,0.89452,,start
2008-01-05,Saturday,0.89452,imputed from 822,
2008-01-06,Sunday,0.89452,imputed from 823,
2008-01-07,Monday,0.87395,,
2008-01-08,Tuesday,0.88663,,
2008-01-09,Wednesday,0.87412,,
2008-01-10,Thursday,0.83674,,
2008-01-11,Friday,0.82076,,start
2008-01-12,Saturday,0.82076,imputed from 829,
2008-01-13,Sunday,0.82076,imputed from 830,
2008-01-14,Monday,0.83399,,
2008-01-15,Tuesday,0.81067,,
2008-01-16,Wednesday,0.8059,,
2008-01-17,Thursday,0.8014,,
2008-01-18,Friday,0.81545,,start
2008-01-19,Saturday,0.81545,imputed from 836,
2008-01-20,Sunday,0.81545,imputed from 837,
2008-01-21,Monday,0.81545,imputed from 838,
2008-01-22,Tuesday,0.80672,,
2008-01-23,Wednesday,0.78959,,
2008-01-24,Thursday,0.79824,,
2008-01-25,Friday,0.81778,,start
2008-01-26,Saturday,0.81778,imputed from 843,
2008-01-27,Sunday,0.81778,imputed from 844,
2008-01-28,Monday,0.8152,,
2008-01-29,Tuesday,0.81929,,
2008-01-30,Wednesday,0.82005,,
2008-01-31,Thursday,0.80424,,
2008-02-01,Friday,0.80424,imputed from 849,start
2008-02-02,Saturday,0.80424,imputed from 850,
2008-02-03,Sunday,0.80424,imputed from 851,
2008-02-04,Monday,0.81692,,
2008-02-05,Tuesday,0.80988,,
2008-02-06,Wednesday,0.79933,,
2008-02-07,Thursday,0.81504,,
2008-02-08,Friday,0.84602,,start
2008-02-09,Saturday,0.84602,imputed from 857,
2008-02-10,Sunday,0.84602,imputed from 858,
2008-02-11,Monday,0.85916,,
2008-02-12,Tuesday,0.84828,,
2008-02-13,Wednesday,0.86102,,
2008-02-14,Thursday,0.88338,,
2008-02-15,Friday,0.88532,,start
2008-02-16,Saturday,0.88532,imputed from 864,
2008-02-17,Sunday,0.88532,imputed from 865,
2008-02-18,Monday,0.88532,imputed from 866,
2008-02-19,Tuesday,0.92531,,
2008-02-20,Wednesday,0.92525,,
2008-02-21,Thursday,0.89263,,
2008-02-22,Friday,0.89339,,start
2008-02-23,Saturday,0.89339,imputed from 871,
2008-02-24,Sunday,0.89339,imputed from 872,
2008-02-25,Monday,0.89777,,
2008-02-26,Tuesday,0.89658,,
2008-02-27,Wednesday,0.85746,,
2008-02-28,Thursday,0.85135,,
2008-02-29,Friday,0.85244,,start
2008-03-01,Saturday,0.85244,imputed from 878,
2008-03-02,Sunday,0.85244,imputed from 879,
2008-03-03,Monday,0.85189,,
2008-03-04,Tuesday,0.80014,,
2008-03-05,Wednesday,0.83638,,
2008-03-06,Thursday,0.83291,,
2008-03-07,Friday,0.84466,,start
2008-03-08,Saturday,0.84466,imputed from 885,
2008-03-09,Sunday,0.84466,imputed from 886,
2008-03-10,Monday,0.8463,,
2008-03-11,Tuesday,0.85996,,
2008-03-12,Wednesday,0.8504,,
2008-03-13,Thursday,0.83317,,
2008-03-14,Friday,0.82469,,start
2008-03-15,Saturday,0.82469,imputed from 892,
2008-03-16,Sunday,0.82469,imputed from 893,
2008-03-17,Monday,0.7568,,
2008-03-18,Tuesday,0.80665,,
2008-03-19,Wednesday,0.78009,,
2008-03-20,Thursday,0.80323,,
2008-03-21,Friday,0.80323,imputed from 898,start
2008-03-22,Saturday,0.80323,imputed from 899,
2008-03-23,Sunday,0.80323,imputed from 900,
2008-03-24,Monday,0.8251,,
2008-03-25,Tuesday,0.82843,,
2008-03-26,Wednesday,0.8317,,
2008-03-27,Thursday,0.82497,,
2008-03-28,Friday,0.82784,,start
2008-03-29,Saturday,0.82784,imputed from 906,
2008-03-30,Sunday,0.82784,imputed from 907,
2008-03-31,Monday,0.79404,,
2008-04-01,Tuesday,0.81289,,
2008-04-02,Wednesday,0.85496,,
2008-04-03,Thursday,0.8381,,
2008-04-04,Friday,0.84656,,start
2008-04-05,Saturday,0.84656,imputed from 913,
2008-04-06,Sunday,0.84656,imputed from 914,
2008-04-07,Monday,0.86174,,
2008-04-08,Tuesday,0.84957,,
2008-04-09,Wednesday,0.84365,,
2008-04-10,Thursday,0.85658,,
2008-04-11,Friday,0.85637,,start
2008-04-12,Saturday,0.85637,imputed from 920,
2008-04-13,Sunday,0.85637,imputed from 921,
2008-04-14,Monday,0.86002,,
2008-04-15,Tuesday,0.88087,,
2008-04-16,Wednesday,0.89395,,
2008-04-17,Thursday,0.90453,,
2008-04-18,Friday,0.93183,,start
2008-04-19,Saturday,0.93183,imputed from 927,
2008-04-20,Sunday,0.93183,imputed from 928,
2008-04-21,Monday,0.91803,,
2008-04-22,Tuesday,0.92098,,
2008-04-23,Wednesday,0.94354,,
2008-04-24,Thursday,0.95347,,
2008-04-25,Friday,0.96372,,start
2008-04-26,Saturday,0.96372,imputed from 934,
2008-04-27,Sunday,0.96372,imputed from 935,
2008-04-28,Monday,0.95517,,
2008-04-29,Tuesday,0.92714,,
2008-04-30,Wednesday,0.9289,,
2008-05-01,Thursday,0.92779,,
2008-05-02,Friday,0.96296,,start
2008-05-03,Saturday,0.96296,imputed from 941,
2008-05-04,Sunday,0.96296,imputed from 942,
2008-05-05,Monday,0.9886,,
2008-05-06,Tuesday,1.00201,,
2008-05-07,Wednesday,1.01291,,
2008-05-08,Thursday,1.01253,,
2008-05-09,Friday,1.02542,,start
2008-05-10,Saturday,1.02542,imputed from 948,
2008-05-11,Sunday,1.02542,imputed from 949,
2008-05-12,Monday,1.01405,,
2008-05-13,Tuesday,1.0328,,
2008-05-14,Wednesday,1.03116,,
2008-05-15,Thursday,1.02925,,
2008-05-16,Friday,1.03612,,start
2008-05-17,Saturday,1.03612,imputed from 955,
2008-05-18,Sunday,1.03612,imputed from 956,
2008-05-19,Monday,1.04869,,
2008-05-20,Tuesday,1.05299,,
2008-05-21,Wednesday,1.07618,,
2008-05-22,Thursday,1.05584,,
2008-05-23,Friday,1.06611,,start
2008-05-24,Saturday,1.06611,imputed from 962,
2008-05-25,Sunday,1.06611,imputed from 963,
2008-05-26,Monday,1.06611,imputed from 964,
2008-05-27,Tuesday,1.06941,,
2008-05-28,Wednesday,1.09884,,
2008-05-29,Thursday,1.09912,,
2008-05-30,Friday,1.09362,,start
2008-05-31,Saturday,1.09362,imputed from 969,
2008-06-01,Sunday,1.09362,imputed from 970,
2008-06-02,Monday,1.0969,,
2008-06-03,Tuesday,1.09482,,
2008-06-04,Wednesday,1.03932,,
2008-06-05,Thursday,1.08383,,
2008-06-06,Friday,1.1368,,start
2008-06-07,Saturday,1.1368,imputed from 976,
2008-06-08,Sunday,1.1368,imputed from 977,
2008-06-09,Monday,1.08905,,
2008-06-10,Tuesday,1.08117,,
2008-06-11,Wednesday,1.12022,,
2008-06-12,Thursday,1.15269,,
2008-06-13,Friday,1.13543,,start
2008-06-14,Saturday,1.13543,imputed from 983,
2008-06-15,Sunday,1.13543,imputed from 984,
2008-06-16,Monday,1.12152,,
2008-06-17,Tuesday,1.11393,,
2008-06-18,Wednesday,1.1268,,
2008-06-19,Thursday,1.09663,,
2008-06-20,Friday,1.11345,,start
2008-06-21,Saturday,1.11345,imputed from 990,
2008-06-22,Sunday,1.11345,imputed from 991,
2008-06-23,Monday,1.13038,,
2008-06-24,Tuesday,1.12597,,
2008-06-25,Wednesday,1.10585,,
2008-06-26,Thursday,1.12745,,
2008-06-27,Friday,1.11753,,start
2008-06-28,Saturday,1.11753,imputed from 997,
2008-06-29,Sunday,1.11753,imputed from 998,
2008-06-30,Monday,1.11817,,
2008-07-01,Tuesday,1.1189,,
2008-07-02,Wednesday,1.1288,,
2008-07-03,Thursday,1.14752,,
2008-07-04,Friday,1.14752,imputed from 1003,start
2008-07-05,Saturday,1.14752,imputed from 1004,
2008-07-06,Sunday,1.14752,imputed from 1005,
2008-07-07,Monday,1.11817,,
2008-07-08,Tuesday,1.08735,,
2008-07-09,Wednesday,1.09095,,
2008-07-10,Thursday,1.12942,,
2008-07-11,Friday,1.13442,,start
2008-07-12,Saturday,1.13442,imputed from 1011,
2008-07-13,Sunday,1.13442,imputed from 1012,
2008-07-14,Monday,1.13066,,
2008-07-15,Tuesday,1.06968,,
2008-07-16,Wednesday,1.04325,,
2008-07-17,Thursday,1.00958,,
2008-07-18,Friday,1.01379,,start
2008-07-19,Saturday,1.01379,imputed from 1018,
2008-07-20,Sunday,1.01379,imputed from 1019,
2008-07-21,Monday,1.02856,,
2008-07-22,Tuesday,1.016,,
2008-07-23,Wednesday,0.98506,,
2008-07-24,Thursday,0.995,,
2008-07-25,Friday,0.98495,,start
2008-07-26,Saturday,0.98495,imputed from 1025,
2008-07-27,Sunday,0.98495,imputed from 1026,
2008-07-28,Monday,0.99258,,
2008-07-29,Tuesday,0.98515,,
2008-07-30,Wednesday,1.02835,,
2008-07-31,Thursday,1.00007,,
2008-08-01,Friday,1.00007,imputed from 1031,start
2008-08-02,Saturday,1.00007,imputed from 1032,
2008-08-03,Sunday,1.00007,imputed from 1033,
2008-08-04,Monday,0.97215,,
2008-08-05,Tuesday,0.96362,,
2008-08-06,Wednesday,0.96569,,
2008-08-07,Thursday,0.98688,,
2008-08-08,Friday,0.96363,,start
2008-08-09,Saturday,0.96363,imputed from 1039,
2008-08-10,Sunday,0.96363,imputed from 1040,
2008-08-11,Monday,0.9605,,
2008-08-12,Tuesday,0.95793,,
2008-08-13,Wednesday,0.98315,,
2008-08-14,Thursday,0.98669,,
2008-08-15,Friday,0.97011,,start
2008-08-16,Saturday,0.97011,imputed from 1046,
2008-08-17,Sunday,0.97011,imputed from 1047,
2008-08-18,Monday,0.95311,,
2008-08-19,Tuesday,0.9665,,
2008-08-20,Wednesday,0.99115,,
2008-08-21,Thursday,1.02326,,
2008-08-22,Friday,0.9727,,start
2008-08-23,Saturday,0.9727,imputed from 1053,
2008-08-24,Sunday,0.9727,imputed from 1054,
2008-08-25,Monday,0.97485,,
2008-08-26,Tuesday,1.01093,,
2008-08-27,Wednesday,1.0445,,
2008-08-28,Thursday,1.0261,,
2008-08-29,Friday,1.02703,,start
2008-08-30,Saturday,1.02703,imputed from 1060,
2008-08-31,Sunday,1.02703,imputed from 1061,
2008-09-01,Monday,1.02703,imputed from 1062,
2008-09-02,Tuesday,0.98652,,
2008-09-03,Wednesday,0.99838,,
2008-09-04,Thursday,0.98948,,
2008-09-05,Friday,0.97626,,start
2008-09-06,Saturday,0.97626,imputed from 1067,
2008-09-07,Sunday,0.97626,imputed from 1068,
2008-09-08,Monday,1.01502,,
2008-09-09,Tuesday,0.97308,,
2008-09-10,Wednesday,0.98341,,
2008-09-11,Thursday,1.02154,,
2008-09-12,Friday,1.02214,,start
2008-09-13,Saturday,1.02214,imputed from 1074,
2008-09-14,Sunday,1.02214,imputed from 1075,
2008-09-15,Monday,0.93395,,
2008-09-16,Tuesday,0.87703,,
2008-09-17,Wednesday,0.89606,,
2008-09-18,Thursday,0.88467,,
2008-09-19,Friday,0.93961,,start
2008-09-20,Saturday,0.93961,imputed from 1081,
2008-09-21,Sunday,0.93961,imputed from 1082,
2008-09-22,Monday,0.95317,,
2008-09-23,Tuesday,0.91735,,
2008-09-24,Wednesday,0.92122,,
2008-09-25,Thursday,0.96064,,
2008-09-26,Friday,0.94656,,start
2008-09-27,Saturday,0.94656,imputed from 1088,
2008-09-28,Sunday,0.94656,imputed from 1089,
2008-09-29,Monday,0.85681,,
2008-09-30,Tuesday,0.9089,,
2008-10-01,Wednesday,0.87308,,
2008-10-02,Thursday,0.84508,,
2008-10-03,Friday,0.83148,,start
2008-10-04,Saturday,0.83148,imputed from 1095,
2008-10-05,Sunday,0.83148,imputed from 1096,
2008-10-06,Monday,0.77574,,
2008-10-07,Tuesday,0.77489,,
2008-10-08,Wednesday,0.75447,,
2008-10-09,Thursday,0.75661,,
2008-10-10,Friday,0.67326,,start
2008-10-11,Saturday,0.67326,imputed from 1102,
2008-10-12,Sunday,0.67326,imputed from 1103,
2008-10-13,Monday,0.72167,,
2008-10-14,Tuesday,0.70467,,
2008-10-15,Wednesday,0.66878,,
2008-10-16,Thursday,0.60738,,
2008-10-17,Friday,0.62373,,start
2008-10-18,Saturday,0.62373,imputed from 1109,
2008-10-19,Sunday,0.62373,imputed from 1110,
2008-10-20,Monday,0.65302,,
2008-10-21,Tuesday,0.64393,,
2008-10-22,Wednesday,0.60077,,
2008-10-23,Thursday,0.60581,,
2008-10-24,Friday,0.56677,,start
2008-10-25,Saturday,0.56677,imputed from 1116,
2008-10-26,Sunday,0.56677,imputed from 1117,
2008-10-27,Monday,0.56171,,
2008-10-28,Tuesday,0.55741,,
2008-10-29,Wednesday,0.57233,,
2008-10-30,Thursday,0.55161,,
2008-10-31,Friday,0.55159,,start
2008-11-01,Saturday,0.55159,imputed from 1123,
2008-11-02,Sunday,0.55159,imputed from 1124,
2008-11-03,Monday,0.5072,,
2008-11-04,Tuesday,0.5657,,
2008-11-05,Wednesday,0.52595,,
2008-11-06,Thursday,0.49874,,
2008-11-07,Friday,0.50472,,start
2008-11-08,Saturday,0.50472,imputed from 1130,
2008-11-09,Sunday,0.50472,imputed from 1131,
2008-11-10,Monday,0.51186,,
2008-11-11,Tuesday,0.49186,,
2008-11-12,Wednesday,0.46886,,
2008-11-13,Thursday,0.49604,,
2008-11-14,Friday,0.46764,,start
2008-11-15,Saturday,0.46764,imputed from 1137,
2008-11-16,Sunday,0.46764,imputed from 1138,
2008-11-17,Monday,0.44587,,
2008-11-18,Tuesday,0.4325,,
2008-11-19,Wednesday,0.42591,,
2008-11-20,Thursday,0.39038,,
2008-11-21,Friday,0.4136,,start
2008-11-22,Saturday,0.4136,imputed from 1144,
2008-11-23,Sunday,0.4136,imputed from 1145,
2008-11-24,Monday,0.43485,,
2008-11-25,Tuesday,0.41301,,
2008-11-26,Wednesday,0.45062,,
2008-11-27,Thursday,0.45062,imputed from 1149,
2008-11-28,Friday,0.44194,,start
2008-11-29,Saturday,0.44194,imputed from 1151,
2008-11-30,Sunday,0.44194,imputed from 1152,
2008-12-01,Monday,0.40241,,
2008-12-02,Tuesday,0.38427,,
2008-12-03,Wednesday,0.38039,,
2008-12-04,Thursday,0.34946,,
2008-12-05,Friday,0.33211,,start
2008-12-06,Saturday,0.33211,imputed from 1158,
2008-12-07,Sunday,0.33211,imputed from 1159,
2008-12-08,Monday,0.34856,,
2008-12-09,Tuesday,0.33891,,
2008-12-10,Wednesday,0.34853,,
2008-12-11,Thursday,0.38291,,
2008-12-12,Friday,0.38275,,start
2008-12-13,Saturday,0.38275,imputed from 1165,
2008-12-14,Sunday,0.38275,imputed from 1166,
2008-12-15,Monday,0.36186,,
2008-12-16,Tuesday,0.35716,,
2008-12-17,Wednesday,0.32715,,
2008-12-18,Thursday,0.31315,,
2008-12-19,Friday,0.32357,,start
2008-12-20,Saturday,0.32357,imputed from 1172,
2008-12-21,Sunday,0.32357,imputed from 1173,
2008-12-22,Monday,0.29103,,
2008-12-23,Tuesday,0.27985,,
2008-12-24,Wednesday,0.2572,,
2008-12-25,Thursday,0.2572,imputed from 1177,
2008-12-26,Friday,0.27125,,start
2008-12-27,Saturday,0.27125,imputed from 1179,
2008-12-28,Sunday,0.27125,imputed from 1180,
2008-12-29,Monday,0.27508,,
2008-12-30,Tuesday,0.28149,,
2008-12-31,Wednesday,0.32427,,
2009-01-01,Thursday,0.32427,imputed from 1184,
2009-01-02,Friday,0.32427,imputed from 1184,start
2009-01-03,Saturday,0.32427,imputed from 1186,
2009-01-04,Sunday,0.32427,imputed from 1187,
2009-01-05,Monday,0.3562,,
2009-01-06,Tuesday,0.36194,,
2009-01-07,Wednesday,0.32099,,
2009-01-08,Thursday,0.32365,,
2009-01-09,Friday,0.33617,,start
2009-01-10,Saturday,0.33617,imputed from 1193,
2009-01-11,Sunday,0.33617,imputed from 1194,
2009-01-12,Monday,0.32753,,
2009-01-13,Tuesday,0.34986,,
2009-01-14,Wednesday,0.35514,,
2009-01-15,Thursday,0.35974,,
2009-01-16,Friday,0.35455,,start
2009-01-17,Saturday,0.35455,imputed from 1200,
2009-01-18,Sunday,0.35455,imputed from 1201,
2009-01-19,Monday,0.35455,imputed from 1202,
2009-01-20,Tuesday,0.35624,,
2009-01-21,Wednesday,0.36923,,
2009-01-22,Thursday,0.34352,,
2009-01-23,Friday,0.36416,,start
2009-01-24,Saturday,0.36416,imputed from 1207,
2009-01-25,Sunday,0.36416,imputed from 1208,
2009-01-26,Monday,0.35848,,
2009-01-27,Tuesday,0.34335,,
2009-01-28,Wednesday,0.36813,,
2009-01-29,Thursday,0.38562,,
2009-01-30,Friday,0.40084,,start
2009-01-31,Saturday,0.40084,imputed from 1214,
2009-02-01,Sunday,0.40084,imputed from 1215,
2009-02-02,Monday,0.36258,,
2009-02-03,Tuesday,0.36473,,
2009-02-04,Wednesday,0.38431,,
2009-02-05,Thursday,0.40408,,
2009-02-06,Friday,0.39746,,start
2009-02-07,Saturday,0.39746,imputed from 1221,
2009-02-08,Sunday,0.39746,imputed from 1222,
2009-02-09,Monday,0.39374,,
2009-02-10,Tuesday,0.39107,,
2009-02-11,Wednesday,0.40122,,
2009-02-12,Thursday,0.39868,,
2009-02-13,Friday,0.3804,,start
2009-02-14,Saturday,0.3804,imputed from 1228,
2009-02-15,Sunday,0.3804,imputed from 1229,
2009-02-16,Monday,0.3804,imputed from 1230,
2009-02-17,Tuesday,0.35523,,
2009-02-18,Wednesday,0.34164,,
2009-02-19,Thursday,0.35113,,
2009-02-20,Friday,0.33916,,start
2009-02-21,Saturday,0.33916,imputed from 1235,
2009-02-22,Sunday,0.33916,imputed from 1236,
2009-02-23,Monday,0.33073,,
2009-02-24,Tuesday,0.34377,,
2009-02-25,Wednesday,0.37026,,
2009-02-26,Thursday,0.41269,,
2009-02-27,Friday,0.40609,,start
2009-02-28,Saturday,0.40609,imputed from 1242,
2009-03-01,Sunday,0.40609,imputed from 1243,
2009-03-02,Monday,0.38405,,
2009-03-03,Tuesday,0.39316,,
2009-03-04,Wednesday,0.41184,,
2009-03-05,Thursday,0.39153,,
2009-03-06,Friday,0.39004,,start
2009-03-07,Saturday,0.39004,imputed from 1249,
2009-03-08,Sunday,0.39004,imputed from 1250,
2009-03-09,Monday,0.39286,,
2009-03-10,Tuesday,0.38101,,
2009-03-11,Wednesday,0.36741,,
2009-03-12,Thursday,0.40578,,
2009-03-13,Friday,0.40806,,start
2009-03-14,Saturday,0.40806,imputed from 1256,
2009-03-15,Sunday,0.40806,imputed from 1257,
2009-03-16,Monday,0.41157,,
2009-03-17,Tuesday,0.42825,,
2009-03-18,Wednesday,0.40432,,
2009-03-19,Thursday,0.41063,,
2009-03-20,Friday,0.41722,,start
2009-03-21,Saturday,0.41722,imputed from 1263,
2009-03-22,Sunday,0.41722,imputed from 1264,
2009-03-23,Monday,0.42457,,
2009-03-24,Tuesday,0.43115,,
2009-03-25,Wednesday,0.4254,,
2009-03-26,Thursday,0.43828,,
2009-03-27,Friday,0.432,,start
2009-03-28,Saturday,0.432,imputed from 1270,
2009-03-29,Sunday,0.432,imputed from 1271,
2009-03-30,Monday,0.40345,,
2009-03-31,Tuesday,0.40644,,
2009-04-01,Wednesday,0.39394,,
2009-04-02,Thursday,0.41641,,
2009-04-03,Friday,0.42289,,start
2009-04-04,Saturday,0.42289,imputed from 1277,
2009-04-05,Sunday,0.42289,imputed from 1278,
2009-04-06,Monday,0.41958,,
2009-04-07,Tuesday,0.41751,,
2009-04-08,Wednesday,0.41218,,
2009-04-09,Thursday,0.42881,,
2009-04-10,Friday,0.42881,imputed from 1283,start
2009-04-11,Saturday,0.42881,imputed from 1284,
2009-04-12,Sunday,0.42881,imputed from 1285,
2009-04-13,Monday,0.4148,,
