date,weekday,OE1_Comdty_PX-LAST-CHF,imputed,OE1_Comdty_start
2011-10-21,Friday,107.22437,,start
2011-10-22,Saturday,107.22437,imputed from 5180,
2011-10-23,Sunday,107.22437,imputed from 5181,
2011-10-24,Monday,107.30382,,
2011-10-25,Tuesday,107.66573,,
2011-10-26,Wednesday,108.00117,,
2011-10-27,Thursday,107.15375,,
2011-10-28,Friday,107.2332,,start
2011-10-29,Saturday,107.2332,imputed from 5187,
2011-10-30,Sunday,107.2332,imputed from 5188,
2011-10-31,Monday,107.99234,,
2011-11-01,Tuesday,108.97216,,
2011-11-02,Wednesday,108.80445,,
2011-11-03,Thursday,108.68086,,
2011-11-04,Friday,108.93685,,start
2011-11-05,Saturday,108.93685,imputed from 5194,
2011-11-06,Sunday,108.93685,imputed from 5195,
2011-11-07,Monday,109.12223,,
2011-11-08,Tuesday,109.10457,,
2011-11-09,Wednesday,109.28112,,
2011-11-10,Thursday,109.19284,,
2011-11-11,Friday,108.73383,,start
2011-11-12,Saturday,108.73383,imputed from 5201,
2011-11-13,Sunday,108.73383,imputed from 5202,
2011-11-14,Monday,109.14871,,
2011-11-15,Tuesday,109.37822,,
2011-11-16,Wednesday,109.04278,,
2011-11-17,Thursday,108.68086,,
2011-11-18,Friday,108.37191,,start
2011-11-19,Saturday,108.37191,imputed from 5208,
2011-11-20,Sunday,108.37191,imputed from 5209,
2011-11-21,Monday,108.68086,,
2011-11-22,Tuesday,108.85741,,
2011-11-23,Wednesday,108.39839,,
2011-11-24,Thursday,108.00999,,
2011-11-25,Friday,107.8158,,start
2011-11-26,Saturday,107.8158,imputed from 5215,
2011-11-27,Sunday,107.8158,imputed from 5216,
2011-11-28,Monday,107.69221,,
2011-11-29,Tuesday,107.55981,,
2011-11-30,Wednesday,108.24833,,
2011-12-01,Thursday,108.68969,,
2011-12-02,Friday,108.83093,,start
2011-12-03,Saturday,108.83093,imputed from 5222,
2011-12-04,Sunday,108.83093,imputed from 5223,
2011-12-05,Monday,108.60142,,
2011-12-06,Tuesday,108.51315,,
2011-12-07,Wednesday,108.82172,,
2011-12-08,Thursday,109.35953,,
2011-12-09,Friday,108.80409,,start
2011-12-10,Saturday,108.80409,imputed from 5229,
2011-12-11,Sunday,108.80409,imputed from 5230,
2011-12-12,Monday,109.29781,,
2011-12-13,Tuesday,109.27136,,
2011-12-14,Wednesday,109.73864,,
2011-12-15,Thursday,109.64166,,
2011-12-16,Friday,110.01195,,start
2011-12-17,Saturday,110.01195,imputed from 5236,
2011-12-18,Sunday,110.01195,imputed from 5237,
2011-12-19,Monday,109.95905,,
2011-12-20,Tuesday,109.67692,,
2011-12-21,Wednesday,109.72982,,
2011-12-22,Thursday,109.67692,,
2011-12-23,Friday,109.57994,,start
2011-12-24,Saturday,109.57994,imputed from 5243,
2011-12-25,Sunday,109.57994,imputed from 5244,
2011-12-26,Monday,109.57994,imputed from 5245,
2011-12-27,Tuesday,109.85325,,
2011-12-28,Wednesday,109.86207,,
2011-12-29,Thursday,110.16183,,
2011-12-30,Friday,110.30289,,start
2011-12-31,Saturday,110.30289,imputed from 5250,
2012-01-01,Sunday,110.30289,imputed from 5251,
2012-01-02,Monday,109.9855,,
2012-01-03,Tuesday,110.05603,,
2012-01-04,Wednesday,109.96786,,
2012-01-05,Thursday,110.18828,,
2012-01-06,Friday,110.20591,,start
2012-01-07,Saturday,110.20591,imputed from 5257,
2012-01-08,Sunday,110.20591,imputed from 5258,
2012-01-09,Monday,110.30289,,
2012-01-10,Tuesday,110.05603,,
2012-01-11,Wednesday,110.43514,,
2012-01-12,Thursday,110.4175,,
2012-01-13,Friday,110.70845,,start
2012-01-14,Saturday,110.70845,imputed from 5264,
2012-01-15,Sunday,110.70845,imputed from 5265,
2012-01-16,Monday,110.69082,,
2012-01-17,Tuesday,110.55857,,
2012-01-18,Wednesday,110.55857,,
2012-01-19,Thursday,110.18828,,
2012-01-20,Friday,109.9326,,start
2012-01-21,Saturday,109.9326,imputed from 5271,
2012-01-22,Sunday,109.9326,imputed from 5272,
2012-01-23,Monday,109.81798,,
2012-01-24,Tuesday,109.721,,
2012-01-25,Wednesday,109.92378,,
2012-01-26,Thursday,110.33816,,
2012-01-27,Friday,110.39106,,start
2012-01-28,Saturday,110.39106,imputed from 5278,
2012-01-29,Sunday,110.39106,imputed from 5279,
2012-01-30,Monday,110.6291,,
2012-01-31,Tuesday,110.75253,,
2012-02-01,Wednesday,110.56738,,
2012-02-02,Thursday,110.44395,,
2012-02-03,Friday,110.18828,,start
2012-02-04,Saturday,110.18828,imputed from 5285,
2012-02-05,Sunday,110.18828,imputed from 5286,
2012-02-06,Monday,110.38224,,
2012-02-07,Tuesday,110.06485,,
2012-02-08,Wednesday,109.99431,,
2012-02-09,Thursday,109.74745,,
2012-02-10,Friday,110.17064,,start
2012-02-11,Saturday,110.17064,imputed from 5292,
2012-02-12,Sunday,110.17064,imputed from 5293,
2012-02-13,Monday,110.14419,,
2012-02-14,Tuesday,110.20591,,
2012-02-15,Wednesday,110.46159,,
2012-02-16,Thursday,110.38224,,
2012-02-17,Friday,110.17946,,start
2012-02-18,Saturday,110.17946,imputed from 5299,
2012-02-19,Sunday,110.17946,imputed from 5300,
2012-02-20,Monday,110.06485,,
2012-02-21,Tuesday,110.07366,,
2012-02-22,Wednesday,110.24999,,
2012-02-23,Thursday,110.42632,,
2012-02-24,Friday,110.49685,,start
2012-02-25,Saturday,110.49685,imputed from 5306,
2012-02-26,Sunday,110.49685,imputed from 5307,
2012-02-27,Monday,110.79661,,
2012-02-28,Tuesday,110.8407,,
2012-02-29,Wednesday,110.7349,,
2012-03-01,Thursday,110.50567,,
2012-03-02,Friday,110.86714,,start
2012-03-03,Saturday,110.86714,imputed from 5313,
2012-03-04,Sunday,110.86714,imputed from 5314,
2012-03-05,Monday,110.69082,,
2012-03-06,Tuesday,110.90241,,
2012-03-07,Wednesday,110.89348,,
2012-03-08,Thursday,110.86669,,
2012-03-09,Friday,110.956,,start
2012-03-10,Saturday,110.956,imputed from 5320,
2012-03-11,Sunday,110.956,imputed from 5321,
2012-03-12,Monday,111.0721,,
2012-03-13,Tuesday,110.83096,,
2012-03-14,Wednesday,110.18795,,
2012-03-15,Thursday,109.95575,,
2012-03-16,Friday,109.48242,,start
2012-03-17,Saturday,109.48242,imputed from 5327,
2012-03-18,Sunday,109.48242,imputed from 5328,
2012-03-19,Monday,109.51814,,
2012-03-20,Tuesday,109.54493,,
2012-03-21,Wednesday,109.90216,,
2012-03-22,Thursday,110.22367,,
2012-03-23,Friday,110.35763,,start
2012-03-24,Saturday,110.35763,imputed from 5334,
2012-03-25,Sunday,110.35763,imputed from 5335,
2012-03-26,Monday,110.13436,,
2012-03-27,Tuesday,110.39336,,
2012-03-28,Wednesday,110.61663,,
2012-03-29,Thursday,110.8131,,
2012-03-30,Friday,110.8399,,start
2012-03-31,Saturday,110.8399,imputed from 5341,
2012-04-01,Sunday,110.8399,imputed from 5342,
2012-04-02,Monday,110.8131,,
2012-04-03,Tuesday,110.78631,,
2012-04-04,Wednesday,110.91134,,
2012-04-05,Thursday,111.2775,,
2012-04-06,Friday,111.2775,imputed from 5347,start
2012-04-07,Saturday,111.2775,imputed from 5348,
2012-04-08,Sunday,111.2775,imputed from 5349,
2012-04-09,Monday,111.2775,imputed from 5350,
2012-04-10,Tuesday,111.77763,,
2012-04-11,Wednesday,111.43826,,
2012-04-12,Thursday,111.37574,,
2012-04-13,Friday,111.59008,,start
2012-04-14,Saturday,111.59008,imputed from 5355,
2012-04-15,Sunday,111.59008,imputed from 5356,
2012-04-16,Monday,111.52757,,
2012-04-17,Tuesday,111.38467,,
2012-04-18,Wednesday,111.54543,,
2012-04-19,Thursday,111.6258,,
2012-04-20,Friday,111.49184,,start
2012-04-21,Saturday,111.49184,imputed from 5362,
2012-04-22,Sunday,111.49184,imputed from 5363,
2012-04-23,Monday,111.84014,,
2012-04-24,Tuesday,111.54543,,
2012-04-25,Wednesday,111.43826,,
2012-04-26,Thursday,111.77763,,
2012-04-27,Friday,111.71511,,start
2012-04-28,Saturday,111.71511,imputed from 5369,
2012-04-29,Sunday,111.71511,imputed from 5370,
2012-04-30,Monday,111.90266,,
2012-05-01,Tuesday,111.90266,imputed from 5372,
2012-05-02,Wednesday,112.12593,,
2012-05-03,Thursday,112.03662,,
2012-05-04,Friday,112.17951,,start
2012-05-05,Saturday,112.17951,imputed from 5376,
2012-05-06,Sunday,112.17951,imputed from 5377,
2012-05-07,Monday,112.00983,,
2012-05-08,Tuesday,112.30454,,
2012-05-09,Wednesday,112.4385,,
2012-05-10,Thursday,112.37599,,
2012-05-11,Friday,112.34027,,start
2012-05-12,Saturday,112.34027,imputed from 5383,
2012-05-13,Sunday,112.34027,imputed from 5384,
2012-05-14,Monday,112.56354,,
2012-05-15,Tuesday,112.5546,,
2012-05-16,Wednesday,112.42064,,
2012-05-17,Thursday,112.65284,,
2012-05-18,Friday,112.5814,,start
2012-05-19,Saturday,112.5814,imputed from 5390,
2012-05-20,Sunday,112.5814,imputed from 5391,
2012-05-21,Monday,112.59033,,
2012-05-22,Tuesday,112.44744,,
2012-05-23,Wednesday,112.8136,,
2012-05-24,Thursday,112.72429,,
2012-05-25,Friday,112.8136,,start
2012-05-26,Saturday,112.8136,imputed from 5397,
2012-05-27,Sunday,112.8136,imputed from 5398,
2012-05-28,Monday,112.9297,,
2012-05-29,Tuesday,112.88504,,
2012-05-30,Wednesday,113.22441,,
2012-05-31,Thursday,113.37624,,
2012-06-01,Friday,113.47448,,start
2012-06-02,Saturday,113.47448,imputed from 5404,
2012-06-03,Sunday,113.47448,imputed from 5405,
2012-06-04,Monday,113.28693,,
2012-06-05,Tuesday,113.21548,,
2012-06-06,Wednesday,112.78852,,
2012-06-07,Thursday,112.61952,,
2012-06-08,Friday,112.8241,,start
2012-06-09,Saturday,112.8241,imputed from 5411,
2012-06-10,Sunday,112.8241,imputed from 5412,
2012-06-11,Monday,112.85968,,
2012-06-12,Tuesday,112.2904,,
2012-06-13,Wednesday,111.99687,,
2012-06-14,Thursday,112.21035,,
2012-06-15,Friday,112.40604,,start
2012-06-16,Saturday,112.40604,imputed from 5418,
2012-06-17,Sunday,112.40604,imputed from 5419,
2012-06-18,Monday,112.67289,,
2012-06-19,Tuesday,112.08582,,
2012-06-20,Wednesday,111.67665,,
2012-06-21,Thursday,112.03245,,
2012-06-22,Friday,111.80118,,start
2012-06-23,Saturday,111.80118,imputed from 5425,
2012-06-24,Sunday,111.80118,imputed from 5426,
2012-06-25,Monday,112.37935,,
2012-06-26,Tuesday,112.21035,,
2012-06-27,Wednesday,111.9435,,
2012-06-28,Thursday,112.24593,,
2012-06-29,Friday,111.97908,,start
2012-06-30,Saturday,111.97908,imputed from 5432,
2012-07-01,Sunday,111.97908,imputed from 5433,
2012-07-02,Monday,112.27261,,
2012-07-03,Tuesday,112.2993,,
2012-07-04,Wednesday,112.69068,,
2012-07-05,Thursday,113.13543,,
2012-07-06,Friday,113.47344,,start
2012-07-07,Saturday,113.47344,imputed from 5439,
2012-07-08,Sunday,113.47344,imputed from 5440,
2012-07-09,Monday,113.44675,,
2012-07-10,Tuesday,113.44675,,
2012-07-11,Wednesday,113.52681,,
2012-07-12,Thursday,113.64244,,
2012-07-13,Friday,113.64244,,start
2012-07-14,Saturday,113.64244,imputed from 5446,
2012-07-15,Sunday,113.64244,imputed from 5447,
2012-07-16,Monday,113.77587,,
2012-07-17,Tuesday,113.78476,,
2012-07-18,Wednesday,113.88261,,
2012-07-19,Thursday,113.81145,,
2012-07-20,Friday,114.03382,,start
2012-07-21,Saturday,114.03382,imputed from 5453,
2012-07-22,Sunday,114.03382,imputed from 5454,
2012-07-23,Monday,113.82034,,
2012-07-24,Tuesday,113.70471,,
2012-07-25,Wednesday,113.58018,,
2012-07-26,Thursday,113.40228,,
2012-07-27,Friday,113.06427,,start
2012-07-28,Saturday,113.06427,imputed from 5460,
2012-07-29,Sunday,113.06427,imputed from 5461,
2012-07-30,Monday,113.25106,,
2012-07-31,Tuesday,113.63355,,
2012-08-01,Wednesday,113.28664,,
2012-08-02,Thursday,113.76697,,
2012-08-03,Friday,113.0109,,start
2012-08-04,Saturday,113.0109,imputed from 5467,
2012-08-05,Sunday,113.0109,imputed from 5468,
2012-08-06,Monday,113.21548,,
2012-08-07,Tuesday,112.93084,,
2012-08-08,Wednesday,113.12653,,
2012-08-09,Thursday,113.11764,,
2012-08-10,Friday,113.47344,,start
2012-08-11,Saturday,113.47344,imputed from 5474,
2012-08-12,Sunday,113.47344,imputed from 5475,
2012-08-13,Monday,113.32222,,
2012-08-14,Tuesday,113.05537,,
2012-08-15,Wednesday,112.67289,,
2012-08-16,Thursday,112.85079,,
2012-08-17,Friday,113.03758,,start
2012-08-18,Saturday,113.03758,imputed from 5481,
2012-08-19,Sunday,113.03758,imputed from 5482,
2012-08-20,Monday,112.95753,,
2012-08-21,Tuesday,112.68178,,
2012-08-22,Wednesday,113.09095,,
2012-08-23,Thursday,113.39338,,
2012-08-24,Friday,113.5446,,start
2012-08-25,Saturday,113.5446,imputed from 5488,
2012-08-26,Sunday,113.5446,imputed from 5489,
2012-08-27,Monday,113.44675,,
2012-08-28,Tuesday,113.48233,,
2012-08-29,Wednesday,113.34001,,
2012-08-30,Thursday,113.64244,,
2012-08-31,Friday,113.51791,,start
2012-09-01,Saturday,113.51791,imputed from 5495,
2012-09-02,Sunday,113.51791,imputed from 5496,
2012-09-03,Monday,113.42007,,
2012-09-04,Tuesday,113.45565,,
2012-09-05,Wednesday,113.39256,,
2012-09-06,Thursday,112.7977,,
2012-09-07,Friday,112.95092,,start
2012-09-08,Saturday,112.95092,imputed from 5502,
2012-09-09,Sunday,112.95092,imputed from 5503,
2012-09-10,Monday,112.85178,,
2012-09-11,Tuesday,112.7977,,
2012-09-12,Wednesday,112.49126,,
2012-09-13,Thursday,112.77967,,
2012-09-14,Friday,112.25692,,start
2012-09-15,Saturday,112.25692,imputed from 5509,
2012-09-16,Sunday,112.25692,imputed from 5510,
2012-09-17,Monday,112.3831,,
2012-09-18,Tuesday,112.50027,,
2012-09-19,Wednesday,112.64448,,
2012-09-20,Thursday,112.90585,,
2012-09-21,Friday,112.8698,,start
2012-09-22,Saturday,112.8698,imputed from 5516,
2012-09-23,Sunday,112.8698,imputed from 5517,
2012-09-24,Monday,112.96895,,
2012-09-25,Tuesday,112.73461,,
2012-09-26,Wednesday,113.25736,,
2012-09-27,Thursday,113.19427,,
2012-09-28,Friday,113.2844,,start
2012-09-29,Saturday,113.2844,imputed from 5523,
2012-09-30,Sunday,113.2844,imputed from 5524,
2012-10-01,Monday,113.11315,,
2012-10-02,Tuesday,113.17624,,
2012-10-03,Wednesday,113.2844,,
2012-10-04,Thursday,113.29341,,
2012-10-05,Friday,113.05908,,start
2012-10-06,Saturday,113.05908,imputed from 5530,
2012-10-07,Sunday,113.05908,imputed from 5531,
2012-10-08,Monday,113.2123,,
2012-10-09,Tuesday,113.19427,,
2012-10-10,Wednesday,113.18526,,
2012-10-11,Thursday,113.16723,,
2012-10-12,Friday,113.36552,,start
2012-10-13,Saturday,113.36552,imputed from 5537,
2012-10-14,Sunday,113.36552,imputed from 5538,
2012-10-15,Monday,113.30243,,
2012-10-16,Tuesday,113.01401,,
2012-10-17,Wednesday,112.67152,,
2012-10-18,Thursday,112.63546,,
2012-10-19,Friday,112.69856,,start
2012-10-20,Saturday,112.69856,imputed from 5544,
2012-10-21,Sunday,112.69856,imputed from 5545,
2012-10-22,Monday,112.5904,,
2012-10-23,Tuesday,112.77967,,
2012-10-24,Wednesday,112.92388,,
2012-10-25,Thursday,112.91487,,
2012-10-26,Friday,113.14921,,start
2012-10-27,Saturday,113.14921,imputed from 5551,
2012-10-28,Sunday,113.14921,imputed from 5552,
2012-10-29,Monday,113.42861,,
2012-10-30,Tuesday,113.37453,,
2012-10-31,Wednesday,113.41058,,
2012-11-01,Thursday,113.47367,,
2012-11-02,Friday,113.59986,,start
2012-11-03,Saturday,113.59986,imputed from 5558,
2012-11-04,Sunday,113.59986,imputed from 5559,
2012-11-05,Monday,113.68999,,
2012-11-06,Tuesday,113.70801,,
2012-11-07,Wednesday,113.99643,,
2012-11-08,Thursday,114.04149,,
2012-11-09,Friday,114.07754,,start
2012-11-10,Saturday,114.07754,imputed from 5565,
2012-11-11,Sunday,114.07754,imputed from 5566,
2012-11-12,Monday,114.05952,,
2012-11-13,Tuesday,114.04149,,
2012-11-14,Wednesday,114.05051,,
2012-11-15,Thursday,114.07754,,
2012-11-16,Friday,114.16767,,start
2012-11-17,Saturday,114.16767,imputed from 5572,
2012-11-18,Sunday,114.16767,imputed from 5573,
2012-11-19,Monday,114.05051,,
2012-11-20,Tuesday,113.83419,,
2012-11-21,Wednesday,113.73505,,
2012-11-22,Thursday,113.73505,,
2012-11-23,Friday,113.74406,,start
2012-11-24,Saturday,113.74406,imputed from 5579,
2012-11-25,Sunday,113.74406,imputed from 5580,
2012-11-26,Monday,113.83419,,
2012-11-27,Tuesday,113.71702,,
2012-11-28,Wednesday,114.00544,,
2012-11-29,Thursday,113.91531,,
2012-11-30,Friday,113.9063,,start
2012-12-01,Saturday,113.9063,imputed from 5586,
2012-12-02,Sunday,113.9063,imputed from 5587,
2012-12-03,Monday,113.75308,,
2012-12-04,Tuesday,113.84321,,
2012-12-05,Wednesday,114.14801,,
2012-12-06,Thursday,114.4797,,
2012-12-07,Friday,114.54246,,start
2012-12-08,Saturday,114.54246,imputed from 5593,
2012-12-09,Sunday,114.54246,imputed from 5594,
2012-12-10,Monday,114.4797,,
2012-12-11,Tuesday,114.44384,,
2012-12-12,Wednesday,114.36316,,
2012-12-13,Thursday,114.37213,,
2012-12-14,Friday,114.27351,,start
2012-12-15,Saturday,114.27351,imputed from 5600,
2012-12-16,Sunday,114.27351,imputed from 5601,
2012-12-17,Monday,114.16594,,
2012-12-18,Tuesday,114.01354,,
2012-12-19,Wednesday,113.99561,,
2012-12-20,Thursday,114.04043,,
2012-12-21,Friday,114.22869,,start
2012-12-22,Saturday,114.22869,imputed from 5607,
2012-12-23,Sunday,114.22869,imputed from 5608,
2012-12-24,Monday,114.22869,,
2012-12-25,Tuesday,114.22869,imputed from 5610,
2012-12-26,Wednesday,114.22869,imputed from 5611,
2012-12-27,Thursday,114.45281,,
2012-12-28,Friday,114.58728,,start
2012-12-29,Saturday,114.58728,imputed from 5614,
2012-12-30,Sunday,114.58728,imputed from 5615,
2012-12-31,Monday,114.58728,,
2013-01-01,Tuesday,114.58728,imputed from 5617,
2013-01-02,Wednesday,113.99561,,
2013-01-03,Thursday,113.73563,,
2013-01-04,Friday,113.39497,,start
2013-01-05,Saturday,113.39497,imputed from 5621,
2013-01-06,Sunday,113.39497,imputed from 5622,
2013-01-07,Monday,113.46669,,
2013-01-08,Tuesday,113.60116,,
2013-01-09,Wednesday,113.74459,,
2013-01-10,Thursday,113.35015,,
2013-01-11,Friday,113.15292,,start
2013-01-12,Saturday,113.15292,imputed from 5628,
2013-01-13,Sunday,113.15292,imputed from 5629,
2013-01-14,Monday,113.26946,,
2013-01-15,Tuesday,113.42186,,
2013-01-16,Wednesday,113.43083,,
2013-01-17,Thursday,113.05431,,
2013-01-18,Friday,113.2336,,start
2013-01-19,Saturday,113.2336,imputed from 5635,
2013-01-20,Sunday,113.2336,imputed from 5636,
2013-01-21,Monday,113.01845,,
2013-01-22,Tuesday,113.17085,,
2013-01-23,Wednesday,113.42186,,
2013-01-24,Thursday,113.24257,,
2013-01-25,Friday,112.73158,,start
2013-01-26,Saturday,112.73158,imputed from 5642,
2013-01-27,Sunday,112.73158,imputed from 5643,
2013-01-28,Monday,112.38195,,
2013-01-29,Tuesday,112.50746,,
2013-01-30,Wednesday,112.36402,,
2013-01-31,Thursday,112.66883,,
2013-02-01,Friday,112.81226,,start
2013-02-02,Saturday,112.81226,imputed from 5649,
2013-02-03,Sunday,112.81226,imputed from 5650,
2013-02-04,Monday,113.1081,,
2013-02-05,Tuesday,112.91087,,
2013-02-06,Wednesday,113.06327,,
2013-02-07,Thursday,113.31429,,
2013-02-08,Friday,113.29636,,start
2013-02-09,Saturday,113.29636,imputed from 5656,
2013-02-10,Sunday,113.29636,imputed from 5657,
2013-02-11,Monday,113.27843,,
2013-02-12,Tuesday,113.14396,,
2013-02-13,Wednesday,112.98259,,
2013-02-14,Thursday,113.28739,,
2013-02-15,Friday,113.18878,,start
2013-02-16,Saturday,113.18878,imputed from 5663,
2013-02-17,Sunday,113.18878,imputed from 5664,
2013-02-18,Monday,113.33222,,
2013-02-19,Tuesday,113.35911,,
2013-02-20,Wednesday,113.19775,,
2013-02-21,Thursday,113.5653,,
2013-02-22,Friday,113.74459,,start
2013-02-23,Saturday,113.74459,imputed from 5670,
2013-02-24,Sunday,113.74459,imputed from 5671,
2013-02-25,Monday,113.7177,,
2013-02-26,Tuesday,114.27351,,
2013-02-27,Wednesday,114.33627,,
2013-02-28,Thursday,114.37213,,
2013-03-01,Friday,114.54246,,start
2013-03-02,Saturday,114.54246,imputed from 5677,
2013-03-03,Sunday,114.54246,imputed from 5678,
2013-03-04,Monday,114.49763,,
2013-03-05,Tuesday,114.3542,,
2013-03-06,Wednesday,114.41781,,
2013-03-07,Thursday,114.127,,
2013-03-08,Friday,114.03612,,start
2013-03-09,Saturday,114.03612,imputed from 5684,
2013-03-10,Sunday,114.03612,imputed from 5685,
2013-03-11,Monday,114.17244,,
2013-03-12,Tuesday,114.29967,,
2013-03-13,Wednesday,114.37237,,
2013-03-14,Thursday,114.38146,,
2013-03-15,Friday,114.49052,,start
2013-03-16,Saturday,114.49052,imputed from 5691,
2013-03-17,Sunday,114.49052,imputed from 5692,
2013-03-18,Monday,114.7268,,
2013-03-19,Tuesday,114.954,,
2013-03-20,Wednesday,114.81768,,
2013-03-21,Thursday,114.8086,,
2013-03-22,Friday,114.77224,,start
2013-03-23,Saturday,114.77224,imputed from 5698,
2013-03-24,Sunday,114.77224,imputed from 5699,
2013-03-25,Monday,114.954,,
2013-03-26,Tuesday,114.97218,,
2013-03-27,Wednesday,115.22664,,
2013-03-28,Thursday,115.16303,,
2013-03-29,Friday,115.16303,imputed from 5704,start
2013-03-30,Saturday,115.16303,imputed from 5705,
2013-03-31,Sunday,115.16303,imputed from 5706,
2013-04-01,Monday,115.16303,imputed from 5707,
2013-04-02,Tuesday,115.05397,,
2013-04-03,Wednesday,115.15394,,
2013-04-04,Thursday,115.31752,,
2013-04-05,Friday,115.23573,,start
2013-04-06,Saturday,115.23573,imputed from 5712,
2013-04-07,Sunday,115.23573,imputed from 5713,
2013-04-08,Monday,115.13576,,
2013-04-09,Tuesday,115.05397,,
2013-04-10,Wednesday,114.92674,,
2013-04-11,Thursday,114.94492,,
2013-04-12,Friday,115.19938,,start
2013-04-13,Saturday,115.19938,imputed from 5719,
2013-04-14,Sunday,115.19938,imputed from 5720,
2013-04-15,Monday,115.25391,,
2013-04-16,Tuesday,115.09032,,
2013-04-17,Wednesday,115.29935,,
2013-04-18,Thursday,115.23573,,
2013-04-19,Friday,115.12668,,start
2013-04-20,Saturday,115.12668,imputed from 5726,
2013-04-21,Sunday,115.12668,imputed from 5727,
2013-04-22,Monday,115.28117,,
2013-04-23,Tuesday,115.1812,,
2013-04-24,Wednesday,115.21756,,
2013-04-25,Thursday,115.1812,,
2013-04-26,Friday,115.29935,,start
2013-04-27,Saturday,115.29935,imputed from 5733,
2013-04-28,Sunday,115.29935,imputed from 5734,
2013-04-29,Monday,115.27208,,
2013-04-30,Tuesday,115.17212,,
2013-05-01,Wednesday,115.17212,imputed from 5737,
2013-05-02,Thursday,115.45384,,
2013-05-03,Friday,115.17212,,start
2013-05-04,Saturday,115.17212,imputed from 5740,
2013-05-05,Sunday,115.17212,imputed from 5741,
2013-05-06,Monday,115.20847,,
2013-05-07,Tuesday,114.86312,,
2013-05-08,Wednesday,115.08124,,
2013-05-09,Thursday,115.16303,,
2013-05-10,Friday,114.73589,,start
2013-05-11,Saturday,114.73589,imputed from 5747,
