date,weekday,OAT1_Comdty_PX-LAST,OAT1_Comdty_CURRENCY-EUR,OAT1_Comdty_PX-LAST-CHF,imputed,OAT1_Comdty_start
2020-12-10,Thursday,158.86,1.07574,170.8920564,,
2020-12-11,Friday,159.28,1.07789,171.6863192,,start
2020-12-12,Saturday,,,171.6863192,imputed from 3160,
2020-12-13,Sunday,,,171.6863192,imputed from 3161,
2020-12-14,Monday,159.13,1.07701,171.38460129999999,,
2020-12-15,Tuesday,159.09,1.07633,171.23333970000002,,
2020-12-16,Wednesday,158.47,1.07978,171.1127366,,
2020-12-17,Thursday,158.59,1.08496,172.0638064,,
2020-12-18,Friday,158.58,1.08215,171.607347,,start
2020-12-19,Saturday,,,171.607347,imputed from 3167,
2020-12-20,Sunday,,,171.607347,imputed from 3168,
2020-12-21,Monday,158.67,1.08437,172.0569879,,
2020-12-22,Tuesday,158.76,1.08201,171.77990759999997,,
2020-12-23,Wednesday,158.08,1.08262,171.1405696,,
2020-12-24,Thursday,,1.08553,171.1405696,imputed from 3172,
2020-12-25,Friday,158.08,1.08617,171.70175360000002,imputed from 3172,start
2020-12-26,Saturday,,,171.70175360000002,imputed from 3174,
2020-12-27,Sunday,,,171.70175360000002,imputed from 3175,
2020-12-28,Monday,158.46,1.08592,172.07488320000002,,
2020-12-29,Tuesday,158.7,1.08314,171.894318,,
2020-12-30,Wednesday,158.69,1.084,172.01996,,
2020-12-31,Thursday,,1.0812,172.01996,imputed from 3179,
2021-01-01,Friday,158.69,1.08126,171.5851494,imputed from 3179,start
2021-01-02,Saturday,,,171.5851494,imputed from 3181,
2021-01-03,Sunday,,,171.5851494,imputed from 3182,
2021-01-04,Monday,159.01,1.07951,171.6528851,,
2021-01-05,Tuesday,158.83,1.08005,171.5443415,,
2021-01-06,Wednesday,158.46,1.08287,171.5915802,,
2021-01-07,Thursday,158.38,1.08626,172.0418588,,
2021-01-08,Friday,158.42,1.08235,171.46588699999998,,start
2021-01-09,Saturday,,,171.46588699999998,imputed from 3188,
2021-01-10,Sunday,,,171.46588699999998,imputed from 3189,
2021-01-11,Monday,158.08,1.08181,171.0125248,,
2021-01-12,Tuesday,157.55,1.08213,170.4895815,,
2021-01-13,Wednesday,158.38,1.07924,170.9300312,,
2021-01-14,Thursday,158.63,1.07955,171.2490165,,
2021-01-15,Friday,158.49,1.07608,170.5479192,,start
2021-01-16,Saturday,,,170.5479192,imputed from 3195,
2021-01-17,Sunday,,,170.5479192,imputed from 3196,
2021-01-18,Monday,158.19,1.07591,170.19820289999998,,
2021-01-19,Tuesday,158.31,1.07779,170.6249349,,
2021-01-20,Wednesday,158.27,1.07703,170.4615381,,
2021-01-21,Thursday,157.66,1.07694,169.7903604,,
2021-01-22,Friday,157.89,1.0776,170.14226399999995,,start
2021-01-23,Saturday,,,170.14226399999995,imputed from 3202,
2021-01-24,Sunday,,,170.14226399999995,imputed from 3203,
2021-01-25,Monday,158.42,1.07837,170.8353754,,
2021-01-26,Tuesday,158.23,1.07845,170.64314349999998,,
2021-01-27,Wednesday,158.37,1.07626,170.4472962,,
2021-01-28,Thursday,158.39,1.07716,170.61137239999996,,
2021-01-29,Friday,157.94,1.08102,170.73629880000001,,start
2021-01-30,Saturday,,,170.73629880000001,imputed from 3209,
2021-01-31,Sunday,,,170.73629880000001,imputed from 3210,
2021-02-01,Monday,157.93,1.08185,170.8565705,,
2021-02-02,Tuesday,157.55,1.08083,170.28476650000002,,
2021-02-03,Wednesday,157.43,1.08206,170.3487058,,
2021-02-04,Thursday,157.38,1.08179,170.2521102,,
2021-02-05,Friday,157.24,1.08295,170.283058,,start
2021-02-06,Saturday,,,170.283058,imputed from 3216,
2021-02-07,Sunday,,,170.283058,imputed from 3217,
2021-02-08,Monday,157.21,1.08328,170.3024488,,
2021-02-09,Tuesday,157.24,1.08129,170.02203960000003,,
2021-02-10,Wednesday,157.13,1.07896,169.53698479999997,,
2021-02-11,Thursday,157.42,1.07965,169.95850299999998,,
2021-02-12,Friday,156.94,1.08094,169.6427236,,start
2021-02-13,Saturday,,,169.6427236,imputed from 3223,
2021-02-14,Sunday,,,169.6427236,imputed from 3224,
2021-02-15,Monday,156.34,1.0798,168.81593200000003,,
2021-02-16,Tuesday,155.95,1.08046,168.49773699999997,,
2021-02-17,Wednesday,155.96,1.08193,168.73780280000003,,
2021-02-18,Thursday,155.46,1.08332,168.4129272,,
2021-02-19,Friday,155.18,1.08625,168.564275,,start
2021-02-20,Saturday,,,168.564275,imputed from 3230,
2021-02-21,Sunday,,,168.564275,imputed from 3231,
2021-02-22,Monday,155.6,1.08944,169.516864,,
2021-02-23,Tuesday,155.21,1.09976,170.69374960000002,,
2021-02-24,Wednesday,154.8,1.1031,170.75988,,
2021-02-25,Thursday,154.01,1.10171,169.67435709999998,,
2021-02-26,Friday,154.5,1.09714,169.50813,,start
2021-02-27,Saturday,,,169.50813,imputed from 3237,
2021-02-28,Sunday,,,169.50813,imputed from 3238,
2021-03-01,Monday,155.62,1.10258,171.58349959999998,,
2021-03-02,Tuesday,155.73,1.10594,172.22803619999996,,
2021-03-03,Wednesday,155.09,1.1097,172.10337299999998,,
2021-03-04,Thursday,155.24,1.11192,172.61446080000002,,
2021-03-05,Friday,155.01,1.1087,171.859587,,start
2021-03-06,Saturday,,,171.859587,imputed from 3244,
2021-03-07,Sunday,,,171.859587,imputed from 3245,
2021-03-08,Monday,154.91,1.10947,171.8679977,,
2021-03-09,Tuesday,155.25,1.10414,171.417735,,
2021-03-10,Wednesday,155.25,1.10902,172.175355,,
2021-03-11,Thursday,155.68,1.10806,172.5027808,,
2021-03-12,Friday,155.22,1.11116,172.4742552,,start
2021-03-13,Saturday,,,172.4742552,imputed from 3251,
2021-03-14,Sunday,,,172.4742552,imputed from 3252,
2021-03-15,Monday,155.71,1.10652,172.2962292,,
2021-03-16,Tuesday,155.66,1.10061,171.3209526,,
2021-03-17,Wednesday,154.97,1.10535,171.2960895,,
2021-03-18,Thursday,154.75,1.10513,171.0188675,,
2021-03-19,Friday,155.17,1.10611,171.63508869999998,,start
2021-03-20,Saturday,,,171.63508869999998,imputed from 3258,
2021-03-21,Sunday,,,171.63508869999998,imputed from 3259,
2021-03-22,Monday,155.34,1.10174,171.1442916,,
2021-03-23,Tuesday,155.77,1.10674,172.39688980000003,,
2021-03-24,Wednesday,155.98,1.10522,172.39221560000001,,
2021-03-25,Thursday,156.27,1.10604,172.8408708,,
2021-03-26,Friday,155.94,1.10754,172.7097876,,start
2021-03-27,Saturday,,,172.7097876,imputed from 3265,
2021-03-28,Sunday,,,172.7097876,imputed from 3266,
2021-03-29,Monday,155.44,1.1051,171.77674399999998,,
2021-03-30,Tuesday,154.95,1.10432,171.11438399999997,,
2021-03-31,Wednesday,155.19,1.10698,171.79222620000002,,
2021-04-01,Thursday,155.63,1.1092,172.624796,,
2021-04-02,Friday,155.63,1.10833,172.4893979,imputed from 3271,start
2021-04-03,Saturday,,,172.4893979,imputed from 3272,
2021-04-04,Sunday,,,172.4893979,imputed from 3273,
2021-04-05,Monday,,1.10618,172.4893979,imputed from 3274,
2021-04-06,Tuesday,155.41,1.10548,171.8026468,,
2021-04-07,Wednesday,155.43,1.10337,171.4967991,,
2021-04-08,Thursday,155.61,1.10152,171.40752720000003,,
2021-04-09,Friday,155.09,1.09992,170.5865928,,start
2021-04-10,Saturday,,,170.5865928,imputed from 3279,
2021-04-11,Sunday,,,170.5865928,imputed from 3280,
2021-04-12,Monday,155.03,1.09892,170.3655676,,
2021-04-13,Tuesday,154.98,1.10027,170.5198446,,
2021-04-14,Wednesday,154.67,1.10539,170.9706713,,
2021-04-15,Thursday,155.1,1.10371,171.185421,,
2021-04-16,Friday,154.79,1.10264,170.6776456,,start
2021-04-17,Saturday,,,170.6776456,imputed from 3286,
2021-04-18,Sunday,,,170.6776456,imputed from 3287,
2021-04-19,Monday,154.48,1.1016,170.17516799999999,,
2021-04-20,Tuesday,154.64,1.10227,170.4550328,,
2021-04-21,Wednesday,154.8,1.10366,170.84656800000002,,
2021-04-22,Thursday,154.83,1.10209,170.63659470000002,,
2021-04-23,Friday,154.71,1.1053,171.000963,,start
2021-04-24,Saturday,,,171.000963,imputed from 3293,
2021-04-25,Sunday,,,171.000963,imputed from 3294,
2021-04-26,Monday,154.72,1.10497,170.9609584,,
2021-04-27,Tuesday,154.62,1.10473,170.8133526,,
2021-04-28,Wednesday,154.38,1.10292,170.2687896,,
2021-04-29,Thursday,153.82,1.10171,169.4650322,,
2021-04-30,Friday,153.79,1.09781,168.83219989999998,,start
2021-05-01,Saturday,,,168.83219989999998,imputed from 3300,
2021-05-02,Sunday,,,168.83219989999998,imputed from 3301,
2021-05-03,Monday,153.98,1.0992,169.25481599999998,,
2021-05-04,Tuesday,154.34,1.09757,169.3989538,,
2021-05-05,Wednesday,154.13,1.0962,168.95730600000002,,
2021-05-06,Thursday,154.18,1.09471,168.7823878,,
2021-05-07,Friday,153.88,1.09548,168.5724624,,start
2021-05-08,Saturday,,,168.5724624,imputed from 3307,
2021-05-09,Sunday,,,168.5724624,imputed from 3308,
2021-05-10,Monday,153.8,1.09307,168.114166,,
2021-05-11,Tuesday,153.05,1.09772,168.00604600000003,,
2021-05-12,Wednesday,152.57,1.09737,167.4257409,,
2021-05-13,Thursday,152.46,1.0947,166.897962,,
2021-05-14,Friday,152.5,1.09471,166.943275,,start
2021-05-15,Saturday,,,166.943275,imputed from 3314,
2021-05-16,Sunday,,,166.943275,imputed from 3315,
2021-05-17,Monday,152.22,1.0976,167.07667199999997,,
2021-05-18,Tuesday,152.27,1.09737,167.0965299,,
2021-05-19,Wednesday,152.3,1.10026,167.569598,,
2021-05-20,Thursday,152.53,1.09735,167.3787955,,
2021-05-21,Friday,152.8,1.09369,167.115832,,start
2021-05-22,Saturday,,,167.115832,imputed from 3321,
2021-05-23,Sunday,,,167.115832,imputed from 3322,
2021-05-24,Monday,152.96,1.09565,167.59062400000002,,
2021-05-25,Tuesday,153.41,1.09678,168.25701980000002,,
2021-05-26,Wednesday,153.97,1.09499,168.59561029999998,,
2021-05-27,Thursday,153.59,1.0937,167.981383,,
2021-05-28,Friday,153.73,1.09711,168.6587203,,start
2021-05-29,Saturday,,,168.6587203,imputed from 3328,
2021-05-30,Sunday,,,168.6587203,imputed from 3329,
2021-05-31,Monday,153.74,1.09905,168.967947,,
2021-06-01,Tuesday,153.68,1.09595,168.425596,,
2021-06-02,Wednesday,153.91,1.09642,168.75000219999998,,
2021-06-03,Thursday,153.77,1.09576,168.4950152,,
2021-06-04,Friday,154.03,1.094,168.50882000000001,,start
2021-06-05,Saturday,,,168.50882000000001,imputed from 3335,
2021-06-06,Sunday,,,168.50882000000001,imputed from 3336,
2021-06-07,Monday,153.82,1.09434,168.3313788,,
2021-06-08,Tuesday,154.14,1.09173,168.2792622,,
2021-06-09,Wednesday,154.57,1.0911,168.65132699999998,,
2021-06-10,Thursday,154.48,1.08924,168.26579519999999,,
2021-06-11,Friday,154.82,1.08736,168.3450752,,start
2021-06-12,Saturday,,,168.3450752,imputed from 3342,
2021-06-13,Sunday,,,168.3450752,imputed from 3343,
2021-06-14,Monday,154.53,1.09017,168.4639701,,
2021-06-15,Tuesday,154.26,1.08928,168.0323328,,
2021-06-16,Wednesday,154.38,1.08988,168.25567439999998,,
2021-06-17,Thursday,154.1,1.09292,168.41897199999997,,
2021-06-18,Friday,154.02,1.0946,168.590292,,start
2021-06-19,Saturday,,,168.590292,imputed from 3349,
2021-06-20,Sunday,,,168.590292,imputed from 3350,
2021-06-21,Monday,153.94,1.09399,168.4088206,,
2021-06-22,Tuesday,153.87,1.0963,168.68768100000003,,
2021-06-23,Wednesday,154.03,1.09538,168.7213814,,
2021-06-24,Thursday,154.17,1.09533,168.86702609999998,,
2021-06-25,Friday,153.58,1.09445,168.085631,,start
2021-06-26,Saturday,,,168.085631,imputed from 3356,
2021-06-27,Sunday,,,168.085631,imputed from 3357,
2021-06-28,Monday,154.08,1.09664,168.97029120000002,,
2021-06-29,Tuesday,154.02,1.09593,168.79513860000003,,
2021-06-30,Wednesday,154.48,1.09685,169.44138800000002,,
2021-07-01,Thursday,154.51,1.09687,169.4773837,,
2021-07-02,Friday,154.92,1.09255,169.25784599999997,,start
2021-07-03,Saturday,,,169.25784599999997,imputed from 3363,
2021-07-04,Sunday,,,169.25784599999997,imputed from 3364,
2021-07-05,Monday,154.57,1.09418,169.12740259999998,,
2021-07-06,Tuesday,155.32,1.09308,169.7771856,,
2021-07-07,Wednesday,155.62,1.09144,169.8498928,,
2021-07-08,Thursday,155.7,1.08385,168.75544499999998,,
2021-07-09,Friday,155.4,1.08566,168.711564,,start
2021-07-10,Saturday,,,168.711564,imputed from 3370,
2021-07-11,Sunday,,,168.711564,imputed from 3371,
2021-07-12,Monday,155.54,1.08539,168.8215606,,
2021-07-13,Tuesday,155.72,1.08189,168.4719108,,
2021-07-14,Wednesday,155.87,1.08254,168.73550980000002,,
2021-07-15,Thursday,156.06,1.08404,169.1752824,,
2021-07-16,Friday,156.32,1.08562,169.7041184,,start
2021-07-17,Saturday,,,169.7041184,imputed from 3377,
2021-07-18,Sunday,,,169.7041184,imputed from 3378,
2021-07-19,Monday,156.67,1.08317,169.70024389999998,,
2021-07-20,Tuesday,156.87,1.08544,170.2729728,,
2021-07-21,Wednesday,156.64,1.0823,169.53147199999998,,
2021-07-22,Thursday,157.11,1.0818,169.96159800000004,,
2021-07-23,Friday,157.12,1.08226,170.04469120000002,,start
2021-07-24,Saturday,,,170.04469120000002,imputed from 3384,
2021-07-25,Sunday,,,170.04469120000002,imputed from 3385,
2021-07-26,Monday,157.04,1.0809,169.74453599999998,,
2021-07-27,Tuesday,157.19,1.08059,169.85794209999997,,
2021-07-28,Wednesday,157.22,1.07788,169.4642936,,
2021-07-29,Thursday,157.4,1.07713,169.54026199999998,,
2021-07-30,Friday,157.43,1.07474,169.1963182,,start
2021-07-31,Saturday,,,169.1963182,imputed from 3391,
2021-08-01,Sunday,,,169.1963182,imputed from 3392,
2021-08-02,Monday,157.74,1.07459,169.5058266,,
2021-08-03,Tuesday,157.81,1.07256,169.2606936,,
2021-08-04,Wednesday,157.82,1.07307,169.3519074,,
2021-08-05,Thursday,158.21,1.07295,169.75141950000003,,
2021-08-06,Friday,157.58,1.07599,169.55450420000003,,start
2021-08-07,Saturday,,,169.55450420000003,imputed from 3398,
2021-08-08,Sunday,,,169.55450420000003,imputed from 3399,
2021-08-09,Monday,157.63,1.08021,170.2735023,,
2021-08-10,Tuesday,157.73,1.08151,170.58657229999997,,
2021-08-11,Wednesday,157.59,1.08225,170.5517775,,
2021-08-12,Thursday,157.66,1.08329,170.79150140000002,,
2021-08-13,Friday,157.64,1.08019,170.2811516,,start
2021-08-14,Saturday,,,170.2811516,imputed from 3405,
2021-08-15,Sunday,,,170.2811516,imputed from 3406,
2021-08-16,Monday,157.7,1.07459,169.46284299999996,,
2021-08-17,Tuesday,157.65,1.07118,168.87152700000001,,
2021-08-18,Wednesday,157.78,1.07376,169.41785280000002,,
2021-08-19,Thursday,157.91,1.07273,169.3947943,,
2021-08-20,Friday,158.03,1.07277,169.5298431,,start
2021-08-21,Saturday,,,169.5298431,imputed from 3412,
2021-08-22,Sunday,,,169.5298431,imputed from 3413,
2021-08-23,Monday,157.79,1.07172,169.1066988,,
2021-08-24,Tuesday,157.76,1.07328,169.3206528,,
2021-08-25,Wednesday,156.98,1.07562,168.8508276,,
2021-08-26,Thursday,156.92,1.07872,169.27274239999997,,
2021-08-27,Friday,157.0,1.07459,168.71062999999998,,start
2021-08-28,Saturday,,,168.71062999999998,imputed from 3419,
2021-08-29,Sunday,,,168.71062999999998,imputed from 3420,
2021-08-30,Monday,157.29,1.08181,170.15789489999997,,
2021-08-31,Tuesday,156.56,1.08075,169.20222,,
2021-09-01,Wednesday,156.51,1.08414,169.6787514,,
2021-09-02,Thursday,156.79,1.08575,170.23474249999998,,
2021-09-03,Friday,156.61,1.08565,170.0236465,,start
2021-09-04,Saturday,,,170.0236465,imputed from 3426,
2021-09-05,Sunday,,,170.0236465,imputed from 3427,
2021-09-06,Monday,156.73,1.08633,170.26050089999998,,
2021-09-07,Tuesday,155.94,1.08892,169.8061848,,
2021-09-08,Wednesday,156.08,1.08957,170.0600856,,
2021-09-09,Thursday,156.85,1.08395,170.01755749999998,,
2021-09-10,Friday,156.34,1.0844,169.535096,,start
2021-09-11,Saturday,,,169.535096,imputed from 3433,
2021-09-12,Sunday,,,169.535096,imputed from 3434,
2021-09-13,Monday,156.3,1.08915,170.234145,,
2021-09-14,Tuesday,156.47,1.08624,169.96397280000002,,
2021-09-15,Wednesday,156.03,1.0868,169.573404,,
2021-09-16,Thursday,155.94,1.09183,170.2599702,,
2021-09-17,Friday,155.56,1.09318,170.0550808,,start
2021-09-18,Saturday,,,170.0550808,imputed from 3440,
2021-09-19,Sunday,,,170.0550808,imputed from 3441,
2021-09-20,Monday,155.94,1.08795,169.654923,,
2021-09-21,Tuesday,156.16,1.08299,169.11971839999998,,
2021-09-22,Wednesday,156.21,1.08259,169.1113839,,
2021-09-23,Thursday,155.25,1.08537,168.5036925,,
2021-09-24,Friday,154.77,1.08338,167.67472260000002,,start
2021-09-25,Saturday,,,167.67472260000002,imputed from 3447,
2021-09-26,Sunday,,,167.67472260000002,imputed from 3448,
2021-09-27,Monday,154.63,1.08276,167.42717879999998,,
2021-09-28,Tuesday,154.19,1.08568,167.4009992,,
2021-09-29,Wednesday,154.49,1.08389,167.45016610000002,,
2021-09-30,Thursday,154.17,1.07857,166.2831369,,
2021-10-01,Friday,154.58,1.07882,166.7639956,,start
2021-10-02,Saturday,,,166.7639956,imputed from 3454,
2021-10-03,Sunday,,,166.7639956,imputed from 3455,
2021-10-04,Monday,154.46,1.07449,165.9657254,,
2021-10-05,Tuesday,154.09,1.07648,165.87480320000003,,
2021-10-06,Wednesday,154.04,1.07178,165.0969912,,
2021-10-07,Thursday,154.19,1.07304,165.45203759999998,,
2021-10-08,Friday,153.75,1.07316,164.99835,,start
2021-10-09,Saturday,,,164.99835,imputed from 3461,
2021-10-10,Sunday,,,164.99835,imputed from 3462,
2021-10-11,Monday,153.38,1.07176,164.3865488,,
2021-10-12,Tuesday,153.1,1.07315,164.299265,,
2021-10-13,Wednesday,153.59,1.07136,164.5501824,,
2021-10-14,Thursday,154.27,1.07112,165.24168240000003,,
2021-10-15,Friday,154.08,1.07079,164.9873232,,start
2021-10-16,Saturday,,,164.9873232,imputed from 3468,
2021-10-17,Sunday,,,164.9873232,imputed from 3469,
2021-10-18,Monday,153.67,1.07256,164.82029519999998,,
2021-10-19,Tuesday,153.13,1.0738,164.430994,,
2021-10-20,Wednesday,153.36,1.07067,164.1979512,,
2021-10-21,Thursday,152.98,1.06745,163.298501,,
2021-10-22,Friday,152.95,1.06664,163.142588,,start
2021-10-23,Saturday,,,163.142588,imputed from 3475,
2021-10-24,Sunday,,,163.142588,imputed from 3476,
2021-10-25,Monday,153.33,1.06796,163.7503068,,
2021-10-26,Tuesday,153.3,1.06659,163.508247,,
2021-10-27,Wednesday,154.08,1.06528,164.13834240000003,,
2021-10-28,Thursday,153.58,1.06526,163.60263080000001,,
2021-10-29,Friday,152.36,1.05838,161.25477680000003,,start
2021-10-30,Saturday,,,161.25477680000003,imputed from 3482,
2021-10-31,Sunday,,,161.25477680000003,imputed from 3483,
2021-11-01,Monday,152.41,1.05524,160.8291284,,
2021-11-02,Tuesday,153.82,1.05901,162.8969182,,
2021-11-03,Wednesday,153.89,1.0587,162.923343,,
2021-11-04,Thursday,154.77,1.05444,163.19567880000002,,
2021-11-05,Friday,155.54,1.05525,164.13358499999998,,start
2021-11-06,Saturday,,,164.13358499999998,imputed from 3489,
2021-11-07,Sunday,,,164.13358499999998,imputed from 3490,
2021-11-08,Monday,155.23,1.05858,164.3233734,,
2021-11-09,Tuesday,155.72,1.05638,164.49949360000002,,
2021-11-10,Wednesday,155.03,1.0539,163.386117,,
2021-11-11,Thursday,154.72,1.05452,163.1553344,,
2021-11-12,Friday,155.04,1.05418,163.4400672,,start
2021-11-13,Saturday,,,163.4400672,imputed from 3496,
2021-11-14,Sunday,,,163.4400672,imputed from 3497,
2021-11-15,Monday,154.96,1.05171,162.9729816,,
2021-11-16,Tuesday,155.02,1.0531,163.251562,,
2021-11-17,Wednesday,154.94,1.05076,162.80475439999998,,
2021-11-18,Thursday,155.51,1.05266,163.69915659999998,,
2021-11-19,Friday,156.48,1.04786,163.96913279999998,,start
2021-11-20,Saturday,,,163.96913279999998,imputed from 3503,
2021-11-21,Sunday,,,163.96913279999998,imputed from 3504,
2021-11-22,Monday,155.96,1.0483,163.49286800000002,,
2021-11-23,Tuesday,154.85,1.04983,162.5661755,,
2021-11-24,Wednesday,154.53,1.04621,161.6708313,,
2021-11-25,Thursday,154.98,1.04905,162.581769,,
2021-11-26,Friday,156.2,1.04399,163.071238,,start
2021-11-27,Saturday,,,163.071238,imputed from 3510,
2021-11-28,Sunday,,,163.071238,imputed from 3511,
2021-11-29,Monday,155.95,1.04205,162.50769749999998,,
2021-11-30,Tuesday,156.33,1.04161,162.8348913,,
2021-12-01,Wednesday,156.05,1.04193,162.59317650000003,,
2021-12-02,Thursday,156.71,1.04002,162.9815342,,
2021-12-03,Friday,156.76,1.03811,162.7341236,,start
2021-12-04,Saturday,,,162.7341236,imputed from 3517,
2021-12-05,Sunday,,,162.7341236,imputed from 3518,
2021-12-06,Monday,157.0,1.04452,163.98963999999998,,
2021-12-07,Tuesday,156.87,1.04219,163.4883453,,
2021-12-08,Wednesday,155.94,1.044,162.80136000000002,,
2021-12-09,Thursday,156.56,1.04321,163.3249576,,
2021-12-10,Friday,156.73,1.04212,163.33146759999997,,start
2021-12-11,Saturday,,,163.33146759999997,imputed from 3524,
2021-12-12,Sunday,,,163.33146759999997,imputed from 3525,
2021-12-13,Monday,157.1,1.04097,163.536387,,
2021-12-14,Tuesday,156.9,1.0404,163.23876,,
2021-12-15,Wednesday,156.82,1.04399,163.7185118,,
2021-12-16,Thursday,156.51,1.04163,163.0255113,,
2021-12-17,Friday,156.93,1.03873,163.0078989,,start
2021-12-18,Saturday,,,163.0078989,imputed from 3531,
2021-12-19,Sunday,,,163.0078989,imputed from 3532,
2021-12-20,Monday,156.86,1.03892,162.96499120000001,,
2021-12-21,Tuesday,155.77,1.0422,162.34349400000002,,
2021-12-22,Wednesday,155.55,1.0416,162.02088000000003,,
2021-12-23,Thursday,154.88,1.04026,161.1154688,,
2021-12-24,Friday,154.88,1.04023,161.1108224,imputed from 3537,start
2021-12-25,Saturday,,,161.1108224,imputed from 3538,
2021-12-26,Sunday,,,161.1108224,imputed from 3539,
2021-12-27,Monday,154.83,1.03929,160.91327070000003,,
2021-12-28,Tuesday,154.87,1.03756,160.6869172,,
2021-12-29,Wednesday,154.0,1.03789,159.83506,,
2021-12-30,Thursday,153.85,1.0347,159.188595,,
2021-12-31,Friday,153.85,1.03752,159.62245199999998,imputed from 3544,start
2022-01-01,Saturday,,,159.62245199999998,imputed from 3545,
2022-01-02,Sunday,,,159.62245199999998,imputed from 3546,
2022-01-03,Monday,153.57,1.03828,159.4486596,,
2022-01-04,Tuesday,153.67,1.03402,158.89785339999997,,
2022-01-05,Wednesday,153.62,1.03765,159.403793,,
2022-01-06,Thursday,153.18,1.04066,159.40829879999998,,
2022-01-07,Friday,152.86,1.04376,159.5491536,,start
2022-01-08,Saturday,,,159.5491536,imputed from 3552,
2022-01-09,Sunday,,,159.5491536,imputed from 3553,
2022-01-10,Monday,152.92,1.05028,160.6088176,,
2022-01-11,Tuesday,152.72,1.04985,160.333092,,
2022-01-12,Wednesday,153.09,1.04602,160.1352018,,
2022-01-13,Thursday,153.51,1.0436,160.203036,,
2022-01-14,Friday,152.99,1.0433,159.614467,,start
2022-01-15,Saturday,,,159.614467,imputed from 3559,
2022-01-16,Sunday,,,159.614467,imputed from 3560,
2022-01-17,Monday,152.58,1.04292,159.12873360000003,,
2022-01-18,Tuesday,152.47,1.039,158.41633,,
2022-01-19,Wednesday,152.26,1.03878,158.1646428,,
2022-01-20,Thursday,152.64,1.03758,158.37621119999997,,
2022-01-21,Friday,153.01,1.03415,158.2352915,,start
2022-01-22,Saturday,,,158.2352915,imputed from 3566,
2022-01-23,Sunday,,,158.2352915,imputed from 3567,
2022-01-24,Monday,153.33,1.03492,158.68428360000001,,
2022-01-25,Tuesday,153.16,1.03773,158.9387268,,
2022-01-26,Wednesday,152.85,1.03866,158.75918099999998,,
2022-01-27,Thursday,152.81,1.03764,158.56176839999998,,
2022-01-28,Friday,152.63,1.03801,158.4314663,,start
2022-01-29,Saturday,,,158.4314663,imputed from 3573,
2022-01-30,Sunday,,,158.4314663,imputed from 3574,
2022-01-31,Monday,151.84,1.04132,158.1140288,,
2022-02-01,Tuesday,151.53,1.0383,157.333599,,
2022-02-02,Wednesday,151.52,1.03891,157.4156432,,
2022-02-03,Thursday,149.61,1.0525,157.464525,,
2022-02-04,Friday,148.8,1.05961,157.669968,,start
2022-02-05,Saturday,,,157.669968,imputed from 3580,
2022-02-06,Sunday,,,157.669968,imputed from 3581,
2022-02-07,Monday,148.3,1.05677,156.71899100000002,,
2022-02-08,Tuesday,147.89,1.05598,156.16888219999998,,
2022-02-09,Wednesday,148.5,1.0559,156.80115,,
2022-02-10,Thursday,147.56,1.05735,156.022566,,
2022-02-11,Friday,147.45,1.0505,154.896225,,start
2022-02-12,Saturday,,,154.896225,imputed from 3587,
2022-02-13,Sunday,,,154.896225,imputed from 3588,
2022-02-14,Monday,147.59,1.04533,154.28025470000003,,
2022-02-15,Tuesday,147.01,1.05097,154.50309969999998,,
2022-02-16,Wednesday,147.65,1.04892,154.873038,,
2022-02-17,Thursday,148.22,1.04563,154.9832786,,
2022-02-18,Friday,148.48,1.04341,154.92551679999997,,start
2022-02-19,Saturday,,,154.92551679999997,imputed from 3594,
2022-02-20,Sunday,,,154.92551679999997,imputed from 3595,
2022-02-21,Monday,148.16,1.036,153.49376,,
2022-02-22,Tuesday,147.92,1.04377,154.3944584,,
2022-02-23,Wednesday,148.01,1.03803,153.6388203,,
2022-02-24,Thursday,148.98,1.03595,154.33583099999998,,
2022-02-25,Friday,148.46,1.04343,154.90761780000003,,start
2022-02-26,Saturday,,,154.90761780000003,imputed from 3601,
2022-02-27,Sunday,,,154.90761780000003,imputed from 3602,
2022-02-28,Monday,149.26,1.0286,153.52883599999998,,
2022-03-01,Tuesday,152.52,1.02202,155.8784904,,
2022-03-02,Wednesday,151.53,1.02329,155.05913370000002,,
2022-03-03,Thursday,151.27,1.01505,153.5466135,,
2022-03-04,Friday,152.31,1.00239,152.6740209,,start
2022-03-05,Saturday,,,152.6740209,imputed from 3608,
2022-03-06,Sunday,,,152.6740209,imputed from 3609,
2022-03-07,Monday,151.82,1.00453,152.5077446,,
2022-03-08,Tuesday,150.67,1.01274,152.5895358,,
2022-03-09,Wednesday,149.46,1.02614,153.3668844,,
2022-03-10,Thursday,148.19,1.02198,151.4472162,,
2022-03-11,Friday,148.02,1.01945,150.898989,,start
2022-03-12,Saturday,,,150.898989,imputed from 3615,
2022-03-13,Sunday,,,150.898989,imputed from 3616,
2022-03-14,Monday,146.96,1.027,150.92792,,
2022-03-15,Tuesday,147.56,1.03116,152.1579696,,
2022-03-16,Wednesday,147.0,1.03799,152.58453,,
2022-03-17,Thursday,147.02,1.03926,152.79200520000003,,
2022-03-18,Friday,147.25,1.02981,151.6395225,,start
2022-03-19,Saturday,,,151.6395225,imputed from 3622,
2022-03-20,Sunday,,,151.6395225,imputed from 3623,
2022-03-21,Monday,146.3,1.02847,150.46516100000002,,
2022-03-22,Tuesday,145.45,1.02894,149.65932299999997,,
